ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level
BK1595.DC,20260306,原料药,美诺华,603538.SH,2.77,8.41,34937688.0,2.11,45,1,行业板块,东财三级行业
BK1594.DC,20260306,化学制剂,亚虹医药-U,688176.SH,3.09,20.03,207696132.8,1.79,109,5,行业板块,东财三级行业
BK1588.DC,20260306,通信工程及服务,中贝通信,603220.SH,1.9,6.36,11788120.3,3.47,18,1,行业板块,东财三级行业
BK1586.DC,20260306,软饮料,养元饮品,603156.SH,1.81,4.55,21182067.9,1.45,8,0,行业板块,东财三级行业
BK1585.DC,20260306,乳品,新乳业,002946.SZ,3.05,5.91,26539497.9,1.64,19,0,行业板块,东财三级行业
BK1583.DC,20260306,零食,盐津铺子,002847.SZ,1.69,4.2,10796112.3,1.64,10,1,行业板块,东财三级行业
BK1582.DC,20260306,烘焙食品,西麦食品,002956.SZ,2.92,6.56,4843600.3,1.19,9,0,行业板块,东财三级行业
BK1581.DC,20260306,预加工食品,春雪食品,605567.SH,1.62,4.45,7215811.5,2.27,9,2,行业板块,东财三级行业
BK1580.DC,20260306,肉制品,得利斯,002330.SZ,2.87,4.64,12654517.9,1.44,7,0,行业板块,东财三级行业
BK1579.DC,20260306,保健品,金达威,002626.SZ,1.71,3.09,6196554.3,1.35,7,2,行业板块,东财三级行业
BK1578.DC,20260306,其他酒类,威龙股份,603779.SH,2.04,4.31,7286694.1,1.14,10,0,行业板块,东财三级行业
BK1577.DC,20260306,啤酒,惠泉啤酒,600573.SH,2.19,2.63,17863671.6,0.8,7,0,行业板块,东财三级行业
BK1576.DC,20260306,调味发酵品Ⅲ,莲花控股,600186.SH,2.42,8.33,35861196.8,1.96,14,1,行业板块,东财三级行业
BK1575.DC,20260306,白酒Ⅲ,山西汾酒,600809.SH,1.27,3.07,286181286.4,0.64,19,2,行业板块,东财三级行业
BK1570.DC,20260306,其他石化,齐翔腾达,002408.SZ,1.66,6.69,13837412.7,5.42,10,4,行业板块,东财三级行业
BK1568.DC,20260306,人力资源服务,科锐国际,300662.SZ,1.45,2.07,2762391.3,0.74,3,0,行业板块,东财三级行业
BK1567.DC,20260306,其他专业服务,安邦护卫,603373.SH,3.65,6.85,1550963.2,3.19,3,1,行业板块,东财三级行业
BK1566.DC,20260306,检测服务,谱尼测试,300887.SZ,1.73,6.74,16791441.9,3.23,22,1,行业板块,东财三级行业
BK1565.DC,20260306,会展服务,米奥会展,300795.SZ,1.39,1.98,1703841.9,0.89,3,0,行业板块,东财三级行业
BK1564.DC,20260306,体育Ⅲ,力盛体育,002858.SZ,3.59,4.1,1256699.0,4.2,2,0,行业板块,东财三级行业
BK1563.DC,20260306,自然景区,西藏旅游,600749.SH,1.98,3.16,7226464.6,1.85,13,0,行业板块,东财三级行业
BK1562.DC,20260306,人工景区,宋城演艺,300144.SZ,2.85,4.39,4167879.5,2.31,5,0,行业板块,东财三级行业
BK1561.DC,20260306,旅游综合,西安旅游,000610.SZ,2.02,3.59,5062394.5,2.56,8,0,行业板块,东财三级行业
BK1560.DC,20260306,酒店,华天酒店,000428.SZ,1.39,2.64,7032004.4,1.26,5,1,行业板块,东财三级行业
BK1557.DC,20260306,培训教育,ST开元,300338.SZ,1.3,3.65,5857005.6,2.68,11,0,行业板块,东财三级行业
BK1554.DC,20260306,商业物业经营,农 产 品,000061.SZ,1.29,5.09,22299647.8,0.69,14,1,行业板块,东财三级行业
BK1553.DC,20260306,多业态零售,欧亚集团,600697.SH,1.56,3.36,8678395.4,2.02,14,1,行业板块,东财三级行业
BK1550.DC,20260306,贸易Ⅲ,苏美达,600710.SH,3.18,8.46,16826054.1,2.13,13,1,行业板块,东财三级行业
BK1548.DC,20260306,综合电商,ST通葡,600365.SH,1.41,1.9,3440356.3,0.3,3,0,行业板块,东财三级行业
BK1546.DC,20260306,电商服务,狮头股份,600539.SH,2.67,8.3,4479310.9,1.98,7,1,行业板块,东财三级行业
BK1545.DC,20260306,特种纸,民士达,920394.BJ,1.55,5.52,7887854.0,2.82,11,2,行业板块,东财三级行业
BK1544.DC,20260306,大宗用纸,ST晨鸣B,200488.SZ,1.87,3.7,11917894.6,2.06,11,1,行业板块,东财三级行业
BK1543.DC,20260306,娱乐用品,通达创智,001368.SZ,1.39,4.69,8569894.7,2.71,15,3,行业板块,东财三级行业
BK1541.DC,20260306,卫浴制品,惠达卫浴,603385.SH,1.89,4.07,4024527.6,1.21,6,1,行业板块,东财三级行业
BK1540.DC,20260306,其他家居用品,华瓷股份,001216.SZ,2.34,10.01,21303041.3,1.94,20,3,行业板块,东财三级行业
BK1539.DC,20260306,定制家居,王力安防,605268.SH,2.82,10.02,10458242.9,2.17,15,1,行业板块,东财三级行业
BK1538.DC,20260306,瓷砖地板,海象新材,003011.SZ,2.23,5.92,8270630.5,2.9,11,1,行业板块,东财三级行业
BK1536.DC,20260306,综合包装,新通联,603022.SH,2.26,3.63,1881585.8,1.78,6,0,行业板块,东财三级行业
BK1535.DC,20260306,纸包装,环球印务,002799.SZ,1.25,4.08,13031145.6,1.95,16,5,行业板块,东财三级行业
BK1532.DC,20260306,金属包装,嘉美包装,002969.SZ,2.17,4.27,6966022.7,2.28,6,1,行业板块,东财三级行业
BK1529.DC,20260306,汽车电子电气系统,华安鑫创,300928.SZ,1.27,6.73,46279529.6,2.18,29,9,行业板块,东财三级行业
BK1528.DC,20260306,其他汽车零部件,艾可蓝,300816.SZ,1.85,7.16,40566491.2,1.76,53,3,行业板块,东财三级行业
BK1527.DC,20260306,轮胎轮毂,金固股份,002488.SZ,1.98,6.49,29194502.4,2.41,18,3,行业板块,东财三级行业
BK1526.DC,20260306,底盘与发动机系统,中原内配,002448.SZ,1.93,10.01,133274928.0,2.86,97,10,行业板块,东财三级行业
BK1524.DC,20260306,汽车综合服务,交运股份,600676.SH,3.07,10.03,4441323.8,1.4,5,0,行业板块,东财三级行业
BK1523.DC,20260306,汽车经销商,国机汽车,600335.SH,1.91,3.02,2465088.3,1.04,6,0,行业板块,东财三级行业
BK1522.DC,20260306,其他运输设备,绿通科技,301322.SZ,2.37,6.37,8465459.8,1.27,9,0,行业板块,东财三级行业
BK1521.DC,20260306,摩托车,隆鑫通用,603766.SH,2.37,4.35,16232494.2,0.96,9,0,行业板块,东财三级行业
BK1518.DC,20260306,种子,敦煌种业,600354.SH,3.49,9.94,7155911.8,13.79,10,0,行业板块,东财三级行业
BK1517.DC,20260306,食用菌,雪榕生物,300511.SZ,3.4,5.22,1705739.3,4.93,4,0,行业板块,东财三级行业
BK1516.DC,20260306,其他种植业,亚盛集团,600108.SH,3.89,9.96,5459208.9,8.27,5,0,行业板块,东财三级行业
BK1515.DC,20260306,粮食种植,北大荒,600598.SH,3.28,3.58,4419789.2,2.61,2,0,行业板块,东财三级行业
BK1514.DC,20260306,水产养殖,獐子岛,002069.SZ,2.56,3.38,1415331.9,4.37,4,0,行业板块,东财三级行业
BK1512.DC,20260306,生猪养殖,巨星农牧,603477.SH,4.14,6.55,52535513.6,2.72,11,0,行业板块,东财三级行业
BK1511.DC,20260306,肉鸡养殖,湘佳股份,002982.SZ,4.69,7.52,7442789.4,3.28,8,0,行业板块,东财三级行业
BK1510.DC,20260306,其他养殖,福成股份,600965.SH,2.96,4.55,1163088.9,2.59,3,0,行业板块,东财三级行业
BK1509.DC,20260306,水产饲料,百洋股份,002696.SZ,3.34,5.43,10733656.2,1.26,4,0,行业板块,东财三级行业
BK1508.DC,20260306,畜禽饲料,邦基科技,603151.SH,3.83,6.21,6610093.9,4.62,9,0,行业板块,东财三级行业
BK1506.DC,20260306,农业综合Ⅲ,辉隆股份,002556.SZ,2.34,3.86,1345876.8,4.56,3,0,行业板块,东财三级行业
BK1505.DC,20260306,其他农产品加工,中粮科技,000930.SZ,2.91,7.62,9009489.6,2.73,11,1,行业板块,东财三级行业
BK1504.DC,20260306,粮油加工,嘉华股份,603182.SH,2.38,5.39,19223716.2,4.92,9,0,行业板块,东财三级行业
BK1502.DC,20260306,林业Ⅲ,福建金森,002679.SZ,1.43,3.69,3132080.1,11.43,3,1,行业板块,东财三级行业
BK1501.DC,20260306,动物保健Ⅲ,瑞普生物,300119.SZ,2.35,5.71,7533897.0,2.05,12,1,行业板块,东财三级行业
BK1500.DC,20260306,医美耗材,华熙生物,688363.SH,1.7,2.66,8566074.5,0.7,3,0,行业板块,东财三级行业
BK1496.DC,20260306,洗护用品,两面针,600249.SH,1.88,2.81,2172836.1,1.76,4,0,行业板块,东财三级行业
BK1495.DC,20260306,生活用纸,延江股份,300658.SZ,2.87,10.32,7009209.8,2.69,8,1,行业板块,东财三级行业
BK1491.DC,20260306,端到端供应链服务,海晨股份,300873.SZ,1.31,3.12,2839951.5,3.73,6,1,行业板块,东财三级行业
BK1490.DC,20260306,原材料供应链服务,瑞茂通,600180.SH,2.03,4.67,13000506.9,1.15,11,1,行业板块,东财三级行业
BK1489.DC,20260306,快递,申通快递,002468.SZ,2.38,4.18,31398371.2,0.76,4,0,行业板块,东财三级行业
BK1488.DC,20260306,跨境物流,东航物流,601156.SH,1.3,5.02,19988484.2,1.02,12,1,行业板块,东财三级行业
BK1487.DC,20260306,公路货运,天顺股份,002800.SZ,2.44,4.02,3371762.6,2.93,4,1,行业板块,东财三级行业
BK1485.DC,20260306,铁路运输,铁龙物流,600125.SH,1.38,2.79,41295580.8,0.49,6,0,行业板块,东财三级行业
BK1484.DC,20260306,公交,江西长运,600561.SH,1.24,3.96,4385367.4,0.95,8,0,行业板块,东财三级行业
BK1483.DC,20260306,高速公路,湖南投资,000548.SZ,1.5,3.75,38168004.8,0.66,20,1,行业板块,东财三级行业
BK1480.DC,20260306,机场,厦门空港,600897.SH,1.35,2.08,16529052.4,0.73,5,0,行业板块,东财三级行业
BK1479.DC,20260306,航空运输,华夏航空,002928.SZ,1.61,4.05,61937608.0,1.08,8,0,行业板块,东财三级行业
BK1478.DC,20260306,装修装饰Ⅲ,维业股份,300621.SZ,2.33,5.36,12167528.9,1.68,21,2,行业板块,东财三级行业
BK1476.DC,20260306,化学工程,百利科技,603959.SH,1.87,2.97,9296208.3,3.14,7,0,行业板块,东财三级行业
BK1474.DC,20260306,钢结构,鸿路钢构,002541.SZ,1.62,4.11,7817245.5,3.5,8,2,行业板块,东财三级行业
BK1473.DC,20260306,园林工程,诚邦股份,603316.SH,3.61,10.0,9527329.8,4.06,18,1,行业板块,东财三级行业
BK1472.DC,20260306,基建市政工程,中国能建,601868.SH,2.03,9.89,94893464.0,2.83,26,2,行业板块,东财三级行业
BK1471.DC,20260306,工程咨询服务Ⅲ,筑博设计,300564.SZ,2.49,6.19,24049059.4,2.86,45,2,行业板块,东财三级行业
BK1470.DC,20260306,房屋建设Ⅲ,宁波建工,601789.SH,2.93,10.02,29781246.4,1.23,8,0,行业板块,东财三级行业
BK1468.DC,20260306,其他建材Ⅲ,扬子新材,002652.SZ,2.01,7.91,13714863.7,2.55,12,4,行业板块,东财三级行业
BK1466.DC,20260306,管材,东宏股份,603856.SH,1.83,4.19,4133005.7,1.36,6,1,行业板块,东财三级行业
BK1464.DC,20260306,水泥制造,宁夏建材,600449.SH,1.92,3.71,32500169.6,0.9,14,0,行业板块,东财三级行业
BK1463.DC,20260306,水泥制品,红墙股份,002809.SZ,3.56,9.97,4080638.7,3.22,10,0,行业板块,东财三级行业
BK1459.DC,20260306,清洁小家电,开能健康,300272.SZ,1.34,2.24,12395945.5,1.23,8,0,行业板块,东财三级行业
BK1458.DC,20260306,个护小家电,彩虹集团,003023.SZ,4.18,9.99,2323207.7,2.91,4,0,行业板块,东财三级行业
BK1456.DC,20260306,其他家电Ⅲ,融捷健康,300247.SZ,1.5,2.07,1261798.3,2.22,3,0,行业板块,东财三级行业
BK1455.DC,20260306,家电零部件Ⅲ,金海高科,603311.SH,1.34,3.92,43885558.4,2.15,32,3,行业板块,东财三级行业
BK1453.DC,20260306,彩电,兆驰股份,002429.SZ,1.94,3.72,12505309.2,4.54,4,0,行业板块,东财三级行业
BK1452.DC,20260306,卫浴电器,奥普科技,603551.SH,2.2,4.17,1916778.2,1.17,3,0,行业板块,东财三级行业
BK1448.DC,20260306,横向通用软件,星环科技-U,688031.SH,2.19,13.35,67664993.6,1.91,33,1,行业板块,东财三级行业
BK1447.DC,20260306,垂直应用软件,远光软件,002063.SZ,2.25,10.05,131550776.0,3.41,91,8,行业板块,东财三级行业
BK1444.DC,20260306,IT服务Ⅲ,美利云,000815.SZ,2.19,9.98,170639510.4,4.88,119,13,行业板块,东财三级行业
BK1442.DC,20260306,炭黑,龙星科技,002442.SZ,2.21,3.73,3122391.0,1.79,5,1,行业板块,东财三级行业
BK1440.DC,20260306,其他塑料制品,英科再生,688087.SH,2.46,12.27,14115571.7,2.37,21,1,行业板块,东财三级行业
BK1438.DC,20260306,合成树脂,上纬新材,688585.SH,1.79,8.27,16322038.5,4.31,10,3,行业板块,东财三级行业
BK1436.DC,20260306,农药,利民股份,002734.SZ,4.3,8.52,29124347.2,3.66,33,1,行业板块,东财三级行业
BK1435.DC,20260306,磷肥及磷化工,六国化工,600470.SH,4.17,9.99,27608672.0,5.87,9,0,行业板块,东财三级行业
BK1434.DC,20260306,钾肥,亚钾国际,000893.SZ,1.49,4.93,41611209.6,1.42,2,2,行业板块,东财三级行业
BK1433.DC,20260306,复合肥,金正大,002470.SZ,5.35,10.0,10367154.9,7.9,10,0,行业板块,东财三级行业
BK1432.DC,20260306,氮肥,赤天化,600227.SH,5.54,10.03,13381270.4,6.9,6,0,行业板块,东财三级行业
BK1431.DC,20260306,有机硅,晨光新材,605399.SH,1.93,9.98,12355383.0,2.57,8,2,行业板块,东财三级行业
BK1430.DC,20260306,涂料油墨,百合花,603823.SH,3.09,7.54,7024826.5,2.79,16,0,行业板块,东财三级行业
BK1429.DC,20260306,食品及饲料添加剂,亚香股份,301220.SZ,3.99,13.78,31744196.8,2.72,22,2,行业板块,东财三级行业
BK1428.DC,20260306,其他化学制品,键邦股份,603285.SH,2.65,9.99,53751758.4,4.14,66,12,行业板块,东财三级行业
BK1427.DC,20260306,民爆制品,同德化工,002360.SZ,2.48,4.88,14655476.1,2.98,11,1,行业板块,东财三级行业
BK1426.DC,20260306,聚氨酯,红 宝 丽,002165.SZ,4.04,10.0,33789921.6,3.28,9,0,行业板块,东财三级行业
BK1425.DC,20260306,胶黏剂及胶带,永冠新材,603681.SH,3.37,6.75,2329686.7,6.03,5,0,行业板块,东财三级行业
BK1424.DC,20260306,氟化工,三美股份,603379.SH,1.61,3.47,31929507.2,1.54,8,2,行业板块,东财三级行业
BK1423.DC,20260306,纺织化学制品,吉华集团,603980.SH,1.61,4.45,11483224.7,4.27,10,3,行业板块,东财三级行业
BK1422.DC,20260306,无机盐,大洋生物,003017.SZ,1.93,4.56,12245050.4,3.88,8,2,行业板块,东财三级行业
BK1421.DC,20260306,钛白粉,金浦钛业,000545.SZ,3.86,9.97,8762894.1,5.6,5,1,行业板块,东财三级行业
BK1420.DC,20260306,其他化学原料,卫星化学,002648.SZ,3.92,10.02,18612853.8,3.76,16,1,行业板块,东财三级行业
BK1419.DC,20260306,煤化工,金牛化工,600722.SH,3.24,10.0,32054963.2,4.27,8,2,行业板块,东财三级行业
BK1418.DC,20260306,氯碱,亚星化学,600319.SH,5.21,10.06,20467551.1,3.86,15,0,行业板块,东财三级行业
BK1417.DC,20260306,纯碱,山东海化,000822.SZ,2.88,4.49,6944193.4,3.46,5,0,行业板块,东财三级行业
BK1416.DC,20260306,粘胶,恒天海龙,000677.SZ,4.1,10.0,3300860.7,3.83,4,0,行业板块,东财三级行业
BK1415.DC,20260306,其他化学纤维,宝丽迪,300905.SZ,1.58,3.0,9331801.7,1.92,7,1,行业板块,东财三级行业
BK1414.DC,20260306,锦纶,聚合顺,605166.SH,2.43,3.36,2768402.1,2.01,5,0,行业板块,东财三级行业
BK1413.DC,20260306,涤纶,尤夫股份,002427.SZ,3.22,5.32,9026899.9,2.36,10,0,行业板块,东财三级行业
BK1411.DC,20260306,非金属材料Ⅲ,联瑞新材,688300.SH,1.35,9.91,11066678.9,4.49,6,5,行业板块,东财三级行业
BK1410.DC,20260306,其他自动化设备,田中精机,300461.SZ,1.54,9.47,26958086.4,3.01,19,7,行业板块,东财三级行业
BK1404.DC,20260306,农用机械,天鹅股份,603029.SH,2.33,4.94,5189017.7,1.17,8,2,行业板块,东财三级行业
BK1402.DC,20260306,楼宇设备,同力天启,605286.SH,2.38,9.99,11014253.2,1.46,13,2,行业板块,东财三级行业
BK1401.DC,20260306,纺织服装设备,卓郎智能,600545.SH,2.12,10.08,8675734.3,4.52,10,3,行业板块,东财三级行业
BK1400.DC,20260306,制冷空调设备,申菱环境,301018.SZ,1.28,3.83,16046793.9,3.62,14,4,行业板块,东财三级行业
BK1398.DC,20260306,其他通用设备,宗申动力,001696.SZ,1.83,9.99,44837521.6,5.67,37,15,行业板块,东财三级行业
BK1394.DC,20260306,轨交设备Ⅲ,今创集团,603680.SH,1.78,5.79,48281849.6,0.95,29,3,行业板块,东财三级行业
BK1393.DC,20260306,工程机械整机,安徽合力,600761.SH,1.35,10.01,65190601.6,1.27,18,3,行业板块,东财三级行业
BK1391.DC,20260306,综合环境治理,卓锦股份,688701.SH,2.54,5.44,7926822.4,7.75,13,2,行业板块,东财三级行业
BK1390.DC,20260306,水务及水治理,清水源,300437.SZ,2.27,6.13,32868590.4,1.84,47,5,行业板块,东财三级行业
BK1389.DC,20260306,固废治理,华新环保,301265.SZ,2.86,20.0,37679259.2,3.43,31,3,行业板块,东财三级行业
BK1388.DC,20260306,大气治理,雪浪环境,300385.SZ,2.72,9.55,9084552.9,4.68,8,0,行业板块,东财三级行业
BK1387.DC,20260306,环保设备Ⅲ,恒誉环保,688309.SH,1.63,7.03,15698276.0,2.41,22,5,行业板块,东财三级行业
BK1380.DC,20260306,水力发电,韶能股份,000601.SZ,1.56,10.04,119073977.6,0.85,9,2,行业板块,东财三级行业
BK1379.DC,20260306,热力服务,协鑫能科,002015.SZ,1.84,10.0,14433533.5,3.52,14,4,行业板块,东财三级行业
BK1378.DC,20260306,其他能源发电,长青集团,002616.SZ,2.88,2.88,521544.3,3.46,1,0,行业板块,东财三级行业
BK1377.DC,20260306,火力发电,华电辽能,600396.SH,1.71,9.91,104715204.8,2.46,30,3,行业板块,东财三级行业
BK1375.DC,20260306,光伏发电,金开新能,600821.SH,2.32,9.97,15834290.1,5.74,11,2,行业板块,东财三级行业
BK1370.DC,20260306,特钢Ⅲ,常宝股份,002478.SZ,1.41,9.99,25137404.0,1.75,9,4,行业板块,东财三级行业
BK1369.DC,20260306,长材,凌钢股份,600231.SH,1.63,2.59,2430570.3,1.12,3,0,行业板块,东财三级行业
BK1368.DC,20260306,钢铁管材,武进不锈,603878.SH,1.48,2.61,3447631.9,1.54,3,0,行业板块,东财三级行业
BK1366.DC,20260306,证券Ⅲ,国盛证券,002670.SZ,1.45,4.49,369500768.0,0.81,48,0,行业板块,东财三级行业
BK1365.DC,20260306,租赁,海南华铁,603300.SH,1.54,2.39,8293117.4,1.15,3,0,行业板块,东财三级行业
BK1364.DC,20260306,资产管理,海德股份,000567.SZ,1.54,2.0,4537409.9,0.82,4,0,行业板块,东财三级行业
BK1363.DC,20260306,信托,国网英大,600517.SH,2.08,2.31,8859186.1,1.14,3,0,行业板块,东财三级行业
BK1361.DC,20260306,期货,瑞达期货,002961.SZ,5.71,10.0,6172301.5,2.9,4,0,行业板块,东财三级行业
BK1360.DC,20260306,金融信息服务,拉卡拉,300773.SZ,3.67,6.61,3259887.2,6.46,2,0,行业板块,东财三级行业
BK1357.DC,20260306,钟表珠宝,莱绅通灵,603900.SH,1.49,2.61,14336689.6,1.73,13,1,行业板块,东财三级行业
BK1356.DC,20260306,其他饰品,瑞贝卡,600439.SH,1.86,1.86,598731.7,0.8,1,0,行业板块,东财三级行业
BK1355.DC,20260306,运动服装,嘉麟杰,002486.SZ,3.21,5.05,2140693.5,3.84,4,0,行业板块,东财三级行业
BK1354.DC,20260306,鞋帽及其他,牧高笛,603908.SH,2.54,4.85,4446332.4,2.69,11,0,行业板块,东财三级行业
BK1353.DC,20260306,家纺,水星家纺,603365.SH,2.43,5.53,3615399.3,1.37,7,0,行业板块,东财三级行业
BK1352.DC,20260306,非运动服装,浪莎股份,600137.SH,1.92,5.16,24270557.6,1.34,34,5,行业板块,东财三级行业
BK1351.DC,20260306,印染,富春染织,605189.SH,2.63,5.29,1766501.4,2.48,4,0,行业板块,东财三级行业
BK1350.DC,20260306,其他纺织,华升股份,600156.SH,1.39,4.37,7035812.2,2.52,12,2,行业板块,东财三级行业
BK1349.DC,20260306,棉纺,华孚时尚,002042.SZ,2.2,5.58,5518432.6,2.04,9,0,行业板块,东财三级行业
BK1348.DC,20260306,辅料,兴业科技,002674.SZ,1.4,2.55,2090491.8,0.96,4,0,行业板块,东财三级行业
BK1347.DC,20260306,纺织鞋类制造,华利集团,300979.SZ,1.79,1.79,5508240.0,0.14,1,0,行业板块,东财三级行业
BK1346.DC,20260306,住宅开发,大龙地产,600159.SH,2.05,5.69,67359497.6,1.4,61,4,行业板块,东财三级行业
BK1343.DC,20260306,物业管理,中天服务,002188.SZ,1.85,4.27,3229631.6,2.16,7,1,行业板块,东财三级行业
BK1341.DC,20260306,房产租赁经纪,世联行,002285.SZ,2.9,5.11,2295527.4,3.77,3,0,行业板块,东财三级行业
BK1340.DC,20260306,印制电路板,奥士康,002913.SZ,1.43,10.0,164835177.6,3.57,28,16,行业板块,东财三级行业
BK1337.DC,20260306,品牌消费电子,传音控股,688036.SH,1.96,10.86,29291910.4,1.55,10,0,行业板块,东财三级行业
BK1336.DC,20260306,其他电子Ⅲ,香农芯创,300475.SZ,1.56,12.06,42662099.2,3.77,27,5,行业板块,东财三级行业
BK1330.DC,20260306,模拟芯片设计,芯动联科,688582.SH,1.49,7.69,51956436.8,2.02,29,5,行业板块,东财三级行业
BK1327.DC,20260306,分立器件,派瑞股份,300831.SZ,1.72,12.7,44096102.4,3.35,11,7,行业板块,东财三级行业
BK1323.DC,20260306,综合电力设备商,东方电气,600875.SH,1.85,4.76,29838424.0,5.27,1,1,行业板块,东财三级行业
BK1322.DC,20260306,其他电源设备Ⅲ,奥 特 迅,002227.SZ,3.01,10.01,48714952.0,5.05,21,5,行业板块,东财三级行业
BK1319.DC,20260306,硅料硅片,华民股份,300345.SZ,1.28,4.76,11332569.9,2.67,5,0,行业板块,东财三级行业
BK1315.DC,20260306,光伏电池组件,协鑫集成,002506.SZ,2.38,10.1,46493425.6,6.01,21,2,行业板块,东财三级行业
BK1313.DC,20260306,风电零部件,禾望电气,603063.SH,1.68,10.0,30279510.4,4.58,19,6,行业板块,东财三级行业
BK1311.DC,20260306,输变电设备,顺钠股份,000533.SZ,2.67,9.98,77902904.0,9.52,24,6,行业板块,东财三级行业
BK1310.DC,20260306,配电设备,三星医疗,601567.SH,2.53,9.99,27675513.6,6.17,24,3,行业板块,东财三级行业
BK1309.DC,20260306,电网自动化设备,派诺科技,920375.BJ,3.48,18.54,58525275.2,5.67,24,5,行业板块,东财三级行业
BK1308.DC,20260306,电工仪器仪表,华盛昌,002980.SZ,3.03,5.98,10931552.3,6.95,13,1,行业板块,东财三级行业
BK1306.DC,20260306,蓄电池及其他电池,万里股份,600847.SH,1.35,4.1,9720442.9,3.08,8,1,行业板块,东财三级行业
BK1299.DC,20260306,影视动漫制作,华谊兄弟,300027.SZ,1.23,4.73,16999775.9,3.62,12,2,行业板块,东财三级行业
BK1294.DC,20260306,门户网站,卓创资讯,301299.SZ,1.56,7.64,13103597.2,2.49,6,2,行业板块,东财三级行业
BK1291.DC,20260306,电视广播Ⅲ,天威视讯,002238.SZ,1.38,2.6,16565217.3,1.32,13,1,行业板块,东财三级行业
BK1290.DC,20260306,教育出版,中南传媒,601098.SH,1.75,2.67,13419359.9,0.68,10,0,行业板块,东财三级行业
BK1289.DC,20260306,大众出版,新华传媒,600825.SH,1.59,10.0,13469565.9,1.61,15,3,行业板块,东财三级行业
BK1282.DC,20260306,饮料乳品,新乳业,002946.SZ,2.68,5.91,47721566.4,1.58,27,0,行业板块,东财二级行业
BK1281.DC,20260306,休闲食品,西麦食品,002956.SZ,2.03,6.56,18360209.2,1.33,21,2,行业板块,东财二级行业
BK1280.DC,20260306,食品加工,得利斯,002330.SZ,1.97,4.64,26066883.8,1.56,23,4,行业板块,东财二级行业
BK1279.DC,20260306,非白酒,威龙股份,603779.SH,2.1,4.31,25150365.8,0.96,17,0,行业板块,东财二级行业
BK1278.DC,20260306,调味发酵品Ⅱ,莲花控股,600186.SH,2.42,8.33,35861196.8,1.96,14,1,行业板块,东财二级行业
BK1277.DC,20260306,白酒Ⅱ,山西汾酒,600809.SH,1.27,3.07,286181286.4,0.64,19,2,行业板块,东财二级行业
BK1273.DC,20260306,体育Ⅱ,力盛体育,002858.SZ,3.59,4.1,1256699.0,4.2,2,0,行业板块,东财二级行业
BK1272.DC,20260306,旅游及景区,宋城演艺,300144.SZ,2.16,4.39,16456738.7,2.25,26,0,行业板块,东财二级行业
BK1268.DC,20260306,互联网电商,狮头股份,600539.SH,1.83,8.3,13041885.0,1.18,16,2,行业板块,东财二级行业
BK1267.DC,20260306,造纸,民士达,920394.BJ,1.7,5.52,19805748.6,2.3,22,3,行业板块,东财二级行业
BK1266.DC,20260306,文娱用品,通达创智,001368.SZ,1.28,4.69,13189554.6,2.32,20,3,行业板块,东财二级行业
BK1265.DC,20260306,包装印刷,嘉美包装,002969.SZ,1.22,4.27,28875707.2,2.12,36,11,行业板块,东财二级行业
