ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level
BK1532.DC,20260326,金属包装,华源控股,002787.SZ,-0.75,4.76,6459770.3,2.15,4,3,行业板块,东财三级行业
BK1531.DC,20260326,商用载客车,宇通客车,600066.SH,0.01,1.18,9820120.3,2.06,3,2,行业板块,东财三级行业
BK1530.DC,20260326,商用载货车,中集车辆,301039.SZ,-0.26,1.46,24355665.4,0.94,4,5,行业板块,东财三级行业
BK1529.DC,20260326,汽车电子电气系统,菱电电控,688667.SH,-1.19,3.42,48198752.0,1.81,7,33,行业板块,东财三级行业
BK1528.DC,20260326,其他汽车零部件,中自科技,688737.SH,-1.63,6.93,35446520.0,2.15,10,45,行业板块,东财三级行业
BK1527.DC,20260326,轮胎轮毂,贵州轮胎,000589.SZ,-1.55,0.44,25983150.9,1.27,2,19,行业板块,东财三级行业
BK1526.DC,20260326,底盘与发动机系统,华阳变速,920146.BJ,-1.12,9.65,117702236.8,2.95,24,84,行业板块,东财三级行业
BK1525.DC,20260326,车身附件及饰件,福赛科技,301529.SZ,-1.22,2.77,52004827.2,1.41,7,34,行业板块,东财三级行业
BK1524.DC,20260326,汽车综合服务,交运股份,600676.SH,-1.1,2.02,3945450.1,1.09,1,4,行业板块,东财三级行业
BK1523.DC,20260326,汽车经销商,国机汽车,600335.SH,-0.79,-0.51,2268306.6,1.05,0,6,行业板块,东财三级行业
BK1522.DC,20260326,其他运输设备,绿通科技,301322.SZ,-1.79,-0.28,8454567.6,2.0,0,10,行业板块,东财三级行业
BK1521.DC,20260326,摩托车,涛涛车业,301345.SZ,-2.1,0.66,15062013.2,0.88,1,8,行业板块,东财三级行业
BK1520.DC,20260326,综合乘用车,长  安Ｂ,200625.SZ,-1.48,-0.49,56063156.8,0.59,0,6,行业板块,东财三级行业
BK1519.DC,20260326,电动乘用车,北汽蓝谷,600733.SH,-2.24,-0.83,114961950.4,1.64,0,3,行业板块,东财三级行业
BK1518.DC,20260326,种子,农发种业,600313.SH,-1.41,1.14,6351015.7,4.38,1,9,行业板块,东财三级行业
BK1517.DC,20260326,食用菌,雪榕生物,300511.SZ,-1.74,0.43,1540979.2,3.03,1,3,行业板块,东财三级行业
BK1516.DC,20260326,其他种植业,宏辉果蔬,603336.SH,-2.09,-0.82,4856474.6,2.73,0,5,行业板块,东财三级行业
BK1515.DC,20260326,粮食种植,苏垦农发,601952.SH,0.88,1.51,4205447.6,1.63,2,0,行业板块,东财三级行业
BK1514.DC,20260326,水产养殖,大湖股份,600257.SH,1.18,7.54,1300864.4,3.45,2,2,行业板块,东财三级行业
BK1513.DC,20260326,海洋捕捞,中  鲁Ｂ,200992.SZ,-0.6,0.0,684960.8,2.38,0,2,行业板块,东财三级行业
BK1512.DC,20260326,生猪养殖,京基智农,000048.SZ,-1.18,1.63,48703361.6,1.05,1,10,行业板块,东财三级行业
BK1511.DC,20260326,肉鸡养殖,立华股份,300761.SZ,0.49,3.07,6727881.2,1.77,4,4,行业板块,东财三级行业
BK1510.DC,20260326,其他养殖,福成股份,600965.SH,-1.76,-0.9,1081986.5,1.14,0,3,行业板块,东财三级行业
BK1509.DC,20260326,水产饲料,粤海饲料,001313.SZ,-0.75,0.59,9849274.0,1.3,1,3,行业板块,东财三级行业
BK1508.DC,20260326,畜禽饲料,播恩集团,001366.SZ,-1.76,-0.3,5985450.9,1.91,0,9,行业板块,东财三级行业
BK1507.DC,20260326,宠物食品,中宠股份,002891.SZ,-1.9,-0.96,3680253.4,1.59,0,4,行业板块,东财三级行业
BK1506.DC,20260326,农业综合Ⅲ,辉隆股份,002556.SZ,-0.81,0.33,1163610.4,1.98,1,2,行业板块,东财三级行业
BK1505.DC,20260326,其他农产品加工,华资实业,600191.SH,-0.21,4.26,8328648.7,1.6,4,8,行业板块,东财三级行业
BK1504.DC,20260326,粮油加工,深粮控股,000019.SZ,-0.54,3.58,18681383.6,3.28,2,8,行业板块,东财三级行业
BK1503.DC,20260326,果蔬加工,国投中鲁,600962.SH,-0.92,0.1,3321361.1,1.56,1,5,行业板块,东财三级行业
BK1502.DC,20260326,林业Ⅲ,ST景谷,600265.SH,-2.14,0.34,2811045.3,12.03,1,3,行业板块,东财三级行业
BK1501.DC,20260326,动物保健Ⅲ,瑞普生物,300119.SZ,-1.02,1.18,6817097.9,1.26,2,11,行业板块,东财三级行业
BK1500.DC,20260326,医美耗材,华熙生物,688363.SH,-2.35,-1.77,7305050.4,0.73,0,3,行业板块,东财三级行业
BK1499.DC,20260326,医美服务,*ST美谷,000615.SZ,-1.55,-1.55,568422.6,0.49,0,1,行业板块,东财三级行业
BK1498.DC,20260326,品牌化妆品,水羊股份,300740.SZ,-1.09,0.15,9380476.7,0.9,1,7,行业板块,东财三级行业
BK1497.DC,20260326,化妆品制造及其他,嘉亨家化,300955.SZ,-0.08,7.32,3097894.7,1.42,2,5,行业板块,东财三级行业
BK1496.DC,20260326,洗护用品,两面针,600249.SH,0.36,4.34,2063187.8,5.13,1,3,行业板块,东财三级行业
BK1495.DC,20260326,生活用纸,中顺洁柔,002511.SZ,-2.47,0.24,6435138.4,2.19,2,7,行业板块,东财三级行业
BK1494.DC,20260326,焦煤,辽宁能源,600758.SH,0.87,7.34,21341028.2,3.65,6,4,行业板块,东财三级行业
BK1493.DC,20260326,动力煤,兖矿能源,600188.SH,0.06,4.22,201326097.6,1.16,8,7,行业板块,东财三级行业
BK1492.DC,20260326,焦炭Ⅲ,宝泰隆,601011.SH,-0.46,5.29,7197239.7,5.77,3,4,行业板块,东财三级行业
BK1491.DC,20260326,端到端供应链服务,普路通,002769.SZ,-1.16,-0.09,2546562.4,2.49,0,7,行业板块,东财三级行业
BK1490.DC,20260326,原材料供应链服务,*ST海钦,600753.SH,-0.03,2.54,12519334.8,1.3,6,6,行业板块,东财三级行业
BK1489.DC,20260326,快递,申通快递,002468.SZ,1.68,4.48,31455155.2,0.88,4,0,行业板块,东财三级行业
BK1488.DC,20260326,跨境物流,华贸物流,603128.SH,-0.24,0.71,18593855.3,0.72,5,7,行业板块,东财三级行业
BK1487.DC,20260326,公路货运,*ST原尚,603813.SH,-0.6,1.34,2938522.3,1.66,2,3,行业板块,东财三级行业
BK1486.DC,20260326,仓储物流,保税科技,600794.SH,0.17,1.89,3790575.6,2.0,4,2,行业板块,东财三级行业
BK1485.DC,20260326,铁路运输,铁龙物流,600125.SH,1.67,3.43,41634766.4,0.88,7,0,行业板块,东财三级行业
BK1484.DC,20260326,公交,申通地铁,600834.SH,-1.46,0.0,3927350.4,0.75,0,6,行业板块,东财三级行业
BK1483.DC,20260326,高速公路,宁沪高速,600377.SH,-0.42,1.65,39013825.6,0.73,8,12,行业板块,东财三级行业
BK1482.DC,20260326,航运,中远海特,600428.SH,-0.82,4.77,72537104.0,2.13,7,12,行业板块,东财三级行业
BK1481.DC,20260326,港口,宁波港,601018.SH,-0.5,0.72,57153648.0,0.59,5,9,行业板块,东财三级行业
BK1480.DC,20260326,机场,深圳机场,000089.SZ,-1.14,0.15,15345986.8,0.59,1,4,行业板块,东财三级行业
BK1479.DC,20260326,航空运输,春秋航空,601021.SH,-0.99,0.61,54932428.8,1.04,1,8,行业板块,东财三级行业
BK1478.DC,20260326,装修装饰Ⅲ,ST柯利达,603828.SH,-1.06,3.34,11541385.9,1.61,5,18,行业板块,东财三级行业
BK1477.DC,20260326,其他专业工程,再升科技,603601.SH,-1.47,9.98,26328061.9,3.54,4,16,行业板块,东财三级行业
BK1476.DC,20260326,化学工程,镇海股份,603637.SH,-1.66,0.34,8873093.3,2.27,1,6,行业板块,东财三级行业
BK1475.DC,20260326,国际工程,中钢国际,000928.SZ,-1.15,-0.3,6336067.4,1.91,0,4,行业板块,东财三级行业
BK1474.DC,20260326,钢结构,鸿路钢构,002541.SZ,-1.79,5.18,7282003.1,2.18,1,9,行业板块,东财三级行业
BK1473.DC,20260326,园林工程,棕榈股份,002431.SZ,-3.36,0.71,9074236.5,3.52,1,18,行业板块,东财三级行业
BK1472.DC,20260326,基建市政工程,成都路桥,002628.SZ,-1.55,2.18,90831867.2,1.98,3,25,行业板块,东财三级行业
BK1471.DC,20260326,工程咨询服务Ⅲ,杰恩设计,300668.SZ,-1.87,18.47,22120613.4,2.9,2,45,行业板块,东财三级行业
BK1470.DC,20260326,房屋建设Ⅲ,中国建筑,601668.SH,-2.55,-0.8,28824636.8,0.9,0,8,行业板块,东财三级行业
BK1469.DC,20260326,涂料,三棵树,603737.SH,-1.03,-0.49,3855677.8,0.66,0,2,行业板块,东财三级行业
BK1468.DC,20260326,其他建材Ⅲ,法狮龙,605318.SH,-1.34,3.71,12607412.0,1.94,2,14,行业板块,东财三级行业
BK1467.DC,20260326,耐火材料,瑞泰科技,002066.SZ,-1.3,0.78,3416193.1,1.25,1,7,行业板块,东财三级行业
BK1466.DC,20260326,管材,雄塑科技,300599.SZ,-1.05,0.65,3828141.7,1.26,1,6,行业板块,东财三级行业
BK1465.DC,20260326,防水材料,东方雨虹,002271.SZ,-0.34,0.32,4875608.6,1.84,1,1,行业板块,东财三级行业
BK1464.DC,20260326,水泥制造,万年青,000789.SZ,-1.8,0.0,29372892.8,0.89,0,13,行业板块,东财三级行业
BK1463.DC,20260326,水泥制品,三和管桩,003037.SZ,-2.18,-0.56,3402268.5,2.53,0,9,行业板块,东财三级行业
BK1462.DC,20260326,玻纤制造,九鼎新材,002201.SZ,-2.01,0.73,32066795.2,2.45,1,7,行业板块,东财三级行业
BK1461.DC,20260326,玻璃制造,南  玻Ａ,000012.SZ,-2.07,-0.22,6813563.6,2.28,0,9,行业板块,东财三级行业
BK1460.DC,20260326,照明设备Ⅲ,欧普照明,603515.SH,-0.99,1.62,8320660.2,1.95,2,11,行业板块,东财三级行业
BK1459.DC,20260326,清洁小家电,德昌股份,605555.SH,1.18,10.01,11445161.2,1.76,2,6,行业板块,东财三级行业
BK1458.DC,20260326,个护小家电,倍轻松,688793.SH,-0.58,1.37,2145244.8,1.46,1,3,行业板块,东财三级行业
BK1457.DC,20260326,厨房小家电,新宝股份,002705.SZ,0.35,9.98,8169485.7,1.59,4,6,行业板块,东财三级行业
BK1456.DC,20260326,其他家电Ⅲ,融捷健康,300247.SZ,-0.94,0.22,1142557.5,1.85,1,2,行业板块,东财三级行业
BK1455.DC,20260326,家电零部件Ⅲ,天银机电,300342.SZ,-1.13,6.67,40591526.4,3.24,5,30,行业板块,东财三级行业
BK1454.DC,20260326,其他黑色家电,创维数字,000810.SZ,-2.12,-0.65,4769865.2,1.36,0,6,行业板块,东财三级行业
BK1453.DC,20260326,彩电,*ST高斯,002848.SZ,-1.0,2.53,11416465.0,1.75,1,3,行业板块,东财三级行业
BK1452.DC,20260326,卫浴电器,奥普科技,603551.SH,-3.11,-1.64,1961724.7,4.19,0,3,行业板块,东财三级行业
BK1451.DC,20260326,厨房电器,帅丰电器,605336.SH,-1.56,2.18,4125485.5,1.64,2,4,行业板块,东财三级行业
BK1450.DC,20260326,空调,海信家电,000921.SZ,-0.41,-0.09,80872449.6,0.33,0,3,行业板块,东财三级行业
BK1449.DC,20260326,冰洗,TCL智家,002668.SZ,-1.49,0.0,26162740.4,0.86,0,8,行业板块,东财三级行业
BK1448.DC,20260326,横向通用软件,*ST国华,000004.SZ,-2.86,-0.2,58418222.4,1.57,0,35,行业板块,东财三级行业
BK1447.DC,20260326,垂直应用软件,*ST汇科,300561.SZ,-2.89,4.44,112736696.0,2.88,4,96,行业板块,东财三级行业
BK1446.DC,20260326,其他计算机设备,ST达华,002512.SZ,-2.59,3.27,76758312.0,2.97,5,57,行业板块,东财三级行业
BK1445.DC,20260326,安防设备,中润光学,688307.SH,-1.4,8.22,47057174.4,1.09,4,23,行业板块,东财三级行业
BK1444.DC,20260326,IT服务Ⅲ,万达信息,300168.SZ,-2.67,8.18,153651182.4,3.65,15,119,行业板块,东财三级行业
BK1443.DC,20260326,橡胶助剂,彤程新材,603650.SH,-2.38,-2.09,3554687.1,1.4,0,2,行业板块,东财三级行业
BK1442.DC,20260326,炭黑,联科科技,001207.SZ,-0.71,1.13,2956063.1,2.05,2,4,行业板块,东财三级行业
BK1441.DC,20260326,其他橡胶制品,三维股份,603033.SH,-1.57,1.03,6221824.3,2.16,3,10,行业板块,东财三级行业
BK1440.DC,20260326,其他塑料制品,沧州明珠,002108.SZ,-1.04,6.58,14139861.5,3.61,3,20,行业板块,东财三级行业
BK1439.DC,20260326,膜材料,大东南,002263.SZ,-1.19,10.12,20587343.8,5.05,6,14,行业板块,东财三级行业
BK1438.DC,20260326,合成树脂,神剑股份,002361.SZ,-1.66,10.03,14885141.6,5.58,1,12,行业板块,东财三级行业
BK1437.DC,20260326,改性塑料,银禧科技,300221.SZ,-0.31,5.32,15271051.1,2.69,7,15,行业板块,东财三级行业
BK1436.DC,20260326,农药,广信股份,603599.SH,-0.95,1.83,25778371.8,1.63,7,25,行业板块,东财三级行业
BK1435.DC,20260326,磷肥及磷化工,川恒股份,002895.SZ,-1.92,-0.13,22660427.7,2.99,0,9,行业板块,东财三级行业
BK1434.DC,20260326,钾肥,亚钾国际,000893.SZ,-0.71,0.66,39982054.4,1.59,2,2,行业板块,东财三级行业
BK1433.DC,20260326,复合肥,史丹利,002588.SZ,-1.28,1.17,9198329.9,6.08,1,9,行业板块,东财三级行业
BK1432.DC,20260326,氮肥,四川美丰,000731.SZ,0.17,2.95,12040147.4,7.64,3,3,行业板块,东财三级行业
BK1431.DC,20260326,有机硅,ST宏达,002211.SZ,-1.32,1.92,10616652.3,1.53,2,8,行业板块,东财三级行业
BK1430.DC,20260326,涂料油墨,松井股份,688157.SH,-1.24,7.0,6855682.2,1.8,1,14,行业板块,东财三级行业
BK1429.DC,20260326,食品及饲料添加剂,百龙创园,605016.SH,-0.89,1.25,29919649.6,1.43,5,19,行业板块,东财三级行业
BK1428.DC,20260326,其他化学制品,元利科技,603217.SH,-0.46,9.98,47879430.4,3.46,19,59,行业板块,东财三级行业
BK1427.DC,20260326,民爆制品,雅化集团,002497.SZ,0.55,5.16,13362183.6,3.23,5,7,行业板块,东财三级行业
BK1426.DC,20260326,聚氨酯,万华化学,600309.SH,-1.39,0.99,28631185.6,3.34,2,7,行业板块,东财三级行业
BK1425.DC,20260326,胶黏剂及胶带,聚胶股份,301283.SZ,-1.32,0.0,2204363.2,2.96,0,4,行业板块,东财三级行业
BK1424.DC,20260326,氟化工,多氟多,002407.SZ,-0.02,3.95,27194662.4,2.57,3,7,行业板块,东财三级行业
BK1423.DC,20260326,纺织化学制品,雅运股份,603790.SH,-1.64,0.05,9731556.0,2.11,1,12,行业板块,东财三级行业
BK1422.DC,20260326,无机盐,苏盐井神,603299.SH,-1.58,2.48,10046151.8,2.6,2,8,行业板块,东财三级行业
BK1421.DC,20260326,钛白粉,鲁北化工,600727.SH,-1.83,-0.56,7219690.4,2.19,0,6,行业板块,东财三级行业
BK1420.DC,20260326,其他化学原料,兴化股份,002109.SZ,-0.14,10.02,17338546.0,3.14,7,9,行业板块,东财三级行业
BK1419.DC,20260326,煤化工,金煤科技,600844.SH,2.27,9.93,32227428.8,4.31,5,5,行业板块,东财三级行业
