ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level
BK1581.DC,20260316,预加工食品,千味央厨,001215.SZ,0.98,4.2,6980134.0,1.75,9,1,行业板块,东财三级行业
BK1580.DC,20260316,肉制品,龙大美食,002726.SZ,1.01,2.56,13160389.0,1.34,5,1,行业板块,东财三级行业
BK1579.DC,20260316,保健品,西王食品,000639.SZ,3.03,10.18,6309373.1,3.6,8,1,行业板块,东财三级行业
BK1578.DC,20260316,其他酒类,*ST椰岛,600238.SH,0.63,2.03,7243904.8,0.86,7,1,行业板块,东财三级行业
BK1577.DC,20260316,啤酒,惠泉啤酒,600573.SH,0.05,1.36,18142108.8,1.01,5,2,行业板块,东财三级行业
BK1576.DC,20260316,调味发酵品Ⅲ,ST加加,002650.SZ,1.3,2.93,36560795.2,1.62,14,1,行业板块,东财三级行业
BK1575.DC,20260316,白酒Ⅲ,皇台酒业,000995.SZ,1.75,5.55,295069195.2,1.3,21,0,行业板块,东财三级行业
BK1574.DC,20260316,油气开采Ⅲ,洲际油气,600759.SH,0.67,3.85,203256798.4,5.57,2,2,行业板块,东财三级行业
BK1573.DC,20260316,油田服务,贝肯能源,002828.SZ,1.22,1.95,23044285.7,2.16,8,0,行业板块,东财三级行业
BK1572.DC,20260316,油气及炼化工程,中油工程,600339.SH,-0.71,1.13,9193611.8,4.15,2,4,行业板块,东财三级行业
BK1571.DC,20260316,油品石化贸易,和顺石油,603353.SH,1.13,6.34,7992693.5,4.86,5,2,行业板块,东财三级行业
BK1570.DC,20260316,其他石化,宝利国际,300135.SZ,-1.22,1.98,12920661.9,4.35,4,10,行业板块,东财三级行业
BK1569.DC,20260316,炼油化工,统一股份,600506.SH,-1.49,0.62,341769856.0,0.33,3,6,行业板块,东财三级行业
BK1568.DC,20260316,人力资源服务,科锐国际,300662.SZ,0.8,1.15,2725473.9,0.59,3,0,行业板块,东财三级行业
BK1567.DC,20260316,其他专业服务,安邦护卫,603373.SH,-0.43,3.91,1513613.7,2.29,1,3,行业板块,东财三级行业
BK1566.DC,20260316,检测服务,谱尼测试,300887.SZ,0.25,8.87,16434536.3,3.03,11,11,行业板块,东财三级行业
BK1565.DC,20260316,会展服务,锋尚文化,300860.SZ,0.88,3.75,1666274.0,1.47,2,1,行业板块,东财三级行业
BK1564.DC,20260316,体育Ⅲ,力盛体育,002858.SZ,3.08,4.68,1321294.3,6.05,2,0,行业板块,东财三级行业
BK1563.DC,20260316,自然景区,桂林旅游,000978.SZ,1.43,2.77,7448005.5,2.87,12,0,行业板块,东财三级行业
BK1562.DC,20260316,人工景区,云南旅游,002059.SZ,0.63,1.77,4119480.5,1.26,4,1,行业板块,东财三级行业
BK1561.DC,20260316,旅游综合,岭南控股,000524.SZ,1.42,3.76,5192592.3,2.5,7,1,行业板块,东财三级行业
BK1560.DC,20260316,酒店,金陵饭店,601007.SH,-0.61,1.37,7145561.1,1.32,2,4,行业板块,东财三级行业
BK1559.DC,20260316,餐饮,全 聚 德,002186.SZ,0.45,0.64,1480563.8,1.56,3,0,行业板块,东财三级行业
BK1558.DC,20260316,学历教育,凯文教育,002659.SZ,0.69,0.71,1406576.6,0.98,2,0,行业板块,东财三级行业
BK1557.DC,20260316,培训教育,ST开元,300338.SZ,1.11,2.79,5933382.7,2.31,9,2,行业板块,东财三级行业
BK1556.DC,20260316,教育运营及其他,博瑞传播,600880.SH,0.99,1.17,2340603.8,1.65,3,0,行业板块,东财三级行业
BK1555.DC,20260316,专业连锁Ⅲ,吉峰科技,300022.SZ,0.26,2.49,5812971.8,2.13,4,2,行业板块,东财三级行业
BK1554.DC,20260316,商业物业经营,汇通能源,600605.SH,1.15,6.94,22248542.9,0.79,11,4,行业板块,东财三级行业
BK1553.DC,20260316,多业态零售,上海九百,600838.SH,0.56,4.2,8687965.0,2.39,10,4,行业板块,东财三级行业
BK1552.DC,20260316,超市,三江购物,601116.SH,0.7,1.63,8481329.4,1.15,6,0,行业板块,东财三级行业
BK1551.DC,20260316,百货,翠微股份,603123.SH,0.66,2.81,16966600.3,1.83,17,5,行业板块,东财三级行业
BK1550.DC,20260316,贸易Ⅲ,怡 亚 通,002183.SZ,0.25,4.46,15973299.7,2.2,8,5,行业板块,东财三级行业
BK1549.DC,20260316,旅游零售Ⅲ,中国中免,601888.SH,1.98,2.57,16786292.2,1.35,2,0,行业板块,东财三级行业
BK1548.DC,20260316,综合电商,ST通葡,600365.SH,1.04,2.79,3563002.7,0.31,2,1,行业板块,东财三级行业
BK1547.DC,20260316,跨境电商,华凯易佰,300592.SZ,1.1,2.73,5129779.2,3.77,4,3,行业板块,东财三级行业
BK1546.DC,20260316,电商服务,壹网壹创,300792.SZ,1.74,3.31,4527549.6,1.97,7,1,行业板块,东财三级行业
BK1545.DC,20260316,特种纸,安妮股份,002235.SZ,0.26,9.99,7893666.9,3.65,4,7,行业板块,东财三级行业
BK1544.DC,20260316,大宗用纸,松炀资源,603863.SH,-0.1,1.83,11823293.3,1.94,4,6,行业板块,东财三级行业
BK1543.DC,20260316,娱乐用品,舒华体育,605299.SH,1.69,9.97,8654567.6,3.56,16,2,行业板块,东财三级行业
BK1542.DC,20260316,文化用品,齐心集团,002301.SZ,0.08,2.62,4520622.4,1.45,3,2,行业板块,东财三级行业
BK1541.DC,20260316,卫浴制品,建霖家居,603408.SH,-0.89,1.54,4010099.0,3.27,3,3,行业板块,东财三级行业
BK1540.DC,20260316,其他家居用品,青岛金王,002094.SZ,-0.73,2.68,20838820.1,1.85,8,15,行业板块,东财三级行业
BK1539.DC,20260316,定制家居,欧派家居,603833.SH,-0.01,5.01,10649160.7,3.23,9,7,行业板块,东财三级行业
BK1538.DC,20260316,瓷砖地板,菲林格尔,603226.SH,-0.3,2.1,8298226.7,1.69,5,7,行业板块,东财三级行业
BK1537.DC,20260316,成品家居,美克家居,600337.SH,0.64,9.02,13116360.9,3.03,11,6,行业板块,东财三级行业
BK1536.DC,20260316,综合包装,京华激光,603607.SH,0.09,2.12,1914528.8,2.52,4,1,行业板块,东财三级行业
BK1535.DC,20260316,纸包装,裕同科技,002831.SZ,0.34,10.01,13475598.7,2.27,10,9,行业板块,东财三级行业
BK1534.DC,20260316,印刷,鸿博股份,002229.SZ,1.15,2.67,2638468.4,4.41,4,1,行业板块,东财三级行业
BK1533.DC,20260316,塑料包装,永新股份,002014.SZ,-1.38,1.64,4296839.3,3.0,2,5,行业板块,东财三级行业
BK1532.DC,20260316,金属包装,嘉美包装,002969.SZ,1.54,5.93,7225454.0,2.81,4,3,行业板块,东财三级行业
BK1531.DC,20260316,商用载客车,宇通客车,600066.SH,0.69,2.28,9492880.3,1.37,3,0,行业板块,东财三级行业
BK1530.DC,20260316,商用载货车,东风股份,600006.SH,-0.39,1.16,25781221.9,1.19,5,4,行业板块,东财三级行业
BK1529.DC,20260316,汽车电子电气系统,富特科技,301607.SZ,-0.21,4.23,45064100.8,1.74,20,17,行业板块,东财三级行业
BK1528.DC,20260316,其他汽车零部件,英利汽车,601279.SH,0.18,5.12,39847473.6,1.89,31,25,行业板块,东财三级行业
BK1527.DC,20260316,轮胎轮毂,海安集团,001233.SZ,-0.55,2.12,28156851.2,1.67,8,13,行业板块,东财三级行业
BK1526.DC,20260316,底盘与发动机系统,美力科技,300611.SZ,-0.44,5.85,125316691.2,2.37,47,61,行业板块,东财三级行业
BK1525.DC,20260316,车身附件及饰件,一彬科技,001278.SZ,0.03,9.99,55392899.2,2.14,19,22,行业板块,东财三级行业
BK1524.DC,20260316,汽车综合服务,交运股份,600676.SH,-0.04,1.03,4254767.6,1.07,2,2,行业板块,东财三级行业
BK1523.DC,20260316,汽车经销商,北巴传媒,600386.SH,-0.35,0.95,2422452.3,0.93,2,3,行业板块,东财三级行业
BK1522.DC,20260316,其他运输设备,林海股份,600099.SH,0.52,3.19,8523929.7,1.32,7,3,行业板块,东财三级行业
BK1521.DC,20260316,摩托车,春风动力,603129.SH,0.34,2.73,16368912.2,0.7,6,3,行业板块,东财三级行业
BK1520.DC,20260316,综合乘用车,海马汽车,000572.SZ,0.31,0.65,58477892.8,0.51,5,0,行业板块,东财三级行业
BK1519.DC,20260316,电动乘用车,比亚迪,002594.SZ,3.43,4.97,118430262.4,2.47,3,0,行业板块,东财三级行业
BK1518.DC,20260316,种子,农发种业,600313.SH,5.85,10.06,7365170.7,12.73,10,0,行业板块,东财三级行业
BK1517.DC,20260316,食用菌,雪榕生物,300511.SZ,0.19,0.69,1699819.2,3.05,3,1,行业板块,东财三级行业
BK1516.DC,20260316,其他种植业,新农开发,600359.SH,0.38,2.47,5686563.4,7.16,3,2,行业板块,东财三级行业
BK1515.DC,20260316,粮食种植,北大荒,600598.SH,1.49,1.66,4637531.1,2.78,2,0,行业板块,东财三级行业
BK1514.DC,20260316,水产养殖,獐子岛,002069.SZ,3.92,6.04,1429729.0,9.77,4,0,行业板块,东财三级行业
BK1513.DC,20260316,海洋捕捞,中水渔业,000798.SZ,3.72,7.27,773262.7,10.83,3,0,行业板块,东财三级行业
BK1512.DC,20260316,生猪养殖,正邦科技,002157.SZ,0.14,1.5,53721633.6,1.74,6,4,行业板块,东财三级行业
BK1511.DC,20260316,肉鸡养殖,益生股份,002458.SZ,0.95,2.22,7353740.0,2.06,7,1,行业板块,东财三级行业
BK1510.DC,20260316,其他养殖,福成股份,600965.SH,0.26,1.51,1190133.9,2.07,2,1,行业板块,东财三级行业
BK1509.DC,20260316,水产饲料,百洋股份,002696.SZ,1.29,2.52,11096698.9,1.3,3,1,行业板块,东财三级行业
BK1508.DC,20260316,畜禽饲料,傲农生物,603363.SH,-0.09,3.46,6760155.0,4.36,6,3,行业板块,东财三级行业
BK1507.DC,20260316,宠物食品,乖宝宠物,301498.SZ,-1.44,0.28,4152724.0,2.16,1,3,行业板块,东财三级行业
BK1506.DC,20260316,农业综合Ⅲ,润农节水,920964.BJ,0.16,0.6,1327013.6,3.26,2,1,行业板块,东财三级行业
BK1505.DC,20260316,其他农产品加工,保龄宝,002286.SZ,-0.08,6.21,9100752.6,2.86,4,8,行业板块,东财三级行业
BK1504.DC,20260316,粮油加工,京粮控股,000505.SZ,0.61,4.65,20555590.2,5.77,7,3,行业板块,东财三级行业
BK1503.DC,20260316,果蔬加工,ST朗源,300175.SZ,-0.53,0.77,3417654.9,1.57,3,3,行业板块,东财三级行业
BK1502.DC,20260316,林业Ⅲ,永安林业,000663.SZ,0.84,1.54,2921911.8,6.01,4,0,行业板块,东财三级行业
BK1501.DC,20260316,动物保健Ⅲ,回盛生物,300871.SZ,0.85,7.35,7595420.2,2.24,8,4,行业板块,东财三级行业
BK1500.DC,20260316,医美耗材,华熙生物,688363.SH,-0.26,0.91,8612465.5,0.58,2,1,行业板块,东财三级行业
BK1499.DC,20260316,医美服务,*ST美谷,000615.SZ,0.31,0.31,586297.6,0.43,1,0,行业板块,东财三级行业
BK1498.DC,20260316,品牌化妆品,上海家化,600315.SH,1.25,3.74,10295038.2,1.12,8,0,行业板块,东财三级行业
BK1497.DC,20260316,化妆品制造及其他,青松股份,300132.SZ,0.22,2.46,3390658.2,1.52,3,4,行业板块,东财三级行业
BK1496.DC,20260316,洗护用品,两面针,600249.SH,2.62,4.78,2197211.9,5.11,4,0,行业板块,东财三级行业
BK1495.DC,20260316,生活用纸,诺邦股份,603238.SH,-0.16,0.69,6852053.4,1.89,5,4,行业板块,东财三级行业
BK1494.DC,20260316,焦煤,盘江股份,600395.SH,-2.22,-0.82,21301805.9,1.81,0,10,行业板块,东财三级行业
BK1493.DC,20260316,动力煤,伊泰Ｂ股,900948.SH,-2.55,-0.52,198892065.6,1.47,0,17,行业板块,东财三级行业
BK1492.DC,20260316,焦炭Ⅲ,美锦能源,000723.SZ,-3.65,-1.28,7309323.1,6.29,0,7,行业板块,东财三级行业
BK1491.DC,20260316,端到端供应链服务,普路通,002769.SZ,0.75,2.69,2803724.1,3.19,6,1,行业板块,东财三级行业
BK1490.DC,20260316,原材料供应链服务,远大控股,000626.SZ,0.25,3.91,13200772.8,1.74,5,6,行业板块,东财三级行业
BK1489.DC,20260316,快递,申通快递,002468.SZ,-0.39,1.2,32100724.8,0.74,1,3,行业板块,东财三级行业
BK1488.DC,20260316,跨境物流,华光源海,920351.BJ,0.49,4.47,19654405.7,0.77,8,4,行业板块,东财三级行业
BK1487.DC,20260316,公路货运,天顺股份,002800.SZ,0.07,3.57,3207675.7,2.15,3,2,行业板块,东财三级行业
BK1486.DC,20260316,仓储物流,保税科技,600794.SH,0.32,3.76,4031806.3,1.96,4,2,行业板块,东财三级行业
BK1485.DC,20260316,铁路运输,京沪高铁,601816.SH,-0.14,1.37,42161761.6,0.6,2,5,行业板块,东财三级行业
BK1484.DC,20260316,公交,海汽集团,603069.SH,-0.57,0.68,4288304.8,0.91,4,3,行业板块,东财三级行业
BK1483.DC,20260316,高速公路,山东高速,600350.SH,0.35,2.84,39144664.0,0.69,10,7,行业板块,东财三级行业
BK1482.DC,20260316,航运,海航科技,600751.SH,3.8,9.92,74734579.2,3.03,20,0,行业板块,东财三级行业
BK1481.DC,20260316,港口,南 京 港,002040.SZ,0.85,4.29,57428952.0,0.6,13,1,行业板块,东财三级行业
BK1480.DC,20260316,机场,厦门空港,600897.SH,0.22,0.61,16307039.1,0.66,3,1,行业板块,东财三级行业
BK1479.DC,20260316,航空运输,中信海直,000099.SZ,-0.86,0.4,58559364.8,1.11,2,6,行业板块,东财三级行业
BK1478.DC,20260316,装修装饰Ⅲ,*ST创兴,600193.SH,0.38,4.79,12288851.8,1.8,13,10,行业板块,东财三级行业
BK1477.DC,20260316,其他专业工程,亚翔集成,603929.SH,0.81,10.0,26483845.1,4.16,10,10,行业板块,东财三级行业
BK1476.DC,20260316,化学工程,东华科技,002140.SZ,-1.76,3.17,9404937.6,4.32,2,5,行业板块,东财三级行业
BK1475.DC,20260316,国际工程,中工国际,002051.SZ,-3.17,-2.07,6511086.2,2.03,0,4,行业板块,东财三级行业
BK1474.DC,20260316,钢结构,鸿路钢构,002541.SZ,-1.57,1.36,7716814.4,3.45,1,8,行业板块,东财三级行业
BK1473.DC,20260316,园林工程,园林股份,605303.SH,0.69,7.25,9771711.8,3.8,9,9,行业板块,东财三级行业
BK1472.DC,20260316,基建市政工程,成都路桥,002628.SZ,-2.28,1.35,97682502.4,5.11,3,25,行业板块,东财三级行业
BK1471.DC,20260316,工程咨询服务Ⅲ,太极实业,600667.SH,0.38,9.96,24124171.9,3.13,21,22,行业板块,东财三级行业
BK1470.DC,20260316,房屋建设Ⅲ,高新发展,000628.SZ,-1.5,2.44,30149953.6,1.68,1,7,行业板块,东财三级行业
BK1469.DC,20260316,涂料,三棵树,603737.SH,1.04,2.24,4031669.6,1.26,1,1,行业板块,东财三级行业
BK1468.DC,20260316,其他建材Ⅲ,开尔新材,300234.SZ,0.62,4.42,13416615.8,2.57,9,7,行业板块,东财三级行业
BK1467.DC,20260316,耐火材料,瑞泰科技,002066.SZ,-0.44,0.41,3776017.0,1.57,3,5,行业板块,东财三级行业
BK1466.DC,20260316,管材,ST纳川,300198.SZ,1.59,9.7,4118789.9,3.07,3,4,行业板块,东财三级行业
BK1465.DC,20260316,防水材料,凯伦股份,300715.SZ,-0.52,1.75,4962702.3,3.46,2,1,行业板块,东财三级行业
BK1464.DC,20260316,水泥制造,万年青,000789.SZ,-1.93,1.22,31665041.6,1.16,1,13,行业板块,东财三级行业
BK1463.DC,20260316,水泥制品,海南瑞泽,002596.SZ,-0.52,0.49,3684484.2,2.18,2,7,行业板块,东财三级行业
BK1462.DC,20260316,玻纤制造,山东玻纤,605006.SH,-0.67,1.57,34403582.4,4.38,3,4,行业板块,东财三级行业
BK1461.DC,20260316,玻璃制造,凯盛新能,600876.SH,-1.19,1.19,7325410.3,2.08,1,8,行业板块,东财三级行业
BK1460.DC,20260316,照明设备Ⅲ,海洋王,002724.SZ,1.47,10.05,9048538.4,2.6,10,5,行业板块,东财三级行业
BK1459.DC,20260316,清洁小家电,富佳股份,603219.SH,0.15,4.51,12052894.9,1.11,5,3,行业板块,东财三级行业
BK1458.DC,20260316,个护小家电,彩虹集团,003023.SZ,-1.38,1.58,2335882.9,1.99,1,3,行业板块,东财三级行业
BK1457.DC,20260316,厨房小家电,小熊电器,002959.SZ,-0.39,1.98,8272038.2,0.82,3,7,行业板块,东财三级行业
BK1456.DC,20260316,其他家电Ⅲ,融捷健康,300247.SZ,0.45,0.63,1245856.3,1.6,3,0,行业板块,东财三级行业
BK1455.DC,20260316,家电零部件Ⅲ,和晶科技,300279.SZ,0.4,9.04,43112648.0,2.47,15,20,行业板块,东财三级行业
BK1454.DC,20260316,其他黑色家电,九联科技,688609.SH,1.06,2.1,5093200.0,1.13,6,0,行业板块,东财三级行业
BK1453.DC,20260316,彩电,*ST高斯,002848.SZ,-0.53,2.73,12741087.3,3.64,3,1,行业板块,东财三级行业
BK1452.DC,20260316,卫浴电器,奥普科技,603551.SH,-1.87,-0.31,2025753.1,8.5,0,3,行业板块,东财三级行业
BK1451.DC,20260316,厨房电器,帅丰电器,605336.SH,-0.16,1.61,4517757.5,1.21,3,3,行业板块,东财三级行业
BK1450.DC,20260316,空调,格力电器,000651.SZ,0.18,0.47,83137899.2,0.51,2,1,行业板块,东财三级行业
BK1449.DC,20260316,冰洗,深康佳Ａ,000016.SZ,-0.42,2.42,28188692.8,1.21,3,5,行业板块,东财三级行业
BK1448.DC,20260316,横向通用软件,盛邦安全,688651.SH,-0.13,3.51,66564475.2,2.1,20,14,行业板块,东财三级行业
BK1447.DC,20260316,垂直应用软件,行云科技,300209.SZ,1.05,20.04,130645134.4,3.22,72,27,行业板块,东财三级行业
BK1446.DC,20260316,其他计算机设备,盛视科技,002990.SZ,1.19,9.99,83579726.4,3.31,40,23,行业板块,东财三级行业
BK1445.DC,20260316,安防设备,凯旺科技,301182.SZ,-0.09,5.8,49806886.4,1.21,14,12,行业板块,东财三级行业
BK1444.DC,20260316,IT服务Ⅲ,城地香江,603887.SH,0.58,6.77,168044828.8,3.78,86,47,行业板块,东财三级行业
BK1443.DC,20260316,橡胶助剂,阳谷华泰,300121.SZ,2.39,5.11,4041241.7,6.57,1,1,行业板块,东财三级行业
BK1442.DC,20260316,炭黑,远翔新材,301300.SZ,-1.18,3.67,3328038.8,5.59,2,4,行业板块,东财三级行业
BK1441.DC,20260316,其他橡胶制品,科创新源,300731.SZ,0.21,2.93,6819171.1,1.93,9,5,行业板块,东财三级行业
BK1440.DC,20260316,其他塑料制品,瑞丰高材,300243.SZ,1.84,14.87,14725811.7,4.2,14,8,行业板块,东财三级行业
BK1439.DC,20260316,膜材料,道明光学,002632.SZ,-0.07,6.55,22112299.1,5.33,8,11,行业板块,东财三级行业
BK1438.DC,20260316,合成树脂,中研股份,688716.SH,-1.1,2.5,16316956.3,3.87,3,10,行业板块,东财三级行业
BK1437.DC,20260316,改性塑料,沃特股份,002886.SZ,0.32,6.62,16506501.3,2.16,12,10,行业板块,东财三级行业
BK1436.DC,20260316,农药,利民股份,002734.SZ,-1.57,4.57,28532324.8,3.33,5,26,行业板块,东财三级行业
BK1435.DC,20260316,磷肥及磷化工,六国化工,600470.SH,-3.74,6.21,26365467.4,8.01,1,8,行业板块,东财三级行业
BK1434.DC,20260316,钾肥,藏格矿业,000408.SZ,-5.89,1.13,41303876.8,2.5,1,3,行业板块,东财三级行业
BK1433.DC,20260316,复合肥,金正大,002470.SZ,-2.43,1.55,10227120.7,15.47,2,8,行业板块,东财三级行业
BK1432.DC,20260316,氮肥,赤天化,600227.SH,-0.29,10.07,13570758.3,14.57,2,4,行业板块,东财三级行业
BK1431.DC,20260316,有机硅,新亚强,603155.SH,-0.25,1.3,12249199.8,1.97,4,6,行业板块,东财三级行业
BK1430.DC,20260316,涂料油墨,世名科技,300522.SZ,0.58,3.22,6992685.0,2.89,11,4,行业板块,东财三级行业
BK1429.DC,20260316,食品及饲料添加剂,亚香股份,301220.SZ,1.07,11.27,33209336.0,2.88,14,9,行业板块,东财三级行业
BK1428.DC,20260316,其他化学制品,宏柏新材,605366.SH,-0.1,9.99,52881304.0,4.31,39,39,行业板块,东财三级行业
BK1427.DC,20260316,民爆制品,国泰集团,603977.SH,-0.71,7.18,14222598.3,2.9,2,10,行业板块,东财三级行业
BK1426.DC,20260316,聚氨酯,高盟新材,300200.SZ,-1.65,3.24,29259137.6,7.78,3,6,行业板块,东财三级行业
BK1425.DC,20260316,胶黏剂及胶带,晶华新材,603683.SH,-2.15,0.98,2352574.2,7.73,1,4,行业板块,东财三级行业
BK1424.DC,20260316,氟化工,ST联创,300343.SZ,-0.87,1.19,29868878.4,2.62,3,7,行业板块,东财三级行业
BK1423.DC,20260316,纺织化学制品,福莱蒽特,605566.SH,-0.11,4.39,10785652.1,4.43,7,6,行业板块,东财三级行业
BK1422.DC,20260316,无机盐,红星发展,600367.SH,-1.07,8.1,11343669.8,5.31,2,8,行业板块,东财三级行业
BK1421.DC,20260316,钛白粉,金浦钛业,000545.SZ,-0.5,3.55,8110815.6,6.39,2,4,行业板块,东财三级行业
BK1420.DC,20260316,其他化学原料,佳先股份,920489.BJ,-2.0,2.14,18458616.0,4.55,4,12,行业板块,东财三级行业
BK1419.DC,20260316,煤化工,金牛化工,600722.SH,-1.16,8.62,36416715.2,6.42,2,8,行业板块,东财三级行业
BK1418.DC,20260316,氯碱,英 力 特,000635.SZ,-2.35,0.11,20008642.4,3.49,1,14,行业板块,东财三级行业
BK1417.DC,20260316,纯碱,江盐集团,601065.SH,-2.57,-1.0,6623091.3,3.8,0,5,行业板块,东财三级行业
