ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level
BK1572.DC,20260319,油气及炼化工程,通源石油,300164.SZ,2.53,8.72,8916046.0,5.01,4,2,行业板块,东财三级行业
BK1571.DC,20260319,油品石化贸易,广汇能源,600256.SH,0.42,4.86,7802084.7,7.01,3,4,行业板块,东财三级行业
BK1570.DC,20260319,其他石化,东华能源,002221.SZ,-2.0,2.98,11974569.4,3.78,2,12,行业板块,东财三级行业
BK1569.DC,20260319,炼油化工,中国石油,601857.SH,-2.68,5.23,346733014.4,0.49,3,7,行业板块,东财三级行业
BK1568.DC,20260319,人力资源服务,外服控股,600662.SH,-2.33,-1.47,2633307.0,0.71,0,3,行业板块,东财三级行业
BK1567.DC,20260319,其他专业服务,安邦护卫,603373.SH,-0.51,2.46,1482989.4,2.56,2,2,行业板块,东财三级行业
BK1566.DC,20260319,检测服务,广电计量,002967.SZ,-3.35,-1.33,16045375.4,2.7,0,23,行业板块,东财三级行业
BK1565.DC,20260319,会展服务,米奥会展,300795.SZ,-1.87,-0.71,1622921.3,0.99,0,3,行业板块,东财三级行业
BK1564.DC,20260319,体育Ⅲ,中体产业,600158.SH,-2.49,-2.13,1261536.3,3.51,0,2,行业板块,东财三级行业
BK1563.DC,20260319,自然景区,祥源文旅,600576.SH,-1.86,-0.63,7191227.7,1.54,0,13,行业板块,东财三级行业
BK1562.DC,20260319,人工景区,大连圣亚,600593.SH,-1.22,-0.28,3997542.8,1.15,0,5,行业板块,东财三级行业
BK1561.DC,20260319,旅游综合,三峡旅游,002627.SZ,-2.58,-0.9,4960005.9,2.19,0,8,行业板块,东财三级行业
BK1560.DC,20260319,酒店,首旅酒店,600258.SH,-0.97,0.06,7192358.5,1.27,1,5,行业板块,东财三级行业
BK1559.DC,20260319,餐饮,同庆楼,605108.SH,-1.96,-1.72,1424506.6,1.38,0,4,行业板块,东财三级行业
BK1558.DC,20260319,学历教育,国脉科技,002093.SZ,-2.57,-2.46,1363598.7,1.65,0,2,行业板块,东财三级行业
BK1557.DC,20260319,培训教育,科德教育,300192.SZ,-2.65,-1.3,5666730.9,2.01,0,11,行业板块,东财三级行业
BK1556.DC,20260319,教育运营及其他,博瑞传播,600880.SH,-2.65,-1.92,2256165.0,1.69,0,3,行业板块,东财三级行业
BK1555.DC,20260319,专业连锁Ⅲ,天音控股,000829.SZ,-1.89,-0.74,5612701.6,1.95,0,7,行业板块,东财三级行业
BK1554.DC,20260319,商业物业经营,深赛格B,200058.SZ,-2.44,-0.53,21470678.6,0.73,0,16,行业板块,东财三级行业
BK1553.DC,20260319,多业态零售,百联Ｂ股,900923.SH,-2.28,-0.39,8367461.6,1.91,0,16,行业板块,东财三级行业
BK1552.DC,20260319,超市,永辉超市,601933.SH,-1.79,0.5,8302714.8,2.12,1,6,行业板块,东财三级行业
BK1551.DC,20260319,百货,天虹股份,002419.SZ,-2.25,-0.52,15193429.0,1.58,0,21,行业板块,东财三级行业
BK1550.DC,20260319,贸易Ⅲ,南京商旅,600250.SH,-3.03,-1.88,15255874.8,1.82,0,14,行业板块,东财三级行业
BK1549.DC,20260319,旅游零售Ⅲ,中国中免,601888.SH,-3.21,-3.2,16199194.8,1.22,0,2,行业板块,东财三级行业
BK1548.DC,20260319,综合电商,国联股份,603613.SH,-3.55,-2.71,3368576.0,0.97,0,3,行业板块,东财三级行业
BK1547.DC,20260319,跨境电商,跨境通,002640.SZ,-2.57,-1.35,4989494.0,2.93,0,7,行业板块,东财三级行业
BK1546.DC,20260319,电商服务,壹网壹创,300792.SZ,-2.74,-1.71,4419547.5,1.86,0,8,行业板块,东财三级行业
BK1545.DC,20260319,特种纸,齐峰新材,002521.SZ,-2.47,5.82,7549795.1,3.59,1,12,行业板块,东财三级行业
BK1544.DC,20260319,大宗用纸,森林包装,605500.SH,-4.49,-1.41,11172374.3,2.29,0,12,行业板块,东财三级行业
BK1543.DC,20260319,娱乐用品,海伦钢琴,300329.SZ,-2.21,4.03,8404409.1,4.16,1,17,行业板块,东财三级行业
BK1542.DC,20260319,文化用品,晨光股份,603899.SH,-2.79,-1.8,4403833.8,1.38,0,5,行业板块,东财三级行业
BK1541.DC,20260319,卫浴制品,建霖家居,603408.SH,-2.99,-2.24,3994173.4,1.97,0,7,行业板块,东财三级行业
BK1540.DC,20260319,其他家居用品,茶花股份,603615.SH,-2.16,5.37,20546937.3,1.74,2,22,行业板块,东财三级行业
BK1539.DC,20260319,定制家居,王力安防,605268.SH,-2.74,3.24,10461137.1,2.09,2,14,行业板块,东财三级行业
BK1538.DC,20260319,瓷砖地板,东鹏控股,003012.SZ,-3.07,-1.63,8104642.2,1.64,0,12,行业板块,东财三级行业
BK1537.DC,20260319,成品家居,*ST亚振,603389.SH,-2.86,0.83,12730824.8,1.94,1,16,行业板块,东财三级行业
BK1536.DC,20260319,综合包装,京华激光,603607.SH,-3.93,-2.45,1822379.6,1.97,0,6,行业板块,东财三级行业
BK1535.DC,20260319,纸包装,大胜达,603687.SH,-1.85,10.04,13488442.4,4.5,3,18,行业板块,东财三级行业
BK1534.DC,20260319,印刷,鸿博股份,002229.SZ,-2.0,1.42,2635771.2,6.57,1,4,行业板块,东财三级行业
BK1533.DC,20260319,塑料包装,永新股份,002014.SZ,-3.26,-1.39,4146309.8,2.06,0,8,行业板块,东财三级行业
BK1532.DC,20260319,金属包装,嘉美包装,002969.SZ,-2.34,2.33,7026225.0,2.45,1,6,行业板块,东财三级行业
BK1531.DC,20260319,商用载客车,宇通客车,600066.SH,-3.07,-0.13,9366364.9,1.57,0,5,行业板块,东财三级行业
BK1530.DC,20260319,商用载货车,江  铃Ｂ,200550.SZ,-2.51,-1.1,24861625.7,1.13,0,9,行业板块,东财三级行业
BK1529.DC,20260319,汽车电子电气系统,卡倍亿,300863.SZ,-2.14,1.65,50577737.6,1.96,3,37,行业板块,东财三级行业
BK1528.DC,20260319,其他汽车零部件,奥福科技,688021.SH,-2.83,14.03,38457454.4,2.0,5,51,行业板块,东财三级行业
BK1527.DC,20260319,轮胎轮毂,玲珑轮胎,601966.SH,-2.84,-1.16,27074948.8,1.81,0,21,行业板块,东财三级行业
BK1526.DC,20260319,底盘与发动机系统,西菱动力,300733.SZ,-2.9,0.59,121293028.8,2.4,4,107,行业板块,东财三级行业
BK1525.DC,20260319,车身附件及饰件,松原安全,300893.SZ,-2.7,2.67,53414520.0,1.51,3,39,行业板块,东财三级行业
BK1524.DC,20260319,汽车综合服务,中汽股份,301215.SZ,-2.42,-1.69,4122805.1,1.2,0,5,行业板块,东财三级行业
BK1523.DC,20260319,汽车经销商,北巴传媒,600386.SH,-2.56,-1.91,2338297.7,1.09,0,6,行业板块,东财三级行业
BK1522.DC,20260319,其他运输设备,凤凰B股,900916.SH,-2.14,-0.26,8410144.8,1.13,0,10,行业板块,东财三级行业
BK1521.DC,20260319,摩托车,永安行,603776.SH,-2.98,-2.16,15870311.1,0.87,0,9,行业板块,东财三级行业
BK1520.DC,20260319,综合乘用车,长城汽车,601633.SH,-1.97,-0.62,57260579.2,0.67,0,6,行业板块,东财三级行业
BK1519.DC,20260319,电动乘用车,比亚迪,002594.SZ,-0.55,0.61,115668246.4,1.35,1,2,行业板块,东财三级行业
BK1518.DC,20260319,种子,康农种业,920403.BJ,-2.1,-0.63,6741538.9,6.15,0,10,行业板块,东财三级行业
BK1517.DC,20260319,食用菌,众兴菌业,002772.SZ,-2.04,-0.38,1653170.1,2.78,0,4,行业板块,东财三级行业
BK1516.DC,20260319,其他种植业,新农开发,600359.SH,-3.87,-2.81,5070626.0,3.82,0,5,行业板块,东财三级行业
BK1515.DC,20260319,粮食种植,苏垦农发,601952.SH,-0.55,0.19,4421220.9,1.7,1,1,行业板块,东财三级行业
BK1514.DC,20260319,水产养殖,大湖股份,600257.SH,-2.35,-1.82,1328180.3,3.88,0,4,行业板块,东财三级行业
BK1513.DC,20260319,海洋捕捞,中  鲁Ｂ,200992.SZ,-2.28,-1.63,703080.0,3.33,0,3,行业板块,东财三级行业
BK1512.DC,20260319,生猪养殖,神农集团,605296.SH,-0.49,4.55,52728465.6,1.41,2,9,行业板块,东财三级行业
BK1511.DC,20260319,肉鸡养殖,益生股份,002458.SZ,-2.2,0.1,7015494.4,1.66,1,7,行业板块,东财三级行业
BK1510.DC,20260319,其他养殖,福成股份,600965.SH,-2.25,-1.72,1124144.7,1.66,0,3,行业板块,东财三级行业
BK1509.DC,20260319,水产饲料,天马科技,603668.SH,-1.81,1.0,10561779.4,1.0,1,3,行业板块,东财三级行业
BK1508.DC,20260319,畜禽饲料,天康生物,002100.SZ,-1.43,0.26,6452009.3,2.91,1,8,行业板块,东财三级行业
BK1507.DC,20260319,宠物食品,佩蒂股份,300673.SZ,-3.16,-1.08,3932719.3,2.08,0,4,行业板块,东财三级行业
BK1506.DC,20260319,农业综合Ⅲ,大禹节水,300021.SZ,-3.37,-2.78,1231810.7,2.26,0,3,行业板块,东财三级行业
BK1505.DC,20260319,其他农产品加工,华资实业,600191.SH,-2.53,1.57,8541700.3,1.94,1,11,行业板块,东财三级行业
BK1504.DC,20260319,粮油加工,深粮B,200019.SZ,-2.38,0.0,19738262.6,3.47,0,9,行业板块,东财三级行业
BK1503.DC,20260319,果蔬加工,*ST中基,000972.SZ,-3.26,-1.38,3276939.7,1.3,0,6,行业板块,东财三级行业
BK1502.DC,20260319,林业Ⅲ,ST景谷,600265.SH,-1.94,1.4,2772680.6,5.7,1,3,行业板块,东财三级行业
BK1501.DC,20260319,动物保健Ⅲ,普莱柯,603566.SH,-3.94,-2.44,7273172.6,2.59,0,13,行业板块,东财三级行业
BK1500.DC,20260319,医美耗材,爱美客,300896.SZ,-2.74,-1.09,8275664.2,0.59,0,3,行业板块,东财三级行业
BK1499.DC,20260319,医美服务,*ST美谷,000615.SZ,-1.25,-1.25,566635.1,0.88,0,1,行业板块,东财三级行业
BK1498.DC,20260319,品牌化妆品,上海家化,600315.SH,-2.08,-0.69,10013937.4,1.05,0,8,行业板块,东财三级行业
BK1497.DC,20260319,化妆品制造及其他,科思股份,300856.SZ,-1.41,5.54,3324844.1,2.06,1,6,行业板块,东财三级行业
BK1496.DC,20260319,洗护用品,倍加洁,603059.SH,-1.64,-1.02,2145130.5,2.02,0,4,行业板块,东财三级行业
BK1495.DC,20260319,生活用纸,豪悦护理,605009.SH,-3.29,-1.76,6660485.1,1.67,0,9,行业板块,东财三级行业
BK1494.DC,20260319,焦煤,潞安环能,601699.SH,0.38,2.73,20759003.5,1.83,5,3,行业板块,东财三级行业
BK1493.DC,20260319,动力煤,大有能源,600403.SH,0.96,4.46,207317904.0,1.34,11,6,行业板块,东财三级行业
BK1492.DC,20260319,焦炭Ⅲ,陕西黑猫,601015.SH,1.89,10.06,7224265.2,6.02,3,4,行业板块,东财三级行业
BK1491.DC,20260319,端到端供应链服务,普路通,002769.SZ,-2.61,-0.92,2725270.6,2.96,0,7,行业板块,东财三级行业
BK1490.DC,20260319,原材料供应链服务,福然德,605050.SH,-1.56,5.81,12700180.6,1.43,1,10,行业板块,东财三级行业
BK1489.DC,20260319,快递,申通快递,002468.SZ,-1.45,-0.64,31180163.2,0.58,0,4,行业板块,东财三级行业
BK1488.DC,20260319,跨境物流,中国外运,601598.SH,-2.52,-1.18,19090898.0,0.88,0,13,行业板块,东财三级行业
BK1487.DC,20260319,公路货运,天顺股份,002800.SZ,-0.89,-1.6,3067326.5,1.53,1,4,行业板块,东财三级行业
BK1486.DC,20260319,仓储物流,宏川智慧,002930.SZ,-2.49,-0.22,3879783.5,1.57,0,6,行业板块,东财三级行业
BK1485.DC,20260319,铁路运输,大秦铁路,601006.SH,-1.05,0.38,41634795.2,0.49,1,5,行业板块,东财三级行业
BK1484.DC,20260319,公交,大众Ｂ股,900903.SH,-2.38,-1.0,4150330.7,0.99,0,8,行业板块,东财三级行业
BK1483.DC,20260319,高速公路,皖通高速,600012.SH,-0.79,1.82,39107155.2,0.61,4,17,行业板块,东财三级行业
BK1482.DC,20260319,航运,海科B,900938.SH,-2.81,-0.81,74253785.6,2.51,0,20,行业板块,东财三级行业
BK1481.DC,20260319,港口,宁波港,601018.SH,-1.33,0.24,56390080.0,0.51,1,16,行业板块,东财三级行业
BK1480.DC,20260319,机场,深圳机场,000089.SZ,-1.41,-0.7,15976579.0,0.73,0,5,行业板块,东财三级行业
BK1479.DC,20260319,航空运输,海控B股,900945.SH,-3.61,-0.39,55972942.4,1.35,0,9,行业板块,东财三级行业
BK1478.DC,20260319,装修装饰Ⅲ,ST柯利达,603828.SH,-1.86,2.99,11869010.3,2.08,4,18,行业板块,东财三级行业
BK1477.DC,20260319,其他专业工程,深桑达Ａ,000032.SZ,-2.68,4.81,26309729.6,4.34,3,17,行业板块,东财三级行业
BK1476.DC,20260319,化学工程,镇海股份,603637.SH,-2.64,-0.92,8930241.6,2.84,0,7,行业板块,东财三级行业
BK1475.DC,20260319,国际工程,中钢国际,000928.SZ,-2.72,-1.76,6116286.3,1.49,0,4,行业板块,东财三级行业
BK1474.DC,20260319,钢结构,森特股份,603098.SH,-3.39,0.81,7437202.5,2.92,1,9,行业板块,东财三级行业
BK1473.DC,20260319,园林工程,诚邦股份,603316.SH,-2.2,2.2,9490138.5,3.06,1,18,行业板块,东财三级行业
BK1472.DC,20260319,基建市政工程,中国能建,601868.SH,-2.22,-0.59,93616553.6,2.4,1,28,行业板块,东财三级行业
BK1471.DC,20260319,工程咨询服务Ⅲ,甘咨询,000779.SZ,-2.78,0.84,23362500.3,3.07,2,45,行业板块,东财三级行业
BK1470.DC,20260319,房屋建设Ⅲ,宁波建工,601789.SH,-1.29,1.09,29644830.4,1.27,1,7,行业板块,东财三级行业
BK1469.DC,20260319,涂料,三棵树,603737.SH,-3.81,-3.57,3802202.6,0.93,0,2,行业板块,东财三级行业
BK1468.DC,20260319,其他建材Ⅲ,方大Ｂ,200055.SZ,-2.83,0.0,12923723.0,2.61,0,16,行业板块,东财三级行业
BK1467.DC,20260319,耐火材料,鲁阳节能,002088.SZ,-3.79,-2.11,3585290.0,1.46,0,8,行业板块,东财三级行业
BK1466.DC,20260319,管材,伟星新材,002372.SZ,-3.46,-2.43,3935212.8,2.1,0,7,行业板块,东财三级行业
BK1465.DC,20260319,防水材料,科顺股份,300737.SZ,-4.38,-2.82,4746531.8,2.62,0,3,行业板块,东财三级行业
BK1464.DC,20260319,水泥制造,塔牌集团,002233.SZ,-2.98,0.0,30530900.8,0.99,0,13,行业板块,东财三级行业
BK1463.DC,20260319,水泥制品,三和管桩,003037.SZ,-3.43,-2.55,3545436.7,2.25,0,9,行业板块,东财三级行业
BK1462.DC,20260319,玻纤制造,九鼎新材,002201.SZ,-4.48,-3.54,32328132.8,2.71,0,8,行业板块,东财三级行业
BK1461.DC,20260319,玻璃制造,凯盛新能,600876.SH,-2.56,-0.19,7000302.9,2.1,0,9,行业板块,东财三级行业
BK1460.DC,20260319,照明设备Ⅲ,粤照明Ｂ,200541.SZ,-3.25,-0.46,8613567.4,2.96,0,15,行业板块,东财三级行业
BK1459.DC,20260319,清洁小家电,石头科技,688169.SH,-2.49,-1.36,11807467.4,2.17,0,8,行业板块,东财三级行业
BK1458.DC,20260319,个护小家电,飞科电器,603868.SH,-2.73,-1.43,2220505.1,1.21,0,4,行业板块,东财三级行业
BK1457.DC,20260319,厨房小家电,苏 泊 尔,002032.SZ,-1.9,-0.11,8177048.3,0.63,0,11,行业板块,东财三级行业
BK1456.DC,20260319,其他家电Ⅲ,荣泰健康,603579.SH,-3.11,-2.59,1208773.5,1.86,0,3,行业板块,东财三级行业
BK1455.DC,20260319,家电零部件Ⅲ,天银机电,300342.SZ,-2.64,1.8,41929633.6,2.85,3,33,行业板块,东财三级行业
BK1454.DC,20260319,其他黑色家电,同洲电子,002052.SZ,-1.82,0.58,4996657.1,1.38,1,5,行业板块,东财三级行业
BK1453.DC,20260319,彩电,海信视像,600060.SH,-3.7,-1.8,11957704.2,2.32,0,4,行业板块,东财三级行业
BK1452.DC,20260319,卫浴电器,日出东方,603366.SH,3.96,10.03,2068222.7,5.68,2,1,行业板块,东财三级行业
BK1451.DC,20260319,厨房电器,帅丰电器,605336.SH,-2.27,-0.39,4424828.3,1.07,0,6,行业板块,东财三级行业
BK1450.DC,20260319,空调,格力电器,000651.SZ,-1.5,-1.18,82501241.6,0.46,0,3,行业板块,东财三级行业
BK1449.DC,20260319,冰洗,虹美菱B,200521.SZ,-2.41,-0.5,27677363.2,0.9,0,9,行业板块,东财三级行业
BK1448.DC,20260319,横向通用软件,安博通,688168.SH,-2.23,0.66,64009872.0,1.97,3,32,行业板块,东财三级行业
BK1447.DC,20260319,垂直应用软件,佳发教育,300559.SZ,-1.28,8.77,122660344.0,3.8,19,80,行业板块,东财三级行业
BK1446.DC,20260319,其他计算机设备,唐源电气,300789.SZ,-1.78,6.75,81969908.8,3.33,7,56,行业板块,东财三级行业
BK1445.DC,20260319,安防设备,罗普特,688619.SH,-2.52,3.79,48774881.6,1.22,3,24,行业板块,东财三级行业
BK1444.DC,20260319,IT服务Ⅲ,美利云,000815.SZ,-0.99,10.02,168030435.2,4.35,24,110,行业板块,东财三级行业
BK1443.DC,20260319,橡胶助剂,彤程新材,603650.SH,-3.0,-2.57,3782989.5,2.76,0,2,行业板块,东财三级行业
BK1442.DC,20260319,炭黑,联科科技,001207.SZ,-2.67,2.6,3168276.6,3.22,1,5,行业板块,东财三级行业
BK1441.DC,20260319,其他橡胶制品,元创股份,001325.SZ,-2.93,1.54,6605974.0,3.41,1,13,行业板块,东财三级行业
BK1440.DC,20260319,其他塑料制品,英科再生,688087.SH,-2.57,2.38,14218797.5,2.97,3,19,行业板块,东财三级行业
BK1439.DC,20260319,膜材料,道明光学,002632.SZ,-4.13,-1.44,20591537.6,3.78,0,20,行业板块,东财三级行业
BK1438.DC,20260319,合成树脂,光华股份,001333.SZ,-4.18,3.0,15290170.7,3.37,1,12,行业板块,东财三级行业
BK1437.DC,20260319,改性塑料,江苏博云,301003.SZ,-3.6,0.39,15505417.4,2.1,1,21,行业板块,东财三级行业
BK1436.DC,20260319,农药,海利尔,603639.SH,-4.14,-1.57,26397285.1,2.63,0,34,行业板块,东财三级行业
BK1435.DC,20260319,磷肥及磷化工,川发龙蟒,002312.SZ,-5.33,-4.05,23927951.3,4.54,0,9,行业板块,东财三级行业
BK1434.DC,20260319,钾肥,亚钾国际,000893.SZ,-6.02,-2.72,37404019.2,2.27,0,4,行业板块,东财三级行业
BK1433.DC,20260319,复合肥,红四方,603395.SH,-4.61,1.75,9691253.3,10.75,1,9,行业板块,东财三级行业
BK1432.DC,20260319,氮肥,四川美丰,000731.SZ,-4.12,-1.71,12619315.4,10.14,0,6,行业板块,东财三级行业
BK1431.DC,20260319,有机硅,江瀚新材,603281.SH,-4.0,-1.02,11358623.9,2.11,0,10,行业板块,东财三级行业
BK1430.DC,20260319,涂料油墨,联合化学,301209.SZ,-3.65,-1.49,7017057.4,2.33,0,16,行业板块,东财三级行业
BK1429.DC,20260319,食品及饲料添加剂,安迪苏,600299.SH,-2.78,1.21,30938305.6,2.12,2,22,行业板块,东财三级行业
BK1428.DC,20260319,其他化学制品,正丹股份,300641.SZ,-3.21,3.75,49860852.8,3.84,6,73,行业板块,东财三级行业
BK1427.DC,20260319,民爆制品,雪峰科技,603227.SH,-4.4,-2.97,13390965.0,2.61,0,12,行业板块,东财三级行业
BK1426.DC,20260319,聚氨酯,高盟新材,300200.SZ,-4.16,-2.66,28597760.0,4.24,0,9,行业板块,东财三级行业
BK1425.DC,20260319,胶黏剂及胶带,晶华新材,603683.SH,-3.14,0.98,2255689.2,4.66,1,4,行业板块,东财三级行业
BK1424.DC,20260319,氟化工,巍华新材,603310.SH,-4.64,-2.39,27785152.0,2.37,0,10,行业板块,东财三级行业
BK1423.DC,20260319,纺织化学制品,锦鸡股份,300798.SZ,-2.39,3.78,10203459.6,4.24,3,10,行业板块,东财三级行业
BK1422.DC,20260319,无机盐,中盐化工,600328.SH,-4.33,-2.19,10607546.5,3.79,0,10,行业板块,东财三级行业
BK1421.DC,20260319,钛白粉,钛能化学,002145.SZ,-4.87,-3.45,7660472.4,4.34,0,6,行业板块,东财三级行业
BK1420.DC,20260319,其他化学原料,兴化股份,002109.SZ,-2.42,10.0,17803542.4,3.76,3,14,行业板块,东财三级行业
