ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level
BK1607.DC,20260330,医药流通,塞力医疗,603716.SH,2.02,10.01,25328146.7,1.68,22,1,行业板块,东财三级行业
BK1606.DC,20260330,线下药店,漱玉平民,301017.SZ,1.45,3.84,8553219.3,1.15,8,0,行业板块,东财三级行业
BK1605.DC,20260330,医疗设备,海泰新光,688677.SH,0.73,19.99,61437904.0,1.58,21,22,行业板块,东财三级行业
BK1604.DC,20260330,医疗耗材,英科医疗,300677.SZ,0.01,7.18,46575412.8,1.95,30,24,行业板块,东财三级行业
BK1603.DC,20260330,体外诊断,九安医疗,002432.SZ,0.46,9.99,27216561.6,2.4,26,14,行业板块,东财三级行业
BK1602.DC,20260330,诊断服务,迪安诊断,300244.SZ,0.67,1.3,4831790.6,1.95,4,1,行业板块,东财三级行业
BK1601.DC,20260330,医院,普瑞眼科,301239.SZ,1.27,8.07,22248512.8,2.29,10,5,行业板块,东财三级行业
BK1600.DC,20260330,医疗研发外包,海特生物,300683.SZ,1.58,8.58,64383592.0,3.41,21,8,行业板块,东财三级行业
BK1599.DC,20260330,其他医疗服务,合富中国,603122.SH,2.36,10.01,2536167.6,3.68,4,1,行业板块,东财三级行业
BK1598.DC,20260330,疫苗,沃森生物,300142.SZ,0.62,3.9,23712210.7,1.3,11,3,行业板块,东财三级行业
BK1597.DC,20260330,血液制品,天坛生物,600161.SH,-0.2,0.6,10165814.2,0.46,2,4,行业板块,东财三级行业
BK1596.DC,20260330,其他生物制品,三生国健,688336.SH,0.8,13.87,65081200.0,2.55,23,15,行业板块,东财三级行业
BK1595.DC,20260330,原料药,美诺华,603538.SH,0.99,10.01,35486817.6,3.51,32,14,行业板块,东财三级行业
BK1594.DC,20260330,化学制剂,东诚药业,002675.SZ,1.0,10.03,211829088.0,2.49,75,37,行业板块,东财三级行业
BK1593.DC,20260330,通信终端及配件,澄天伟业,300689.SZ,0.18,7.09,38549736.0,2.51,15,13,行业板块,东财三级行业
BK1592.DC,20260330,通信线缆及配套,亨通光电,600487.SH,4.48,10.01,59363936.0,7.82,12,0,行业板块,东财三级行业
BK1591.DC,20260330,通信网络设备及器件,世嘉科技,002796.SZ,1.12,6.89,219254590.4,4.07,23,12,行业板块,东财三级行业
BK1590.DC,20260330,其他通信设备,长江通信,600345.SH,0.66,10.0,9510201.1,2.12,8,6,行业板块,东财三级行业
BK1589.DC,20260330,通信应用增值服务,数据港,603881.SH,0.48,2.54,29707360.0,5.69,9,7,行业板块,东财三级行业
BK1588.DC,20260330,通信工程及服务,润建股份,002929.SZ,1.44,4.99,11050019.5,4.36,18,2,行业板块,东财三级行业
BK1587.DC,20260330,电信运营商,中国移动,600941.SH,-0.46,-0.02,267984643.2,0.3,0,3,行业板块,东财三级行业
BK1586.DC,20260330,软饮料,维维股份,600300.SH,1.15,2.87,20486464.2,1.14,7,0,行业板块,东财三级行业
BK1585.DC,20260330,乳品,天润乳业,600419.SH,0.04,2.28,26050856.4,1.28,11,7,行业板块,东财三级行业
BK1584.DC,20260330,熟食,紫燕食品,603057.SH,1.27,2.85,2364655.9,0.72,3,0,行业板块,东财三级行业
BK1583.DC,20260330,零食,黑芝麻,000716.SZ,-0.13,1.52,10142356.5,1.61,9,2,行业板块,东财三级行业
BK1582.DC,20260330,烘焙食品,元祖股份,603886.SH,1.36,5.36,4522674.6,1.09,8,1,行业板块,东财三级行业
BK1581.DC,20260330,预加工食品,千味央厨,001215.SZ,2.03,5.02,7000797.6,2.36,10,1,行业板块,东财三级行业
BK1580.DC,20260330,肉制品,得利斯,002330.SZ,0.71,1.91,13025022.6,1.52,5,2,行业板块,东财三级行业
BK1579.DC,20260330,保健品,汤臣倍健,300146.SZ,-0.96,0.82,5906581.3,2.01,3,6,行业板块,东财三级行业
BK1578.DC,20260330,其他酒类,会稽山,601579.SH,0.45,1.64,6853134.2,0.87,6,4,行业板块,东财三级行业
BK1577.DC,20260330,啤酒,燕京啤酒,000729.SZ,0.28,1.61,17815757.6,0.97,4,2,行业板块,东财三级行业
BK1576.DC,20260330,调味发酵品Ⅲ,莲花控股,600186.SH,1.05,3.5,37639432.0,2.72,11,4,行业板块,东财三级行业
BK1575.DC,20260330,白酒Ⅲ,金徽酒,603919.SH,0.04,1.72,284682020.8,0.58,12,8,行业板块,东财三级行业
BK1574.DC,20260330,油气开采Ⅲ,海南矿业,601969.SH,-0.98,2.82,204962182.4,4.49,2,2,行业板块,东财三级行业
BK1573.DC,20260330,油田服务,贝肯能源,002828.SZ,-0.86,1.54,20933397.0,1.48,3,5,行业板块,东财三级行业
BK1572.DC,20260330,油气及炼化工程,潜能恒信,300191.SZ,-2.14,-0.2,8512812.8,2.88,0,6,行业板块,东财三级行业
BK1571.DC,20260330,油品石化贸易,广汇能源,600256.SH,-1.03,0.14,7475609.1,3.97,1,6,行业板块,东财三级行业
BK1570.DC,20260330,其他石化,博汇股份,300839.SZ,0.12,6.22,12348771.2,3.02,8,6,行业板块,东财三级行业
BK1569.DC,20260330,炼油化工,统一股份,600506.SH,0.87,5.16,343702384.0,0.25,5,5,行业板块,东财三级行业
BK1568.DC,20260330,人力资源服务,外服控股,600662.SH,0.33,0.99,2541122.0,0.76,2,1,行业板块,东财三级行业
BK1567.DC,20260330,其他专业服务,中金辐照,300962.SZ,-1.36,2.84,1413454.1,2.13,1,3,行业板块,东财三级行业
BK1566.DC,20260330,检测服务,实朴检测,301228.SZ,0.4,4.6,15161837.2,1.95,11,12,行业板块,东财三级行业
BK1565.DC,20260330,会展服务,兰生股份,600826.SH,-2.09,0.31,1527599.1,1.17,1,2,行业板块,东财三级行业
BK1564.DC,20260330,体育Ⅲ,力盛体育,002858.SZ,4.15,7.47,1305354.3,8.22,2,0,行业板块,东财三级行业
BK1563.DC,20260330,自然景区,ST张家界,000430.SZ,-0.78,1.5,7016792.8,1.98,2,11,行业板块,东财三级行业
BK1562.DC,20260330,人工景区,中青旅,600138.SH,-1.2,0.0,3947720.6,1.0,0,4,行业板块,东财三级行业
BK1561.DC,20260330,旅游综合,众信旅游,002707.SZ,-1.64,0.0,4809947.4,2.01,0,7,行业板块,东财三级行业
BK1560.DC,20260330,酒店,华天酒店,000428.SZ,-0.59,0.76,6914550.2,1.75,4,2,行业板块,东财三级行业
BK1559.DC,20260330,餐饮,*ST云网,002306.SZ,0.69,3.14,1404004.6,2.51,2,2,行业板块,东财三级行业
BK1558.DC,20260330,学历教育,国脉科技,002093.SZ,0.31,0.42,1271851.5,1.1,2,0,行业板块,东财三级行业
BK1557.DC,20260330,培训教育,行动教育,605098.SH,-0.14,2.76,5488106.6,1.75,5,4,行业板块,东财三级行业
BK1556.DC,20260330,教育运营及其他,博瑞传播,600880.SH,-0.04,0.82,2150248.1,1.5,1,2,行业板块,东财三级行业
BK1555.DC,20260330,专业连锁Ⅲ,爱施德,002416.SZ,0.72,1.78,5501162.2,2.61,5,1,行业板块,东财三级行业
BK1554.DC,20260330,商业物业经营,锦和商管,603682.SH,-0.01,2.86,20426227.2,0.74,7,8,行业板块,东财三级行业
BK1553.DC,20260330,多业态零售,欧亚集团,600697.SH,0.32,1.58,8129918.3,1.23,10,5,行业板块,东财三级行业
BK1552.DC,20260330,超市,红旗连锁,002697.SZ,0.73,1.28,8130389.3,1.12,6,1,行业板块,东财三级行业
BK1551.DC,20260330,百货,武商集团,000501.SZ,0.49,2.73,14505633.2,1.65,15,5,行业板块,东财三级行业
BK1550.DC,20260330,贸易Ⅲ,厦门信达,000701.SZ,-0.07,1.89,16373637.2,2.16,6,9,行业板块,东财三级行业
BK1549.DC,20260330,旅游零售Ⅲ,中国中免,601888.SH,-1.64,-1.1,15820340.3,1.1,0,2,行业板块,东财三级行业
BK1548.DC,20260330,综合电商,ST通葡,600365.SH,1.45,0.0,3288804.3,0.8,1,1,行业板块,东财三级行业
BK1547.DC,20260330,跨境电商,焦点科技,002315.SZ,0.43,1.02,4857865.5,2.52,6,1,行业板块,东财三级行业
BK1546.DC,20260330,电商服务,狮头股份,600539.SH,1.5,9.99,4419789.4,3.25,5,3,行业板块,东财三级行业
BK1545.DC,20260330,特种纸,华旺科技,605377.SH,0.36,3.1,7367817.1,2.26,9,3,行业板块,东财三级行业
BK1544.DC,20260330,大宗用纸,荣晟环保,603165.SH,-0.34,4.95,10912340.3,1.57,7,4,行业板块,东财三级行业
BK1543.DC,20260330,娱乐用品,康力源,301287.SZ,0.06,1.51,8487969.5,4.11,9,8,行业板块,东财三级行业
BK1542.DC,20260330,文化用品,晨光股份,603899.SH,0.3,1.7,4278051.8,0.87,3,2,行业板块,东财三级行业
BK1541.DC,20260330,卫浴制品,惠达卫浴,603385.SH,-0.45,1.65,4018635.5,1.26,4,3,行业板块,东财三级行业
BK1540.DC,20260330,其他家居用品,联翔股份,603272.SH,0.52,9.99,20135590.4,1.81,10,14,行业板块,东财三级行业
BK1539.DC,20260330,定制家居,皮阿诺,002853.SZ,-0.62,2.14,10000296.0,1.65,8,8,行业板块,东财三级行业
BK1538.DC,20260330,瓷砖地板,海象新材,003011.SZ,-0.21,2.94,7572006.5,1.46,5,6,行业板块,东财三级行业
BK1537.DC,20260330,成品家居,*ST亚振,603389.SH,-0.18,3.59,12159410.4,1.85,8,8,行业板块,东财三级行业
BK1536.DC,20260330,综合包装,新通联,603022.SH,-0.55,1.43,1831596.2,2.53,2,4,行业板块,东财三级行业
BK1535.DC,20260330,纸包装,大胜达,603687.SH,0.28,3.13,13057780.1,3.99,14,7,行业板块,东财三级行业
BK1534.DC,20260330,印刷,江天科技,920121.BJ,1.42,1.8,2581165.8,5.29,5,0,行业板块,东财三级行业
BK1533.DC,20260330,塑料包装,金富科技,003018.SZ,1.1,6.59,4264295.8,2.56,6,2,行业板块,东财三级行业
BK1532.DC,20260330,金属包装,英联股份,002846.SZ,0.57,1.73,6690363.3,1.55,5,2,行业板块,东财三级行业
BK1531.DC,20260330,商用载客车,宇通客车,600066.SH,-0.14,1.37,9771043.3,1.51,2,3,行业板块,东财三级行业
BK1530.DC,20260330,商用载货车,福田汽车,600166.SH,0.41,1.75,24497806.8,1.07,5,3,行业板块,东财三级行业
BK1529.DC,20260330,汽车电子电气系统,威帝股份,603023.SH,0.48,7.68,48478144.0,2.05,14,25,行业板块,东财三级行业
BK1528.DC,20260330,其他汽车零部件,华达科技,603358.SH,0.85,10.0,36238348.8,2.33,32,22,行业板块,东财三级行业
BK1527.DC,20260330,轮胎轮毂,兆丰股份,300695.SZ,0.23,2.79,26013459.0,1.36,13,8,行业板块,东财三级行业
BK1526.DC,20260330,底盘与发动机系统,奥联电子,300585.SZ,-0.14,8.7,118919969.6,2.33,49,58,行业板块,东财三级行业
BK1525.DC,20260330,车身附件及饰件,峰璟股份,002662.SZ,0.19,5.0,52446393.6,1.35,19,21,行业板块,东财三级行业
BK1524.DC,20260330,汽车综合服务,浩物股份,000757.SZ,-0.89,0.62,3949229.0,1.26,2,3,行业板块,东财三级行业
BK1523.DC,20260330,汽车经销商,北巴传媒,600386.SH,-0.25,1.48,2300984.4,0.94,3,3,行业板块,东财三级行业
BK1522.DC,20260330,其他运输设备,林海股份,600099.SH,1.58,5.94,8414624.3,3.01,8,2,行业板块,东财三级行业
BK1521.DC,20260330,摩托车,钱江摩托,000913.SZ,1.68,6.24,15315074.9,1.56,6,3,行业板块,东财三级行业
BK1520.DC,20260330,综合乘用车,上汽集团,600104.SH,-1.21,-0.14,55568588.8,0.56,0,6,行业板块,东财三级行业
BK1519.DC,20260330,电动乘用车,比亚迪,002594.SZ,-0.27,0.71,117701432.0,1.51,1,2,行业板块,东财三级行业
BK1518.DC,20260330,种子,秋乐种业,920087.BJ,3.64,6.68,6679680.6,8.04,10,0,行业板块,东财三级行业
BK1517.DC,20260330,食用菌,众兴菌业,002772.SZ,2.23,3.94,1591660.6,3.16,4,0,行业板块,东财三级行业
BK1516.DC,20260330,其他种植业,新农开发,600359.SH,2.6,10.07,4915908.3,4.06,3,2,行业板块,东财三级行业
BK1515.DC,20260330,粮食种植,北大荒,600598.SH,7.28,8.37,4598380.4,5.64,2,0,行业板块,东财三级行业
BK1514.DC,20260330,水产养殖,獐子岛,002069.SZ,0.41,2.13,1323880.4,2.82,2,1,行业板块,东财三级行业
BK1513.DC,20260330,海洋捕捞,中水渔业,000798.SZ,-0.25,1.88,696536.2,2.62,1,2,行业板块,东财三级行业
BK1512.DC,20260330,生猪养殖,京基智农,000048.SZ,0.39,10.02,48602177.6,1.24,5,5,行业板块,东财三级行业
BK1511.DC,20260330,肉鸡养殖,湘佳股份,002982.SZ,0.36,1.17,6885931.0,1.36,6,2,行业板块,东财三级行业
BK1510.DC,20260330,其他养殖,*ST天山,300313.SZ,6.25,13.9,1151325.6,1.97,3,0,行业板块,东财三级行业
BK1509.DC,20260330,水产饲料,天马科技,603668.SH,2.11,9.04,9819396.3,2.42,3,1,行业板块,东财三级行业
BK1508.DC,20260330,畜禽饲料,正虹科技,000702.SZ,0.93,2.75,6189313.1,2.57,6,2,行业板块,东财三级行业
BK1507.DC,20260330,宠物食品,路斯股份,920419.BJ,-2.58,-1.43,3696246.5,2.82,0,4,行业板块,东财三级行业
BK1506.DC,20260330,农业综合Ⅲ,辉隆股份,002556.SZ,0.66,0.79,1206745.9,1.96,3,0,行业板块,东财三级行业
BK1505.DC,20260330,其他农产品加工,华资实业,600191.SH,0.73,3.12,8454885.8,2.11,7,4,行业板块,东财三级行业
BK1504.DC,20260330,粮油加工,金健米业,600127.SH,2.21,9.96,19152910.4,5.24,9,1,行业板块,东财三级行业
BK1503.DC,20260330,果蔬加工,ST朗源,300175.SZ,0.94,2.42,3461909.4,1.95,4,2,行业板块,东财三级行业
BK1502.DC,20260330,林业Ⅲ,平潭发展,000592.SZ,4.08,10.04,3016193.2,17.41,4,0,行业板块,东财三级行业
BK1501.DC,20260330,动物保健Ⅲ,生物股份,600201.SH,-0.06,2.22,7001366.1,1.28,6,6,行业板块,东财三级行业
BK1500.DC,20260330,医美耗材,华熙生物,688363.SH,-1.41,-0.31,7350542.6,0.51,0,3,行业板块,东财三级行业
BK1499.DC,20260330,医美服务,*ST美谷,000615.SZ,2.7,2.69,613109.9,2.2,1,0,行业板块,东财三级行业
BK1498.DC,20260330,品牌化妆品,上海家化,600315.SH,0.52,3.16,9595200.6,0.91,5,3,行业板块,东财三级行业
BK1497.DC,20260330,化妆品制造及其他,青松股份,300132.SZ,0.87,3.79,3132899.9,1.54,3,4,行业板块,东财三级行业
BK1496.DC,20260330,洗护用品,润本股份,603193.SH,-3.14,1.09,2088970.6,0.88,1,2,行业板块,东财三级行业
BK1495.DC,20260330,生活用纸,洁雅股份,301108.SZ,0.19,2.23,6526874.3,1.48,5,4,行业板块,东财三级行业
BK1494.DC,20260330,焦煤,潞安环能,601699.SH,-1.26,2.69,21237685.9,2.22,3,7,行业板块,东财三级行业
BK1493.DC,20260330,动力煤,电投能源,002128.SZ,0.26,4.75,201603494.4,1.26,8,8,行业板块,东财三级行业
BK1492.DC,20260330,焦炭Ⅲ,陕西黑猫,601015.SH,-1.54,1.0,7076569.9,4.89,2,5,行业板块,东财三级行业
BK1491.DC,20260330,端到端供应链服务,畅联股份,603648.SH,-0.03,1.23,2559557.3,1.8,4,3,行业板块,东财三级行业
BK1490.DC,20260330,原材料供应链服务,厦门象屿,600057.SH,0.43,2.76,12590761.5,1.2,8,4,行业板块,东财三级行业
BK1489.DC,20260330,快递,韵达股份,002120.SZ,-0.99,-0.15,31722576.0,0.54,0,4,行业板块,东财三级行业
BK1488.DC,20260330,跨境物流,中创物流,603967.SH,-0.05,2.95,18622795.4,1.02,6,7,行业板块,东财三级行业
BK1487.DC,20260330,公路货运,天顺股份,002800.SZ,0.67,3.99,2955058.1,1.62,3,2,行业板块,东财三级行业
BK1486.DC,20260330,仓储物流,恒基达鑫,002492.SZ,-0.21,1.08,3809087.3,1.14,3,2,行业板块,东财三级行业
BK1485.DC,20260330,铁路运输,铁龙物流,600125.SH,0.56,1.46,41639502.4,0.46,6,1,行业板块,东财三级行业
BK1484.DC,20260330,公交,江西长运,600561.SH,-0.03,1.66,3945758.2,0.66,3,4,行业板块,东财三级行业
BK1483.DC,20260330,高速公路,福建高速,600033.SH,-0.08,3.24,38527873.6,0.66,8,10,行业板块,东财三级行业
BK1482.DC,20260330,航运,中谷物流,603565.SH,0.12,2.31,72494960.0,1.78,10,9,行业板块,东财三级行业
BK1481.DC,20260330,港口,唐山港,601000.SH,0.53,7.26,56690622.4,0.68,9,6,行业板块,东财三级行业
BK1480.DC,20260330,机场,厦门空港,600897.SH,0.22,2.55,15452825.6,0.56,2,2,行业板块,东财三级行业
BK1479.DC,20260330,航空运输,中国东航,600115.SH,-0.44,0.0,55159636.8,0.75,0,7,行业板块,东财三级行业
BK1478.DC,20260330,装修装饰Ⅲ,豪尔赛,002963.SZ,0.67,2.64,11845160.9,1.51,16,6,行业板块,东财三级行业
BK1477.DC,20260330,其他专业工程,中铝国际,601068.SH,0.89,9.98,26596251.3,2.96,11,9,行业板块,东财三级行业
BK1476.DC,20260330,化学工程,利柏特,605167.SH,0.3,3.34,8885423.8,1.94,4,3,行业板块,东财三级行业
BK1475.DC,20260330,国际工程,中材国际,600970.SH,1.65,3.29,6381709.1,2.27,4,0,行业板块,东财三级行业
BK1474.DC,20260330,钢结构,日上集团,002593.SZ,-0.21,1.49,7262421.9,1.89,4,4,行业板块,东财三级行业
BK1473.DC,20260330,园林工程,棕榈股份,002431.SZ,0.55,3.58,9154328.9,3.14,12,6,行业板块,东财三级行业
BK1472.DC,20260330,基建市政工程,安徽建工,600502.SH,1.34,10.11,90869899.2,1.77,22,5,行业板块,东财三级行业
BK1471.DC,20260330,工程咨询服务Ⅲ,中衡设计,603017.SH,0.68,9.98,22363073.5,2.44,28,19,行业板块,东财三级行业
BK1470.DC,20260330,房屋建设Ⅲ,高新发展,000628.SZ,1.04,5.92,29092857.6,0.89,5,1,行业板块,东财三级行业
BK1469.DC,20260330,涂料,三棵树,603737.SH,4.07,7.11,4130791.7,1.08,2,0,行业板块,东财三级行业
BK1468.DC,20260330,其他建材Ⅲ,北新建材,000786.SZ,0.49,4.33,12837666.5,2.35,9,7,行业板块,东财三级行业
BK1467.DC,20260330,耐火材料,中钢洛耐,688119.SH,0.29,2.94,3487106.7,1.18,5,3,行业板块,东财三级行业
BK1466.DC,20260330,管材,顾地科技,002694.SZ,1.38,4.23,3927515.0,1.28,6,1,行业板块,东财三级行业
BK1465.DC,20260330,防水材料,东方雨虹,002271.SZ,-0.4,0.2,4882440.3,3.13,1,2,行业板块,东财三级行业
BK1464.DC,20260330,水泥制造,福建水泥,600802.SH,1.36,5.29,30071867.2,1.18,11,3,行业板块,东财三级行业
BK1463.DC,20260330,水泥制品,国统股份,002205.SZ,1.43,2.38,3502496.6,1.99,9,0,行业板块,东财三级行业
BK1462.DC,20260330,玻纤制造,宏和科技,603256.SH,3.16,10.0,33178636.8,4.04,6,2,行业板块,东财三级行业
BK1461.DC,20260330,玻璃制造,旗滨集团,601636.SH,-0.23,1.04,6848657.4,1.78,2,5,行业板块,东财三级行业
BK1460.DC,20260330,照明设备Ⅲ,得邦照明,603303.SH,-0.25,7.0,8505580.7,2.12,6,9,行业板块,东财三级行业
BK1459.DC,20260330,清洁小家电,德尔玛,301332.SZ,-0.27,0.77,11459879.5,1.06,3,4,行业板块,东财三级行业
BK1458.DC,20260330,个护小家电,彩虹集团,003023.SZ,-2.66,3.47,2136787.6,1.64,1,2,行业板块,东财三级行业
BK1457.DC,20260330,厨房小家电,新宝股份,002705.SZ,-0.14,1.81,8183171.0,1.26,5,5,行业板块,东财三级行业
BK1456.DC,20260330,其他家电Ⅲ,融捷健康,300247.SZ,0.77,1.31,1166908.4,1.59,3,0,行业板块,东财三级行业
BK1455.DC,20260330,家电零部件Ⅲ,宏昌科技,301008.SZ,1.15,19.99,40746563.2,2.69,21,15,行业板块,东财三级行业
BK1454.DC,20260330,其他黑色家电,辰奕智能,301578.SZ,-1.11,1.15,4737404.1,2.04,1,5,行业板块,东财三级行业
BK1453.DC,20260330,彩电,*ST高斯,002848.SZ,0.35,1.56,11446454.5,1.34,3,1,行业板块,东财三级行业
BK1452.DC,20260330,卫浴电器,万和电气,002543.SZ,-1.85,0.65,1952003.5,3.75,1,2,行业板块,东财三级行业
BK1451.DC,20260330,厨房电器,华帝股份,002035.SZ,0.6,5.38,4248163.7,3.02,3,3,行业板块,东财三级行业
BK1450.DC,20260330,空调,格力电器,000651.SZ,-2.69,-0.61,78868361.6,0.6,0,3,行业板块,东财三级行业
BK1449.DC,20260330,冰洗,澳柯玛,600336.SH,-0.03,2.03,24776248.0,1.05,4,4,行业板块,东财三级行业
BK1448.DC,20260330,横向通用软件,每日互动,300766.SZ,-0.41,2.93,58552576.0,1.36,11,24,行业板块,东财三级行业
BK1447.DC,20260330,垂直应用软件,云赛智联,600602.SH,0.07,10.0,114188412.8,2.8,46,52,行业板块,东财三级行业
BK1446.DC,20260330,其他计算机设备,鸿泉技术,688288.SH,0.04,10.73,76378792.0,2.14,31,32,行业板块,东财三级行业
BK1445.DC,20260330,安防设备,中威电子,300270.SZ,0.53,6.52,47382843.2,0.94,14,12,行业板块,东财三级行业
BK1444.DC,20260330,IT服务Ⅲ,海峡创新,300300.SZ,0.47,11.72,155536593.6,3.23,72,59,行业板块,东财三级行业
BK1443.DC,20260330,橡胶助剂,彤程新材,603650.SH,0.19,0.46,3665629.4,1.65,1,1,行业板块,东财三级行业
BK1442.DC,20260330,炭黑,联科科技,001207.SZ,-0.81,0.97,3044383.9,2.98,2,4,行业板块,东财三级行业
BK1441.DC,20260330,其他橡胶制品,利通科技,920225.BJ,0.09,5.7,6541019.5,2.67,8,7,行业板块,东财三级行业
BK1440.DC,20260330,其他塑料制品,万凯新材,301216.SZ,1.21,10.47,14428293.4,2.51,15,8,行业板块,东财三级行业
BK1439.DC,20260330,膜材料,乐凯胶片,600135.SH,0.81,10.05,21109064.6,8.83,12,7,行业板块,东财三级行业
BK1438.DC,20260330,合成树脂,神剑股份,002361.SZ,1.23,9.97,15362081.1,7.41,8,5,行业板块,东财三级行业
BK1437.DC,20260330,改性塑料,星辉环材,300834.SZ,-0.02,2.4,15356849.0,2.05,13,9,行业板块,东财三级行业
BK1436.DC,20260330,农药,中农联合,003042.SZ,2.41,10.02,27202835.2,2.32,32,2,行业板块,东财三级行业
BK1435.DC,20260330,磷肥及磷化工,和邦生物,603077.SH,0.89,2.8,23640267.5,4.16,8,1,行业板块,东财三级行业
BK1434.DC,20260330,钾肥,东方铁塔,002545.SZ,0.04,0.97,42170568.0,1.73,2,2,行业板块,东财三级行业
BK1433.DC,20260330,复合肥,金正大,002470.SZ,1.91,4.21,9618173.4,9.27,9,0,行业板块,东财三级行业
BK1432.DC,20260330,氮肥,华鲁恒升,600426.SH,0.03,2.37,12642315.5,8.32,3,3,行业板块,东财三级行业
BK1431.DC,20260330,有机硅,集泰股份,002909.SZ,-0.45,0.6,10761140.3,1.27,4,6,行业板块,东财三级行业
BK1430.DC,20260330,涂料油墨,飞鹿股份,300665.SZ,-0.28,1.72,6958428.5,1.94,6,9,行业板块,东财三级行业
BK1429.DC,20260330,食品及饲料添加剂,新 和 成,002001.SZ,0.71,4.5,31159563.2,1.81,16,6,行业板块,东财三级行业
BK1428.DC,20260330,其他化学制品,山东赫达,002810.SZ,-0.24,9.99,48968515.2,3.55,32,45,行业板块,东财三级行业
BK1427.DC,20260330,民爆制品,壶化股份,003002.SZ,0.74,5.41,13778862.8,2.8,7,4,行业板块,东财三级行业
BK1426.DC,20260330,聚氨酯,沧州大化,600230.SH,0.15,4.55,29153968.0,2.83,5,4,行业板块,东财三级行业
BK1425.DC,20260330,胶黏剂及胶带,永冠新材,603681.SH,0.58,2.85,2241287.8,2.97,4,1,行业板块,东财三级行业
BK1424.DC,20260330,氟化工,金石资源,603505.SH,0.49,1.9,27612889.6,2.21,6,4,行业板块,东财三级行业
BK1423.DC,20260330,纺织化学制品,锦鸡股份,300798.SZ,1.42,5.46,9910150.3,2.31,10,3,行业板块,东财三级行业
BK1422.DC,20260330,无机盐,雪天盐业,600929.SH,-0.49,1.86,10209636.8,2.66,5,5,行业板块,东财三级行业
BK1421.DC,20260330,钛白粉,安 纳 达,002136.SZ,-0.5,0.71,7422052.3,2.64,3,3,行业板块,东财三级行业
BK1420.DC,20260330,其他化学原料,维远股份,600955.SH,0.76,10.03,18396631.0,4.31,8,9,行业板块,东财三级行业
BK1419.DC,20260330,煤化工,江苏索普,600746.SH,-0.05,7.75,32928627.2,5.02,5,5,行业板块,东财三级行业
BK1418.DC,20260330,氯碱,新疆天业,600075.SH,-0.39,2.33,18467337.2,2.35,6,9,行业板块,东财三级行业
BK1417.DC,20260330,纯碱,双环科技,000707.SZ,-0.57,0.65,6115413.7,2.6,1,4,行业板块,东财三级行业
