ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level
BK1573.DC,20260323,油田服务,中曼石油,603619.SH,0.26,5.93,20945723.8,1.94,4,4,行业板块,东财三级行业
BK1572.DC,20260323,油气及炼化工程,博迈科,603727.SH,0.98,10.03,8517386.7,4.23,3,3,行业板块,东财三级行业
BK1571.DC,20260323,油品石化贸易,广聚能源,000096.SZ,-3.48,0.98,7477653.2,5.52,1,6,行业板块,东财三级行业
BK1570.DC,20260323,其他石化,齐翔腾达,002408.SZ,-3.13,3.16,11491544.4,3.96,3,11,行业板块,东财三级行业
BK1569.DC,20260323,炼油化工,恒逸石化,000703.SZ,-1.27,10.04,340008876.8,0.4,2,8,行业板块,东财三级行业
BK1568.DC,20260323,人力资源服务,北京人力,600861.SH,-5.09,-2.32,2470788.8,1.15,0,3,行业板块,东财三级行业
BK1567.DC,20260323,其他专业服务,安邦护卫,603373.SH,-6.2,-4.72,1329502.4,1.95,0,4,行业板块,东财三级行业
BK1566.DC,20260323,检测服务,安车检测,300572.SZ,-5.62,-1.98,14622003.9,3.62,0,23,行业板块,东财三级行业
BK1565.DC,20260323,会展服务,锋尚文化,300860.SZ,-4.97,-1.87,1500900.0,1.69,0,3,行业板块,东财三级行业
BK1564.DC,20260323,体育Ⅲ,中体产业,600158.SH,-7.3,-5.95,1176335.1,5.88,0,2,行业板块,东财三级行业
BK1563.DC,20260323,自然景区,黄山Ｂ股,900942.SH,-7.5,-1.82,6667392.5,3.75,0,13,行业板块,东财三级行业
BK1562.DC,20260323,人工景区,大连圣亚,600593.SH,-4.99,-2.33,3765307.6,2.28,0,5,行业板块,东财三级行业
BK1561.DC,20260323,旅游综合,锦旅Ｂ股,900929.SH,-6.12,-1.09,4613252.3,3.45,0,8,行业板块,东财三级行业
BK1560.DC,20260323,酒店,锦江Ｂ股,900934.SH,-7.47,-3.77,6678358.5,2.33,0,6,行业板块,东财三级行业
BK1559.DC,20260323,餐饮,*ST云网,002306.SZ,-5.43,-0.95,1312625.4,2.24,0,4,行业板块,东财三级行业
BK1558.DC,20260323,学历教育,凯文教育,002659.SZ,-6.51,-6.25,1226071.2,2.62,0,2,行业板块,东财三级行业
BK1557.DC,20260323,培训教育,行动教育,605098.SH,-5.39,-2.84,5190483.8,3.16,1,10,行业板块,东财三级行业
BK1556.DC,20260323,教育运营及其他,豆神教育,300010.SZ,-6.16,-6.68,2046105.3,3.07,0,3,行业板块,东财三级行业
BK1555.DC,20260323,专业连锁Ⅲ,吉峰科技,300022.SZ,-6.18,-0.71,5086743.0,3.81,0,7,行业板块,东财三级行业
BK1554.DC,20260323,商业物业经营,深赛格B,200058.SZ,-5.92,-1.6,20159076.9,1.21,0,16,行业板块,东财三级行业
BK1553.DC,20260323,多业态零售,百联Ｂ股,900923.SH,-5.06,-1.37,7795588.9,2.3,0,16,行业板块,东财三级行业
BK1552.DC,20260323,超市,国光连锁,605188.SH,-5.07,-4.15,7653262.6,2.16,0,7,行业板块,东财三级行业
BK1551.DC,20260323,百货,茂业商业,600828.SH,-5.59,-3.25,13936624.3,2.34,0,21,行业板块,东财三级行业
BK1550.DC,20260323,贸易Ⅲ,怡 亚 通,002183.SZ,-5.23,-3.54,14243740.7,2.9,1,13,行业板块,东财三级行业
BK1549.DC,20260323,旅游零售Ⅲ,中国中免,601888.SH,-4.13,-1.98,15801640.2,1.64,0,2,行业板块,东财三级行业
BK1548.DC,20260323,综合电商,ST易购,002024.SZ,-5.52,-5.15,3078293.1,0.78,0,3,行业板块,东财三级行业
BK1547.DC,20260323,跨境电商,星徽股份,300464.SZ,-5.85,-3.74,4602261.5,3.89,0,7,行业板块,东财三级行业
BK1546.DC,20260323,电商服务,若羽臣,003010.SZ,-5.89,-2.46,4014373.9,2.61,0,8,行业板块,东财三级行业
BK1545.DC,20260323,特种纸,仙鹤股份,603733.SH,-5.64,1.3,7057697.1,3.78,1,12,行业板块,东财三级行业
BK1544.DC,20260323,大宗用纸,景兴纸业,002067.SZ,-5.01,2.15,10507536.8,2.96,1,11,行业板块,东财三级行业
BK1543.DC,20260323,娱乐用品,群兴玩具,002575.SZ,-5.41,5.5,7883479.2,5.97,1,17,行业板块,东财三级行业
BK1542.DC,20260323,文化用品,晨光股份,603899.SH,-5.8,-4.61,4104350.0,2.01,0,5,行业板块,东财三级行业
BK1541.DC,20260323,卫浴制品,松霖科技,603992.SH,-5.69,1.32,3819127.3,2.57,1,6,行业板块,东财三级行业
BK1540.DC,20260323,其他家居用品,联翔股份,603272.SH,-5.6,10.0,19307584.6,2.59,1,23,行业板块,东财三级行业
BK1539.DC,20260323,定制家居,好莱客,603898.SH,-6.13,0.47,9615913.1,2.8,1,15,行业板块,东财三级行业
BK1538.DC,20260323,瓷砖地板,菲林格尔,603226.SH,-7.39,-4.96,7301090.4,2.62,0,12,行业板块,东财三级行业
BK1537.DC,20260323,成品家居,匠心家居,301061.SZ,-6.37,-3.56,11871662.5,2.13,0,17,行业板块,东财三级行业
BK1536.DC,20260323,综合包装,海顺新材,300501.SZ,-5.58,1.6,1669010.6,3.29,1,5,行业板块,东财三级行业
BK1535.DC,20260323,纸包装,顺灏股份,002565.SZ,-4.95,9.97,12637506.5,6.13,2,18,行业板块,东财三级行业
BK1534.DC,20260323,印刷,鸿博股份,002229.SZ,-5.42,-4.41,2413380.7,5.39,0,5,行业板块,东财三级行业
BK1533.DC,20260323,塑料包装,珠海中富,000659.SZ,-5.77,-2.38,3864868.7,3.13,0,8,行业板块,东财三级行业
BK1532.DC,20260323,金属包装,昇兴股份,002752.SZ,-5.96,-3.96,6465006.7,2.67,0,7,行业板块,东财三级行业
BK1531.DC,20260323,商用载客车,宇通客车,600066.SH,-2.87,3.02,9273558.1,2.42,1,4,行业板块,东财三级行业
BK1530.DC,20260323,商用载货车,中国重汽,000951.SZ,-4.31,-2.02,23547683.5,1.61,0,9,行业板块,东财三级行业
BK1529.DC,20260323,汽车电子电气系统,卡倍亿,300863.SZ,-4.78,0.14,46946478.4,2.81,1,39,行业板块,东财三级行业
BK1528.DC,20260323,其他汽车零部件,晋拓股份,603211.SH,-5.54,4.51,34948196.8,3.01,2,53,行业板块,东财三级行业
BK1527.DC,20260323,轮胎轮毂,金固股份,002488.SZ,-5.23,-1.77,25360945.4,2.38,0,21,行业板块,东财三级行业
BK1526.DC,20260323,底盘与发动机系统,纳百川,301667.SZ,-4.95,8.95,113386916.8,3.06,7,104,行业板块,东财三级行业
BK1525.DC,20260323,车身附件及饰件,双林股份,300100.SZ,-5.2,4.04,50589678.4,2.12,1,40,行业板块,东财三级行业
BK1524.DC,20260323,汽车综合服务,中国汽研,601965.SH,-6.46,-4.44,3813768.2,1.84,0,5,行业板块,东财三级行业
BK1523.DC,20260323,汽车经销商,物贸Ｂ股,900927.SH,-4.87,-2.69,2158141.3,1.75,0,6,行业板块,东财三级行业
BK1522.DC,20260323,其他运输设备,爱玛科技,603529.SH,-0.94,10.01,8605667.5,3.96,3,7,行业板块,东财三级行业
BK1521.DC,20260323,摩托车,新日股份,603787.SH,-3.27,10.02,14732886.6,1.55,2,7,行业板块,东财三级行业
BK1520.DC,20260323,综合乘用车,海马汽车,000572.SZ,-1.55,5.23,55675411.2,1.28,1,5,行业板块,东财三级行业
BK1519.DC,20260323,电动乘用车,比亚迪,002594.SZ,-0.15,4.46,119960864.0,3.0,1,2,行业板块,东财三级行业
BK1518.DC,20260323,种子,隆平高科,000998.SZ,-6.26,-4.07,6182146.5,6.11,0,10,行业板块,东财三级行业
BK1517.DC,20260323,食用菌,雪榕生物,300511.SZ,-6.01,-1.04,1555535.5,5.53,0,4,行业板块,东财三级行业
BK1516.DC,20260323,其他种植业,海南橡胶,601118.SH,-4.96,2.25,4843049.6,4.07,1,4,行业板块,东财三级行业
BK1515.DC,20260323,粮食种植,苏垦农发,601952.SH,-4.35,-2.95,4126155.9,2.31,0,2,行业板块,东财三级行业
BK1514.DC,20260323,水产养殖,国联水产,300094.SZ,-6.82,-5.81,1196695.4,4.31,0,4,行业板块,东财三级行业
BK1513.DC,20260323,海洋捕捞,中  鲁Ｂ,200992.SZ,-5.29,-3.33,644785.6,3.59,0,3,行业板块,东财三级行业
BK1512.DC,20260323,生猪养殖,温氏股份,300498.SZ,-5.85,-2.61,49429948.8,2.54,0,11,行业板块,东财三级行业
BK1511.DC,20260323,肉鸡养殖,晓鸣股份,300967.SZ,-6.78,-5.69,6482137.3,2.67,0,8,行业板块,东财三级行业
BK1510.DC,20260323,其他养殖,*ST天山,300313.SZ,-4.77,0.14,1022435.7,2.34,1,2,行业板块,东财三级行业
BK1509.DC,20260323,水产饲料,海大集团,002311.SZ,-7.74,-5.3,9896682.7,1.87,0,4,行业板块,东财三级行业
BK1508.DC,20260323,畜禽饲料,大北农,002385.SZ,-7.22,-6.13,5892858.5,4.57,0,9,行业板块,东财三级行业
BK1507.DC,20260323,宠物食品,乖宝宠物,301498.SZ,-5.89,-5.26,3619440.8,3.01,0,4,行业板块,东财三级行业
BK1506.DC,20260323,农业综合Ⅲ,大禹节水,300021.SZ,-6.41,-5.84,1115503.5,3.15,0,3,行业板块,东财三级行业
BK1505.DC,20260323,其他农产品加工,中粮糖业,600737.SH,-5.57,-1.87,8127640.2,2.37,0,12,行业板块,东财三级行业
BK1504.DC,20260323,粮油加工,京粮B,200505.SZ,-4.3,-0.99,18530274.6,4.7,1,9,行业板块,东财三级行业
BK1503.DC,20260323,果蔬加工,*ST中基,000972.SZ,-4.69,1.39,3108930.4,2.24,1,5,行业板块,东财三级行业
BK1502.DC,20260323,林业Ⅲ,平潭发展,000592.SZ,-2.88,3.6,2714387.0,11.22,1,3,行业板块,东财三级行业
BK1501.DC,20260323,动物保健Ⅲ,金河生物,002688.SZ,-6.16,-3.1,6591900.7,2.92,0,13,行业板块,东财三级行业
BK1500.DC,20260323,医美耗材,华熙生物,688363.SH,-7.42,-5.81,7366259.1,1.3,0,3,行业板块,东财三级行业
BK1499.DC,20260323,医美服务,*ST美谷,000615.SZ,-3.17,-3.17,545185.2,1.01,0,1,行业板块,东财三级行业
BK1498.DC,20260323,品牌化妆品,水羊股份,300740.SZ,-5.73,-3.89,9320817.2,1.67,0,8,行业板块,东财三级行业
BK1497.DC,20260323,化妆品制造及其他,嘉亨家化,300955.SZ,-7.57,-5.98,2990374.5,2.58,0,7,行业板块,东财三级行业
BK1496.DC,20260323,洗护用品,登康口腔,001328.SZ,-6.17,-3.97,1979670.1,4.15,0,4,行业板块,东财三级行业
BK1495.DC,20260323,生活用纸,稳健医疗,300888.SZ,-6.22,-4.59,6136659.4,2.49,0,9,行业板块,东财三级行业
BK1494.DC,20260323,焦煤,辽宁能源,600758.SH,3.38,10.0,21562165.3,3.82,9,0,行业板块,东财三级行业
BK1493.DC,20260323,动力煤,郑州煤电,600121.SH,-0.76,6.68,207548235.2,1.85,5,12,行业板块,东财三级行业
BK1492.DC,20260323,焦炭Ⅲ,云煤能源,600792.SH,2.89,10.07,7179413.6,7.59,6,1,行业板块,东财三级行业
BK1491.DC,20260323,端到端供应链服务,东方嘉盛,002889.SZ,-6.63,-5.71,2455130.8,3.62,0,7,行业板块,东财三级行业
BK1490.DC,20260323,原材料供应链服务,*ST海钦,600753.SH,-5.21,-0.51,11925092.7,2.09,0,12,行业板块,东财三级行业
BK1489.DC,20260323,快递,顺丰控股,002352.SZ,-5.37,-4.1,29959856.0,1.2,0,4,行业板块,东财三级行业
BK1488.DC,20260323,跨境物流,东航物流,601156.SH,-5.78,-3.48,18060691.7,1.2,0,13,行业板块,东财三级行业
BK1487.DC,20260323,公路货运,龙洲股份,002682.SZ,-6.15,-3.32,2867391.2,2.14,0,5,行业板块,东财三级行业
BK1486.DC,20260323,仓储物流,宏川智慧,002930.SZ,-5.92,-4.04,3587205.1,2.22,0,6,行业板块,东财三级行业
BK1485.DC,20260323,铁路运输,大秦铁路,601006.SH,-4.51,-0.94,40115888.0,0.94,0,7,行业板块,东财三级行业
BK1484.DC,20260323,公交,锦在线B,900914.SH,-5.55,-1.46,3789679.6,1.99,0,8,行业板块,东财三级行业
BK1483.DC,20260323,高速公路,粤高速Ｂ,200429.SZ,-4.84,-0.79,37355433.6,1.1,0,21,行业板块,东财三级行业
BK1482.DC,20260323,航运,海通发展,603162.SH,-3.39,1.35,71551948.8,2.35,3,17,行业板块,东财三级行业
BK1481.DC,20260323,港口,招港B,201872.SZ,-4.64,-2.87,53921771.2,0.89,0,17,行业板块,东财三级行业
BK1480.DC,20260323,机场,海南机场,600515.SH,-4.51,-3.51,15101839.9,1.3,0,5,行业板块,东财三级行业
BK1479.DC,20260323,航空运输,海控B股,900945.SH,-5.92,-1.98,52361907.2,1.53,0,9,行业板块,东财三级行业
BK1478.DC,20260323,装修装饰Ⅲ,江河集团,601886.SH,-5.36,-1.38,11019052.4,2.47,1,22,行业板块,东财三级行业
BK1477.DC,20260323,其他专业工程,柏诚股份,601133.SH,-5.41,-1.16,24729732.0,3.37,0,20,行业板块,东财三级行业
BK1476.DC,20260323,化学工程,东华科技,002140.SZ,-4.82,-0.85,8494283.4,2.77,0,7,行业板块,东财三级行业
BK1475.DC,20260323,国际工程,北方国际,000065.SZ,-2.56,2.54,5950638.8,2.54,1,3,行业板块,东财三级行业
BK1474.DC,20260323,钢结构,杭萧钢构,600477.SH,-4.87,-3.43,6910119.3,3.1,0,10,行业板块,东财三级行业
BK1473.DC,20260323,园林工程,农尚环境,300536.SZ,-5.35,0.95,8827105.2,4.13,1,18,行业板块,东财三级行业
BK1472.DC,20260323,基建市政工程,中国能建,601868.SH,-4.6,0.63,89149443.2,2.87,2,27,行业板块,东财三级行业
BK1471.DC,20260323,工程咨询服务Ⅲ,杰恩设计,300668.SZ,-5.87,4.61,21437966.6,3.53,2,45,行业板块,东财三级行业
BK1470.DC,20260323,房屋建设Ⅲ,中国建筑,601668.SH,-5.21,-2.81,28108648.0,1.77,0,8,行业板块,东财三级行业
BK1469.DC,20260323,涂料,三棵树,603737.SH,-4.82,-3.85,3680190.9,1.53,0,2,行业板块,东财三级行业
BK1468.DC,20260323,其他建材Ⅲ,开尔新材,300234.SZ,-5.89,-2.8,12019982.3,3.01,0,17,行业板块,东财三级行业
BK1467.DC,20260323,耐火材料,瑞泰科技,002066.SZ,-6.8,-2.83,3258533.6,2.34,0,8,行业板块,东财三级行业
BK1466.DC,20260323,管材,顾地科技,002694.SZ,-4.98,-1.77,3641801.9,2.17,0,7,行业板块,东财三级行业
BK1465.DC,20260323,防水材料,凯伦股份,300715.SZ,-4.15,-2.32,4474398.9,2.56,0,3,行业板块,东财三级行业
BK1464.DC,20260323,水泥制造,金隅集团,601992.SH,-4.3,2.21,28847059.2,1.54,1,13,行业板块,东财三级行业
BK1463.DC,20260323,水泥制品,韩建河山,603616.SH,-4.06,10.02,3274745.3,3.45,1,8,行业板块,东财三级行业
BK1462.DC,20260323,玻纤制造,中国巨石,600176.SH,-4.12,3.44,30587532.8,3.59,1,7,行业板块,东财三级行业
BK1461.DC,20260323,玻璃制造,凯盛新能,600876.SH,-2.74,1.03,6738652.2,2.87,2,7,行业板块,东财三级行业
BK1460.DC,20260323,照明设备Ⅲ,勤上股份,002638.SZ,-5.68,1.86,7944095.3,3.38,2,13,行业板块,东财三级行业
BK1459.DC,20260323,清洁小家电,石头科技,688169.SH,-5.73,-2.83,11092610.8,2.11,0,8,行业板块,东财三级行业
BK1458.DC,20260323,个护小家电,倍轻松,688793.SH,-3.93,4.79,2087899.6,2.1,1,3,行业板块,东财三级行业
BK1457.DC,20260323,厨房小家电,比依股份,603215.SH,-4.98,-0.7,7710086.7,1.12,0,11,行业板块,东财三级行业
BK1456.DC,20260323,其他家电Ⅲ,荣泰健康,603579.SH,-5.82,-5.76,1096104.9,2.92,0,3,行业板块,东财三级行业
BK1455.DC,20260323,家电零部件Ⅲ,朗科智能,300543.SZ,-5.78,3.44,39380782.4,4.04,2,34,行业板块,东财三级行业
BK1454.DC,20260323,其他黑色家电,极米科技,688696.SH,-5.54,-2.84,4669370.4,2.11,0,6,行业板块,东财三级行业
BK1453.DC,20260323,彩电,*ST高斯,002848.SZ,-5.05,-2.43,11042844.0,2.57,0,4,行业板块,东财三级行业
BK1452.DC,20260323,卫浴电器,日出东方,603366.SH,-2.88,1.79,1985948.0,6.34,1,2,行业板块,东财三级行业
BK1451.DC,20260323,厨房电器,火星人,300894.SZ,-3.74,2.28,4085739.9,2.29,1,5,行业板块,东财三级行业
BK1450.DC,20260323,空调,美的集团,000333.SZ,-3.58,-2.33,79408580.8,0.88,0,3,行业板块,东财三级行业
BK1449.DC,20260323,冰洗,深康佳Ｂ,200016.SZ,-5.38,-2.25,26290065.1,1.49,0,9,行业板块,东财三级行业
BK1448.DC,20260323,横向通用软件,每日互动,300766.SZ,-6.66,-4.13,58066516.8,2.62,0,35,行业板块,东财三级行业
BK1447.DC,20260323,垂直应用软件,银之杰,300085.SZ,-5.18,10.12,113303000.0,3.98,4,96,行业板块,东财三级行业
BK1446.DC,20260323,其他计算机设备,汇金股份,300368.SZ,-5.78,6.47,74843257.6,3.65,3,60,行业板块,东财三级行业
BK1445.DC,20260323,安防设备,ST英飞拓,002528.SZ,-6.13,0.31,46055774.4,1.68,1,26,行业板块,东财三级行业
BK1444.DC,20260323,IT服务Ⅲ,*ST云创,920305.BJ,-5.57,28.09,151913761.6,4.54,7,127,行业板块,东财三级行业
BK1443.DC,20260323,橡胶助剂,彤程新材,603650.SH,-7.63,-4.93,3471443.5,3.69,0,2,行业板块,东财三级行业
BK1442.DC,20260323,炭黑,永东股份,002753.SZ,-3.09,-0.28,2880368.6,4.05,0,6,行业板块,东财三级行业
BK1441.DC,20260323,其他橡胶制品,三 力 士,002224.SZ,-6.27,-3.38,6061534.8,3.93,0,14,行业板块,东财三级行业
BK1440.DC,20260323,其他塑料制品,祥源新材,300980.SZ,-6.31,0.98,13392208.6,3.18,1,22,行业板块,东财三级行业
BK1439.DC,20260323,膜材料,佛塑科技,000973.SZ,-5.05,4.26,19541186.5,5.18,2,18,行业板块,东财三级行业
BK1438.DC,20260323,合成树脂,仁信新材,301395.SZ,-5.2,-1.93,14597686.9,4.28,0,13,行业板块,东财三级行业
BK1437.DC,20260323,改性塑料,金发科技,600143.SH,-5.62,10.02,14849203.0,4.45,1,21,行业板块,东财三级行业
BK1436.DC,20260323,农药,江山股份,600389.SH,-4.87,-0.42,24778932.5,2.43,0,34,行业板块,东财三级行业
BK1435.DC,20260323,磷肥及磷化工,兴发集团,600141.SH,-2.36,0.94,22812325.0,4.55,3,6,行业板块,东财三级行业
BK1434.DC,20260323,钾肥,盐湖股份,000792.SZ,-1.95,-0.69,37442488.0,2.01,0,4,行业板块,东财三级行业
BK1433.DC,20260323,复合肥,云图控股,002539.SZ,-3.35,1.66,9120077.5,7.87,1,9,行业板块,东财三级行业
BK1432.DC,20260323,氮肥,湖北宜化,000422.SZ,-1.45,7.84,12194924.2,9.43,3,3,行业板块,东财三级行业
BK1431.DC,20260323,有机硅,江瀚新材,603281.SH,-5.46,0.2,10535080.4,2.26,1,9,行业板块,东财三级行业
BK1430.DC,20260323,涂料油墨,东来技术,688129.SH,-6.29,-4.06,6431727.4,3.06,0,16,行业板块,东财三级行业
BK1429.DC,20260323,食品及饲料添加剂,安迪苏,600299.SH,-5.89,2.24,29654478.4,2.63,2,22,行业板块,东财三级行业
BK1428.DC,20260323,其他化学制品,杭氧股份,002430.SZ,-5.12,5.48,46258902.4,4.0,6,73,行业板块,东财三级行业
BK1427.DC,20260323,民爆制品,雪峰科技,603227.SH,-4.05,0.35,12699310.5,3.36,1,10,行业板块,东财三级行业
BK1426.DC,20260323,聚氨酯,红 宝 丽,002165.SZ,-4.46,-0.6,27196384.0,3.67,0,9,行业板块,东财三级行业
BK1425.DC,20260323,胶黏剂及胶带,晶华新材,603683.SH,-5.13,-3.24,2121019.1,4.14,0,5,行业板块,东财三级行业
BK1424.DC,20260323,氟化工,多氟多,002407.SZ,-4.01,-1.91,26229979.6,2.29,0,10,行业板块,东财三级行业
BK1423.DC,20260323,纺织化学制品,锦鸡股份,300798.SZ,-5.71,-1.25,9366644.1,4.08,0,13,行业板块,东财三级行业
BK1422.DC,20260323,无机盐,中盐化工,600328.SH,-4.25,0.2,9909853.9,3.62,1,9,行业板块,东财三级行业
BK1421.DC,20260323,钛白粉,鲁北化工,600727.SH,-4.06,-2.71,7102222.3,3.78,0,6,行业板块,东财三级行业
