ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level
BK1585.DC,20260403,乳品,伊利股份,600887.SH,-3.07,-0.45,25630074.5,1.1,0,19,行业板块,东财三级行业
BK1584.DC,20260403,熟食,ST绝味,603517.SH,-2.42,0.0,2403198.7,1.11,0,2,行业板块,东财三级行业
BK1583.DC,20260403,零食,劲仔食品,003000.SZ,-2.25,-1.71,10181765.3,1.0,0,11,行业板块,东财三级行业
BK1582.DC,20260403,烘焙食品,西麦食品,002956.SZ,-2.26,1.56,4429713.6,1.13,1,8,行业板块,东财三级行业
BK1581.DC,20260403,预加工食品,安井食品,603345.SH,-2.56,0.25,7167242.7,2.13,3,8,行业板块,东财三级行业
BK1580.DC,20260403,肉制品,华统股份,002840.SZ,-2.39,1.91,12758184.2,1.53,1,6,行业板块,东财三级行业
BK1579.DC,20260403,保健品,汤臣倍健,300146.SZ,-3.78,-1.65,5689019.4,3.06,0,9,行业板块,东财三级行业
BK1578.DC,20260403,其他酒类,张  裕Ｂ,200869.SZ,-2.6,0.53,6735094.6,1.14,1,9,行业板块,东财三级行业
BK1577.DC,20260403,啤酒,燕京啤酒,000729.SZ,-0.38,7.27,18092126.7,1.88,2,5,行业板块,东财三级行业
BK1576.DC,20260403,调味发酵品Ⅲ,ST加加,002650.SZ,-1.85,2.84,38202787.2,1.74,2,13,行业板块,东财三级行业
BK1575.DC,20260403,白酒Ⅲ,古井贡Ｂ,200596.SZ,-2.77,0.26,288895436.8,0.68,2,19,行业板块,东财三级行业
BK1574.DC,20260403,油气开采Ⅲ,*ST新潮,600777.SH,-2.52,1.3,195442825.6,3.56,1,4,行业板块,东财三级行业
BK1573.DC,20260403,油田服务,中曼石油,603619.SH,-1.61,2.28,20551282.1,1.69,2,5,行业板块,东财三级行业
BK1572.DC,20260403,油气及炼化工程,中油工程,600339.SH,-1.5,5.38,8785676.2,5.65,1,5,行业板块,东财三级行业
BK1571.DC,20260403,油品石化贸易,和顺石油,603353.SH,-2.71,0.79,7088336.7,2.86,1,6,行业板块,东财三级行业
BK1570.DC,20260403,其他石化,宇新股份,002986.SZ,-4.69,2.99,12006210.4,3.21,1,13,行业板块,东财三级行业
BK1569.DC,20260403,炼油化工,恒逸石化,000703.SZ,-1.77,1.1,340381788.8,0.18,2,8,行业板块,东财三级行业
BK1568.DC,20260403,人力资源服务,科锐国际,300662.SZ,-1.37,-0.92,2501724.9,0.54,0,3,行业板块,东财三级行业
BK1567.DC,20260403,其他专业服务,中金辐照,300962.SZ,-2.03,0.0,1382912.4,1.37,0,3,行业板块,东财三级行业
BK1566.DC,20260403,检测服务,华测检测,300012.SZ,-2.38,0.07,14844176.7,1.72,1,22,行业板块,东财三级行业
BK1565.DC,20260403,会展服务,兰生股份,600826.SH,-2.92,-2.55,1472040.7,0.87,0,3,行业板块,东财三级行业
BK1564.DC,20260403,体育Ⅲ,力盛体育,002858.SZ,-5.53,-4.16,1265785.8,9.23,0,2,行业板块,东财三级行业
BK1563.DC,20260403,自然景区,黄山Ｂ股,900942.SH,-3.21,-0.28,6765146.3,2.29,0,13,行业板块,东财三级行业
BK1562.DC,20260403,人工景区,中青旅,600138.SH,-2.12,-1.31,3856168.9,0.96,0,5,行业板块,东财三级行业
BK1561.DC,20260403,旅游综合,锦旅Ｂ股,900929.SH,-2.92,-0.09,4607875.3,1.99,0,8,行业板块,东财三级行业
BK1560.DC,20260403,酒店,锦江Ｂ股,900934.SH,-2.53,0.0,6966093.5,1.58,0,5,行业板块,东财三级行业
BK1559.DC,20260403,餐饮,*ST云网,002306.SZ,-2.13,-0.82,1371553.2,2.23,0,4,行业板块,东财三级行业
BK1558.DC,20260403,学历教育,国脉科技,002093.SZ,-2.84,-1.92,1215649.2,1.32,0,2,行业板块,东财三级行业
BK1557.DC,20260403,培训教育,行动教育,605098.SH,-1.68,2.49,5325588.7,1.4,2,9,行业板块,东财三级行业
BK1556.DC,20260403,教育运营及其他,豆神教育,300010.SZ,-2.67,-1.99,2050334.5,1.22,0,3,行业板块,东财三级行业
BK1555.DC,20260403,专业连锁Ⅲ,爱施德,002416.SZ,-1.78,0.94,5392547.0,2.58,2,5,行业板块,东财三级行业
BK1554.DC,20260403,商业物业经营,深赛格B,200058.SZ,-2.44,-0.54,19630480.2,0.57,0,16,行业板块,东财三级行业
BK1553.DC,20260403,多业态零售,百联Ｂ股,900923.SH,-2.78,0.0,7826920.3,1.19,0,15,行业板块,东财三级行业
BK1552.DC,20260403,超市,家家悦,603708.SH,-2.57,-1.72,7804442.8,0.91,0,7,行业板块,东财三级行业
BK1551.DC,20260403,百货,徐家汇,002561.SZ,-2.91,-1.73,13771860.6,1.49,0,21,行业板块,东财三级行业
BK1550.DC,20260403,贸易Ⅲ,江苏国泰,002091.SZ,-3.55,-0.78,15694868.8,2.23,0,16,行业板块,东财三级行业
BK1549.DC,20260403,旅游零售Ⅲ,中国中免,601888.SH,-1.57,-1.54,15368237.6,0.74,0,2,行业板块,东财三级行业
BK1548.DC,20260403,综合电商,ST通葡,600365.SH,-1.93,-1.32,3119596.4,0.39,0,3,行业板块,东财三级行业
BK1547.DC,20260403,跨境电商,焦点科技,002315.SZ,-3.21,-1.19,4661619.6,2.76,0,7,行业板块,东财三级行业
BK1546.DC,20260403,电商服务,狮头股份,600539.SH,-2.54,-0.64,4220911.7,1.97,0,8,行业板块,东财三级行业
BK1545.DC,20260403,特种纸,齐峰新材,002521.SZ,-2.18,1.74,7148174.1,1.91,2,11,行业板块,东财三级行业
BK1544.DC,20260403,大宗用纸,松炀资源,603863.SH,-1.36,3.13,10629341.2,1.16,3,9,行业板块,东财三级行业
BK1543.DC,20260403,娱乐用品,珠江钢琴,002678.SZ,-3.43,9.96,8272679.9,4.57,1,17,行业板块,东财三级行业
BK1542.DC,20260403,文化用品,晨光股份,603899.SH,-2.25,-1.38,4285865.3,0.86,0,5,行业板块,东财三级行业
BK1541.DC,20260403,卫浴制品,松霖科技,603992.SH,-2.82,0.09,3939027.6,2.23,1,6,行业板块,东财三级行业
BK1540.DC,20260403,其他家居用品,双枪科技,001211.SZ,-2.77,2.98,19523603.5,2.22,2,22,行业板块,东财三级行业
BK1539.DC,20260403,定制家居,森鹰窗业,301227.SZ,-2.88,1.96,9670943.6,1.47,1,15,行业板块,东财三级行业
BK1538.DC,20260403,瓷砖地板,美新科技,301588.SZ,-3.34,-1.39,7242321.1,1.32,0,12,行业板块,东财三级行业
BK1537.DC,20260403,成品家居,恒林股份,603661.SH,-2.6,3.12,11691769.4,1.52,1,16,行业板块,东财三级行业
BK1536.DC,20260403,综合包装,海顺新材,300501.SZ,-3.17,1.44,1735042.2,2.2,1,5,行业板块,东财三级行业
BK1535.DC,20260403,纸包装,裕同科技,002831.SZ,-3.42,10.01,12966296.2,4.83,1,20,行业板块,东财三级行业
BK1534.DC,20260403,印刷,鸿博股份,002229.SZ,-1.64,3.87,2463986.7,6.44,1,4,行业板块,东财三级行业
BK1533.DC,20260403,塑料包装,紫江企业,600210.SH,-3.31,-1.75,4137502.2,1.01,0,7,行业板块,东财三级行业
BK1532.DC,20260403,金属包装,嘉美包装,002969.SZ,-1.64,1.63,6242196.2,1.62,2,5,行业板块,东财三级行业
BK1531.DC,20260403,商用载客车,金龙汽车,600686.SH,-3.05,-0.28,10778207.0,2.16,0,5,行业板块,东财三级行业
BK1530.DC,20260403,商用载货车,中国重汽,000951.SZ,-0.71,4.0,24611364.4,1.06,2,7,行业板块,东财三级行业
BK1529.DC,20260403,汽车电子电气系统,英搏尔,300681.SZ,-1.05,8.84,48109856.0,2.23,13,27,行业板块,东财三级行业
BK1528.DC,20260403,其他汽车零部件,新朋股份,002328.SZ,-1.69,6.08,35234646.4,2.16,9,47,行业板块,东财三级行业
BK1527.DC,20260403,轮胎轮毂,海安集团,001233.SZ,-2.21,1.79,25757848.0,1.16,2,19,行业板块,东财三级行业
BK1526.DC,20260403,底盘与发动机系统,嵘泰股份,605133.SH,-2.08,10.0,117243630.4,1.9,11,98,行业板块,东财三级行业
BK1525.DC,20260403,车身附件及饰件,星源卓镁,301398.SZ,-1.95,3.19,52734849.6,1.25,5,37,行业板块,东财三级行业
BK1524.DC,20260403,汽车综合服务,中国汽研,601965.SH,-3.29,-0.82,3902253.8,1.14,0,5,行业板块,东财三级行业
BK1523.DC,20260403,汽车经销商,国机汽车,600335.SH,-2.42,-1.01,2228389.7,0.82,0,6,行业板块,东财三级行业
BK1522.DC,20260403,其他运输设备,九号公司-WD,689009.SH,-2.81,1.82,8086468.8,1.97,2,8,行业板块,东财三级行业
BK1521.DC,20260403,摩托车,隆鑫通用,603766.SH,-2.65,2.29,15729754.0,1.3,2,7,行业板块,东财三级行业
BK1520.DC,20260403,综合乘用车,长  安Ｂ,200625.SZ,-1.16,0.75,55496190.4,0.52,2,4,行业板块,东财三级行业
BK1519.DC,20260403,电动乘用车,北汽蓝谷,600733.SH,-2.1,-0.7,109828068.8,1.1,0,3,行业板块,东财三级行业
BK1518.DC,20260403,种子,秋乐种业,920087.BJ,-4.01,-1.39,6035684.2,4.3,0,10,行业板块,东财三级行业
BK1517.DC,20260403,食用菌,华绿生物,300970.SZ,0.06,8.56,1623515.3,4.0,1,3,行业板块,东财三级行业
BK1516.DC,20260403,其他种植业,宏辉果蔬,603336.SH,-4.55,-2.45,4619814.6,2.4,0,5,行业板块,东财三级行业
BK1515.DC,20260403,粮食种植,北大荒,600598.SH,-3.94,-3.79,4197483.8,2.31,0,2,行业板块,东财三级行业
BK1514.DC,20260403,水产养殖,大湖股份,600257.SH,-3.66,-2.44,1267673.4,2.66,0,4,行业板块,东财三级行业
BK1513.DC,20260403,海洋捕捞,中  鲁Ｂ,200992.SZ,-3.44,-3.03,665921.0,2.06,0,3,行业板块,东财三级行业
BK1512.DC,20260403,生猪养殖,新 希 望,000876.SZ,-3.77,-1.2,47551812.8,1.29,0,11,行业板块,东财三级行业
BK1511.DC,20260403,肉鸡养殖,益生股份,002458.SZ,-3.93,-0.54,6686168.9,1.57,0,8,行业板块,东财三级行业
BK1510.DC,20260403,其他养殖,*ST天山,300313.SZ,-1.58,3.72,1077738.9,1.61,1,2,行业板块,东财三级行业
BK1509.DC,20260403,水产饲料,粤海饲料,001313.SZ,-1.86,0.38,10088600.1,1.4,1,3,行业板块,东财三级行业
BK1508.DC,20260403,畜禽饲料,大北农,002385.SZ,-4.03,-1.76,5984129.5,1.95,0,9,行业板块,东财三级行业
BK1507.DC,20260403,宠物食品,中宠股份,002891.SZ,-1.88,-1.19,3757189.1,1.65,0,4,行业板块,东财三级行业
BK1506.DC,20260403,农业综合Ⅲ,大禹节水,300021.SZ,-4.3,-3.01,1121182.6,1.66,0,3,行业板块,东财三级行业
BK1505.DC,20260403,其他农产品加工,中粮糖业,600737.SH,-3.2,1.43,8057819.7,1.68,1,11,行业板块,东财三级行业
BK1504.DC,20260403,粮油加工,京粮B,200505.SZ,-3.73,-1.49,18225448.0,3.51,0,9,行业板块,东财三级行业
BK1503.DC,20260403,果蔬加工,安德利,605198.SH,-2.64,-0.69,3256455.1,1.5,0,6,行业板块,东财三级行业
BK1502.DC,20260403,林业Ⅲ,ST景谷,600265.SH,-4.56,-1.57,2984650.4,14.49,0,4,行业板块,东财三级行业
BK1501.DC,20260403,动物保健Ⅲ,*ST绿康,002868.SZ,-3.83,-0.16,7013449.7,2.37,0,13,行业板块,东财三级行业
BK1500.DC,20260403,医美耗材,锦波生物,920982.BJ,-2.07,-1.66,7400267.4,0.72,0,3,行业板块,东财三级行业
BK1499.DC,20260403,医美服务,*ST美谷,000615.SZ,0.3,0.29,607747.5,1.22,1,0,行业板块,东财三级行业
BK1498.DC,20260403,品牌化妆品,珀莱雅,603605.SH,-2.82,-2.0,9336586.9,0.8,0,8,行业板块,东财三级行业
BK1497.DC,20260403,化妆品制造及其他,科思股份,300856.SZ,-3.15,-2.26,3007026.4,1.29,0,7,行业板块,东财三级行业
BK1496.DC,20260403,洗护用品,润本股份,603193.SH,-2.82,2.33,2191323.1,9.5,1,3,行业板块,东财三级行业
BK1495.DC,20260403,生活用纸,延江股份,300658.SZ,-1.16,6.05,6501415.8,2.09,2,7,行业板块,东财三级行业
BK1494.DC,20260403,焦煤,恒源煤电,600971.SH,-4.29,-2.45,19446312.0,1.69,0,10,行业板块,东财三级行业
BK1493.DC,20260403,动力煤,伊泰Ｂ股,900948.SH,-2.44,0.05,197630358.4,0.57,1,14,行业板块,东财三级行业
BK1492.DC,20260403,焦炭Ⅲ,开滦股份,600997.SH,-6.43,-4.44,6158908.4,3.09,0,7,行业板块,东财三级行业
BK1491.DC,20260403,端到端供应链服务,普路通,002769.SZ,-2.48,0.3,2435883.1,2.19,1,6,行业板块,东财三级行业
BK1490.DC,20260403,原材料供应链服务,厦门象屿,600057.SH,-3.36,-0.62,12186814.3,0.94,0,12,行业板块,东财三级行业
BK1489.DC,20260403,快递,申通快递,002468.SZ,-0.84,1.72,30128611.2,0.56,1,3,行业板块,东财三级行业
BK1488.DC,20260403,跨境物流,中国外运,601598.SH,-2.82,-0.48,18437987.0,0.73,0,13,行业板块,东财三级行业
BK1487.DC,20260403,公路货运,长久物流,603569.SH,-4.87,-2.64,2769578.9,1.17,0,5,行业板块,东财三级行业
BK1486.DC,20260403,仓储物流,密尔克卫,603713.SH,-2.59,-0.32,3693105.5,0.99,0,6,行业板块,东财三级行业
BK1485.DC,20260403,铁路运输,铁龙物流,600125.SH,-1.83,0.0,41124057.6,0.48,0,6,行业板块,东财三级行业
BK1484.DC,20260403,公交,大众Ｂ股,900903.SH,-3.35,-0.53,3738702.6,1.28,0,8,行业板块,东财三级行业
BK1483.DC,20260403,高速公路,重庆路桥,600106.SH,-1.7,9.93,37386238.4,0.77,2,18,行业板块,东财三级行业
BK1482.DC,20260403,航运,招商南油,601975.SH,-0.93,6.04,76239782.4,2.78,5,15,行业板块,东财三级行业
BK1481.DC,20260403,港口,招港B,201872.SZ,-1.6,1.38,55908257.6,0.52,2,15,行业板块,东财三级行业
BK1480.DC,20260403,机场,上海机场,600009.SH,-1.58,-0.68,15295461.5,0.44,0,5,行业板块,东财三级行业
BK1479.DC,20260403,航空运输,海控B股,900945.SH,-1.47,0.0,54677974.4,0.63,0,8,行业板块,东财三级行业
BK1478.DC,20260403,装修装饰Ⅲ,*ST创兴,600193.SH,-3.27,0.77,11277817.9,1.71,2,21,行业板块,东财三级行业
BK1477.DC,20260403,其他专业工程,志特新材,300986.SZ,-2.52,4.46,25225111.4,2.79,2,18,行业板块,东财三级行业
BK1476.DC,20260403,化学工程,三联虹普,300384.SZ,-2.94,-1.14,7931024.8,1.36,0,6,行业板块,东财三级行业
BK1475.DC,20260403,国际工程,中材国际,600970.SH,-4.58,-0.67,6478409.7,4.22,0,4,行业板块,东财三级行业
BK1474.DC,20260403,钢结构,东南网架,002135.SZ,-2.48,3.21,6847090.2,1.83,2,8,行业板块,东财三级行业
BK1473.DC,20260403,园林工程,园林股份,605303.SH,-2.99,10.03,8779525.5,3.43,2,17,行业板块,东财三级行业
BK1472.DC,20260403,基建市政工程,*ST正平,603843.SH,-2.78,4.53,87712361.6,1.42,2,27,行业板块,东财三级行业
BK1471.DC,20260403,工程咨询服务Ⅲ,蕾奥规划,300989.SZ,-3.32,0.63,21470462.3,1.98,1,46,行业板块,东财三级行业
BK1470.DC,20260403,房屋建设Ⅲ,中国建筑,601668.SH,-2.29,-0.6,28905225.6,0.68,0,8,行业板块,东财三级行业
BK1469.DC,20260403,涂料,三棵树,603737.SH,-4.0,-2.43,3897960.6,0.9,0,2,行业板块,东财三级行业
BK1468.DC,20260403,其他建材Ⅲ,友邦吊顶,002718.SZ,-2.8,7.87,12517584.7,2.23,2,15,行业板块,东财三级行业
BK1467.DC,20260403,耐火材料,北京利尔,002392.SZ,-3.06,-1.58,3377273.3,1.17,0,8,行业板块,东财三级行业
BK1466.DC,20260403,管材,雄塑科技,300599.SZ,-2.05,4.81,3748406.9,1.64,1,6,行业板块,东财三级行业
BK1465.DC,20260403,防水材料,东方雨虹,002271.SZ,-4.43,-2.96,4739706.2,1.4,0,3,行业板块,东财三级行业
BK1464.DC,20260403,水泥制造,华新建材,600801.SH,-2.45,0.57,29704100.8,0.76,1,13,行业板块,东财三级行业
BK1463.DC,20260403,水泥制品,苏博特,603916.SH,-4.47,-2.55,3259573.6,2.47,0,9,行业板块,东财三级行业
BK1462.DC,20260403,玻纤制造,中国巨石,600176.SH,-1.76,1.25,32621040.0,3.21,2,6,行业板块,东财三级行业
BK1461.DC,20260403,玻璃制造,南  玻Ｂ,200012.SZ,-4.12,-1.23,6350460.7,1.69,0,9,行业板块,东财三级行业
BK1460.DC,20260403,照明设备Ⅲ,民爆光电,301362.SZ,-1.59,3.67,8442883.9,1.35,3,12,行业板块,东财三级行业
BK1459.DC,20260403,清洁小家电,富佳股份,603219.SH,-2.17,-0.82,11036202.0,1.4,0,8,行业板块,东财三级行业
BK1458.DC,20260403,个护小家电,飞科电器,603868.SH,-3.43,-1.25,2078282.8,1.64,0,4,行业板块,东财三级行业
BK1457.DC,20260403,厨房小家电,苏 泊 尔,002032.SZ,-2.3,2.11,8150899.5,0.86,1,10,行业板块,东财三级行业
BK1456.DC,20260403,其他家电Ⅲ,荣泰健康,603579.SH,-2.8,-1.59,1133486.0,1.82,0,3,行业板块,东财三级行业
BK1455.DC,20260403,家电零部件Ⅲ,宏昌科技,301008.SZ,-2.31,2.86,39918628.8,2.28,3,33,行业板块,东财三级行业
BK1454.DC,20260403,其他黑色家电,极米科技,688696.SH,-1.3,0.4,4613212.4,1.04,2,4,行业板块,东财三级行业
BK1453.DC,20260403,彩电,兆驰股份,002429.SZ,-1.88,0.32,11359938.9,1.35,1,3,行业板块,东财三级行业
BK1452.DC,20260403,卫浴电器,奥普科技,603551.SH,-5.43,-2.64,1760993.3,3.14,0,3,行业板块,东财三级行业
BK1451.DC,20260403,厨房电器,老板电器,002508.SZ,-2.47,0.1,4207501.1,2.6,1,5,行业板块,东财三级行业
BK1450.DC,20260403,空调,格力电器,000651.SZ,-1.25,-1.0,82021443.2,0.3,0,3,行业板块,东财三级行业
BK1449.DC,20260403,冰洗,TCL智家,002668.SZ,-3.89,-0.22,24188254.0,1.16,0,9,行业板块,东财三级行业
BK1448.DC,20260403,横向通用软件,泛微网络,603039.SH,-1.76,1.38,56707808.0,1.25,2,33,行业板块,东财三级行业
BK1447.DC,20260403,垂直应用软件,网达软件,603189.SH,-1.24,10.01,109919454.4,2.79,17,83,行业板块,东财三级行业
BK1446.DC,20260403,其他计算机设备,金溢科技,002869.SZ,-1.45,6.57,75919372.8,2.09,7,55,行业板块,东财三级行业
BK1445.DC,20260403,安防设备,中润光学,688307.SH,-1.05,13.03,47117137.6,0.98,4,23,行业板块,东财三级行业
BK1444.DC,20260403,IT服务Ⅲ,君逸数码,301172.SZ,-1.86,9.02,149456436.8,3.1,18,114,行业板块,东财三级行业
BK1443.DC,20260403,橡胶助剂,彤程新材,603650.SH,-1.18,0.06,3514016.2,1.17,1,1,行业板块,东财三级行业
BK1442.DC,20260403,炭黑,远翔新材,301300.SZ,-3.12,-0.81,2857817.7,2.52,0,6,行业板块,东财三级行业
BK1441.DC,20260403,其他橡胶制品,三维股份,603033.SH,-2.0,10.0,6288254.9,2.93,3,12,行业板块,东财三级行业
BK1440.DC,20260403,其他塑料制品,万凯新材,301216.SZ,-1.82,5.16,13989335.3,2.53,5,18,行业板块,东财三级行业
BK1439.DC,20260403,膜材料,瑞华泰,688323.SH,-1.78,4.51,20345217.2,9.21,4,16,行业板块,东财三级行业
BK1438.DC,20260403,合成树脂,圣泉集团,605589.SH,-1.57,10.01,15463676.8,10.08,2,11,行业板块,东财三级行业
BK1437.DC,20260403,改性塑料,星辉环材,300834.SZ,-1.38,7.43,15150249.6,1.9,4,18,行业板块,东财三级行业
BK1436.DC,20260403,农药,苏利股份,603585.SH,-2.53,10.01,26008285.0,1.43,2,32,行业板块,东财三级行业
BK1435.DC,20260403,磷肥及磷化工,宏达股份,600331.SH,-2.22,3.05,22148569.8,2.28,2,7,行业板块,东财三级行业
BK1434.DC,20260403,钾肥,藏格矿业,000408.SZ,-1.8,-1.03,40200398.4,0.96,0,4,行业板块,东财三级行业
BK1433.DC,20260403,复合肥,芭田股份,002170.SZ,-4.66,-1.42,8822757.5,5.47,0,10,行业板块,东财三级行业
BK1432.DC,20260403,氮肥,华鲁恒升,600426.SH,-5.43,-1.49,11545111.0,4.63,0,6,行业板块,东财三级行业
BK1431.DC,20260403,有机硅,东岳硅材,300821.SZ,-1.9,1.45,10315822.1,1.34,2,8,行业板块,东财三级行业
BK1430.DC,20260403,涂料油墨,东方材料,603110.SH,-1.6,2.9,6906725.5,2.21,3,13,行业板块,东财三级行业
BK1429.DC,20260403,食品及饲料添加剂,安迪苏,600299.SH,-2.57,5.33,30591182.4,1.63,3,21,行业板块,东财三级行业
BK1428.DC,20260403,其他化学制品,和远气体,002971.SZ,-2.4,3.2,47015704.0,2.24,10,69,行业板块,东财三级行业
BK1427.DC,20260403,民爆制品,壶化股份,003002.SZ,-2.52,0.98,13067738.1,1.92,1,11,行业板块,东财三级行业
BK1426.DC,20260403,聚氨酯,万华化学,600309.SH,-2.54,-0.4,29518916.8,2.35,0,9,行业板块,东财三级行业
BK1425.DC,20260403,胶黏剂及胶带,晶华新材,603683.SH,-1.44,0.38,2187648.2,2.4,1,4,行业板块,东财三级行业
BK1424.DC,20260403,氟化工,昊华科技,600378.SH,-1.18,4.55,26792184.9,1.44,3,7,行业板块,东财三级行业
BK1423.DC,20260403,纺织化学制品,福莱蒽特,605566.SH,-2.93,0.1,9537191.4,1.73,1,12,行业板块,东财三级行业
BK1422.DC,20260403,无机盐,振华股份,603067.SH,-1.78,9.99,9858819.0,2.22,1,9,行业板块,东财三级行业
BK1421.DC,20260403,钛白粉,龙佰集团,002601.SZ,-3.53,0.23,6972959.6,2.18,1,5,行业板块,东财三级行业
BK1420.DC,20260403,其他化学原料,三孚股份,603938.SH,-4.12,2.94,17674818.3,2.99,1,17,行业板块,东财三级行业
