ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level
BK1607.DC,20260331,医药流通,鹭燕医药,002788.SZ,0.51,10.0,25524049.1,1.91,9,12,行业板块,东财三级行业
BK1606.DC,20260331,线下药店,大参林,603233.SH,-0.2,1.14,8580362.4,1.08,3,5,行业板块,东财三级行业
BK1605.DC,20260331,医疗设备,海泰新光,688677.SH,-0.84,14.34,60459825.6,1.74,10,32,行业板块,东财三级行业
BK1604.DC,20260331,医疗耗材,天臣医疗,688013.SH,-0.79,3.45,46353900.8,2.03,19,34,行业板块,东财三级行业
BK1603.DC,20260331,体外诊断,安旭生物,688075.SH,-1.24,0.76,26852427.2,2.08,4,35,行业板块,东财三级行业
BK1602.DC,20260331,诊断服务,金域医学,603882.SH,-0.75,0.81,4798167.2,1.86,1,4,行业板块,东财三级行业
BK1601.DC,20260331,医院,通策医疗,600763.SH,-1.6,0.48,21896287.3,1.92,2,13,行业板块,东财三级行业
BK1600.DC,20260331,医疗研发外包,凯莱英,002821.SZ,1.78,10.0,65849723.2,3.82,19,8,行业板块,东财三级行业
BK1599.DC,20260331,其他医疗服务,合富中国,603122.SH,-0.31,2.6,2533572.4,5.31,1,4,行业板块,东财三级行业
BK1598.DC,20260331,疫苗,辽宁成大,600739.SH,-1.24,0.81,23442458.7,1.15,3,11,行业板块,东财三级行业
BK1597.DC,20260331,血液制品,上海莱士,002252.SZ,-0.96,-0.17,10105474.4,0.45,0,6,行业板块,东财三级行业
BK1596.DC,20260331,其他生物制品,百普赛斯,301080.SZ,-0.51,2.94,64649947.2,2.2,12,26,行业板块,东财三级行业
BK1595.DC,20260331,原料药,津药药业,600488.SH,-0.49,10.08,35209636.8,3.5,13,32,行业板块,东财三级行业
BK1594.DC,20260331,化学制剂,万邦德,002082.SZ,-0.7,10.02,210173049.6,2.53,26,86,行业板块,东财三级行业
BK1593.DC,20260331,通信终端及配件,移远通信,603236.SH,-2.46,2.2,37811952.0,2.97,6,20,行业板块,东财三级行业
BK1592.DC,20260331,通信线缆及配套,特发信息,000070.SZ,0.36,10.01,60199691.2,9.55,5,7,行业板块,东财三级行业
BK1591.DC,20260331,通信网络设备及器件,通宇通讯,002792.SZ,-2.87,4.41,212038646.4,4.3,6,30,行业板块,东财三级行业
BK1590.DC,20260331,其他通信设备,云里物里,920374.BJ,-0.56,3.32,9528054.9,2.26,3,11,行业板块,东财三级行业
BK1589.DC,20260331,通信应用增值服务,挖金客,301380.SZ,-1.69,1.34,29127932.8,4.72,2,15,行业板块,东财三级行业
BK1588.DC,20260331,通信工程及服务,普天科技,002544.SZ,-1.22,1.13,10923122.4,4.09,5,15,行业板块,东财三级行业
BK1587.DC,20260331,电信运营商,中国移动,600941.SH,0.12,0.42,268889390.4,0.24,2,1,行业板块,东财三级行业
BK1586.DC,20260331,软饮料,欢乐家,300997.SZ,-2.08,0.44,19114371.5,1.27,1,7,行业板块,东财三级行业
BK1585.DC,20260331,乳品,天润乳业,600419.SH,-1.06,1.17,25929888.2,1.24,1,18,行业板块,东财三级行业
BK1584.DC,20260331,熟食,煌上煌,002695.SZ,-0.57,1.65,2341210.5,0.95,1,2,行业板块,东财三级行业
BK1583.DC,20260331,零食,劲仔食品,003000.SZ,-1.62,1.66,10011173.9,1.87,1,10,行业板块,东财三级行业
BK1582.DC,20260331,烘焙食品,青岛食品,001219.SZ,-0.97,2.08,4481889.1,1.12,1,8,行业板块,东财三级行业
BK1581.DC,20260331,预加工食品,安井食品,603345.SH,-0.3,3.62,7081883.6,3.42,4,7,行业板块,东财三级行业
BK1580.DC,20260331,肉制品,双汇发展,000895.SZ,-2.27,-0.07,12920751.9,1.47,0,7,行业板块,东财三级行业
BK1579.DC,20260331,保健品,*ST春天,600381.SH,-1.07,1.67,5848747.2,4.6,1,8,行业板块,东财三级行业
BK1578.DC,20260331,其他酒类,张  裕Ｂ,200869.SZ,-1.18,0.26,6783504.4,1.19,1,9,行业板块,东财三级行业
BK1577.DC,20260331,啤酒,ST西发,000752.SZ,-0.66,0.0,17709847.2,0.78,0,5,行业板块,东财三级行业
BK1576.DC,20260331,调味发酵品Ⅲ,海天味业,603288.SH,-0.91,1.64,37818683.2,2.39,4,11,行业板块,东财三级行业
BK1575.DC,20260331,白酒Ⅲ,皇台酒业,000995.SZ,-0.04,3.88,287652236.8,1.14,8,11,行业板块,东财三级行业
BK1574.DC,20260331,油气开采Ⅲ,*ST新潮,600777.SH,-4.4,-2.23,199319073.6,4.23,0,5,行业板块,东财三级行业
BK1573.DC,20260331,油田服务,仁智股份,002629.SZ,-2.76,1.22,20369530.8,1.15,1,7,行业板块,东财三级行业
BK1572.DC,20260331,油气及炼化工程,惠博普,002554.SZ,-3.82,-2.19,8237958.3,2.71,0,6,行业板块,东财三级行业
BK1571.DC,20260331,油品石化贸易,润贝航科,001316.SZ,-2.04,0.17,7188467.0,3.57,1,6,行业板块,东财三级行业
BK1570.DC,20260331,其他石化,博汇股份,300839.SZ,-1.99,2.0,12145445.4,2.42,1,13,行业板块,东财三级行业
BK1569.DC,20260331,炼油化工,荣盛石化,002493.SZ,-1.58,-0.41,337490763.2,0.2,0,10,行业板块,东财三级行业
BK1568.DC,20260331,人力资源服务,科锐国际,300662.SZ,-0.29,0.47,2528472.9,0.55,1,2,行业板块,东财三级行业
BK1567.DC,20260331,其他专业服务,安邦护卫,603373.SH,-1.08,0.45,1397030.4,1.4,1,3,行业板块,东财三级行业
BK1566.DC,20260331,检测服务,北矿检测,920160.BJ,-0.83,3.73,14992950.6,2.33,5,17,行业板块,东财三级行业
BK1565.DC,20260331,会展服务,锋尚文化,300860.SZ,-1.12,0.46,1513027.6,1.25,1,2,行业板块,东财三级行业
BK1564.DC,20260331,体育Ⅲ,中体产业,600158.SH,5.85,10.0,1414367.1,13.08,2,0,行业板块,东财三级行业
BK1563.DC,20260331,自然景区,桂林旅游,000978.SZ,-0.7,2.39,6956090.5,2.63,2,11,行业板块,东财三级行业
BK1562.DC,20260331,人工景区,云南旅游,002059.SZ,-0.15,3.23,3949193.4,1.4,2,3,行业板块,东财三级行业
BK1561.DC,20260331,旅游综合,天府文旅,000558.SZ,-1.48,1.09,4715607.0,2.49,1,7,行业板块,东财三级行业
BK1560.DC,20260331,酒店,金陵饭店,601007.SH,0.07,2.2,6883658.8,2.31,4,2,行业板块,东财三级行业
BK1559.DC,20260331,餐饮,同庆楼,605108.SH,-0.46,0.24,1398724.8,2.05,2,2,行业板块,东财三级行业
BK1558.DC,20260331,学历教育,国脉科技,002093.SZ,-0.83,-0.31,1264641.1,1.15,0,2,行业板块,东财三级行业
BK1557.DC,20260331,培训教育,ST开元,300338.SZ,-1.22,2.44,5411986.5,1.73,1,10,行业板块,东财三级行业
BK1556.DC,20260331,教育运营及其他,豆神教育,300010.SZ,-0.98,0.32,2140803.1,1.98,1,2,行业板块,东财三级行业
BK1555.DC,20260331,专业连锁Ⅲ,吉峰科技,300022.SZ,-0.45,0.97,5474275.3,2.3,1,6,行业板块,东财三级行业
BK1554.DC,20260331,商业物业经营,深赛格B,200058.SZ,-1.42,0.54,20146171.0,0.76,4,12,行业板块,东财三级行业
BK1553.DC,20260331,多业态零售,百联股份,600827.SH,-1.07,0.47,8068257.0,1.26,2,14,行业板块,东财三级行业
BK1552.DC,20260331,超市,家家悦,603708.SH,-0.7,0.45,8025197.3,1.41,2,5,行业板块,东财三级行业
BK1551.DC,20260331,百货,中兴商业,000715.SZ,-1.36,0.52,14258808.3,1.98,1,20,行业板块,东财三级行业
BK1550.DC,20260331,贸易Ⅲ,南京商旅,600250.SH,-0.44,10.02,16266214.8,2.94,3,12,行业板块,东财三级行业
BK1549.DC,20260331,旅游零售Ⅲ,中国中免,601888.SH,-1.54,-0.68,15694216.0,1.26,0,2,行业板块,东财三级行业
BK1548.DC,20260331,综合电商,国联股份,603613.SH,-1.37,0.2,3253077.8,0.95,1,2,行业板块,东财三级行业
BK1547.DC,20260331,跨境电商,星徽股份,300464.SZ,-0.27,3.14,4835755.3,3.4,2,4,行业板块,东财三级行业
BK1546.DC,20260331,电商服务,丽人丽妆,605136.SH,-2.31,-0.2,4321910.1,2.55,0,8,行业板块,东财三级行业
BK1545.DC,20260331,特种纸,齐峰新材,002521.SZ,-1.46,1.75,7273976.1,2.03,1,11,行业板块,东财三级行业
BK1544.DC,20260331,大宗用纸,林平发展,603284.SH,-1.97,2.84,10712671.4,1.39,1,11,行业板块,东财三级行业
BK1543.DC,20260331,娱乐用品,舒华体育,605299.SH,-0.17,10.01,8516929.4,3.92,5,13,行业板块,东财三级行业
BK1542.DC,20260331,文化用品,晨光股份,603899.SH,-0.22,0.72,4283912.9,1.05,1,4,行业板块,东财三级行业
BK1541.DC,20260331,卫浴制品,建霖家居,603408.SH,-2.34,-0.84,3855643.2,1.41,0,7,行业板块,东财三级行业
BK1540.DC,20260331,其他家居用品,共创草坪,605099.SH,-0.58,4.48,20301803.2,2.12,9,15,行业板块,东财三级行业
BK1539.DC,20260331,定制家居,美之高,920765.BJ,-1.93,0.28,9814083.4,1.6,2,13,行业板块,东财三级行业
BK1538.DC,20260331,瓷砖地板,海象新材,003011.SZ,-1.62,0.58,7467425.7,1.55,1,11,行业板块,东财三级行业
BK1537.DC,20260331,成品家居,慕思股份,001323.SZ,-1.33,1.55,11998593.0,1.51,2,14,行业板块,东财三级行业
BK1536.DC,20260331,综合包装,新通联,603022.SH,-1.44,-0.94,1801534.1,2.16,0,6,行业板块,东财三级行业
BK1535.DC,20260331,纸包装,顺灏股份,002565.SZ,-0.7,10.03,12989271.3,3.19,5,16,行业板块,东财三级行业
BK1534.DC,20260331,印刷,江天科技,920121.BJ,-1.88,-0.19,2523285.4,4.37,0,5,行业板块,东财三级行业
BK1533.DC,20260331,塑料包装,沪江材料,920204.BJ,-1.38,0.75,4200310.7,2.07,1,7,行业板块,东财三级行业
BK1532.DC,20260331,金属包装,奥瑞金,002701.SZ,-1.96,-0.2,6585181.5,2.2,0,7,行业板块,东财三级行业
BK1531.DC,20260331,商用载客车,宇通客车,600066.SH,4.22,10.0,10569384.3,4.35,4,0,行业板块,东财三级行业
BK1530.DC,20260331,商用载货车,江铃汽车,000550.SZ,0.69,2.94,24695205.9,1.24,6,3,行业板块,东财三级行业
BK1529.DC,20260331,汽车电子电气系统,松芝股份,002454.SZ,-0.66,10.0,47897913.6,1.96,12,28,行业板块,东财三级行业
BK1528.DC,20260331,其他汽车零部件,华达科技,603358.SH,-0.95,3.51,36194654.4,2.38,14,40,行业板块,东财三级行业
BK1527.DC,20260331,轮胎轮毂,森麒麟,002984.SZ,-1.15,1.01,25857778.6,1.27,3,18,行业板块,东财三级行业
BK1526.DC,20260331,底盘与发动机系统,富奥股份,000030.SZ,-0.71,10.1,117889993.6,2.56,34,75,行业板块,东财三级行业
BK1525.DC,20260331,车身附件及饰件,华域汽车,600741.SH,-0.55,7.44,52528152.0,1.51,13,28,行业板块,东财三级行业
BK1524.DC,20260331,汽车综合服务,阿尔特,300825.SZ,2.75,12.44,4023188.7,1.86,4,1,行业板块,东财三级行业
BK1523.DC,20260331,汽车经销商,德众汽车,920030.BJ,-0.29,1.29,2295254.4,1.02,2,4,行业板块,东财三级行业
BK1522.DC,20260331,其他运输设备,久祺股份,300994.SZ,0.15,4.82,8416924.9,2.99,4,4,行业板块,东财三级行业
BK1521.DC,20260331,摩托车,征和工业,003033.SZ,4.94,10.0,15546347.1,2.15,7,2,行业板块,东财三级行业
BK1520.DC,20260331,综合乘用车,长城汽车,601633.SH,0.95,1.58,56208225.6,0.86,6,0,行业板块,东财三级行业
BK1519.DC,20260331,电动乘用车,比亚迪,002594.SZ,-1.78,-0.75,116333470.4,1.43,0,3,行业板块,东财三级行业
BK1518.DC,20260331,种子,国投丰乐,000713.SZ,-4.31,-2.98,6378028.6,6.24,0,10,行业板块,东财三级行业
BK1517.DC,20260331,食用菌,博闻科技,600883.SH,-2.65,-1.95,1547889.8,2.61,0,4,行业板块,东财三级行业
BK1516.DC,20260331,其他种植业,宏辉果蔬,603336.SH,-4.87,-2.17,4657752.1,4.34,0,5,行业板块,东财三级行业
BK1515.DC,20260331,粮食种植,北大荒,600598.SH,-5.1,-4.46,4374285.4,4.15,0,2,行业板块,东财三级行业
BK1514.DC,20260331,水产养殖,大湖股份,600257.SH,-1.75,-0.3,1300520.4,2.64,0,4,行业板块,东财三级行业
BK1513.DC,20260331,海洋捕捞,中  鲁Ｂ,200992.SZ,-1.22,0.0,684585.8,2.08,0,2,行业板块,东财三级行业
BK1512.DC,20260331,生猪养殖,京基智农,000048.SZ,-1.8,4.64,47434371.2,1.28,1,10,行业板块,东财三级行业
BK1511.DC,20260331,肉鸡养殖,圣农发展,002299.SZ,-2.7,-1.56,6691411.8,1.45,0,8,行业板块,东财三级行业
BK1510.DC,20260331,其他养殖,福成股份,600965.SH,-2.74,-0.69,1125422.5,1.67,0,3,行业板块,东财三级行业
BK1509.DC,20260331,水产饲料,天马科技,603668.SH,0.68,4.27,9712643.4,1.94,2,2,行业板块,东财三级行业
BK1508.DC,20260331,畜禽饲料,正虹科技,000702.SZ,-1.75,-0.45,6073261.5,1.95,0,9,行业板块,东财三级行业
BK1507.DC,20260331,宠物食品,路斯股份,920419.BJ,-1.36,-0.46,3641291.7,1.8,0,4,行业板块,东财三级行业
BK1506.DC,20260331,农业综合Ⅲ,大禹节水,300021.SZ,-1.79,-0.46,1177415.1,2.0,0,3,行业板块,东财三级行业
BK1505.DC,20260331,其他农产品加工,欧福蛋业,920371.BJ,-2.8,0.0,8194715.7,1.75,0,11,行业板块,东财三级行业
BK1504.DC,20260331,粮油加工,嘉华股份,603182.SH,-1.19,3.44,18902345.4,6.14,1,8,行业板块,东财三级行业
BK1503.DC,20260331,果蔬加工,安德利,605198.SH,-1.24,2.83,3450502.1,1.75,1,5,行业板块,东财三级行业
BK1502.DC,20260331,林业Ⅲ,平潭发展,000592.SZ,2.48,9.98,3240276.1,17.94,2,2,行业板块,东财三级行业
BK1501.DC,20260331,动物保健Ⅲ,驱动力,920275.BJ,-1.09,1.41,6918864.6,1.3,3,10,行业板块,东财三级行业
BK1500.DC,20260331,医美耗材,爱美客,300896.SZ,-1.5,-1.26,7244208.7,0.62,0,3,行业板块,东财三级行业
BK1499.DC,20260331,医美服务,*ST美谷,000615.SZ,2.04,2.04,625622.4,3.08,1,0,行业板块,东财三级行业
BK1498.DC,20260331,品牌化妆品,福瑞达,600223.SH,-0.71,0.58,9513552.8,0.79,1,7,行业板块,东财三级行业
BK1497.DC,20260331,化妆品制造及其他,嘉亨家化,300955.SZ,-1.04,2.19,3081864.2,1.63,2,5,行业板块,东财三级行业
BK1496.DC,20260331,洗护用品,润本股份,603193.SH,0.22,3.97,2110561.8,1.12,1,2,行业板块,东财三级行业
BK1495.DC,20260331,生活用纸,诺邦股份,603238.SH,-1.37,-0.32,6434569.3,1.43,0,9,行业板块,东财三级行业
BK1494.DC,20260331,焦煤,冀中能源,000937.SZ,-5.09,-3.04,20182830.0,2.98,0,10,行业板块,东财三级行业
BK1493.DC,20260331,动力煤,晋控煤业,601001.SH,-3.98,-1.5,195781742.4,1.31,0,16,行业板块,东财三级行业
BK1492.DC,20260331,焦炭Ⅲ,美锦能源,000723.SZ,-6.63,-4.07,6638828.6,4.93,0,7,行业板块,东财三级行业
BK1491.DC,20260331,端到端供应链服务,畅联股份,603648.SH,-1.39,-0.4,2522953.3,1.77,0,7,行业板块,东财三级行业
BK1490.DC,20260331,原材料供应链服务,浙商中拓,000906.SZ,-1.55,0.52,12424485.5,1.04,2,10,行业板块,东财三级行业
BK1489.DC,20260331,快递,顺丰控股,002352.SZ,0.06,3.48,30294990.4,0.84,1,3,行业板块,东财三级行业
BK1488.DC,20260331,跨境物流,中国外运,601598.SH,-0.81,3.53,18626817.4,1.08,2,11,行业板块,东财三级行业
BK1487.DC,20260331,公路货运,天顺股份,002800.SZ,0.48,9.99,2960668.8,1.93,1,4,行业板块,东财三级行业
BK1486.DC,20260331,仓储物流,中储股份,600787.SH,-1.28,-0.18,3766434.6,1.36,0,6,行业板块,东财三级行业
BK1485.DC,20260331,铁路运输,中铁特货,001213.SZ,0.2,3.16,41682328.0,0.62,3,4,行业板块,东财三级行业
BK1484.DC,20260331,公交,申通地铁,600834.SH,0.17,4.22,3946986.3,0.91,3,4,行业板块,东财三级行业
BK1483.DC,20260331,高速公路,深高速,600548.SH,-0.64,2.19,38386406.4,0.77,9,10,行业板块,东财三级行业
BK1482.DC,20260331,航运,海航科技,600751.SH,-2.26,0.77,70581982.4,1.69,1,19,行业板块,东财三级行业
BK1481.DC,20260331,港口,唐山港,601000.SH,-0.37,2.4,56463753.6,0.61,4,11,行业板块,东财三级行业
BK1480.DC,20260331,机场,厦门空港,600897.SH,-0.06,1.43,15377390.6,0.63,2,3,行业板块,东财三级行业
BK1479.DC,20260331,航空运输,吉祥航空,603885.SH,-0.86,0.17,54521625.6,0.73,1,6,行业板块,东财三级行业
BK1478.DC,20260331,装修装饰Ⅲ,*ST创兴,600193.SH,-1.24,2.75,11685399.9,2.05,4,18,行业板块,东财三级行业
BK1477.DC,20260331,其他专业工程,中化岩土,002542.SZ,-2.17,10.07,25966303.2,3.55,4,16,行业板块,东财三级行业
BK1476.DC,20260331,化学工程,百利科技,603959.SH,-2.49,-0.32,8055262.7,2.01,0,6,行业板块,东财三级行业
BK1475.DC,20260331,国际工程,北方国际,000065.SZ,1.93,5.05,6488253.2,2.5,3,1,行业板块,东财三级行业
BK1474.DC,20260331,钢结构,日上集团,002593.SZ,-1.42,0.0,7148007.6,1.88,0,8,行业板块,东财三级行业
BK1473.DC,20260331,园林工程,ST岭南,002717.SZ,-2.67,0.0,8881167.6,3.11,0,18,行业板块,东财三级行业
BK1472.DC,20260331,基建市政工程,安徽建工,600502.SH,0.41,9.96,90275969.6,1.92,11,16,行业板块,东财三级行业
BK1471.DC,20260331,工程咨询服务Ⅲ,矩阵股份,301365.SZ,-1.12,4.99,22066022.4,3.26,9,38,行业板块,东财三级行业
BK1470.DC,20260331,房屋建设Ⅲ,浙江建投,002761.SZ,0.1,4.9,29241097.6,1.02,3,4,行业板块,东财三级行业
BK1469.DC,20260331,涂料,亚士创能,603378.SH,-2.92,-2.23,3985034.6,1.07,0,2,行业板块,东财三级行业
BK1468.DC,20260331,其他建材Ⅲ,兔 宝 宝,002043.SZ,-1.23,3.57,12766500.0,2.07,3,12,行业板块,东财三级行业
BK1467.DC,20260331,耐火材料,瑞泰科技,002066.SZ,-0.92,0.91,3454410.6,1.11,2,6,行业板块,东财三级行业
BK1466.DC,20260331,管材,伟星新材,002372.SZ,-2.32,-0.88,3862333.5,1.15,0,7,行业板块,东财三级行业
BK1465.DC,20260331,防水材料,科顺股份,300737.SZ,-0.62,0.81,4863570.8,2.05,1,2,行业板块,东财三级行业
BK1464.DC,20260331,水泥制造,华新建材,600801.SH,-0.63,0.57,29861484.8,0.96,5,9,行业板块,东财三级行业
BK1463.DC,20260331,水泥制品,西部建设,002302.SZ,-1.26,0.17,3464903.3,1.88,1,8,行业板块,东财三级行业
BK1462.DC,20260331,玻纤制造,九鼎新材,002201.SZ,-2.58,1.04,32219180.8,3.07,1,7,行业板块,东财三级行业
BK1461.DC,20260331,玻璃制造,耀皮Ｂ股,900918.SH,-2.01,-0.28,6712093.0,1.73,0,9,行业板块,东财三级行业
BK1460.DC,20260331,照明设备Ⅲ,立达信,605365.SH,-1.44,0.32,8396702.2,1.78,1,12,行业板块,东财三级行业
BK1459.DC,20260331,清洁小家电,开能健康,300272.SZ,-1.1,0.0,11313564.3,1.1,0,6,行业板块,东财三级行业
BK1458.DC,20260331,个护小家电,彩虹集团,003023.SZ,-2.67,-0.48,2095707.7,1.62,0,4,行业板块,东财三级行业
BK1457.DC,20260331,厨房小家电,鸿智科技,920926.BJ,-0.83,0.15,8103331.3,0.95,1,7,行业板块,东财三级行业
BK1456.DC,20260331,其他家电Ⅲ,融捷健康,300247.SZ,-0.55,-0.22,1160392.5,1.75,0,3,行业板块,东财三级行业
BK1455.DC,20260331,家电零部件Ⅲ,春光科技,603657.SH,-0.28,10.0,40346825.6,2.89,11,25,行业板块,东财三级行业
BK1454.DC,20260331,其他黑色家电,四川九洲,000801.SZ,-1.14,3.03,4711889.8,1.69,1,5,行业板块,东财三级行业
BK1453.DC,20260331,彩电,海信视像,600060.SH,0.19,5.52,11429008.6,1.54,1,3,行业板块,东财三级行业
BK1452.DC,20260331,卫浴电器,奥普科技,603551.SH,-1.69,0.64,1912774.2,2.78,1,2,行业板块,东财三级行业
BK1451.DC,20260331,厨房电器,老板电器,002508.SZ,-0.62,3.02,4273288.4,2.57,1,4,行业板块,东财三级行业
BK1450.DC,20260331,空调,美的集团,000333.SZ,2.38,5.89,82218521.6,0.86,3,0,行业板块,东财三级行业
BK1449.DC,20260331,冰洗,深康佳Ａ,000016.SZ,-0.5,0.92,24562058.7,1.38,3,6,行业板块,东财三级行业
BK1448.DC,20260331,横向通用软件,泛微网络,603039.SH,-1.23,10.0,58085129.6,1.48,4,31,行业板块,东财三级行业
BK1447.DC,20260331,垂直应用软件,品茗科技,688109.SH,-1.72,4.39,112359435.2,2.96,8,92,行业板块,东财三级行业
BK1446.DC,20260331,其他计算机设备,苏州科达,603660.SH,-1.16,10.06,75300403.2,2.38,8,55,行业板块,东财三级行业
BK1445.DC,20260331,安防设备,佳缘科技,301117.SZ,-1.37,2.14,47150443.2,0.84,5,22,行业板块,东财三级行业
BK1444.DC,20260331,IT服务Ⅲ,海量数据,603138.SH,-1.44,7.21,152865168.0,3.16,22,110,行业板块,东财三级行业
BK1443.DC,20260331,橡胶助剂,彤程新材,603650.SH,-3.63,-3.13,3545410.5,1.6,0,2,行业板块,东财三级行业
BK1442.DC,20260331,炭黑,龙星科技,002442.SZ,-3.19,-2.18,2941485.2,2.3,0,6,行业板块,东财三级行业
BK1441.DC,20260331,其他橡胶制品,科强股份,920665.BJ,-2.37,4.66,6381810.2,2.38,3,12,行业板块,东财三级行业
BK1440.DC,20260331,其他塑料制品,万朗磁塑,603150.SH,-2.02,2.65,14103048.4,2.57,5,18,行业板块,东财三级行业
BK1439.DC,20260331,膜材料,大东南,002263.SZ,-1.97,10.0,20542666.7,8.3,4,16,行业板块,东财三级行业
BK1438.DC,20260331,合成树脂,神剑股份,002361.SZ,-0.97,10.0,15199631.2,6.48,2,11,行业板块,东财三级行业
BK1437.DC,20260331,改性塑料,星辉环材,300834.SZ,-0.41,19.98,15255005.5,2.01,3,19,行业板块,东财三级行业
BK1436.DC,20260331,农药,联化科技,002250.SZ,-2.67,3.44,26555309.1,2.14,1,33,行业板块,东财三级行业
BK1435.DC,20260331,磷肥及磷化工,宏达股份,600331.SH,-3.4,2.44,22967852.7,3.51,1,8,行业板块,东财三级行业
BK1434.DC,20260331,钾肥,藏格矿业,000408.SZ,-4.14,-2.17,40392715.2,2.2,0,4,行业板块,东财三级行业
BK1433.DC,20260331,复合肥,红四方,603395.SH,-3.75,-1.8,9280375.2,6.37,0,10,行业板块,东财三级行业
BK1432.DC,20260331,氮肥,华鲁恒升,600426.SH,-5.84,-2.61,12143689.9,6.64,0,6,行业板块,东财三级行业
BK1431.DC,20260331,有机硅,回天新材,300041.SZ,-1.58,1.74,10560196.6,1.34,2,8,行业板块,东财三级行业
BK1430.DC,20260331,涂料油墨,杭华股份,688571.SH,-1.83,2.77,6829177.4,1.96,1,14,行业板块,东财三级行业
BK1429.DC,20260331,食品及饲料添加剂,莱茵生物,002166.SZ,-1.67,4.48,30141076.8,1.61,4,20,行业板块,东财三级行业
BK1428.DC,20260331,其他化学制品,山东赫达,002810.SZ,-2.21,2.36,47740372.8,2.97,6,72,行业板块,东财三级行业
BK1427.DC,20260331,民爆制品,雪峰科技,603227.SH,-1.02,4.33,13564408.3,2.89,3,9,行业板块,东财三级行业
BK1426.DC,20260331,聚氨酯,一诺威,920261.BJ,-1.66,0.79,28715326.4,2.43,1,8,行业板块,东财三级行业
BK1425.DC,20260331,胶黏剂及胶带,永冠新材,603681.SH,-2.1,-1.3,2188721.2,2.68,0,5,行业板块,东财三级行业
BK1424.DC,20260331,氟化工,巍华新材,603310.SH,-2.21,-1.35,26995299.2,1.65,0,10,行业板块,东财三级行业
BK1423.DC,20260331,纺织化学制品,雅运股份,603790.SH,-1.25,3.04,9752341.2,2.01,2,11,行业板块,东财三级行业
BK1422.DC,20260331,无机盐,雪天盐业,600929.SH,-3.21,-1.16,9882030.3,2.57,0,10,行业板块,东财三级行业
BK1421.DC,20260331,钛白粉,安 纳 达,002136.SZ,-3.48,-1.33,7248474.2,2.68,0,6,行业板块,东财三级行业
BK1420.DC,20260331,其他化学原料,中毅达B,900906.SH,-3.04,-0.71,18362637.6,3.69,0,18,行业板块,东财三级行业
BK1419.DC,20260331,煤化工,华谊B股,900909.SH,-3.95,-0.19,31671369.6,4.14,0,10,行业板块,东财三级行业
