序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
33,600645,中源协和,10.003560066223145,30.9,1319837568,14454098098.5,14459620886.4,9.25393009185791,17500338,095927,135545,7,1/1,1,生物制品
34,001696,宗申动力,9.991386413574219,25.54,3878666208,22766310666.5,29243987741.12,17.38852882385254,185463639,100427,102712,1,1/1,1,通用设备
35,002063,远光软件,10.047096252441406,7.01,871510848,12363696722.85,13389559519.52,7.218879699707031,74282993,100533,101739,1,1/1,1,软件开发
36,603158,腾龙股份,10.0401611328125,10.96,288039184,5378840822.080001,5378840778.240001,5.485990524291992,83400909,100640,100640,0,1/1,1,汽车零部
37,688176,亚虹医药-U,20.02861213684082,16.78,977989792,7310810224.22,9584240654.400002,14.0187349319458,39873172,100727,104657,1,3/2,1,化学制药
38,600482,中国动力,10.002801895141602,39.26,1788067104,88476368782.09999,88476368664.31999,2.0772743225097656,167549627,100753,101420,2,1/1,1,其他电源
39,002506,协鑫集成,10.099010467529297,5.56,5816783104,32495037900.12,32527759984.64,18.683229446411133,469169051,100830,100830,0,4/2,1,光伏设备
40,600108,亚盛集团,9.960159301757812,5.52,2592029376,10746971467.92,10746971462.4,25.32457160949707,49663257,101206,131318,3,6/5,1,种植业
41,600227,赤天化,10.033445358276367,3.29,559736016,4203303351.87,5555914067.2,13.908016204833984,118314167,101243,101243,0,1/1,1,农化制品
42,603097,江苏华辰,9.994641304016113,41.05,286651968,6568130580.049999,6779538080.049999,4.514285087585449,70203710,101542,101542,0,1/1,1,电网设备
43,002961,瑞达期货,9.995952606201172,27.18,679060448,12962989553.94,12963050899.2,5.34983491897583,118092234,101651,101651,0,1/1,1,多元金融
44,603778,国晟科技,10.03215503692627,17.11,1570417424,10999285699.619999,11235146810.08,14.681063652038574,77979612,101706,131836,1,4/2,1,光伏设备
45,601868,中国能建,9.885931968688965,2.89,5729469440,93719022868.04001,120487462942.72,6.251601219177246,149157246,102229,110005,2,1/1,1,基础建设
46,603269,海鸥股份,10.0,16.94,900414640,5230254949.92,5230255085.440001,17.679325103759766,13972789,103004,141622,15,1/1,1,通用设备
47,301205,联特科技,20.0,237.72,3824469168,16155042321.6,30842743680.0,25.78392791748047,379409677,103254,103530,2,1/1,1,通信设备
48,001400,江顺科技,10.004368782043457,125.9,270232656,1888500000.0,7554000000.0,14.77731990814209,102847961,104036,104036,0,1/1,1,专用设备
49,603285,键邦股份,9.99126148223877,37.76,130538982,2352326412.7999997,6041600000.0,5.687605381011963,159870780,104249,104249,0,1/1,1,化学制品
50,000534,万泽股份,10.002667427062988,41.24,812594880,20618779955.84,21013780634.88,4.1014084815979,65822133,104412,104412,0,1/1,1,生物制品
51,301032,新柴股份,19.984140396118164,15.13,350193664,2418875085.75,3648348342.0,15.198232650756836,20944095,104612,104612,0,1/1,1,通用设备
52,603063,禾望电气,10.0,31.9,1534877408,14606757352.0,14606757352.0,10.750311851501465,66104328,104619,110355,2,1/1,1,风电设备
53,600397,江钨装备,10.016510963439941,19.99,1941283760,19789298041.18,19789298161.12,10.213829040527344,25675156,105402,142314,7,12/6,1,专用设备
54,600075,新疆天业,9.938838005065918,7.19,613889520,12275945614.150002,12275945664.480001,5.092411041259766,17540199,105548,144933,3,1/1,1,化学原料
55,001216,华瓷股份,10.010482788085938,20.99,303892944,5154161647.009999,5286682033.0,6.147980690002441,37802990,110600,110600,0,1/1,1,家居用品
56,301265,华新环保,20.0,19.8,689141520,3361983629.4,5998869043.2,21.843189239501953,43201620,110742,132200,2,1/1,1,环境治理
57,002913,奥士康,10.002070426940918,53.12,1036349520,16025422951.679998,16858190397.439999,6.743383407592773,41656279,111545,111545,0,2/2,2,元件
58,002667,威领股份,10.016488075256348,26.69,917274208,6315147590.0,6955187135.0,15.1021728515625,12779972,111657,143612,6,1/1,1,专用设备
59,601789,宁波建工,10.020039558410645,5.49,618766448,5966524259.1,8368911377.280001,10.496565818786621,62263188,130023,135205,2,1/1,1,房屋建设
60,002849,威星智能,9.994385719299316,19.59,190034345,3791983798.8,4322220373.44,5.22458028793335,53331032,130057,130057,0,1/1,1,通用设备
61,603880,南卫股份,9.952607154846191,6.96,141079890,2011732320.0,2011732320.0,7.145129680633545,11347312,130415,142006,1,1/1,1,医疗器械
62,000509,华塑控股,9.91735553741455,3.99,631275856,4281767983.92,4281780911.5200005,15.513984680175781,10759434,131054,144703,8,2/2,2,光学光电
63,002648,卫星化学,10.016353607177734,26.91,2718043744,90592043671.35,90650255679.36,3.103553056716919,107081698,131654,132551,1,1/1,1,化学原料
64,600319,亚星化学,10.062111854553223,8.86,102570876,3435105142.24,3435105213.12,3.083056926727295,96754735,131828,131828,0,1/1,1,化学原料
65,301218,华是科技,20.0062313079834,38.51,426264048,2698350874.3599997,4391680400.0,16.91001319885254,66025395,132715,132715,0,1/1,1,IT服务Ⅱ
66,600722,金牛化工,10.0,13.53,2118469008,9204725216.279999,9204725270.4,24.724443435668945,42556747,132717,132932,2,5/3,1,化学原料
67,001896,豫能控股,9.972298622131348,15.88,3637322080,24229407520.4,24229407488.64,15.494330406188965,39774572,133706,145648,6,12/8,1,电力
68,002637,赞宇科技,10.037735939025879,14.58,164788563,6454903527.0,6858446696.64,2.669208526611328,134054322,133821,133821,0,1/1,1,化学制品
69,000833,粤桂股份,9.98746395111084,26.32,1619723680,11941437324.32,21110804135.68,14.242501258850098,111586772,134048,134048,0,1/1,1,综合Ⅱ
70,001326,联域股份,10.005019187927246,65.75,121363672,1584793881.75,4812900000.0,7.954971790313721,80348801,140612,140612,0,1/1,1,照明设备
71,605399,晨光新材,9.980172157287598,16.64,218020126,5183814737.92,5195096657.92,4.381244659423828,170970176,143051,143051,0,1/1,1,化学制品
72,600761,安徽合力,10.014655113220215,22.52,1063495568,20058400977.72,20058401135.36,5.495772361755371,58792828,143206,143206,0,1/1,1,工程机械
73,000818,航锦科技,10.0,23.76,975397600,15639103790.640001,15681600760.320002,6.573453426361084,213042495,143342,143342,0,1/1,1,化学原料
74,002261,拓维信息,10.0,39.05,7488579328,44737721573.049995,49196418981.6,17.82106590270996,844103238,145003,145003,0,1/1,1,软件开发
