ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603538.SH,2026-03-30,43.1,43.1,42.4,43.1,39.18,3.92,10.0051,89063.21,383676.55
603538.SH,2026-03-27,37.94,39.18,37.17,39.18,35.62,3.56,9.9944,212181.7,819590.153
