ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level
BK1581.DC,20260327,预加工食品,千味央厨,001215.SZ,1.68,3.84,6839000.9,1.67,11,0,行业板块,东财三级行业
BK1580.DC,20260327,肉制品,华统股份,002840.SZ,1.78,3.46,12850865.0,1.53,7,0,行业板块,东财三级行业
BK1579.DC,20260327,保健品,仙乐健康,300791.SZ,2.19,5.18,5938522.6,3.53,8,1,行业板块,东财三级行业
BK1578.DC,20260327,其他酒类,莫高股份,600543.SH,1.25,3.38,6828750.1,0.87,9,1,行业板块,东财三级行业
BK1577.DC,20260327,啤酒,燕京啤酒,000729.SZ,1.65,3.25,17831137.5,0.84,6,1,行业板块,东财三级行业
BK1576.DC,20260327,调味发酵品Ⅲ,海天味业,603288.SH,2.28,7.44,37124008.0,2.4,14,1,行业板块,东财三级行业
BK1575.DC,20260327,白酒Ⅲ,舍得酒业,600702.SH,1.24,2.77,283757873.6,0.59,20,1,行业板块,东财三级行业
BK1574.DC,20260327,油气开采Ⅲ,蓝焰控股,000968.SZ,1.26,5.86,204876078.4,5.15,3,2,行业板块,东财三级行业
BK1573.DC,20260327,油田服务,仁智股份,002629.SZ,1.04,4.14,21262138.1,1.34,5,2,行业板块,东财三级行业
BK1572.DC,20260327,油气及炼化工程,潜能恒信,300191.SZ,1.18,4.27,8643970.6,2.88,3,1,行业板块,东财三级行业
BK1571.DC,20260327,油品石化贸易,国际实业,000159.SZ,0.98,3.59,7506650.1,3.68,6,1,行业板块,东财三级行业
BK1570.DC,20260327,其他石化,茂化实华,000637.SZ,1.74,4.8,12319372.4,3.64,12,1,行业板块,东财三级行业
BK1569.DC,20260327,炼油化工,华锦股份,000059.SZ,1.15,2.99,335718244.8,0.22,9,1,行业板块,东财三级行业
BK1568.DC,20260327,人力资源服务,科锐国际,300662.SZ,0.84,1.34,2527537.5,0.55,3,0,行业板块,东财三级行业
BK1567.DC,20260327,其他专业服务,零点有数,301169.SZ,1.0,1.42,1440272.5,1.1,4,0,行业板块,东财三级行业
BK1566.DC,20260327,检测服务,实朴检测,301228.SZ,0.85,2.56,15093021.1,1.83,19,3,行业板块,东财三级行业
BK1565.DC,20260327,会展服务,米奥会展,300795.SZ,1.22,3.16,1551214.7,1.5,3,0,行业板块,东财三级行业
BK1564.DC,20260327,体育Ⅲ,力盛体育,002858.SZ,0.82,1.17,1278687.5,8.25,2,0,行业板块,东财三级行业
BK1563.DC,20260327,自然景区,祥源文旅,600576.SH,0.82,3.89,7077883.1,2.75,12,1,行业板块,东财三级行业
BK1562.DC,20260327,人工景区,曲江文旅,600706.SH,0.64,1.82,3981915.7,1.07,4,1,行业板块,东财三级行业
BK1561.DC,20260327,旅游综合,凯撒旅业,000796.SZ,0.9,2.29,4893165.9,1.83,7,1,行业板块,东财三级行业
BK1560.DC,20260327,酒店,君亭酒店,301073.SZ,0.98,1.91,7030634.0,1.37,6,0,行业板块,东财三级行业
BK1559.DC,20260327,餐饮,*ST云网,002306.SZ,1.33,1.83,1399417.9,1.25,4,0,行业板块,东财三级行业
BK1558.DC,20260327,学历教育,凯文教育,002659.SZ,1.05,1.36,1267223.2,0.92,2,0,行业板块,东财三级行业
BK1557.DC,20260327,培训教育,中国高科,600730.SH,1.27,2.27,5494237.5,1.69,10,1,行业板块,东财三级行业
BK1556.DC,20260327,教育运营及其他,博瑞传播,600880.SH,0.79,1.25,2152201.2,1.25,3,0,行业板块,东财三级行业
BK1555.DC,20260327,专业连锁Ⅲ,爱施德,002416.SZ,1.76,3.2,5455966.8,1.75,7,0,行业板块,东财三级行业
BK1554.DC,20260327,商业物业经营,德必集团,300947.SZ,0.36,2.02,20500180.9,0.74,12,3,行业板块,东财三级行业
BK1553.DC,20260327,多业态零售,上海九百,600838.SH,1.03,4.9,8101482.2,1.27,15,1,行业板块,东财三级行业
BK1552.DC,20260327,超市,三江购物,601116.SH,0.79,1.73,8066324.2,1.06,7,0,行业板块,东财三级行业
BK1551.DC,20260327,百货,大连友谊,000679.SZ,0.99,2.75,14526904.6,1.35,18,2,行业板块,东财三级行业
BK1550.DC,20260327,贸易Ⅲ,南京商旅,600250.SH,1.05,3.53,16388754.9,2.29,12,4,行业板块,东财三级行业
BK1549.DC,20260327,旅游零售Ⅲ,珠免集团,600185.SH,1.71,2.06,16008991.4,1.02,2,0,行业板块,东财三级行业
BK1548.DC,20260327,综合电商,国联股份,603613.SH,1.58,-0.2,3235479.6,0.49,1,2,行业板块,东财三级行业
BK1547.DC,20260327,跨境电商,吉宏股份,002803.SZ,1.6,3.04,4831178.0,2.52,7,0,行业板块,东财三级行业
BK1546.DC,20260327,电商服务,狮头股份,600539.SH,4.19,9.98,4372130.6,2.8,8,0,行业板块,东财三级行业
BK1545.DC,20260327,特种纸,安妮股份,002235.SZ,1.04,3.97,7393719.6,2.58,10,3,行业板块,东财三级行业
BK1544.DC,20260327,大宗用纸,岳阳林纸,600963.SH,1.71,3.63,10930363.6,1.45,11,1,行业板块,东财三级行业
BK1543.DC,20260327,娱乐用品,舒华体育,605299.SH,1.99,10.0,8480421.5,4.6,16,2,行业板块,东财三级行业
BK1542.DC,20260327,文化用品,创源股份,300703.SZ,1.5,1.99,4238413.9,0.88,5,0,行业板块,东财三级行业
BK1541.DC,20260327,卫浴制品,海鸥住工,002084.SZ,0.29,2.6,4114258.7,1.41,6,1,行业板块,东财三级行业
BK1540.DC,20260327,其他家居用品,联翔股份,603272.SH,1.27,10.01,20130931.8,1.56,19,5,行业板块,东财三级行业
BK1539.DC,20260327,定制家居,好莱客,603898.SH,0.74,3.59,10048123.6,1.76,10,6,行业板块,东财三级行业
BK1538.DC,20260327,瓷砖地板,天振股份,301356.SZ,0.74,4.67,7614182.5,1.61,9,2,行业板块,东财三级行业
BK1537.DC,20260327,成品家居,美克家居,600337.SH,0.96,6.35,12138752.4,1.68,11,4,行业板块,东财三级行业
BK1536.DC,20260327,综合包装,康欣新材,600076.SH,0.82,2.5,1847113.3,3.2,3,3,行业板块,东财三级行业
BK1535.DC,20260327,纸包装,上海艾录,301062.SZ,1.04,5.1,12951215.0,4.52,14,6,行业板块,东财三级行业
BK1534.DC,20260327,印刷,盛通股份,002599.SZ,0.41,1.28,2545475.5,4.38,4,1,行业板块,东财三级行业
BK1533.DC,20260327,塑料包装,喜悦智行,301198.SZ,0.5,1.44,4186291.8,2.66,7,1,行业板块,东财三级行业
BK1532.DC,20260327,金属包装,嘉美包装,002969.SZ,1.94,8.65,6709628.5,1.82,6,1,行业板块,东财三级行业
BK1531.DC,20260327,商用载客车,安凯客车,000868.SZ,0.15,2.65,9698964.4,1.73,3,2,行业板块,东财三级行业
BK1530.DC,20260327,商用载货车,福田汽车,600166.SH,-0.02,1.06,24345542.0,0.88,5,3,行业板块,东财三级行业
BK1529.DC,20260327,汽车电子电气系统,富特科技,301607.SZ,0.99,4.24,48531532.8,1.62,32,8,行业板块,东财三级行业
BK1528.DC,20260327,其他汽车零部件,新朋股份,002328.SZ,0.95,10.0,35744553.6,2.07,42,13,行业板块,东财三级行业
BK1527.DC,20260327,轮胎轮毂,迪生力,603335.SH,0.66,4.61,26105705.1,1.25,17,3,行业板块,东财三级行业
BK1526.DC,20260327,底盘与发动机系统,建设工业,002265.SZ,0.85,10.02,118216222.4,2.55,85,22,行业板块,东财三级行业
BK1525.DC,20260327,车身附件及饰件,海联金汇,002537.SZ,0.58,3.5,52529840.0,1.19,28,14,行业板块,东财三级行业
BK1524.DC,20260327,汽车综合服务,中国汽研,601965.SH,1.45,2.22,4008550.9,1.01,5,0,行业板块,东财三级行业
BK1523.DC,20260327,汽车经销商,上海物贸,600822.SH,1.05,2.42,2296299.5,0.87,6,0,行业板块,东财三级行业
BK1522.DC,20260327,其他运输设备,信隆健康,002105.SZ,0.87,1.73,8517237.1,2.02,9,1,行业板块,东财三级行业
BK1521.DC,20260327,摩托车,千里科技,601777.SH,0.72,3.17,15298977.7,0.99,6,3,行业板块,东财三级行业
BK1520.DC,20260327,综合乘用车,海马汽车,000572.SZ,0.49,1.64,56285718.4,0.55,5,0,行业板块,东财三级行业
BK1519.DC,20260327,电动乘用车,比亚迪,002594.SZ,1.62,2.09,117235931.2,1.48,3,0,行业板块,东财三级行业
BK1518.DC,20260327,种子,敦煌种业,600354.SH,1.95,4.45,6456108.4,5.5,10,0,行业板块,东财三级行业
BK1517.DC,20260327,食用菌,华绿生物,300970.SZ,1.11,2.9,1551860.8,2.63,3,1,行业板块,东财三级行业
BK1516.DC,20260327,其他种植业,宏辉果蔬,603336.SH,2.26,3.3,4952348.1,2.7,5,0,行业板块,东财三级行业
BK1515.DC,20260327,粮食种植,北大荒,600598.SH,1.38,1.96,4271579.6,2.08,2,0,行业板块,东财三级行业
BK1514.DC,20260327,水产养殖,好当家,600467.SH,1.42,2.47,1319617.9,3.13,3,1,行业板块,东财三级行业
BK1513.DC,20260327,海洋捕捞,开创国际,600097.SH,1.21,3.23,694859.5,2.58,2,0,行业板块,东财三级行业
BK1512.DC,20260327,生猪养殖,京基智农,000048.SZ,1.53,2.75,49699289.6,1.18,10,1,行业板块,东财三级行业
BK1511.DC,20260327,肉鸡养殖,圣农发展,002299.SZ,1.98,3.06,6855015.1,1.59,7,1,行业板块,东财三级行业
BK1510.DC,20260327,其他养殖,福成股份,600965.SH,2.03,2.17,1103939.1,1.12,3,0,行业板块,东财三级行业
BK1509.DC,20260327,水产饲料,粤海饲料,001313.SZ,4.5,10.04,9996297.0,1.65,4,0,行业板块,东财三级行业
BK1508.DC,20260327,畜禽饲料,金新农,002548.SZ,2.49,5.51,6122380.6,2.2,8,1,行业板块,东财三级行业
BK1507.DC,20260327,宠物食品,乖宝宠物,301498.SZ,2.65,3.87,3811245.2,2.78,4,0,行业板块,东财三级行业
BK1506.DC,20260327,农业综合Ⅲ,辉隆股份,002556.SZ,2.28,4.99,1198162.6,2.14,3,0,行业板块,东财三级行业
BK1505.DC,20260327,其他农产品加工,*ST佳沃,300268.SZ,1.27,4.25,8361304.2,1.87,9,3,行业板块,东财三级行业
BK1504.DC,20260327,粮油加工,京粮控股,000505.SZ,1.82,3.75,18845754.7,3.64,9,1,行业板块,东财三级行业
BK1503.DC,20260327,果蔬加工,冠农股份,600251.SH,2.98,6.24,3437953.1,1.67,6,0,行业板块,东财三级行业
BK1502.DC,20260327,林业Ⅲ,永安林业,000663.SZ,0.69,2.06,2795623.2,6.66,3,1,行业板块,东财三级行业
BK1501.DC,20260327,动物保健Ⅲ,申联生物,688098.SH,2.09,3.99,6975017.2,1.45,12,1,行业板块,东财三级行业
BK1500.DC,20260327,医美耗材,华熙生物,688363.SH,2.02,2.76,7447750.4,0.71,3,0,行业板块,东财三级行业
BK1499.DC,20260327,医美服务,*ST美谷,000615.SZ,5.03,5.03,597022.5,1.53,1,0,行业板块,东财三级行业
BK1498.DC,20260327,品牌化妆品,贝泰妮,300957.SZ,1.99,3.7,9552079.3,1.06,7,1,行业板块,东财三级行业
BK1497.DC,20260327,化妆品制造及其他,嘉亨家化,300955.SZ,1.29,3.45,3118914.2,1.6,6,1,行业板块,东财三级行业
BK1496.DC,20260327,洗护用品,倍加洁,603059.SH,4.1,8.91,2124089.2,6.77,3,1,行业板块,东财三级行业
BK1495.DC,20260327,生活用纸,可靠股份,301009.SZ,1.12,2.18,6505455.3,1.8,8,1,行业板块,东财三级行业
BK1494.DC,20260327,焦煤,淮北矿业,600985.SH,-1.16,1.16,21249087.3,2.53,3,7,行业板块,东财三级行业
BK1493.DC,20260327,动力煤,伊泰Ｂ股,900948.SH,-0.19,1.84,200691534.4,0.93,6,10,行业板块,东财三级行业
BK1492.DC,20260327,焦炭Ⅲ,山西焦化,600740.SH,-0.66,1.94,7159545.8,4.42,2,5,行业板块,东财三级行业
BK1491.DC,20260327,端到端供应链服务,飞力达,300240.SZ,0.72,1.87,2562689.4,1.99,6,1,行业板块,东财三级行业
BK1490.DC,20260327,原材料供应链服务,远大控股,000626.SZ,0.57,2.96,12507780.5,1.06,7,2,行业板块,东财三级行业
BK1489.DC,20260327,快递,圆通速递,600233.SH,2.2,4.05,32008593.6,0.94,4,0,行业板块,东财三级行业
BK1488.DC,20260327,跨境物流,中创物流,603967.SH,0.5,3.04,18615480.1,0.7,8,4,行业板块,东财三级行业
BK1487.DC,20260327,公路货运,天顺股份,002800.SZ,-0.23,1.52,2944309.7,1.15,4,1,行业板块,东财三级行业
BK1486.DC,20260327,仓储物流,宏川智慧,002930.SZ,0.94,5.51,3828312.1,1.66,3,3,行业板块,东财三级行业
BK1485.DC,20260327,铁路运输,三羊马,001317.SZ,-0.64,3.11,41420332.8,0.61,2,5,行业板块,东财三级行业
BK1484.DC,20260327,公交,江西长运,600561.SH,0.81,2.16,3949779.7,0.7,5,0,行业板块,东财三级行业
BK1483.DC,20260327,高速公路,海南高速,000886.SZ,-0.65,0.87,38616188.8,0.66,6,15,行业板块,东财三级行业
BK1482.DC,20260327,航运,招商轮船,601872.SH,0.59,2.46,72749172.8,1.74,15,5,行业板块,东财三级行业
BK1481.DC,20260327,港口,南 京 港,002040.SZ,-1.1,0.49,56468475.2,0.72,4,13,行业板块,东财三级行业
BK1480.DC,20260327,机场,海南机场,600515.SH,0.45,2.22,15465889.3,0.68,3,2,行业板块,东财三级行业
BK1479.DC,20260327,航空运输,吉祥航空,603885.SH,0.67,1.44,55372697.6,0.74,8,0,行业板块,东财三级行业
BK1478.DC,20260327,装修装饰Ⅲ,德才股份,605287.SH,1.37,6.04,11736423.8,1.61,18,3,行业板块,东财三级行业
BK1477.DC,20260327,其他专业工程,*ST天龙,300029.SZ,0.1,5.07,26200355.2,2.86,12,7,行业板块,东财三级行业
BK1476.DC,20260327,化学工程,镇海股份,603637.SH,1.11,1.93,8895587.6,2.04,6,1,行业板块,东财三级行业
BK1475.DC,20260327,国际工程,中钢国际,000928.SZ,-0.95,0.0,6257248.6,1.64,0,3,行业板块,东财三级行业
BK1474.DC,20260327,钢结构,森特股份,603098.SH,0.61,2.16,7300439.9,1.68,8,2,行业板块,东财三级行业
BK1473.DC,20260327,园林工程,园林股份,605303.SH,0.49,2.44,9104197.1,2.69,13,6,行业板块,东财三级行业
BK1472.DC,20260327,基建市政工程,汇通集团,603176.SH,0.19,2.03,90590529.6,1.4,17,11,行业板块,东财三级行业
BK1471.DC,20260327,工程咨询服务Ⅲ,中达安,300635.SZ,0.53,3.56,22269102.8,2.67,35,10,行业板块,东财三级行业
BK1470.DC,20260327,房屋建设Ⅲ,高新发展,000628.SZ,-0.06,1.18,28811510.4,0.77,3,4,行业板块,东财三级行业
BK1469.DC,20260327,涂料,亚士创能,603378.SH,1.11,1.94,3870721.8,0.71,2,0,行业板块,东财三级行业
BK1468.DC,20260327,其他建材Ⅲ,扬子新材,002652.SZ,1.4,5.09,12649312.3,2.36,13,2,行业板块,东财三级行业
BK1467.DC,20260327,耐火材料,东和新材,920792.BJ,1.39,4.41,3462784.1,1.0,7,0,行业板块,东财三级行业
BK1466.DC,20260327,管材,顾地科技,002694.SZ,1.03,2.68,3852907.6,1.14,6,1,行业板块,东财三级行业
BK1465.DC,20260327,防水材料,凯伦股份,300715.SZ,2.08,5.72,4884556.2,1.63,2,1,行业板块,东财三级行业
BK1464.DC,20260327,水泥制造,西藏天路,600326.SH,0.14,2.2,29553624.0,0.92,10,4,行业板块,东财三级行业
BK1463.DC,20260327,水泥制品,四方新材,605122.SH,1.58,2.67,3453796.8,1.99,9,0,行业板块,东财三级行业
BK1462.DC,20260327,玻纤制造,长海股份,300196.SZ,0.86,2.62,32247200.0,2.34,6,2,行业板块,东财三级行业
BK1461.DC,20260327,玻璃制造,三峡新材,600293.SH,0.53,1.85,6853528.3,1.45,7,1,行业板块,东财三级行业
BK1460.DC,20260327,照明设备Ⅲ,立达信,605365.SH,1.23,6.32,8458980.4,2.56,10,4,行业板块,东财三级行业
BK1459.DC,20260327,清洁小家电,开能健康,300272.SZ,0.22,2.81,11496125.4,1.38,4,3,行业板块,东财三级行业
BK1458.DC,20260327,个护小家电,倍轻松,688793.SH,1.57,3.3,2163043.2,1.3,4,0,行业板块,东财三级行业
BK1457.DC,20260327,厨房小家电,闽灿坤Ｂ,200512.SZ,-0.33,1.72,8139401.1,1.7,5,6,行业板块,东财三级行业
BK1456.DC,20260327,其他家电Ⅲ,荣泰健康,603579.SH,1.36,1.99,1158161.2,1.36,3,0,行业板块,东财三级行业
BK1455.DC,20260327,家电零部件Ⅲ,和而泰,002402.SZ,0.54,4.21,40547937.6,2.62,28,8,行业板块,东财三级行业
BK1454.DC,20260327,其他黑色家电,极米科技,688696.SH,0.91,4.08,4805804.2,1.55,4,2,行业板块,东财三级行业
BK1453.DC,20260327,彩电,兆驰股份,002429.SZ,-0.52,0.73,11437878.0,1.37,2,2,行业板块,东财三级行业
BK1452.DC,20260327,卫浴电器,奥普科技,603551.SH,2.32,7.02,1993021.7,3.81,2,1,行业板块,东财三级行业
BK1451.DC,20260327,厨房电器,亿田智能,300911.SZ,2.03,4.57,4194646.8,1.86,6,0,行业板块,东财三级行业
BK1450.DC,20260327,空调,美的集团,000333.SZ,-0.22,0.62,81153971.2,0.44,1,2,行业板块,东财三级行业
BK1449.DC,20260327,冰洗,深康佳Ａ,000016.SZ,0.15,2.21,25364089.6,1.47,5,4,行业板块,东财三级行业
BK1448.DC,20260327,横向通用软件,福昕软件,688095.SH,1.34,3.51,58920520.0,1.25,34,1,行业板块,东财三级行业
BK1447.DC,20260327,垂直应用软件,*ST汇科,300561.SZ,1.41,8.06,114131960.0,2.55,89,11,行业板块,东财三级行业
BK1446.DC,20260327,其他计算机设备,锐明技术,002970.SZ,0.6,6.57,76778576.0,2.4,44,19,行业板块,东财三级行业
BK1445.DC,20260327,安防设备,中威电子,300270.SZ,0.58,2.66,47168876.8,0.82,19,8,行业板块,东财三级行业
BK1444.DC,20260327,IT服务Ⅲ,天亿马,301178.SZ,0.84,5.87,154802608.0,2.92,100,33,行业板块,东财三级行业
BK1443.DC,20260327,橡胶助剂,阳谷华泰,300121.SZ,3.16,3.76,3651904.8,2.06,2,0,行业板块,东财三级行业
BK1442.DC,20260327,炭黑,黑猫股份,002068.SZ,4.06,10.05,3085060.1,3.93,6,0,行业板块,东财三级行业
BK1441.DC,20260327,其他橡胶制品,科创新源,300731.SZ,0.91,5.04,6301671.9,2.28,7,6,行业板块,东财三级行业
BK1440.DC,20260327,其他塑料制品,润阳科技,300920.SZ,1.07,5.29,14274201.4,2.84,19,4,行业板块,东财三级行业
BK1439.DC,20260327,膜材料,大东南,002263.SZ,2.07,10.0,21123707.6,7.38,16,4,行业板块,东财三级行业
BK1438.DC,20260327,合成树脂,神剑股份,002361.SZ,2.29,10.0,15240561.3,8.49,13,0,行业板块,东财三级行业
BK1437.DC,20260327,改性塑料,星辉环材,300834.SZ,1.36,7.57,15394551.8,2.04,16,6,行业板块,东财三级行业
BK1436.DC,20260327,农药,苏利股份,603585.SH,3.43,10.03,26614310.9,1.91,34,0,行业板块,东财三级行业
BK1435.DC,20260327,磷肥及磷化工,六国化工,600470.SH,4.53,10.07,23389358.0,4.42,9,0,行业板块,东财三级行业
BK1434.DC,20260327,钾肥,亚钾国际,000893.SZ,5.28,8.1,42295918.4,2.42,4,0,行业板块,东财三级行业
BK1433.DC,20260327,复合肥,金正大,002470.SZ,3.38,9.96,9479004.4,5.04,10,0,行业板块,东财三级行业
BK1432.DC,20260327,氮肥,赤天化,600227.SH,4.66,10.05,12472837.6,8.46,6,0,行业板块,东财三级行业
BK1431.DC,20260327,有机硅,新亚强,603155.SH,1.87,2.87,10851307.3,1.27,8,1,行业板块,东财三级行业
BK1430.DC,20260327,涂料油墨,松井股份,688157.SH,1.96,5.92,6973454.9,1.84,15,1,行业板块,东财三级行业
BK1429.DC,20260327,食品及饲料添加剂,科拓生物,300858.SZ,2.62,19.99,30491304.0,1.57,23,1,行业板块,东财三级行业
BK1428.DC,20260327,其他化学制品,百川股份,002455.SZ,2.31,10.0,49079008.0,3.03,71,7,行业板块,东财三级行业
BK1427.DC,20260327,民爆制品,雅化集团,002497.SZ,2.13,4.99,13763432.4,3.21,11,1,行业板块,东财三级行业
BK1426.DC,20260327,聚氨酯,沧州大化,600230.SH,1.77,3.57,28940484.8,3.08,9,0,行业板块,东财三级行业
BK1425.DC,20260327,胶黏剂及胶带,永冠新材,603681.SH,1.88,3.24,2242459.5,3.33,5,0,行业板块,东财三级行业
BK1424.DC,20260327,氟化工,永太科技,002326.SZ,1.86,4.08,27638814.4,2.52,10,0,行业板块,东财三级行业
BK1423.DC,20260327,纺织化学制品,亚邦股份,603188.SH,1.25,3.18,9839662.0,2.07,10,2,行业板块,东财三级行业
BK1422.DC,20260327,无机盐,鲁银投资,600784.SH,2.67,5.17,10234715.4,3.6,9,1,行业板块,东财三级行业
BK1421.DC,20260327,钛白粉,鲁北化工,600727.SH,4.34,10.01,7444708.9,3.02,6,0,行业板块,东财三级行业
BK1420.DC,20260327,其他化学原料,维远股份,600955.SH,3.36,10.0,18039563.8,4.15,16,1,行业板块,东财三级行业
BK1419.DC,20260327,煤化工,金煤科技,600844.SH,3.17,9.91,32781913.6,4.03,8,1,行业板块,东财三级行业
BK1418.DC,20260327,氯碱,天原股份,002386.SZ,3.14,9.93,18455586.3,2.75,14,1,行业板块,东财三级行业
BK1417.DC,20260327,纯碱,山东海化,000822.SZ,3.59,10.07,6176192.6,2.69,4,1,行业板块,东财三级行业
BK1416.DC,20260327,粘胶,吉林化纤,000420.SZ,0.72,2.77,2731544.3,4.86,2,1,行业板块,东财三级行业
