factor_id,factor_name,sample_count,win_rate,total_pnl,avg_pnl_pct,stop_loss_rate,take_profit_rate,avg_score,strong_count,strong_total_pnl,strong_avg_pnl_pct,strong_win_rate,strong_stop_loss_rate,mid_count,mid_total_pnl,weak_count,weak_total_pnl,weak_avg_pnl_pct,weak_win_rate,weak_stop_loss_rate,weak_stop_loss_count,strong_minus_weak_pnl,weak_stop_loss_excess,feedback
stk_liquidity_percentile,流动性分位,84,0.4880952380952381,424168.24166399974,0.0316286880050154,0.35714285714285715,0.5,99.04742113817429,84,424168.24166399974,0.0316286880050154,0.4880952380952381,0.35714285714285715,0,0.0,0,0.0,0.0,0.0,0.0,0,424168.24166399974,-0.35714285714285715,中性观察
stk_new_high_20d,阶段强势位置,84,0.4880952380952381,424168.24166399974,0.0316286880050154,0.35714285714285715,0.5,88.23529411764704,84,424168.24166399974,0.0316286880050154,0.4880952380952381,0.35714285714285715,0,0.0,0,0.0,0.0,0.0,0.0,0,424168.24166399974,-0.35714285714285715,中性观察
tech_score,tech_score,84,0.4880952380952381,424168.24166399974,0.0316286880050154,0.35714285714285715,0.5,94.68660943627454,84,424168.24166399974,0.0316286880050154,0.4880952380952381,0.35714285714285715,0,0.0,0,0.0,0.0,0.0,0.0,0,424168.24166399974,-0.35714285714285715,中性观察
