trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,代码,名称,最新价,涨跌幅,所属行业,首次封板时间,最后封板时间,炸板次数,连板数,涨停统计,成交额,换手率,流通市值,总市值,板上成交金额,封单金额,行业代码
20260312,000420.SZ,化学纤维,吉林化纤,5.02,10.09,495630608.0,,12339316337.86,12343519046.72,4.02,202258611.0,92500,92500,0,1/1,1.0,U,000420,吉林化纤,5.02,10.09,化学纤维,92500,92500,0,1.0,1/1,495630608.0,4.02,12339316337.86,12343519046.72,,202258611.0,BK0471.DC
20260312,000537.SZ,电力,绿发电力,12.51,10.03,913512544.0,,25853195423.52,25853195423.52,3.59,280453333.0,93157,93157,0,3/3,3.0,U,000537,绿发电力,12.51,10.03,电力,93157,93157,0,3.0,3/3,913512544.0,3.59,25853195423.52,25853195423.52,,280453333.0,BK0428.DC
20260312,000553.SZ,农化制品,安道麦A,6.8,10.03,206162152.0,,14804089334.8,15842719968.0,1.44,34507960.0,101706,101706,0,1/1,1.0,U,000553,安道麦A,6.8,10.03,农化制品,101706,101706,0,1.0,1/1,206162152.0,1.44,14804089334.8,15842719968.0,,34507960.0,BK0731.DC
20260312,000593.SZ,燃气Ⅱ,德龙汇能,15.65,9.98,450433216.0,,5610261594.85,5612575275.2,8.24,113564256.0,101918,101918,0,1/1,1.0,U,000593,德龙汇能,15.65,9.98,燃气Ⅱ,101918,101918,0,1.0,1/1,450433216.0,8.24,5610261594.85,5612575275.2,,113564256.0,BK1028.DC
20260312,000600.SZ,电力,建投能源,10.7,9.97,1065117984.0,,11663544373.2,19294607908.8,9.49,93425980.0,134145,134145,0,1/1,1.0,U,000600,建投能源,10.7,9.97,电力,134145,134145,0,1.0,1/1,1065117984.0,9.49,11663544373.2,19294607908.8,,93425980.0,BK0428.DC
20260312,000890.SZ,环保设备,法尔胜,10.08,10.04,819943552.0,,4228469743.68,4228599997.44,19.9,46265214.0,94236,104645,3,7/14,1.0,U,000890,法尔胜,10.08,10.04,环保设备,94236,104645,3,1.0,7/14,819943552.0,19.9,4228469743.68,4228599997.44,,46265214.0,BK1387.DC
20260312,000990.SZ,化学原料,诚志股份,9.78,10.01,821062064.0,,11885014290.3,11885023102.08,6.98,81286157.0,94242,111739,1,1/1,1.0,U,000990,诚志股份,9.78,10.01,化学原料,94242,111739,1,1.0,1/1,821062064.0,6.98,11885014290.3,11885023102.08,,81286157.0,BK1019.DC
20260312,001260.SZ,汽车零部件,坤泰股份,24.53,10.0,86447769.0,,2820950000.0,2820950000.0,3.1,59009368.0,94742,94742,0,1/1,1.0,U,001260,坤泰股份,24.53,10.0,汽车零部件,94742,94742,0,1.0,1/1,86447769.0,3.1,2820950000.0,2820950000.0,,59009368.0,BK0481.DC
20260312,002015.SZ,电力,协鑫能科,21.36,9.99,7252100608.0,,34674213755.04,34674213626.88,21.41,241845695.0,100315,130454,9,3/5,1.0,U,002015,协鑫能科,21.36,9.99,电力,100315,130454,9,1.0,3/5,7252100608.0,21.41,34674213755.04,34674213626.88,,241845695.0,BK0428.DC
20260312,002150.SZ,通用设备,正泰电源,32.65,10.01,744829136.0,,11706493531.7,11782366320.0,6.45,61396692.0,93124,93724,1,2/2,2.0,U,002150,正泰电源,32.65,10.01,通用设备,93124,93724,1,2.0,2/2,744829136.0,6.45,11706493531.7,11782366320.0,,61396692.0,BK0545.DC
20260312,002254.SZ,化学纤维,泰和新材,13.81,10.04,502711328.0,,11746341773.73,11835959711.04,4.28,42889703.0,92500,101009,1,1/1,1.0,U,002254,泰和新材,13.81,10.04,化学纤维,92500,101009,1,1.0,1/1,502711328.0,4.28,11746341773.73,11835959711.04,,42889703.0,BK0471.DC
20260312,002445.SZ,通用设备,中南文化,4.08,9.97,47724005.0,,9654834369.84,9696558746.88,0.49,482047675.0,92500,92500,0,4/4,4.0,U,002445,中南文化,4.08,9.97,通用设备,92500,92500,0,4.0,4/4,47724005.0,0.49,9654834369.84,9696558746.88,,482047675.0,BK0545.DC
20260312,002487.SZ,风电设备,大金重工,73.32,10.01,1641388976.0,,46259073903.12,46759781902.08,3.71,95790747.0,132127,132127,0,1/1,1.0,U,002487,大金重工,73.32,10.01,风电设备,132127,132127,0,1.0,1/1,1641388976.0,3.71,46259073903.12,46759781902.08,,95790747.0,BK1032.DC
20260312,002498.SZ,电网设备,汉缆股份,10.38,9.96,2808565168.0,,34532142480.0,34532142480.0,8.44,267705639.0,95727,95727,0,8/15,1.0,U,002498,汉缆股份,10.38,9.96,电网设备,95727,95727,0,1.0,8/15,2808565168.0,8.44,34532142480.0,34532142480.0,,267705639.0,BK0457.DC
20260312,002652.SZ,装修建材,扬子新材,5.37,10.04,275078576.0,,2749783680.0,2749783680.0,10.63,35058259.0,141506,141506,0,1/1,1.0,U,002652,扬子新材,5.37,10.04,装修建材,141506,141506,0,1.0,1/1,275078576.0,10.63,2749783680.0,2749783680.0,,35058259.0,BK0476.DC
20260312,002869.SZ,计算机设,金溢科技,24.15,10.02,279700416.0,,3804065834.1,4272497032.65,7.63,151942381.0,141215,141215,0,1/1,1.0,U,002869,金溢科技,24.15,10.02,计算机设,141215,141215,0,1.0,1/1,279700416.0,7.63,3804065834.1,4272497032.65,,151942381.0,BK1446.DC
20260312,002951.SZ,其他电源,金时科技,17.24,10.02,191747528.0,,6915385087.0,6982200000.0,2.84,42125940.0,93748,93748,0,1/1,1.0,U,002951,金时科技,17.24,10.02,其他电源,93748,93748,0,1.0,1/1,191747528.0,2.84,6915385087.0,6982200000.0,,42125940.0,BK1322.DC
20260312,300690.SZ,风电设备,双一科技,37.4,19.99,1320198464.0,,4143223574.6,6184049570.6,33.34,23872420.0,132639,141824,4,1/1,1.0,U,300690,双一科技,37.4,19.99,风电设备,132639,141824,4,1.0,1/1,1320198464.0,33.34,4143223574.6,6184049570.6,,23872420.0,BK1032.DC
20260312,301068.SZ,环境治理,大地海洋,35.16,20.0,225135886.0,,3543348327.0,4968661488.72,6.73,3612303.0,135406,145633,2,1/1,1.0,U,301068,大地海洋,35.16,20.0,环境治理,135406,145633,2,1.0,1/1,225135886.0,6.73,3543348327.0,4968661488.72,,3612303.0,BK1235.DC
20260312,301396.SZ,IT服务Ⅱ,宏景科技,149.98,20.0,3671849872.0,,11410639478.52,23024561699.06,33.96,51053192.0,143848,143848,0,2/4,1.0,U,301396,宏景科技,149.98,20.0,IT服务Ⅱ,143848,143848,0,1.0,2/4,3671849872.0,33.96,11410639478.52,23024561699.06,,51053192.0,BK1238.DC
20260312,301667.SZ,汽车零部件,纳百川,79.98,20.0,769277280.0,,1799106830.82,8931334608.0,45.12,68638756.0,101512,101730,2,1/1,1.0,U,301667,纳百川,79.98,20.0,汽车零部件,101512,101730,2,1.0,1/1,769277280.0,45.12,1799106830.82,8931334608.0,,68638756.0,BK0481.DC
20260312,600121.SH,煤炭开采,郑州煤电,5.14,10.06,682120288.0,,6262637875.32,6262637844.48,11.3,190812112.0,110459,110459,0,1/1,1.0,U,600121,郑州煤电,5.14,10.06,煤炭开采,110459,110459,0,1.0,1/1,682120288.0,11.3,6262637875.32,6262637844.48,,190812112.0,BK1250.DC
20260312,600188.SH,煤炭开采,兖矿能源,22.17,10.02,2706121952.0,,131333108732.28,222530941532.16,2.12,84326787.0,102658,132846,2,1/1,1.0,U,600188,兖矿能源,22.17,10.02,煤炭开采,102658,132846,2,1.0,1/1,2706121952.0,2.12,131333108732.28,222530941532.16,,84326787.0,BK1250.DC
20260312,600370.SH,化学纤维,三房巷,2.48,10.22,258764608.0,,9663768178.16,9663768185.6,2.68,83785312.0,92502,93444,1,1/1,1.0,U,600370,三房巷,2.48,10.22,化学纤维,92502,93444,1,1.0,1/1,258764608.0,2.68,9663768178.16,9663768185.6,,83785312.0,BK0471.DC
20260312,600691.SH,农化制品,潞化科技,4.03,10.11,394341136.0,,9573611386.56,9575207266.56,4.13,48788485.0,93031,93125,1,1/1,1.0,U,600691,潞化科技,4.03,10.11,农化制品,93031,93125,1,1.0,1/1,394341136.0,4.13,9573611386.56,9575207266.56,,48788485.0,BK0731.DC
20260312,600703.SH,光学光电,三安光电,18.74,9.98,7968259072.0,,93494210943.98,93494209013.76,8.73,352746037.0,94929,135626,1,1/1,1.0,U,600703,三安光电,18.74,9.98,光学光电,94929,135626,1,1.0,1/1,7968259072.0,8.73,93494210943.98,93494209013.76,,352746037.0,BK1038.DC
20260312,600714.SH,化学原料,金瑞矿业,23.79,9.99,1319242416.0,,6855713534.67,6855713510.88,19.95,12125763.0,130030,143251,8,1/1,1.0,U,600714,金瑞矿业,23.79,9.99,化学原料,130030,143251,8,1.0,1/1,1319242416.0,19.95,6855713534.67,6855713510.88,,12125763.0,BK1019.DC
20260312,600722.SH,化学原料,金牛化工,15.4,10.0,2440938784.0,,10476923010.4,10476923072.0,24.0,48526016.0,102923,134120,3,5/9,2.0,U,600722,金牛化工,15.4,10.0,化学原料,102923,134120,3,2.0,5/9,2440938784.0,24.0,10476923010.4,10476923072.0,,48526016.0,BK1019.DC
20260312,600726.SH,电力,华电能源,3.88,9.92,690390832.0,,29004304487.04,30680464424.96,2.43,107597374.0,93507,93507,0,3/3,3.0,U,600726,华电能源,3.88,9.92,电力,93507,93507,0,3.0,3/3,690390832.0,2.43,29004304487.04,30680464424.96,,107597374.0,BK0428.DC
20260312,600821.SH,电力,金开新能,10.87,10.02,4826750464.0,,21710253734.11,21710253766.72,23.48,231912656.0,131046,131046,0,5/10,1.0,U,600821,金开新能,10.87,10.02,电力,131046,131046,0,1.0,5/10,4826750464.0,23.48,21710253734.11,21710253766.72,,231912656.0,BK0428.DC
20260312,600844.SH,化学原料,金煤科技,3.94,10.06,619476624.0,,3241558697.96,4005105505.6,19.57,19815048.0,100908,141220,4,1/1,1.0,U,600844,金煤科技,3.94,10.06,化学原料,100908,141220,4,1.0,1/1,619476624.0,19.57,3241558697.96,4005105505.6,,19815048.0,BK1019.DC
20260312,600868.SH,电力,梅雁吉祥,4.33,9.9,846547968.0,,8218983780.07,8218983749.76,10.59,99084714.0,94149,94149,0,1/1,1.0,U,600868,梅雁吉祥,4.33,9.9,电力,94149,94149,0,1.0,1/1,846547968.0,10.59,8218983780.07,8218983749.76,,99084714.0,BK0428.DC
20260312,600935.SH,化学原料,华塑股份,3.31,9.97,409537664.0,,11609499997.72,11898582991.84,3.61,14985032.0,100225,131022,1,1/1,1.0,U,600935,华塑股份,3.31,9.97,化学原料,100225,131022,1,1.0,1/1,409537664.0,3.61,11609499997.72,11898582991.84,,14985032.0,BK1019.DC
20260312,600956.SH,电力,新天绿能,9.46,10.0,863155424.0,,22212918884.42,42690075704.32,4.01,12290432.0,134557,145633,2,1/1,1.0,U,600956,新天绿能,9.46,10.0,电力,134557,145633,2,1.0,1/1,863155424.0,4.01,22212918884.42,42690075704.32,,12290432.0,BK0428.DC
20260312,601015.SH,焦炭Ⅱ,陕西黑猫,5.17,10.0,1011184560.0,,10559712793.63,10559712757.44,9.97,251853091.0,130220,130220,0,1/1,1.0,U,601015,陕西黑猫,5.17,10.0,焦炭Ⅱ,130220,130220,0,1.0,1/1,1011184560.0,9.97,10559712793.63,10559712757.44,,251853091.0,BK1249.DC
20260312,601016.SH,电力,节能风电,4.43,9.93,3470422992.0,,26288286143.53,28530886376.96,13.35,217451290.0,93829,130232,6,2/2,2.0,U,601016,节能风电,4.43,9.93,电力,93829,130232,6,2.0,2/2,3470422992.0,13.35,26288286143.53,28530886376.96,,217451290.0,BK0428.DC
20260312,601038.SH,专用设备,一拖股份,15.82,10.01,427316832.0,,11575577450.5,17776068329.6,3.82,130931841.0,130211,130211,0,1/1,1.0,U,601038,一拖股份,15.82,10.01,专用设备,130211,130211,0,1.0,1/1,427316832.0,3.82,11575577450.5,17776068329.6,,130931841.0,BK0910.DC
20260312,601330.SH,环境治理,绿色动力,9.21,10.04,995343344.0,,9109561910.7,13175682913.44,11.09,18208869.0,93335,131820,14,2/2,2.0,U,601330,绿色动力,9.21,10.04,环境治理,93335,131820,14,2.0,2/2,995343344.0,11.09,9109561910.7,13175682913.44,,18208869.0,BK1235.DC
20260312,601868.SH,基础建设,中国能建,3.8,10.14,17458275072.0,,123229165016.8,158426421862.4,14.75,30659844.0,133322,145443,6,3/5,2.0,U,601868,中国能建,3.8,10.14,基础建设,133322,145443,6,2.0,3/5,17458275072.0,14.75,123229165016.8,158426421862.4,,30659844.0,BK1247.DC
20260312,601969.SH,冶钢原料,海南矿业,13.42,10.0,1368213792.0,,26470636186.72,26816491595.52,5.28,16103261.0,95627,145343,2,2/4,1.0,U,601969,海南矿业,13.42,10.0,冶钢原料,95627,145343,2,1.0,2/4,1368213792.0,5.28,26470636186.72,26816491595.52,,16103261.0,BK1228.DC
20260312,601991.SH,电力,大唐发电,4.58,10.1,764848800.0,,56774088105.48,84760734218.24,1.38,209172644.0,93533,93533,0,1/1,1.0,U,601991,大唐发电,4.58,10.1,电力,93533,93533,0,1.0,1/1,764848800.0,1.38,56774088105.48,84760734218.24,,209172644.0,BK0428.DC
20260312,603077.SH,农化制品,和邦生物,3.33,9.9,2540290320.0,,29409018969.24,29409018716.16,8.85,80983062.0,95308,134702,3,1/1,1.0,U,603077,和邦生物,3.33,9.9,农化制品,95308,134702,3,1.0,1/1,2540290320.0,8.85,29409018969.24,29409018716.16,,80983062.0,BK0731.DC
20260312,603092.SH,风电设备,德力佳,73.82,10.0,502504400.0,,2469460597.2,29528007086.72,20.88,19370368.0,130955,144149,4,1/1,1.0,U,603092,德力佳,73.82,10.0,风电设备,130955,144149,4,1.0,1/1,502504400.0,20.88,2469460597.2,29528007086.72,,19370368.0,BK1032.DC
20260312,603281.SH,化学制品,江瀚新材,32.81,9.99,235221952.0,,12249066688.54,12249066491.68,1.98,41729070.0,130441,130441,0,1/1,1.0,U,603281,江瀚新材,32.81,9.99,化学制品,130441,130441,0,1.0,1/1,235221952.0,1.98,12249066688.54,12249066491.68,,41729070.0,BK0538.DC
20260312,603507.SH,风电设备,振江股份,38.87,9.99,721297952.0,,7065489573.09,7163791803.09,10.7,50267461.0,131221,131221,0,1/1,1.0,U,603507,振江股份,38.87,9.99,风电设备,131221,131221,0,1.0,1/1,721297952.0,10.7,7065489573.09,7163791803.09,,50267461.0,BK1032.DC
20260312,603527.SH,工业金属,众源新材,12.39,10.04,682666416.0,,3927273168.0,3927273168.0,17.73,18100798.0,110350,140305,4,1/1,1.0,U,603527,众源新材,12.39,10.04,工业金属,110350,140305,4,1.0,1/1,682666416.0,17.73,3927273168.0,3927273168.0,,18100798.0,BK1287.DC
20260312,603626.SH,消费电子,科森科技,24.37,10.02,704706640.0,,13522418045.3,13522418191.52,5.28,132296419.0,93407,93631,1,1/1,1.0,U,603626,科森科技,24.37,10.02,消费电子,93407,93631,1,1.0,1/1,704706640.0,5.28,13522418045.3,13522418191.52,,132296419.0,BK1037.DC
20260312,603693.SH,电力,江苏新能,15.42,9.99,546478352.0,,13746558069.6,13746558192.96,4.17,46339705.0,131740,131740,0,1/1,1.0,U,603693,江苏新能,15.42,9.99,电力,131740,131740,0,1.0,1/1,546478352.0,4.17,13746558069.6,13746558192.96,,46339705.0,BK0428.DC
20260312,603978.SH,金属新材,深圳新星,27.52,9.99,297041456.0,,5809315108.48,5809315108.48,5.17,215405011.0,93440,93440,0,1/1,1.0,U,603978,深圳新星,27.52,9.99,金属新材,93440,93440,0,1.0,1/1,297041456.0,5.17,5809315108.48,5809315108.48,,215405011.0,BK1619.DC
20260312,603992.SH,家居用品,松霖科技,32.18,10.02,334868128.0,,13941136960.46,13941136992.64,2.54,78792923.0,144419,144419,0,1/1,1.0,U,603992,松霖科技,32.18,10.02,家居用品,144419,144419,0,1.0,1/1,334868128.0,2.54,13941136960.46,13941136992.64,,78792923.0,BK0440.DC
20260312,605305.SH,工程机械,中际联合,42.58,10.0,729044768.0,,9049101600.0,9049101600.0,8.4,112462083.0,140907,140907,0,1/1,1.0,U,605305,中际联合,42.58,10.0,工程机械,140907,140907,0,1.0,1/1,729044768.0,8.4,9049101600.0,9049101600.0,,112462083.0,BK0739.DC
20260312,688295.SH,化学纤维,中复神鹰,43.25,20.01,1318114672.0,,38925000000.0,38925000000.0,3.4,141733969.0,92503,94039,2,1/1,1.0,U,688295,中复神鹰,43.25,20.01,化学纤维,92503,94039,2,1.0,1/1,1318114672.0,3.4,38925000000.0,38925000000.0,,141733969.0,BK0471.DC
