trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,代码,名称,最新价,涨跌幅,所属行业,首次封板时间,最后封板时间,炸板次数,连板数,涨停统计,成交额,换手率,流通市值,总市值,板上成交金额,封单金额,行业代码
20260401,000078.SZ,医药商业,海王生物,3.45,9.87,410250832.0,,9061221926.1,9077375260.8,4.7,110888916.0,101836,101836,0,1/1,1.0,U,000078,海王生物,3.45,9.87,医药商业,101836,101836,0,1.0,1/1,410250832.0,4.7,9061221926.1,9077375260.8,,110888916.0,BK1042.DC
20260401,000534.SZ,生物制品,万泽股份,38.98,9.99,450668832.0,,19488846815.68,19862200997.76,2.37,142639514.0,94512,94512,0,1/1,1.0,U,000534,万泽股份,38.98,9.99,生物制品,94512,94512,0,1.0,1/1,450668832.0,2.37,19488846815.68,19862200997.76,,142639514.0,BK1044.DC
20260401,000788.SZ,化学制药,北大医药,6.56,10.07,422455424.0,,3909677508.0,3909677501.44,11.11,103316720.0,103600,103600,0,1/1,1.0,U,000788,北大医药,6.56,10.07,化学制药,103600,103600,0,1.0,1/1,422455424.0,11.11,3909677508.0,3909677501.44,,103316720.0,BK0465.DC
20260401,000815.SZ,IT服务Ⅱ,美利云,20.7,9.99,1411694288.0,,14391944824.5,14391944928.0,10.08,140947562.0,94124,94124,0,1/1,1.0,U,000815,美利云,20.7,9.99,IT服务Ⅱ,94124,94124,0,1.0,1/1,1411694288.0,10.08,14391944824.5,14391944928.0,,140947562.0,BK1238.DC
20260401,002083.SZ,纺织制造,孚日股份,12.95,10.03,927873552.0,,12258975205.4,12258975153.6,7.87,68638690.0,105130,105130,0,1/1,1.0,U,002083,孚日股份,12.95,10.03,纺织制造,105130,105130,0,1.0,1/1,927873552.0,7.87,12258975205.4,12258975153.6,,68638690.0,BK1224.DC
20260401,002269.SZ,服装家纺,美邦服饰,1.84,10.18,264392262.0,,4623000000.0,4623000000.0,5.72,22438800.0,92500,93718,1,1/1,1.0,U,002269,美邦服饰,1.84,10.18,服装家纺,92500,93718,1,1.0,1/1,264392262.0,5.72,4623000000.0,4623000000.0,,22438800.0,BK1225.DC
20260401,002408.SZ,炼化及贸,齐翔腾达,6.51,9.97,640283104.0,,17909633059.08,18506964540.96,3.7,92224338.0,132557,132557,0,1/1,1.0,U,002408,齐翔腾达,6.51,9.97,炼化及贸,132557,132557,0,1.0,1/1,640283104.0,3.7,17909633059.08,18506964540.96,,92224338.0,BK1274.DC
20260401,002432.SZ,医疗器械,九安医疗,80.94,10.0,1100034048.0,,35484877637.58,37635140604.48,3.17,293010327.0,93236,93236,0,3/4,1.0,U,002432,九安医疗,80.94,10.0,医疗器械,93236,93236,0,1.0,3/4,1100034048.0,3.17,35484877637.58,37635140604.48,,293010327.0,BK1041.DC
20260401,002558.SZ,游戏Ⅱ,巨人网络,34.69,9.99,1874729904.0,,65930494773.99,65930494669.92,2.94,123643346.0,133136,133136,0,1/1,1.0,U,002558,巨人网络,34.69,9.99,游戏Ⅱ,133136,133136,0,1.0,1/1,1874729904.0,2.94,65930494773.99,65930494669.92,,123643346.0,BK1046.DC
20260401,002560.SZ,电网设备,通达股份,11.87,10.01,981085552.0,,5376350343.74,6240516897.12,18.46,74337062.0,93312,94518,2,2/2,2.0,U,002560,通达股份,11.87,10.01,电网设备,93312,94518,2,2.0,2/2,981085552.0,18.46,5376350343.74,6240516897.12,,74337062.0,BK0457.DC
