trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,代码,名称,最新价,涨跌幅,所属行业,首次封板时间,最后封板时间,炸板次数,连板数,涨停统计,成交额,换手率,流通市值,总市值,板上成交金额,封单金额,行业代码
20260330,000008.SZ,轨交设备,神州高铁,2.97,10.0,393365440.0,,8067401947.44,8067641709.6,4.95,31340034.0,130012,132045,1,1/1,1.0,U,000008,神州高铁,2.97,10.0,轨交设备,130012,132045,1,1.0,1/1,393365440.0,4.95,8067401947.44,8067641709.6,,31340034.0,BK1394.DC
20260330,000048.SZ,养殖业,京基智农,22.61,10.02,872839472.0,,11900989425.5,11989681808.16,7.43,17224750.0,94036,141909,12,1/1,1.0,U,000048,京基智农,22.61,10.02,养殖业,94036,141909,12,1.0,1/1,872839472.0,7.43,11900989425.5,11989681808.16,,17224750.0,BK1259.DC
20260330,000592.SZ,林业Ⅱ,平潭发展,11.62,10.04,4900184064.0,,22253374257.38,22447294011.52,22.49,150207219.0,100533,104957,9,2/4,1.0,U,000592,平潭发展,11.62,10.04,林业Ⅱ,100533,104957,9,1.0,2/4,4900184064.0,22.49,22253374257.38,22447294011.52,,150207219.0,BK1255.DC
20260330,000753.SZ,综合Ⅱ,漳州发展,7.21,10.08,575105024.0,,7148578521.91,7148578529.12,8.33,97163142.0,134227,134227,0,2/4,1.0,U,000753,漳州发展,7.21,10.08,综合Ⅱ,134227,134227,0,1.0,2/4,575105024.0,8.33,7148578521.91,7148578529.12,,97163142.0,BK0539.DC
20260330,000890.SZ,环保设备,法尔胜,14.83,10.01,570319696.0,,6221052212.18,6221243845.44,9.4,149746785.0,93427,93445,1,2/2,2.0,U,000890,法尔胜,14.83,10.01,环保设备,93427,93445,1,2.0,2/2,570319696.0,9.4,6221052212.18,6221243845.44,,149746785.0,BK1387.DC
20260330,001400.SZ,专用设备,江顺科技,164.1,10.0,401578352.0,,2461500000.0,9846000000.0,17.19,74778729.0,105306,105306,0,2/4,1.0,U,001400,江顺科技,164.1,10.0,专用设备,105306,105306,0,1.0,2/4,401578352.0,17.19,2461500000.0,9846000000.0,,74778729.0,BK0910.DC
20260330,002038.SZ,化学制药,双鹭药业,7.27,9.98,1167837344.0,,6193410919.63,7468834500.0,18.98,15530901.0,93024,145542,9,3/4,2.0,U,002038,双鹭药业,7.27,9.98,化学制药,93024,145542,9,2.0,3/4,1167837344.0,18.98,6193410919.63,7468834500.0,,15530901.0,BK0465.DC
20260330,002160.SZ,工业金属,常铝股份,5.49,10.02,109652319.0,,5658704894.61,5669968612.32,1.94,154079046.0,92500,92500,0,1/1,1.0,U,002160,常铝股份,5.49,10.02,工业金属,92500,92500,0,1.0,1/1,109652319.0,1.94,5658704894.61,5669968612.32,,154079046.0,BK1287.DC
20260330,002222.SZ,光学光电,福晶科技,71.94,10.0,2873465136.0,,33678834305.16,33829785000.0,8.8,161772413.0,110624,110624,0,1/1,1.0,U,002222,福晶科技,71.94,10.0,光学光电,110624,110624,0,1.0,1/1,2873465136.0,8.8,33678834305.16,33829785000.0,,161772413.0,BK1038.DC
20260330,002309.SZ,光伏设备,中利集团,4.76,9.93,3939074624.0,,11453189786.08,14316487265.92,36.37,93198896.0,112821,134842,3,5/7,1.0,U,002309,中利集团,4.76,9.93,光伏设备,112821,134842,3,1.0,5/7,3939074624.0,36.37,11453189786.08,14316487265.92,,93198896.0,BK1031.DC
20260330,002361.SZ,塑料,神剑股份,15.0,9.97,3313354672.0,,12136844760.0,14265524640.0,28.43,285894210.0,102927,102927,0,3/3,3.0,U,002361,神剑股份,15.0,9.97,塑料,102927,102927,0,3.0,3/3,3313354672.0,28.43,12136844760.0,14265524640.0,,285894210.0,BK0454.DC
20260330,002370.SZ,化学制药,亚太药业,7.18,9.95,549224720.0,,5353892865.4,5353892908.48,10.47,80168290.0,95630,102030,2,1/1,1.0,U,002370,亚太药业,7.18,9.95,化学制药,95630,102030,2,1.0,1/1,549224720.0,10.47,5353892865.4,5353892908.48,,80168290.0,BK0465.DC
20260330,002432.SZ,医疗器械,九安医疗,75.5,9.99,4105724160.0,,33099929103.5,35105672296.0,13.26,24476873.0,132324,142215,3,2/2,2.0,U,002432,九安医疗,75.5,9.99,医疗器械,132324,142215,3,2.0,2/2,4105724160.0,13.26,33099929103.5,35105672296.0,,24476873.0,BK1041.DC
