trade_date,content_type,ts_code,name,pct_change,close,net_amount,net_amount_rate,buy_elg_amount,buy_elg_amount_rate,buy_lg_amount,buy_lg_amount_rate,buy_md_amount,buy_md_amount_rate,buy_sm_amount,buy_sm_amount_rate,buy_sm_amount_stock,rank,net_mamount,net_damount,total_net_amount
20260403,地域,BK0157.DC,湖北板块,-1.66,20997.55,-64589.7216,2.43,1154029568.0,1.59,614536192.0,0.84,-1196577792.0,-1.65,-645897216.0,-0.89,光迅科技,1,-119657.7792,61453.6192,-122793.88160000001
20260403,地域,BK0163.DC,青海板块,-0.24,5698.3,8434.304,1.96,176947968.0,2.75,-51113360.0,-0.8,-210177648.0,-3.27,84343040.0,1.31,远东股份,2,-21017.7648,-5111.336,-17694.7968
20260403,地域,BK0175.DC,内蒙古,-2.3,27472.08,38574.4128,-0.04,-13363056.0,-0.09,6807056.0,0.05,-395338880.0,-2.63,385744128.0,2.57,包钢股份,3,-39533.888,680.7056,-278.76960000000076
20260403,地域,BK0171.DC,云南板块,-2.5,18647.07,75847.04,-1.59,191872832.0,1.14,-460037424.0,-2.73,-499340544.0,-2.96,758470400.0,4.5,云南锗业,4,-49934.0544,-46003.7424,-20090.75680000001
20260403,地域,BK0174.DC,西藏板块,-2.19,25461.11,30402.1216,-6.5,-101530192.0,-2.11,-211394736.0,-4.39,8903712.0,0.18,304021216.0,6.31,灵康药业,5,890.3712,-21139.4736,10153.019199999999
20260403,地域,BK0148.DC,吉林板块,-3.18,20750.03,29932.2208,-4.44,-161931344.0,-1.98,-201305424.0,-2.46,33145792.0,0.41,299322208.0,3.66,通化东宝,6,3314.5792,-20130.5424,13116.257600000004
20260403,地域,BK0162.DC,宁夏板块,-3.35,9718.7,32423.336,-4.94,-40818880.0,-0.54,-332904224.0,-4.4,12643824.0,0.17,324233360.0,4.28,宁夏建材,7,1264.3824,-33290.4224,397.2959999999948
20260403,地域,BK0154.DC,广西板块,-3.46,9822.8,19377.6144,-5.29,-276226176.0,-3.9,-98444304.0,-1.39,162051840.0,2.29,193776144.0,2.74,润建股份,8,16205.184,-9844.4304,25738.368000000002
20260403,地域,BK0147.DC,新疆板块,-2.9,22651.14,90993.0496,-1.14,849223424.0,2.58,-1224785152.0,-3.72,-547197952.0,-1.66,909930496.0,2.76,中油资本,9,-54719.7952,-122478.5152,-86205.26079999999
20260403,地域,BK0152.DC,甘肃板块,-2.66,20191.48,43492.248,-6.1,-186599728.0,-2.94,-200875984.0,-3.16,-47446752.0,-0.75,434922480.0,6.85,甘肃能源,10,-4744.6752,-20087.5984,18659.974400000003
20260403,地域,BK0176.DC,海南板块,-3.34,9245.17,64060.5664,-4.89,-168952112.0,-1.7,-316634688.0,-3.19,-155018880.0,-1.56,640605664.0,6.45,中稀有色,11,-15501.888,-31663.4688,16895.209600000006
20260403,地域,BK0173.DC,贵州板块,-2.48,31239.81,45195.4256,-4.34,-348541840.0,-3.09,-141190880.0,-1.25,3723728.0,0.03,451954256.0,4.0,新天药业,12,372.3728,-14119.088,31448.7104
20260403,地域,BK0170.DC,重庆板块,-1.61,20199.05,50954.7776,-2.46,-30139200.0,-0.14,-482121728.0,-2.31,-10391296.0,-0.05,509547776.0,2.45,莱美药业,13,-1039.1296,-48212.1728,1703.4752000000008
20260403,地域,BK0155.DC,河北板块,-2.5,17290.7,83988.0704,-2.1,87703952.0,0.36,-603486464.0,-2.46,-370552064.0,-1.51,839880704.0,3.43,中瓷电子,14,-37055.2064,-60348.6464,-13415.782400000004
20260403,地域,BK0164.DC,山东板块,-2.5,21821.79,182743.6032,-0.65,295323904.0,0.34,-862539776.0,-0.98,-1407016704.0,-1.6,1827436032.0,2.08,中际旭创,15,-140701.6704,-86253.9776,-44212.04479999999
20260403,地域,BK0160.DC,江西板块,-1.82,40986.97,59653.888,-3.14,-417577344.0,-1.76,-328226048.0,-1.38,130575616.0,0.55,596538880.0,2.52,志特新材,16,13057.5616,-32822.6048,39888.84479999999
20260403,地域,BK0167.DC,山西板块,-3.07,11596.54,75082.9984,-7.24,-429610112.0,-3.73,-404732432.0,-3.51,46948720.0,0.41,750829984.0,6.51,金利华电,17,4694.872,-40473.2432,39304.6272
20260403,地域,BK0146.DC,黑龙江,-3.05,8431.72,67765.3456,-6.58,-521973808.0,-3.81,-378852224.0,-2.77,212840240.0,1.56,677653456.0,4.95,人民同泰,18,21284.024,-37885.2224,51164.14720000001
20260403,地域,BK0161.DC,辽宁板块,-1.98,20616.54,86392.0128,-5.87,-480551776.0,-3.01,-456020032.0,-2.86,-213760.0,0.0,863920128.0,5.41,亚世光电,19,-21.376,-45602.0032,40768.633599999994
20260403,地域,BK0169.DC,四川板块,-2.29,26662.17,168813.6704,-1.82,-1264238080.0,-2.02,125992448.0,0.2,-619737600.0,-0.99,1688136704.0,2.69,新易盛,20,-61973.76,12599.2448,119439.1552
20260403,地域,BK0156.DC,河南板块,-2.31,21436.3,98778.7264,-3.26,-523251440.0,-1.5,-615803392.0,-1.76,105563136.0,0.3,987787264.0,2.83,仕佳光子,21,10556.3136,-61580.3392,47754.70079999999
20260403,地域,BK0158.DC,湖南板块,-2.69,26117.99,143507.7376,-3.98,-559327520.0,-1.72,-733656320.0,-2.26,-186389248.0,-0.57,1435077376.0,4.42,蓝思科技,22,-18638.9248,-73365.632,51503.18079999999
20260403,地域,BK0166.DC,天津板块,-2.86,14945.46,147945.6,-5.73,-649204224.0,-2.4,-901868800.0,-3.33,60996608.0,0.23,1479456000.0,5.46,海光信息,23,6099.6608,-90186.88,63858.38080000001
20260403,地域,BK0165.DC,陕西板块,-2.26,18705.95,203887.6928,-5.65,-462809536.0,-1.42,-1380879616.0,-4.23,-251278592.0,-0.77,2038876928.0,6.25,炬光科技,24,-25127.8592,-138087.9616,40671.871999999974
20260403,地域,BK0149.DC,安徽板块,-2.32,28467.21,277938.1504,-6.33,-1691840000.0,-3.65,-1246182144.0,-2.69,106052096.0,0.23,2779381504.0,5.99,华人健康,25,10605.2096,-124618.2144,163925.1456
20260403,地域,BK0145.DC,上海板块,-1.82,22183.07,345494.5536,-2.48,-961157376.0,-0.78,-2077562624.0,-1.69,-480096000.0,-0.39,3454945536.0,2.82,云赛智联,26,-48009.6,-207756.2624,89728.6912
20260403,地域,BK0159.DC,江苏板块,-2.09,32652.02,434277.6576,-1.7,-810450432.0,-0.37,-2914692096.0,-1.33,-908859392.0,-0.42,4342776576.0,1.98,亨通光电,27,-90885.9392,-291469.2096,51922.50880000001
20260403,地域,BK0151.DC,福建板块,-1.89,26168.13,358257.0752,-5.47,-1340049920.0,-1.79,-2760752896.0,-3.68,463732992.0,0.62,3582570752.0,4.78,福晶科技,28,46373.2992,-276075.2896,128555.08480000001
20260403,地域,BK0150.DC,北京板块,-1.96,10002.39,612803.584,-2.87,-1253714176.0,-0.7,-3861358592.0,-2.17,-1061613568.0,-0.6,6128035840.0,3.44,紫光股份,29,-106161.3568,-386135.8592,120506.36800000002
20260403,地域,BK0172.DC,浙江板块,-2.2,29530.82,562521.0624,-3.84,-3171900672.0,-1.98,-2976324352.0,-1.86,249079040.0,0.16,5625210624.0,3.51,长芯博创,30,24907.904,-297632.4352,289796.5312
20260403,地域,BK0153.DC,广东板块,-1.82,42179.59,699014.3488,-2.7,-4351518976.0,-1.59,-3001549312.0,-1.1,284438528.0,0.1,6990143488.0,2.56,通宇通讯,31,28443.8528,-300154.9312,427303.27040000004
20260403,行业,BK1215.DC,通信,0.16,7415.29,-362419.584,5.68,7210834688.0,4.52,1849786112.0,1.16,-5396494848.0,-3.38,-3624195840.0,-2.27,中际旭创,1,-539649.4848,184978.6112,-717090.4576
20260403,行业,BK0448.DC,通信设备,0.7,21866.61,-275521.3056,5.75,6752025088.0,4.75,1426896640.0,1.0,-5375837696.0,-3.78,-2755213056.0,-1.94,中际旭创,2,-537583.7696,142689.664,-670415.4112000001
20260403,行业,BK1591.DC,通信网络设备及器件,2.06,12539.17,-194091.6224,6.78,4878186240.0,5.14,1560898304.0,1.64,-4429645056.0,-4.66,-1940916224.0,-2.04,中际旭创,3,-442964.5056,156089.8304,-480966.29760000005
20260403,行业,BK0738.DC,多元金融,-0.57,634.11,-56488.008,9.32,2133427472.0,15.06,-812855744.0,-5.74,-755691584.0,-5.34,-564880080.0,-3.99,中油资本,4,-75569.1584,-81285.5744,-213342.74079999997
20260403,行业,BK1359.DC,金融控股,-0.51,2338.7,-45645.2592,11.91,1948795232.0,19.02,-728142336.0,-7.11,-764200176.0,-7.46,-456452592.0,-4.45,中油资本,5,-76420.0176,-72814.2336,-194879.51040000003
20260403,行业,BK1592.DC,通信线缆及配套,2.34,22915.86,-42700.7488,3.38,1255168768.0,3.57,-64161280.0,-0.18,-774654720.0,-2.2,-427007488.0,-1.21,亨通光电,6,-77465.472,-6416.128,-126582.34879999999
20260403,行业,BK1340.DC,印制电路板,-0.17,7951.05,-79766.8352,2.66,5597952.0,0.01,1051564288.0,2.64,-270381824.0,-0.68,-797668352.0,-2.0,东山精密,7,-27038.1824,105156.4288,-1648.5888000000123
20260403,行业,BK1201.DC,电子,-0.39,10343.0,75388.0832,0.37,1825898496.0,0.71,-891809792.0,-0.35,-1716387840.0,-0.67,753880832.0,0.29,福晶科技,8,-171638.784,-89180.9792,-185431.68000000002
20260403,行业,BK1237.DC,自动化设备,-0.34,9877.37,-69129.984,2.96,653459456.0,2.07,279501824.0,0.89,-311698944.0,-0.99,-691299840.0,-2.19,华工科技,9,-31169.8944,27950.1824,-72349.696
20260403,行业,BK0736.DC,通信服务,-1.08,1142.0,-86898.2784,5.1,458809824.0,2.66,422889504.0,2.45,-20657152.0,-0.12,-868982784.0,-5.03,光环新网,10,-2065.7152,42288.9504,-46675.0432
20260403,行业,BK0459.DC,元件,-0.27,37936.96,-63178.4704,1.89,-163902464.0,-0.35,1042361600.0,2.25,-247842560.0,-0.53,-631784704.0,-1.36,东山精密,11,-24784.256,104236.16,16273.433600000004
20260403,行业,BK1334.DC,光学元件,2.19,13543.31,-27623.9088,4.96,1449053152.0,9.34,-680262144.0,-4.39,-506735360.0,-3.27,-276239088.0,-1.78,福晶科技,12,-50673.536,-68026.2144,-146323.6592
20260403,行业,BK1409.DC,激光设备,3.52,14171.5,-56589.008,5.28,377405632.0,2.82,328224336.0,2.46,-139739904.0,-1.05,-565890080.0,-4.23,华工科技,13,-13973.9904,32822.4336,-37740.5648
20260403,行业,BK1042.DC,医药商业,-0.37,1243.49,-41389.9504,5.53,870033200.0,6.86,-168739552.0,-1.33,-287394256.0,-2.27,-413899504.0,-3.26,中国医药,14,-28739.4256,-16873.9552,-87003.3312
20260403,行业,BK1038.DC,光学光电子,-0.19,1928.67,-40993.5872,1.85,1393748992.0,3.87,-725561600.0,-2.01,-276672256.0,-0.77,-409935872.0,-1.14,福晶科技,15,-27667.2256,-72556.16,-141216.9728
20260403,行业,BK1607.DC,医药流通,0.02,2359.12,-26115.736,6.07,874079632.0,8.14,-222425280.0,-2.07,-390496976.0,-3.64,-261157360.0,-2.43,中国医药,16,-39049.6976,-22242.528,-87407.96160000001
20260403,行业,BK1589.DC,通信应用增值服务,-1.41,4825.64,-50945.936,5.06,269825248.0,2.43,290821168.0,2.62,-51187056.0,-0.46,-509459360.0,-4.6,光环新网,17,-5118.7056,29082.1168,-26982.524800000003
20260403,行业,BK1410.DC,其他自动化设备,0.75,6584.68,-37667.5664,4.91,426185584.0,3.75,131674944.0,1.16,-204111840.0,-1.8,-376675664.0,-3.32,罗博特科,18,-20411.184,13167.4944,-44911.25600000001
20260403,行业,BK1338.DC,消费电子零部件及组装,-1.04,12042.35,-26285.7728,1.29,196877056.0,0.53,283456256.0,0.76,-233215488.0,-0.63,-262857728.0,-0.71,工业富联,19,-23321.5488,28345.6256,-21261.695999999996
20260403,行业,BK1593.DC,通信终端及配件,-0.7,3830.62,-34189.864,4.6,533145648.0,5.32,-71863280.0,-0.72,-127223968.0,-1.27,-341898640.0,-3.41,中瓷电子,20,-12722.3968,-7186.328,-54098.588800000005
20260403,行业,BK1037.DC,消费电子,-1.13,1861.94,-14886.4768,1.04,121796096.0,0.31,280011520.0,0.72,-278586112.0,-0.72,-148864768.0,-0.38,工业富联,21,-27858.6112,28001.152,-14743.936000000005
20260403,行业,BK1447.DC,垂直应用软件,-1.24,8789.51,-5191.3216,1.68,757111808.0,3.26,-366234880.0,-1.58,-360070912.0,-1.55,-51913216.0,-0.22,云赛智联,22,-36007.0912,-36623.488,-77821.9008
20260403,行业,BK1332.DC,电子化学品Ⅲ,0.34,2310.27,-60252.664,2.64,56949488.0,0.39,325054224.0,2.25,217351936.0,1.5,-602526640.0,-4.17,鼎龙股份,23,21735.1936,32505.4224,-6012.047999999999
20260403,行业,BK1039.DC,电子化学品Ⅱ,0.34,2310.27,-60252.664,2.64,56949488.0,0.39,325054224.0,2.25,217351936.0,1.5,-602526640.0,-4.17,鼎龙股份,24,21735.1936,32505.4224,-6012.047999999999
20260403,行业,BK1367.DC,板材,-1.86,970.29,-35898.24,5.5,274429008.0,4.14,90206640.0,1.36,-5653248.0,-0.09,-358982400.0,-5.41,包钢股份,25,-565.3248,9020.664,-27442.9008
20260403,行业,BK1397.DC,磨具磨料,-0.45,7188.9,-35242.4784,8.59,236610560.0,5.77,115875168.0,2.82,-9083232.0,-0.22,-352424784.0,-8.59,沃尔德,26,-908.3232,11587.5168,-24563.2848
20260403,行业,BK1226.DC,普钢,-1.88,885.32,-32693.0512,4.54,257370208.0,3.63,64650336.0,0.91,4909984.0,0.07,-326930512.0,-4.61,包钢股份,27,490.9984,6465.0336,-25737.019200000002
20260403,行业,BK1444.DC,IT服务Ⅲ,-1.86,8718.14,-8383.488,0.67,406632256.0,0.93,-114294528.0,-0.26,-275303680.0,-0.63,-83834880.0,-0.19,紫光股份,28,-27530.368,-11429.4528,-47343.3088
20260403,行业,BK1238.DC,IT服务Ⅱ,-1.86,8718.14,-8383.488,0.67,406632256.0,0.93,-114294528.0,-0.26,-275303680.0,-0.63,-83834880.0,-0.19,紫光股份,29,-27530.368,-11429.4528,-47343.3088
20260403,行业,BK1462.DC,玻纤制造,-1.76,10725.06,-24019.3136,3.68,118781360.0,1.79,125709920.0,1.89,-4298144.0,-0.06,-240193136.0,-3.61,中国巨石,30,-429.8144,12570.992,-11878.136
20260403,行业,BK1588.DC,通信工程及服务,-0.99,3100.53,-29215.568,5.22,55763674.0,1.26,175137680.0,3.96,53313696.0,1.21,-292155680.0,-6.61,中贝通信,31,5331.3696,17513.768,-6370.430400000001
20260403,行业,BK1301.DC,游戏Ⅲ,-1.87,1420.55,-30860.576,2.37,104957632.0,1.23,96260720.0,1.13,107387376.0,1.26,-308605760.0,-3.63,巨人网络,32,10738.7376,9626.072,-10495.7664
20260403,行业,BK1046.DC,游戏Ⅱ,-1.87,1420.55,-30860.576,2.37,104957632.0,1.23,96260720.0,1.13,107387376.0,1.26,-308605760.0,-3.63,巨人网络,33,10738.7376,9626.072,-10495.7664
20260403,行业,BK0479.DC,钢铁,-2.06,9043.33,-22390.7744,1.78,154432448.0,1.47,32468368.0,0.31,37006928.0,0.35,-223907744.0,-2.13,包钢股份,34,3700.6928,3246.8368,-15443.244799999997
20260403,行业,BK1429.DC,食品及饲料添加剂,-2.57,2491.53,-18497.5552,3.68,5723776.0,0.12,173918048.0,3.56,3462656.0,0.07,-184975552.0,-3.79,新 和 成,35,346.2656,17391.8048,-759.4847999999984
20260403,行业,BK1333.DC,LED,-0.79,7981.72,-37879.0064,1.37,-19282560.0,-0.17,177192208.0,1.53,220880416.0,1.91,-378790064.0,-3.28,聚飞光电,36,22088.0416,17719.2208,1928.2560000000012
20260403,行业,BK1360.DC,金融信息服务,4.9,4871.08,-16313.9728,7.67,203528530.0,9.9,-45811840.0,-2.23,5423040.0,0.26,-163139728.0,-7.93,翠微股份,37,542.304,-4581.184,-20352.8528
20260403,行业,BK1325.DC,半导体材料,1.88,8188.57,20516.7904,1.42,66178320.0,0.6,88972880.0,0.81,-337461888.0,-3.08,205167904.0,1.87,阿石创,38,-33746.1888,8897.288,-4332.110400000001
20260403,行业,BK1626.DC,稀土,0.2,9329.75,-20847.8336,3.37,65443488.0,1.48,83366288.0,1.89,59668560.0,1.35,-208478336.0,-4.72,中稀有色,39,5966.856,8336.6288,-6544.348800000002
20260403,行业,BK0546.DC,玻璃玻纤,-3.01,56146.27,-17522.6432,1.98,40262752.0,0.54,108544112.0,1.44,26419568.0,0.35,-175226432.0,-2.33,中国巨石,40,2641.9568,10854.4112,-4026.275199999998
20260403,行业,BK1534.DC,印刷,-1.64,4607.85,-15618.3424,8.47,-14743246.0,-0.94,147621040.0,9.41,19400304.0,1.24,-156183424.0,-9.96,鸿博股份,41,1940.0304,14762.104,1083.7919999999995
20260403,行业,BK1483.DC,高速公路,-1.7,2674.1,-17397.8928,5.97,71058990.0,3.45,51758160.0,2.52,51161776.0,2.49,-173978928.0,-8.46,重庆路桥,42,5116.1776,5175.816,-7105.899200000003
20260403,行业,BK1473.DC,园林工程,-2.99,3546.68,-11806.5136,2.87,115427024.0,3.09,-8268768.0,-0.22,10906880.0,0.29,-118065136.0,-3.16,汇绿生态,43,1090.688,-826.8768,-11542.7024
20260403,行业,BK1573.DC,油田服务,-1.61,2115.04,-18847.1952,2.31,55616336.0,1.21,50744528.0,1.1,69281888.0,1.51,-188471952.0,-4.1,中曼石油,44,6928.1888,5074.4528,-6844.553599999998
20260403,行业,BK1587.DC,电信运营商,0.25,963.92,-6736.7792,5.09,133220896.0,7.52,-43069344.0,-2.43,-22783760.0,-1.29,-67367792.0,-3.8,中国联通,45,-2278.376,-4306.9344,-13322.089600000001
20260403,行业,BK1590.DC,其他通信设备,-1.37,5815.23,-4539.064,4.29,85524713.0,4.19,2022736.0,0.1,-44314224.0,-2.17,-45390640.0,-2.22,长江通信,46,-4431.4224,202.2736,-8768.212800000001
20260403,行业,BK1327.DC,分立器件,0.27,12903.03,2966.2096,0.63,369026736.0,2.71,-282448896.0,-2.07,-116240080.0,-0.85,29662096.0,0.22,扬杰科技,47,-11624.008,-28244.8896,-36902.687999999995
20260403,行业,BK1208.DC,建筑材料,-3.03,3690.52,-14363.4944,0.61,-62328528.0,-0.46,144714944.0,1.07,49759712.0,0.37,-143634944.0,-1.06,中国巨石,48,4975.9712,14471.4944,5083.9712
20260403,行业,BK1624.DC,其他小金属,-1.4,4970.85,26721.144,0.52,458863856.0,4.06,-399754432.0,-3.54,-323201520.0,-2.86,267211440.0,2.36,云南锗业,49,-32320.152,-39975.4432,-45574.451199999996
20260403,行业,BK1451.DC,厨房电器,-2.47,9438.14,-11265.2528,7.96,-10535104.0,-1.43,69331449.0,9.38,53856187.0,7.29,-112652528.0,-15.25,华帝股份,50,5385.6187,6933.1449,1053.5108
20260403,行业,BK1577.DC,啤酒,-0.38,2666.14,-8057.6336,2.68,33460690.0,1.63,21436160.0,1.05,25679504.0,1.25,-80576336.0,-3.94,燕京啤酒,1,2567.9504,2143.616,-3346.0671999999995
20260403,行业,BK1606.DC,线下药店,-1.56,3737.9,-15274.2032,2.55,-4046424.0,-0.21,53685728.0,2.76,103102752.0,5.3,-152742032.0,-7.85,华人健康,2,10310.2752,5368.5728,404.64480000000003
20260403,行业,BK1438.DC,合成树脂,-1.57,8294.93,45238.5168,0.68,299031072.0,4.36,-252621744.0,-3.69,-498794496.0,-7.28,452385168.0,6.6,圣泉集团,3,-49879.4496,-25262.1744,-29903.107200000002
20260403,行业,BK1509.DC,水产饲料,-1.86,6434.49,-3227.965,7.07,6137469.0,1.03,35948295.0,6.04,-9806114.0,-1.65,-32279650.0,-5.42,天马科技,4,-980.6114,3594.8295,-613.7469000000001
20260403,行业,BK1401.DC,纺织服装设备,-0.81,3512.5,272.96,2.07,47369532.0,2.56,-9102736.0,-0.49,-40996400.0,-2.22,2729600.0,0.15,标准股份,5,-4099.64,-910.2736,-4736.953600000001
20260403,行业,BK1466.DC,管材,-2.05,1887.57,-4954.5504,5.02,-1259107.0,-0.2,33091594.0,5.22,17713012.0,2.8,-49545504.0,-7.82,伟星新材,6,1771.3012,3309.1594,125.9101999999998
20260403,行业,BK1507.DC,宠物食品,-1.88,1803.44,-4324.2044,7.22,1929742.0,0.44,29791403.0,6.78,9569940.0,2.18,-43242044.0,-9.84,中宠股份,7,956.994,2979.1403,-388.07009999999946
20260403,行业,BK1398.DC,其他通用设备,-1.99,5730.3,4126.7248,0.31,75283568.0,0.79,-45510512.0,-0.48,-87053936.0,-0.92,41267248.0,0.44,大元泵业,8,-8705.3936,-4551.0512,-9129.72
20260403,行业,BK1517.DC,食用菌,0.06,1604.1,-3984.1568,3.52,-3929586.0,-0.49,32129139.0,4.01,11642026.0,1.45,-39841568.0,-4.97,雪榕生物,9,1164.2026,3212.9139,392.9596999999999
20260403,行业,BK1477.DC,其他专业工程,-2.52,3911.06,-1172.6384,0.27,-44653024.0,-0.44,72165472.0,0.72,-26942240.0,-0.27,-11726384.0,-0.12,志特新材,10,-2694.224,7216.5472,3349.6848
20260403,行业,BK1279.DC,非白酒,-1.69,2092.87,-7526.9136,1.03,11295877.0,0.43,16112848.0,0.61,47860416.0,1.8,-75269136.0,-2.84,燕京啤酒,11,4786.0416,1611.2848,-1129.5872000000004
20260403,行业,BK1609.DC,城商行Ⅲ,-1.21,1535.44,-2301.8976,0.48,63810864.0,1.45,-42520944.0,-0.97,1729040.0,0.04,-23018976.0,-0.52,青岛银行,12,172.904,-4252.0944,-6381.088
20260403,行业,BK1555.DC,专业连锁Ⅲ,-1.78,1474.21,-4154.5184,1.6,-4861211.0,-0.37,26110384.0,1.96,20296000.0,1.52,-41545184.0,-3.12,天音控股,13,2029.6,2611.0384,486.1199999999999
20260403,行业,BK1270.DC,专业连锁Ⅱ,-1.78,1474.21,-4154.5184,1.6,-4861211.0,-0.37,26110384.0,1.96,20296000.0,1.52,-41545184.0,-3.12,天音控股,14,2029.6,2611.0384,486.1199999999999
20260403,行业,BK1536.DC,综合包装,-3.17,1338.33,-4371.9821,4.02,2299280.0,0.48,16988527.0,3.54,21845824.0,4.56,-43719821.0,-9.12,海顺新材,15,2184.5824,1698.8527,-488.5470000000005
20260403,行业,BK1027.DC,小金属,-1.08,3630.84,39762.0992,0.07,452016640.0,2.07,-436013824.0,-2.0,-410504448.0,-1.88,397620992.0,1.82,云南锗业,16,-41050.4448,-43601.3824,-44889.728
20260403,行业,BK1364.DC,资产管理,-1.51,4000.08,-3350.2097,5.07,-744670.0,-0.24,16678136.0,5.31,17568632.0,5.59,-33502097.0,-10.67,华金资本,17,1756.8632,1667.8136,74.46710000000007
20260403,行业,BK1417.DC,纯碱,-2.36,1192.19,423.392,1.17,-26873345.0,-2.04,42273584.0,3.22,-19634176.0,-1.49,4233920.0,0.32,山东海化,18,-1963.4176,4227.3584,2687.3328
20260403,行业,BK1460.DC,照明设备Ⅲ,-1.59,2623.66,-2057.8768,1.44,-7944490.0,-0.82,22009742.0,2.26,-182096.0,-0.02,-20578768.0,-2.11,立达信,19,-18.2096,2200.9742,124.88779999999997
20260403,行业,BK1245.DC,照明设备Ⅱ,-1.59,2623.66,-2057.8768,1.44,-7944490.0,-0.82,22009742.0,2.26,-182096.0,-0.02,-20578768.0,-2.11,立达信,20,-18.2096,2200.9742,124.88779999999997
20260403,行业,BK1531.DC,商用载客车,-3.05,3885.53,-5066.2256,0.64,2126261.0,0.12,9106848.0,0.52,39429136.0,2.26,-50662256.0,-2.91,宇通客车,21,3942.9136,910.6848,-212.6271999999999
20260403,行业,BK1524.DC,汽车综合服务,-3.29,1049.73,-2031.5679,2.91,-4275379.0,-1.11,15455328.0,4.03,9135732.0,2.38,-20315679.0,-5.29,浩物股份,22,913.5732,1545.5328,427.5381
20260403,行业,BK1308.DC,电工仪器仪表,-1.77,2759.74,5848.6624,0.53,87332746.0,4.3,-76533872.0,-3.77,-76120368.0,-3.75,58486624.0,2.88,华盛昌,23,-7612.0368,-7653.3872,-9416.7616
20260403,行业,BK1568.DC,人力资源服务,-1.37,2105.26,-750.4829,5.49,2486215.0,1.5,6585328.0,3.98,-1566714.0,-0.95,-7504829.0,-4.54,外服控股,24,-156.6714,658.5328,-248.62149999999997
20260403,行业,BK1341.DC,房产租赁经纪,-2.19,1593.81,1068.4176,1.82,-21299447.0,-4.84,29296763.0,6.66,-18681492.0,-4.25,10684176.0,2.43,世联行,25,-1868.1492,2929.6763,2129.9447
20260403,行业,BK1387.DC,环保设备Ⅲ,-1.2,3494.93,-9213.6896,0.15,-74471072.0,-1.5,81755152.0,1.64,81904496.0,1.64,-92136896.0,-1.85,华宏科技,26,8190.4496,8175.5152,7152.2752
20260403,行业,BK1234.DC,环保设备Ⅱ,-1.2,3494.93,-9213.6896,0.15,-74471072.0,-1.5,81755152.0,1.64,81904496.0,1.64,-92136896.0,-1.85,华宏科技,27,8190.4496,8175.5152,7152.2752
20260403,行业,BK1584.DC,熟食,-2.42,2226.03,-189.2117,2.63,9134885.0,3.37,-1996899.0,-0.74,-5245869.0,-1.93,-1892117.0,-0.7,紫燕食品,28,-524.5869,-199.6899,-913.4885
20260403,行业,BK1458.DC,个护小家电,-3.43,893.6,-564.8923,2.4,-5819106.0,-2.03,12714001.0,4.43,-13387717.0,-4.67,-5648923.0,-1.97,彩虹集团,29,-1338.7717,1271.4001,-632.2638999999999
20260403,行业,BK1499.DC,医美服务,0.3,640.53,-88.6419,15.95,-102462.0,-0.27,6157375.0,16.22,-5168495.0,-13.61,-886419.0,-2.33,*ST美谷,30,-516.8495,615.7375,10.246099999999956
20260403,行业,BK1016.DC,汽车服务,-2.82,952.95,-1681.0304,1.06,-8084229.0,-1.52,13718664.0,2.59,8217276.0,1.55,-16810304.0,-3.17,浩物股份,31,821.7276,1371.8664,512.5636000000001
20260403,行业,BK1413.DC,涤纶,-3.38,1796.96,4350.24,0.48,16907199.0,1.64,-11913723.0,-1.15,-48495872.0,-4.69,43502400.0,4.21,新凤鸣,32,-4849.5872,-1191.3723,-1690.7195000000002
20260403,行业,BK1264.DC,商用车,-1.55,2920.88,-2994.96,0.11,-88308240.0,-2.14,92888320.0,2.25,25369520.0,0.61,-29949600.0,-0.72,中国重汽,33,2536.952,9288.832,8830.824
20260403,行业,BK1355.DC,运动服装,-3.24,3054.06,264.3625,0.83,-19776183.0,-3.7,24210514.0,4.53,-7077955.0,-1.32,2643625.0,0.49,探路者,34,-707.7955,2421.0514,1977.6183999999998
20260403,行业,BK1344.DC,产业地产,-1.4,2447.52,-1946.0928,0.36,-7677736.0,-0.66,11899280.0,1.02,15239376.0,1.3,-19460928.0,-1.66,华夏幸福,35,1523.9376,1189.928,767.7728000000002
20260403,行业,BK1495.DC,生活用纸,-1.16,1392.07,179.7568,0.27,4580373.0,0.31,-603568.0,-0.04,-5774384.0,-0.4,1797568.0,0.12,延江股份,36,-577.4384,-60.3568,-458.0384
20260403,行业,BK1567.DC,其他专业服务,-2.03,1041.14,-525.07,0.7,-1156831.0,-0.59,2542294.0,1.29,1576749.0,0.8,-5250700.0,-2.67,零点有数,37,157.6749,254.2294,-113.16570000000007
20260403,行业,BK1414.DC,锦纶,-2.4,629.53,-119.4546,0.3,3543664.0,1.04,-2523709.0,-0.74,174591.0,0.05,-1194546.0,-0.35,神马股份,38,17.4591,-252.3709,-354.3664
20260403,行业,BK1351.DC,印染,-4.33,1537.97,401.3691,0.31,-9188339.0,-2.93,10169967.0,3.25,-4995318.0,-1.59,4013691.0,1.28,华纺股份,39,-499.5318,1016.9967,918.8340000000001
20260403,行业,BK1347.DC,纺织鞋类制造,-0.45,504.41,344.99,-5.73,-289444.0,-0.74,-1947140.0,-4.99,-1213316.0,-3.11,3449900.0,8.84,华利集团,40,-121.3316,-194.714,28.94440000000003
