trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,代码,名称,最新价,涨跌幅,所属行业,首次封板时间,最后封板时间,炸板次数,连板数,涨停统计,成交额,换手率,流通市值,总市值,板上成交金额,封单金额,行业代码
20260403,000586.SZ,通信设备,汇源通信,18.87,10.03,78843917.0,,3650212800.0,3650212800.0,2.16,149688577.0,92500,92500,0,2/2,2.0,U,000586,汇源通信,18.87,10.03,通信设备,92500,92500,0,2.0,2/2,78843917.0,2.16,3650212800.0,3650212800.0,,149688577.0,BK0448.DC
20260403,000720.SZ,电网设备,新能泰山,5.94,10.0,1680827360.0,,7463797531.74,7463797513.92,23.45,117534346.0,100033,100221,2,7/9,2.0,U,000720,新能泰山,5.94,10.0,电网设备,100033,100221,2,2.0,7/9,1680827360.0,23.45,7463797531.74,7463797513.92,,117534346.0,BK0457.DC
20260403,000950.SZ,医药商业,重药控股,7.14,10.02,1088612704.0,,12339238729.44,12339238786.56,8.97,102742058.0,93127,94354,2,2/2,2.0,U,000950,重药控股,7.14,10.02,医药商业,93127,94354,2,2.0,2/2,1088612704.0,8.97,12339238729.44,12339238786.56,,102742058.0,BK1042.DC
20260403,002222.SZ,光学光电,福晶科技,75.46,10.0,3608571168.0,,35326728338.44,35485065000.0,10.44,35432318.0,102948,130524,3,1/1,1.0,U,002222,福晶科技,75.46,10.0,光学光电,102948,130524,3,1.0,1/1,3608571168.0,10.44,35326728338.44,35485065000.0,,35432318.0,BK1038.DC
20260403,002678.SZ,文娱用品,珠江钢琴,6.07,9.96,354342704.0,,8240476899.36,8245004342.4,4.4,176821892.0,101627,130357,2,1/1,1.0,U,002678,珠江钢琴,6.07,9.96,文娱用品,101627,130357,2,1.0,1/1,354342704.0,4.4,8240476899.36,8245004342.4,,176821892.0,BK1266.DC
20260403,002792.SZ,通信设备,通宇通讯,45.34,10.0,2856261264.0,,15316962013.88,23750725690.88,18.75,175335719.0,93124,95106,4,1/1,1.0,U,002792,通宇通讯,45.34,10.0,通信设备,93124,95106,4,1.0,1/1,2856261264.0,18.75,15316962013.88,23750725690.88,,175335719.0,BK0448.DC
20260403,002796.SZ,通信设备,世嘉科技,50.59,10.0,1233635408.0,,11519757989.77,12767243899.32,11.04,107406870.0,131415,131415,0,1/1,1.0,U,002796,世嘉科技,50.59,10.0,通信设备,131415,131415,0,1.0,1/1,1233635408.0,11.04,11519757989.77,12767243899.32,,107406870.0,BK0448.DC
20260403,002831.SZ,包装印刷,裕同科技,35.29,10.01,763282032.0,,18032950698.51,32484921556.16,4.29,6119286.0,100851,130021,1,1/1,1.0,U,002831,裕同科技,35.29,10.01,包装印刷,100851,130021,1,1.0,1/1,763282032.0,4.29,18032950698.51,32484921556.16,,6119286.0,BK1265.DC
20260403,002952.SZ,光学光电,亚世光电,25.18,10.0,263736247.0,,3314821905.76,4138081200.0,8.3,103681168.0,133130,133130,0,1/1,1.0,U,002952,亚世光电,25.18,10.0,光学光电,133130,133130,0,1.0,1/1,263736247.0,8.3,3314821905.76,4138081200.0,,103681168.0,BK1038.DC
20260403,002980.SZ,电网设备,华盛昌,46.09,10.0,543527472.0,,4673062518.96,8729499464.4,11.89,214655417.0,95824,95824,0,1/1,1.0,U,002980,华盛昌,46.09,10.0,电网设备,95824,95824,0,1.0,1/1,543527472.0,11.89,4673062518.96,8729499464.4,,214655417.0,BK0457.DC
20260403,003007.SZ,软件开发,直真科技,44.06,10.01,262294903.0,,3167369242.16,4486189200.0,8.48,31692358.0,100300,102012,2,1/1,1.0,U,003007,直真科技,44.06,10.01,软件开发,100300,102012,2,1.0,1/1,262294903.0,8.48,3167369242.16,4486189200.0,,31692358.0,BK0737.DC
20260403,003031.SZ,通信设备,中瓷电子,88.57,10.0,1632018560.0,,30127678564.72,39949752164.48,5.56,82863789.0,103442,131018,1,1/1,1.0,U,003031,中瓷电子,88.57,10.0,通信设备,103442,131018,1,1.0,1/1,1632018560.0,5.56,30127678564.72,39949752164.48,,82863789.0,BK0448.DC
20260403,300006.SZ,化学制药,莱美药业,6.52,20.07,1472216320.0,,6883952254.96,6884541024.0,22.34,18509628.0,103418,131812,2,1/1,1.0,U,300006,莱美药业,6.52,20.07,化学制药,103418,131812,2,1.0,1/1,1472216320.0,22.34,6883952254.96,6884541024.0,,18509628.0,BK0465.DC
20260403,300608.SZ,软件开发,思特奇,12.9,20.0,499598864.0,,3709742306.7,4272995793.6,14.1,44470428.0,95642,95642,0,1/1,1.0,U,300608,思特奇,12.9,20.0,软件开发,95642,95642,0,1.0,1/1,499598864.0,14.1,3709742306.7,4272995793.6,,44470428.0,BK0737.DC
20260403,300626.SZ,电机Ⅱ,华瑞股份,24.59,20.01,739771104.0,,4423778499.75,4426200000.0,17.17,18347582.0,94609,140712,7,1/1,1.0,U,300626,华瑞股份,24.59,20.01,电机Ⅱ,94609,140712,7,1.0,1/1,739771104.0,17.17,4423778499.75,4426200000.0,,18347582.0,BK1030.DC
