trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,代码,名称,最新价,涨跌幅,所属行业,首次封板时间,最后封板时间,炸板次数,连板数,涨停统计,成交额,换手率,流通市值,总市值,板上成交金额,封单金额,行业代码
20260326,000037.SZ,电力,深南电A,11.99,10.0,789012928.0,,4063508718.5,7227123478.08,20.72,86494361.0,111500,111500,0,1/1,1.0,U,000037,深南电A,11.99,10.0,电力,111500,111500,0,1.0,1/1,789012928.0,20.72,4063508718.5,7227123478.08,,86494361.0,BK0428.DC
20260326,000692.SZ,电力,惠天热电,4.9,10.11,148400781.0,,2610881582.4,2610881582.4,5.86,55081037.0,94436,94436,0,1/1,1.0,U,000692,惠天热电,4.9,10.11,电力,94436,94436,0,1.0,1/1,148400781.0,5.86,2610881582.4,2610881582.4,,55081037.0,BK0428.DC
20260326,000720.SZ,电网设备,新能泰山,5.01,10.11,106067572.0,,6295223170.71,6295223155.68,1.68,237765221.0,92500,92500,0,3/3,3.0,U,000720,新能泰山,5.01,10.11,电网设备,92500,92500,0,3.0,3/3,106067572.0,1.68,6295223170.71,6295223155.68,,237765221.0,BK0457.DC
20260326,000722.SZ,电力,湖南发展,18.28,9.99,2020618416.0,,8484813394.96,8484813504.64,24.0,71769016.0,93018,105418,13,3/3,3.0,U,000722,湖南发展,18.28,9.99,电力,93018,105418,13,3.0,3/3,2020618416.0,24.0,8484813394.96,8484813504.64,,71769016.0,BK0428.DC
20260326,000767.SZ,电力,晋控电力,4.63,9.98,961523392.0,,13483700998.68,14246242497.12,7.22,160492560.0,93054,93524,2,1/1,1.0,U,000767,晋控电力,4.63,9.98,电力,93054,93524,2,1.0,1/1,961523392.0,7.22,13483700998.68,14246242497.12,,160492560.0,BK0428.DC
20260326,000927.SZ,轨交设备,中国铁物,3.34,9.87,1862552688.0,,20208170940.54,20208181237.76,9.3,7951538.0,93203,145336,12,2/2,2.0,U,000927,中国铁物,3.34,9.87,轨交设备,93203,145336,12,2.0,2/2,1862552688.0,9.3,20208170940.54,20208181237.76,,7951538.0,BK1394.DC
20260326,000965.SZ,房地产开发,天保基建,4.18,10.0,319187648.0,,4639093141.1,4639093145.28,6.88,30367031.0,92500,101133,2,1/1,1.0,U,000965,天保基建,4.18,10.0,房地产开发,92500,101133,2,1.0,1/1,319187648.0,6.88,4639093141.1,4639093145.28,,30367031.0,BK0451.DC
20260326,000968.SZ,油气开采,蓝焰控股,10.93,9.96,1022050352.0,,10574804073.8,10574804030.08,10.2,134359615.0,131951,131951,0,1/1,1.0,U,000968,蓝焰控股,10.93,9.96,油气开采,131951,131951,0,1.0,1/1,1022050352.0,10.2,10574804073.8,10574804030.08,,134359615.0,BK1574.DC
20260326,001367.SZ,化学制药,海森药业,24.12,9.99,158715307.0,,959955618.6,3674710944.0,16.58,35083866.0,93012,93545,1,1/1,1.0,U,001367,海森药业,24.12,9.99,化学制药,93012,93545,1,1.0,1/1,158715307.0,16.58,959955618.6,3674710944.0,,35083866.0,BK0465.DC
20260326,002082.SZ,化学制药,万邦德,23.67,9.99,1143015616.0,,13095496663.74,14478679955.52,9.08,2755188.0,143518,144345,4,2/3,1.0,U,002082,万邦德,23.67,9.99,化学制药,143518,144345,4,1.0,2/3,1143015616.0,9.08,13095496663.74,14478679955.52,,2755188.0,BK0465.DC
20260326,002109.SZ,化学原料,兴化股份,4.94,10.02,528144320.0,,6304773063.94,6304773088.64,8.65,122102474.0,95824,95824,0,1/1,1.0,U,002109,兴化股份,4.94,10.02,化学原料,95824,95824,0,1.0,1/1,528144320.0,8.65,6304773063.94,6304773088.64,,122102474.0,BK1019.DC
20260326,002149.SZ,小金属,西部材料,46.74,10.0,4253374464.0,,22815629666.76,22819135073.28,19.4,304461181.0,143606,143606,0,1/1,1.0,U,002149,西部材料,46.74,10.0,小金属,143606,143606,0,1.0,1/1,4253374464.0,19.4,22815629666.76,22819135073.28,,304461181.0,BK1027.DC
20260326,002192.SZ,能源金属,融捷股份,70.91,10.01,2839523040.0,,18374034546.98,18412150444.73,15.69,23520847.0,94833,141042,9,3/3,3.0,U,002192,融捷股份,70.91,10.01,能源金属,94833,141042,9,3.0,3/3,2839523040.0,15.69,18374034546.98,18412150444.73,,23520847.0,BK1015.DC
20260326,002263.SZ,塑料,大东南,3.7,10.12,276128224.0,,6949876870.0,6949932355.2,4.04,77871310.0,94018,94018,0,1/1,1.0,U,002263,大东南,3.7,10.12,塑料,94018,94018,0,1.0,1/1,276128224.0,4.04,6949876870.0,6949932355.2,,77871310.0,BK0454.DC
20260326,002361.SZ,塑料,神剑股份,12.4,10.03,1875878832.0,,10033125001.6,11792833702.4,19.54,169305111.0,140151,140151,0,1/1,1.0,U,002361,神剑股份,12.4,10.03,塑料,140151,140151,0,1.0,1/1,1875878832.0,19.54,10033125001.6,11792833702.4,,169305111.0,BK0454.DC
20260326,002471.SZ,电网设备,中超控股,8.76,10.05,1152180496.0,,11760946163.88,11990337600.0,9.8,330617537.0,92500,92500,0,1/1,1.0,U,002471,中超控股,8.76,10.05,电网设备,92500,92500,0,1.0,1/1,1152180496.0,9.8,11760946163.88,11990337600.0,,330617537.0,BK0457.DC
20260326,002692.SZ,电网设备,远程股份,5.98,9.93,187970228.0,,4291899670.5,4294513080.0,4.46,101739534.0,93909,93909,0,1/1,1.0,U,002692,远程股份,5.98,9.93,电网设备,93909,93909,0,1.0,1/1,187970228.0,4.46,4291899670.5,4294513080.0,,101739534.0,BK0457.DC
20260326,002705.SZ,小家电,新宝股份,14.77,9.98,743152832.0,,11935687218.0,11991405211.52,6.27,37214492.0,93003,144648,3,1/1,1.0,U,002705,新宝股份,14.77,9.98,小家电,93003,144648,3,1.0,1/1,743152832.0,6.27,11935687218.0,11991405211.52,,37214492.0,BK1244.DC
20260326,002782.SZ,其他电子,可立克,26.16,10.01,825489296.0,,12726871392.0,12974418658.56,6.62,20066995.0,105800,142518,4,1/1,1.0,U,002782,可立克,26.16,10.01,其他电子,105800,142518,4,1.0,1/1,825489296.0,6.62,12726871392.0,12974418658.56,,20066995.0,BK1336.DC
20260326,002902.SZ,通信设备,铭普光磁,28.55,10.02,787010912.0,,5071400623.3,6709508720.1,15.66,163227487.0,93024,93103,1,3/6,2.0,U,002902,铭普光磁,28.55,10.02,通信设备,93024,93103,1,2.0,3/6,787010912.0,15.66,5071400623.3,6709508720.1,,163227487.0,BK0448.DC
20260326,003018.SZ,包装印刷,金富科技,28.22,10.02,231195267.0,,2764965263.5,7337200000.0,8.49,75121640.0,93418,93418,0,1/1,1.0,U,003018,金富科技,28.22,10.02,包装印刷,93418,93418,0,1.0,1/1,231195267.0,8.49,2764965263.5,7337200000.0,,75121640.0,BK1265.DC
20260326,600163.SH,电力,中闽能源,8.29,9.95,640983936.0,,15775838025.47,15775838033.76,4.07,170917383.0,92502,101238,1,2/2,2.0,U,600163,中闽能源,8.29,9.95,电力,92502,101238,1,2.0,2/2,640983936.0,4.07,15775838025.47,15775838033.76,,170917383.0,BK0428.DC
20260326,600207.SH,光伏设备,安彩高科,6.58,10.03,580191696.0,,7167676605.32,7167676644.8,8.46,44996790.0,100449,100449,0,1/1,1.0,U,600207,安彩高科,6.58,10.03,光伏设备,100449,100449,0,1.0,1/1,580191696.0,8.46,7167676605.32,7167676644.8,,44996790.0,BK1031.DC
20260326,600310.SH,电力,广西能源,6.0,10.09,1118519216.0,,8794264332.0,8794264320.0,13.62,120797076.0,103105,103105,0,1/1,1.0,U,600310,广西能源,6.0,10.09,电力,103105,103105,0,1.0,1/1,1118519216.0,13.62,8794264332.0,8794264320.0,,120797076.0,BK0428.DC
20260326,600682.SH,综合Ⅱ,南京新百,7.06,9.97,221033323.0,,8218265541.5,9496633501.44,2.76,100472497.0,94511,94511,0,1/1,1.0,U,600682,南京新百,7.06,9.97,综合Ⅱ,94511,94511,0,1.0,1/1,221033323.0,2.76,8218265541.5,9496633501.44,,100472497.0,BK0539.DC
20260326,600726.SH,电力,华电能源,6.77,10.08,3760289392.0,,50608026128.16,53532666019.84,7.98,12801684.0,145559,145559,0,8/13,2.0,U,600726,华电能源,6.77,10.08,电力,145559,145559,0,2.0,8/13,3760289392.0,7.98,50608026128.16,53532666019.84,,12801684.0,BK0428.DC
20260326,600800.SH,炼化及贸,渤海化学,5.21,9.92,308052224.0,,5781694425.36,5783335575.36,5.35,34701726.0,93105,93347,2,2/2,2.0,U,600800,渤海化学,5.21,9.92,炼化及贸,93105,93347,2,2.0,2/2,308052224.0,5.35,5781694425.36,5783335575.36,,34701726.0,BK1274.DC
20260326,600844.SH,化学原料,金煤科技,4.54,9.93,794584864.0,,3735197078.36,4615020049.6,22.45,143217932.0,134523,134523,0,2/4,1.0,U,600844,金煤科技,4.54,9.93,化学原料,134523,134523,0,1.0,2/4,794584864.0,22.45,3735197078.36,4615020049.6,,143217932.0,BK1019.DC
20260326,601515.SH,包装印刷,衢州东峰,4.41,9.98,149340508.0,,8486915659.11,8486915663.52,1.78,20895462.0,93521,93521,0,1/1,1.0,U,601515,衢州东峰,4.41,9.98,包装印刷,93521,93521,0,1.0,1/1,149340508.0,1.78,8486915659.11,8486915663.52,,20895462.0,BK1265.DC
20260326,601908.SH,电力,京运通,5.03,10.07,1331663760.0,,12145452390.83,12145452405.92,11.49,152601649.0,103924,103924,0,1/1,1.0,U,601908,京运通,5.03,10.07,电力,103924,103924,0,1.0,1/1,1331663760.0,11.49,12145452390.83,12145452405.92,,152601649.0,BK0428.DC
20260326,603026.SH,电池,石大胜华,85.32,10.01,2006122752.0,,19854050514.48,19854050514.48,10.34,103451865.0,95239,132451,2,1/1,1.0,U,603026,石大胜华,85.32,10.01,电池,95239,132451,2,1.0,1/1,2006122752.0,10.34,19854050514.48,19854050514.48,,103451865.0,BK1033.DC
20260326,603217.SH,化学制品,元利科技,24.68,9.98,93989858.0,,5135601968.0,5135601968.0,1.86,99626545.0,94658,94658,0,1/1,1.0,U,603217,元利科技,24.68,9.98,化学制品,94658,94658,0,1.0,1/1,93989858.0,1.86,5135601968.0,5135601968.0,,99626545.0,BK0538.DC
20260326,603272.SH,家居用品,联翔股份,29.38,10.0,217169262.0,,3044561260.0,3044561260.0,7.36,10779522.0,101251,101251,0,2/4,1.0,U,603272,联翔股份,29.38,10.0,家居用品,101251,101251,0,1.0,2/4,217169262.0,7.36,3044561260.0,3044561260.0,,10779522.0,BK0440.DC
20260326,603520.SH,化学制药,司太立,10.3,10.04,389398944.0,,4515621774.3,4515621846.4,8.76,23185300.0,94325,95855,1,1/1,1.0,U,603520,司太立,10.3,10.04,化学制药,94325,95855,1,1.0,1/1,389398944.0,8.76,4515621774.3,4515621846.4,,23185300.0,BK0465.DC
