trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,代码,名称,最新价,涨跌幅,所属行业,首次封板时间,最后封板时间,炸板次数,连板数,涨停统计,成交额,换手率,流通市值,总市值,板上成交金额,封单金额,行业代码
20260317,000020.SZ,光学光电,深华发Ａ,17.53,9.97,130046340.0,,3175829304.23,4963816396.96,4.09,371406321.0,92500,92500,0,2/2,2.0,U,000020,深华发Ａ,17.53,9.97,光学光电,92500,92500,0,2.0,2/2,130046340.0,4.09,3175829304.23,4963816396.96,,371406321.0,BK1038.DC
20260317,000042.SZ,房地产开发,中洲控股,9.5,9.95,78331314.0,,6309246419.0,6315895792.0,1.27,38584848.0,93406,93406,0,1/1,1.0,U,000042,中洲控股,9.5,9.95,房地产开发,93406,93406,0,1.0,1/1,78331314.0,1.27,6309246419.0,6315895792.0,,38584848.0,BK0451.DC
20260317,000533.SZ,电网设备,顺钠股份,20.53,10.02,5145440000.0,,14061046272.0,14182452480.0,39.66,126249235.0,131818,145133,2,6/10,2.0,U,000533,顺钠股份,20.53,10.02,电网设备,131818,145133,2,2.0,6/10,5145440000.0,39.66,14061046272.0,14182452480.0,,126249235.0,BK0457.DC
20260317,000572.SZ,乘用车,海马汽车,6.82,10.0,760246736.0,,11200165916.94,11216420466.24,6.91,83828030.0,94048,94048,0,1/1,1.0,U,000572,海马汽车,6.82,10.0,乘用车,94048,94048,0,1.0,1/1,760246736.0,6.91,11200165916.94,11216420466.24,,83828030.0,BK1262.DC
20260317,000890.SZ,环保设备,法尔胜,13.42,10.0,1242946064.0,,5629569837.32,5629743250.56,22.96,33523146.0,104648,104721,1,10/17,4.0,U,000890,法尔胜,13.42,10.0,环保设备,104648,104721,1,4.0,10/17,1242946064.0,22.96,5629569837.32,5629743250.56,,33523146.0,BK1387.DC
20260317,001369.SZ,化学纤维,双欣材料,19.18,9.98,1176707872.0,,3855743661.84,21999460000.0,31.8,53888128.0,104833,105021,1,1/1,1.0,U,001369,双欣材料,19.18,9.98,化学纤维,104833,105021,1,1.0,1/1,1176707872.0,31.8,3855743661.84,21999460000.0,,53888128.0,BK0471.DC
20260317,002150.SZ,通用设备,正泰电源,34.87,10.0,952447648.0,,12502463382.86,12583495056.0,7.96,154022777.0,105509,105509,0,3/5,1.0,U,002150,正泰电源,34.87,10.0,通用设备,105509,105509,0,1.0,3/5,952447648.0,7.96,12502463382.86,12583495056.0,,154022777.0,BK0545.DC
20260317,002256.SZ,电力,兆新股份,4.27,10.05,916266752.0,,8331169445.69,8514144227.68,11.35,129805472.0,102121,102121,0,1/1,1.0,U,002256,兆新股份,4.27,10.05,电力,102121,102121,0,1.0,1/1,916266752.0,11.35,8331169445.69,8514144227.68,,129805472.0,BK0428.DC
20260317,002285.SZ,房地产服务,世联行,3.41,10.0,703898672.0,,6737396930.66,6795547026.4,10.67,51045995.0,95357,131642,1,1/1,1.0,U,002285,世联行,3.41,10.0,房地产服务,95357,131642,1,1.0,1/1,703898672.0,10.67,6737396930.66,6795547026.4,,51045995.0,BK1045.DC
20260317,002323.SZ,专业工程,雅博股份,2.75,10.0,518767904.0,,5831050291.0,5832351624.0,9.19,82899539.0,93642,93642,0,2/3,1.0,U,002323,雅博股份,2.75,10.0,专业工程,93642,93642,0,1.0,2/3,518767904.0,9.19,5831050291.0,5832351624.0,,82899539.0,BK1248.DC
20260317,002470.SZ,农化制品,金正大,3.6,10.09,3077101664.0,,11828697901.2,11829699878.4,27.85,183064320.0,143324,143324,0,2/3,1.0,U,002470,金正大,3.6,10.09,农化制品,143324,143324,0,1.0,2/3,3077101664.0,27.85,11828697901.2,11829699878.4,,183064320.0,BK0731.DC
20260317,002506.SZ,光伏设备,协鑫集成,5.63,9.96,5317582336.0,,32904148089.51,32937282142.72,16.36,199572375.0,93454,95709,2,1/1,1.0,U,002506,协鑫集成,5.63,9.96,光伏设备,93454,95709,2,1.0,1/1,5317582336.0,16.36,32904148089.51,32937282142.72,,199572375.0,BK1031.DC
20260317,002565.SZ,包装印刷,顺灏股份,14.74,10.0,1317776352.0,,15623573410.28,15624236798.72,8.45,155120207.0,93000,111230,1,1/1,1.0,U,002565,顺灏股份,14.74,10.0,包装印刷,93000,111230,1,1.0,1/1,1317776352.0,8.45,15623573410.28,15624236798.72,,155120207.0,BK1265.DC
