trade_date,content_type,ts_code,name,pct_change,close,net_amount,net_amount_rate,buy_elg_amount,buy_elg_amount_rate,buy_lg_amount,buy_lg_amount_rate,buy_md_amount,buy_md_amount_rate,buy_sm_amount,buy_sm_amount_rate,buy_sm_amount_stock,rank,net_mamount,net_damount,total_net_amount
20260402,行业,BK1305.DC,燃料电池,-7.13,360.86,2804.014,-20.06,-17441400.0,-8.96,-21629638.0,-11.11,11030897.0,5.66,28040140.0,14.4,亿华通-U,46,1103.0897,-2162.9638,1744.1399000000001
20260402,行业,BK0481.DC,汽车零部件,-1.52,48681.03,104399.6928,-3.8,-942845488.0,-2.1,-763588096.0,-1.7,644225280.0,1.43,1043996928.0,2.32,川环科技,2,64422.528,-76358.8096,92463.41120000002
20260402,概念,BK0913.DC,消毒剂,-1.07,1764.73,67914.7264,-5.07,-529436928.0,-3.48,-242029312.0,-1.59,92318976.0,0.61,679147264.0,4.47,康芝药业,49,9231.8976,-24202.9312,52943.6928
20260402,概念,BK0638.DC,创业成份,-2.24,2283.45,794822.7072,-8.67,-8460682496.0,-5.27,-5473393664.0,-3.41,5985848832.0,3.73,7948227072.0,4.95,胜宏科技,5,598584.8832,-547339.3664,846068.224
20260402,行业,BK1443.DC,橡胶助剂,-2.97,3940.23,3213.6564,-11.79,-9147160.0,-2.66,-31373387.0,-9.13,8383982.0,2.44,32136564.0,9.35,阳谷华泰,47,838.3982,-3137.3387,914.7159000000001
20260402,行业,BK1038.DC,光学光电子,-2.17,1932.32,117101.44,-4.77,-1119841328.0,-3.1,-600019712.0,-1.66,537330688.0,1.49,1171014400.0,3.25,水晶光电,3,53733.0688,-60001.9712,110832.53760000001
20260402,概念,BK0875.DC,ETC,-2.72,1842.66,59407.424,-9.84,-405598352.0,-5.16,-368582048.0,-4.69,179091824.0,2.28,594074240.0,7.55,宇瞳光学,50,17909.1824,-36858.2048,40458.401600000005
20260402,概念,BK1090.DC,机器人概念,-1.93,2028.6,986200.0896,-5.94,-8324833536.0,-3.49,-5861595136.0,-2.46,4288294912.0,1.8,9862000896.0,4.13,中超控股,6,428829.4912,-586159.5136,828870.0671999999
20260402,行业,BK1516.DC,其他种植业,-0.49,1026.26,3338.6336,-4.89,-17644653.0,-2.04,-24642284.0,-2.85,8900608.0,1.03,33386336.0,3.86,海南橡胶,48,890.0608,-2464.2284,1764.4660000000003
20260402,行业,BK1396.DC,金属制品,-2.0,5763.21,161040.2304,-8.27,-895395696.0,-4.28,-834676016.0,-3.99,116386560.0,0.56,1610402304.0,7.7,纽威股份,4,11638.656,-83467.6016,89211.2848
20260402,概念,BK0672.DC,沪企改革,-1.55,2769.52,49516.6208,-8.3,-503022224.0,-5.38,-272949312.0,-2.92,280805344.0,3.0,495166208.0,5.3,大众公用,1,28080.5344,-27294.9312,50302.223999999995
20260402,概念,BK1134.DC,算力概念,-3.2,1889.32,830684.6976,-8.77,-9824710656.0,-5.99,-4564250112.0,-2.78,6033066496.0,3.68,8306846976.0,5.07,雷科防务,7,603306.6496,-456425.0112,977566.3359999999
20260402,行业,BK1452.DC,卫浴电器,-2.44,1630.01,4986.7081,-9.5,-18200746.0,-4.04,-24627109.0,-5.46,-7039225.0,-1.56,49867081.0,11.06,奥普科技,49,-703.9225,-2462.7109,1820.0747000000001
20260402,行业,BK0735.DC,计算机设备,-2.49,1617.7,119419.4688,-9.65,-964162640.0,-5.29,-796105824.0,-4.36,532945408.0,2.92,1194194688.0,6.55,中润光学,5,53294.5408,-79610.5824,93103.42719999999
20260402,概念,BK1107.DC,科创板做市商,-1.53,1338.22,41019.824,-10.39,-545024064.0,-7.21,-241133376.0,-3.19,375959200.0,4.97,410198240.0,5.42,财通证券,2,37595.92,-24113.3376,54502.40640000001
20260402,概念,BK1637.DC,东方财富热股,0.3,1272.59,1085970.0992,-5.62,-8171896064.0,-3.15,-6400910848.0,-2.47,3713110016.0,1.43,10859700992.0,4.19,中利集团,8,371311.0016,-640091.0848,817190.0160000002
20260402,行业,BK1361.DC,期货,-3.84,538.46,5803.2233,-7.2,-17308298.0,-2.89,-25796501.0,-4.31,-14927438.0,-2.49,58032233.0,9.7,永安期货,50,-1492.7438,-2579.6501,1730.8293999999996
20260402,行业,BK1303.DC,锂电池,-1.99,18000.85,135110.4,-5.72,-880419744.0,-2.85,-886172416.0,-2.87,411574528.0,1.33,1351104000.0,4.38,诺德股份,6,41157.4528,-88617.2416,87650.6112
20260402,概念,BK1124.DC,毫米波概念,-1.95,2208.83,115048.2432,-2.24,-149867520.0,-0.41,-663793664.0,-1.83,-383122176.0,-1.05,1150482432.0,3.16,雷科防务,3,-38312.2176,-66379.3664,10356.659199999995
20260402,概念,BK0588.DC,光伏概念,-2.1,4196.71,1274795.136,-6.68,-6423490560.0,-2.89,-8429041920.0,-3.79,2108334080.0,0.95,12747951360.0,5.73,中利集团,9,210833.408,-842904.192,642724.352
20260402,行业,BK1363.DC,信托,-2.18,2114.69,1329.9697,-12.06,-28589885.0,-7.86,-15282772.0,-4.2,30572959.0,8.4,13299697.0,3.65,建元信托,1,3057.2959,-1528.2772,2858.9884000000006
20260402,行业,BK1615.DC,铜,-2.21,3592.68,184533.6064,-7.76,-966049216.0,-4.22,-809244160.0,-3.54,-70042880.0,-0.31,1845336064.0,8.07,盛屯矿业,7,-7004.288,-80924.416,96604.90239999999
20260402,概念,BK0690.DC,氟化工概念,-2.03,5430.54,41900.8512,-3.01,-787507424.0,-2.9,-30374912.0,-0.11,398873856.0,1.47,419008512.0,1.54,天际股份,4,39887.3856,-3037.4912,78750.7456
20260402,概念,BK0714.DC,5G概念,-2.43,1819.84,1036595.8144,-5.81,-9206515968.0,-3.44,-6316037888.0,-2.36,5097426944.0,1.91,10365958144.0,3.88,中利集团,10,509742.6944,-631603.7888,914734.72
20260402,行业,BK1413.DC,涤纶,-2.36,1859.89,5135.0288,-3.62,-5208276.0,-0.42,-39500215.0,-3.2,-6641808.0,-0.54,51350288.0,4.16,新凤鸣,2,-664.1808,-3950.0215,520.8265000000001
20260402,行业,BK1209.DC,建筑装饰,-1.7,3219.89,135423.1296,-4.79,-1079969680.0,-2.73,-815755776.0,-2.06,545667072.0,1.38,1354231296.0,3.42,罗曼股份,8,54566.7072,-81575.5776,108414.25919999999
20260402,概念,BK0873.DC,垃圾分类,-1.57,1679.39,55311.0272,-4.76,-451419632.0,-2.58,-381447920.0,-2.18,279287040.0,1.6,553110272.0,3.16,天奇股份,5,27928.704,-38144.792,45094.93919999999
20260402,概念,BK1194.DC,2025中报预增,-1.65,1165.54,1095495.1168,-7.0,-9493878528.0,-4.04,-6955834624.0,-2.96,5493456896.0,2.34,10954951168.0,4.66,通达股份,11,549345.6896,-695583.4624,949257.3440000002
20260402,行业,BK1546.DC,电商服务,-2.44,2296.67,3507.864,-3.58,-40169490.0,-3.21,-4569014.0,-0.37,9659856.0,0.77,35078640.0,2.81,若羽臣,3,965.9856,-456.9014,4016.9481999999994
20260402,行业,BK1617.DC,黄金,-3.76,7052.43,188943.4464,-12.52,-1088711504.0,-7.11,-827682512.0,-5.41,26959616.0,0.18,1889434464.0,12.34,山金国际,9,2695.9616,-82768.2512,108871.1568
20260402,概念,BK0970.DC,生物识别,-2.06,1694.11,42494.72,-5.51,-416660960.0,-2.72,-427691264.0,-2.79,416695808.0,2.72,424947200.0,2.77,水晶光电,6,41669.5808,-42769.1264,41395.174399999996
20260402,概念,BK0989.DC,储能概念,-2.26,2420.69,1349572.7872,-6.78,-7934736384.0,-3.26,-8585797632.0,-3.52,2966609920.0,1.22,13495727872.0,5.54,中利集团,12,296660.992,-858579.7632,787654.016
20260402,行业,BK1290.DC,教育出版,-0.97,2272.29,2520.2608,-6.37,-35973526.0,-5.11,-8836325.0,-1.26,19607231.0,2.79,25202608.0,3.58,龙版传媒,4,1960.7231,-883.6325,3597.3514
20260402,行业,BK1237.DC,自动化设备,-1.5,9910.67,118034.816,-7.55,-1113540080.0,-4.22,-875997696.0,-3.32,770201088.0,2.92,1180348160.0,4.48,大族激光,10,77020.1088,-87599.7696,107455.15520000001
20260402,概念,BK0909.DC,降解塑料,-1.93,1982.84,49232.8576,-7.36,-531982128.0,-4.61,-316427632.0,-2.74,356492160.0,3.09,492328576.0,4.27,金煤科技,7,35649.216,-31642.7632,53239.3104
20260402,概念,BK0579.DC,云计算,-3.21,3521.35,1152094.3616,-9.96,-10253448448.0,-6.17,-6300797440.0,-3.79,4968651776.0,2.99,11520943616.0,6.93,特发信息,13,496865.1776,-630079.744,1018879.7952
20260402,行业,BK1343.DC,物业管理,-2.95,1910.44,2750.7003,-8.34,-4851440.0,-0.9,-40131266.0,-7.44,17475703.0,3.24,27507003.0,5.1,招商积余,5,1747.5703,-4013.1266,485.1439999999998
20260402,行业,BK1589.DC,通信应用增值服务,-4.36,4894.79,146774.4352,-15.36,-1061883712.0,-7.88,-1008130912.0,-7.48,602270272.0,4.47,1467744352.0,10.89,挖金客,11,60227.0272,-100813.0912,106188.37120000002
20260402,概念,BK0880.DC,UWB概念,-2.67,1886.35,66877.8416,-7.33,-517604336.0,-4.43,-338031504.0,-2.9,186857440.0,1.6,668778416.0,5.73,环旭电子,8,18685.744,-33803.1504,51760.43519999999
20260402,概念,BK0900.DC,新能源车,-1.88,2472.04,1127696.384,-5.52,-8925584128.0,-2.95,-7752658944.0,-2.56,5331050496.0,1.76,11276963840.0,3.73,中利集团,14,533105.0496,-775265.8944,885535.5392000001
20260402,行业,BK1579.DC,保健品,-0.48,3869.97,3099.0588,-7.8,-41573701.0,-6.86,-5695754.0,-0.94,13184067.0,2.18,30990588.0,5.11,百合股份,6,1318.4067,-569.5754,3847.8901000000005
20260402,行业,BK1366.DC,证券Ⅲ,-1.56,136510.98,122753.1008,-12.05,-1364337760.0,-7.42,-852776192.0,-4.64,989583360.0,5.38,1227531008.0,6.67,东兴证券,12,98958.336,-85277.6192,136433.8176
20260402,概念,BK0837.DC,互联医疗,-0.63,1088.07,64979.3024,-2.45,-213813344.0,-0.61,-651188224.0,-1.84,190356224.0,0.54,649793024.0,1.84,重药控股,9,19035.6224,-65118.8224,18896.10240000001
20260402,概念,BK0917.DC,半导体概念,-2.51,2291.65,999112.7808,-6.79,-13935964672.0,-5.27,-4015423232.0,-1.52,7905751040.0,2.99,9991127808.0,3.78,赛微电子,15,790575.104,-401542.3232,1388145.5616000001
20260402,行业,BK1376.DC,核力发电,0.13,655.35,-4599.6208,-2.16,14845968.0,0.67,-63071648.0,-2.83,94221904.0,4.23,-45996208.0,-2.06,中国核电,7,9422.1904,-6307.1648,-1484.5951999999997
20260402,行业,BK0473.DC,证券Ⅱ,-1.56,136510.98,122753.1008,-12.05,-1364337760.0,-7.42,-852776192.0,-4.64,989583360.0,5.38,1227531008.0,6.67,东兴证券,13,98958.336,-85277.6192,136433.8176
20260402,概念,BK1640.DC,价值股,-0.07,1007.99,86233.8304,-1.79,-332698112.0,-0.69,-532592384.0,-1.1,2952192.0,0.01,862338304.0,1.79,招商南油,10,295.2192,-53259.2384,33269.81120000001
20260402,概念,BK1059.DC,百元股,-2.58,813.07,889942.9632,-6.0,-13159471104.0,-4.39,-4828856320.0,-1.61,9065046016.0,3.02,8899429632.0,2.97,杰瑞股份,16,906504.6016,-482885.632,1313561.9328
20260402,行业,BK1483.DC,高速公路,-0.2,2720.24,3696.2672,-3.5,-20971069.0,-1.46,-29251897.0,-2.04,13260304.0,0.92,36962672.0,2.57,粤高速Ａ,8,1326.0304,-2925.1897,2097.1079
20260402,行业,BK1287.DC,工业金属,-1.5,3360.57,203128.0384,-4.84,-1140530944.0,-2.42,-1135019776.0,-2.41,242171392.0,0.51,2031280384.0,4.32,盛屯矿业,14,24217.1392,-113501.9776,113843.2
20260402,概念,BK1183.DC,谷子经济,-2.06,1110.23,66214.9376,-6.34,-455321152.0,-3.29,-421003872.0,-3.05,214032432.0,1.55,662149376.0,4.79,完美世界,11,21403.2432,-42100.3872,45517.793600000005
20260402,概念,BK1650.DC,通信技术,-2.45,926.96,1206441.4976,-5.98,-11084058880.0,-3.64,-7115833344.0,-2.34,6020182016.0,1.98,12064414976.0,3.96,胜宏科技,17,602018.2016,-711583.3344,1096876.3647999999
20260402,行业,BK1500.DC,医美耗材,0.18,1715.47,7631.1107,-5.28,-61142782.0,-6.05,7795816.0,0.77,27222019.0,2.7,76311107.0,7.56,锦波生物,9,2722.2019,779.5816,11132.8942
20260402,行业,BK0736.DC,通信服务,-3.39,1154.46,160514.9952,-12.39,-1213672656.0,-6.43,-1123157504.0,-5.95,727219712.0,3.86,1605149952.0,8.51,中国电信,15,72721.9712,-112315.7504,120921.216
20260402,概念,BK0715.DC,航母概念,-1.71,1073.85,93638.7072,-5.1,-630891424.0,-3.56,-272412992.0,-1.54,-33082368.0,-0.19,936387072.0,5.29,中国动力,12,-3308.2368,-27241.2992,63089.171200000004
20260402,概念,BK1643.DC,小盘股,-1.69,898.18,1351454.72,-4.8,-10315394048.0,-2.65,-8346460160.0,-2.15,5147312128.0,1.32,13514547200.0,3.48,西藏矿业,18,514731.2128,-834646.016,1031539.9168000001
20260402,行业,BK1253.DC,医疗美容,-0.16,1227.74,7688.3059,-5.22,-61514512.0,-5.87,6836596.0,0.65,27981016.0,2.67,76883059.0,7.33,锦波生物,10,2798.1016,683.6596,11170.0671
20260402,行业,BK1447.DC,垂直应用软件,-2.71,8900.08,184131.0976,-10.62,-1469254352.0,-6.16,-1063927040.0,-4.46,651363584.0,2.73,1841310976.0,7.72,科创信息,16,65136.3584,-106392.704,142874.752
20260402,概念,BK0511.DC,ST股,-1.66,7430.49,58319.144,-7.38,-377992560.0,-3.04,-538704560.0,-4.34,315815264.0,2.54,583191440.0,4.7,ST京蓝,13,31581.5264,-53870.456,36030.214400000004
20260402,概念,BK0800.DC,人工智能,-2.29,1817.48,1399252.5824,-7.6,-12582405632.0,-4.94,-6753996544.0,-2.65,5205426176.0,2.05,13992525824.0,5.5,雷科防务,19,520542.6176,-675399.6544,1244395.5455999998
20260402,行业,BK1505.DC,其他农产品加工,-0.28,2721.41,3601.5808,-5.5,-50536352.0,-5.06,-4379071.0,-0.44,19743232.0,1.98,36015808.0,3.61,晨光生物,11,1974.3232,-437.9071,5137.9969
20260402,行业,BK0732.DC,贵金属,-3.76,2732.87,257082.9568,-12.58,-1396009488.0,-6.92,-1141553920.0,-5.66,-33265920.0,-0.16,2570829568.0,12.75,山金国际,17,-3326.592,-114155.392,139600.9728
20260402,概念,BK0992.DC,REITs概念,-1.82,802.12,70923.2448,-15.05,-571304208.0,-9.3,-352807280.0,-5.74,214879056.0,3.5,709232448.0,11.55,世联行,14,21487.9056,-35280.728,57130.422399999996
20260402,概念,BK0891.DC,国产芯片,-2.64,4239.16,1341197.0304,-7.91,-14802634496.0,-5.6,-6108216320.0,-2.31,7476318208.0,2.83,13411970304.0,5.07,雷科防务,20,747631.8208,-610821.632,1478007.2192
20260402,行业,BK1540.DC,其他家居用品,-1.5,7010.39,10816.8624,-2.84,-37681098.0,-1.86,-19755952.0,-0.98,-50731584.0,-2.51,108168624.0,5.34,华瓷股份,12,-5073.1584,-1975.5952,3768.1088
20260402,行业,BK1027.DC,小金属,-2.99,3670.59,256199.1168,-11.04,-1605094608.0,-6.46,-1137468672.0,-4.58,171009536.0,0.69,2561991168.0,10.31,宝武镁业,18,17100.9536,-113746.8672,159553.2032
20260402,概念,BK1101.DC,Chiplet概念,-2.34,2262.41,13838.1888,-3.18,-2208508928.0,-7.57,1282348032.0,4.4,787778816.0,2.7,138381888.0,0.47,赛微电子,15,78777.8816,128234.8032,220850.8736
20260402,概念,BK0701.DC,中证500,-1.6,2526.63,1551060.1728,-6.47,-12293656832.0,-3.78,-8777166848.0,-2.7,5560217600.0,1.71,15510601728.0,4.76,杰瑞股份,21,556021.76,-877716.6848,1229365.2480000001
20260402,行业,BK1493.DC,动力煤,0.89,2202.27,11942.5088,-0.94,-34534976.0,-0.55,-24469152.0,-0.39,-60420944.0,-0.96,119425088.0,1.9,中国神华,13,-6042.0944,-2446.9152,3453.4991999999997
20260402,行业,BK1203.DC,非银金融,-1.75,2467.17,175293.6448,-8.8,-1629103072.0,-5.19,-1134039808.0,-3.61,1010206464.0,3.22,1752936448.0,5.58,中油资本,19,101020.6464,-113403.9808,162910.31039999996
20260402,概念,BK0948.DC,MicroLED,-2.63,1242.03,64478.7888,-6.18,-638554720.0,-4.22,-296314224.0,-1.96,290081024.0,1.92,644787888.0,4.26,C慧谷,16,29008.1024,-29631.4224,63855.4688
20260402,概念,BK0683.DC,央国企改革,-1.36,5123.56,1897240.1664,-4.64,-11457941248.0,-2.24,-12266770432.0,-2.4,4716228608.0,0.92,18972401664.0,3.71,中利集团,22,471622.8608,-1226677.0432,1142185.984
20260402,行业,BK1251.DC,个护用品,-0.92,743.01,3982.1616,-2.19,-25856699.0,-0.96,-33441904.0,-1.24,19476976.0,0.72,39821616.0,1.47,延江股份,14,1947.6976,-3344.1904,2585.6688
20260402,行业,BK0427.DC,公用事业,-1.11,9977.17,304360.8832,-3.85,-1129444864.0,-1.57,-1641130752.0,-2.28,-263429632.0,-0.37,3043608832.0,4.23,川能动力,20,-26342.9632,-164113.0752,113904.84479999999
20260402,概念,BK1010.DC,磷化工,-1.62,1022.29,80098.6112,-4.0,-583507440.0,-2.48,-354938112.0,-1.51,137540096.0,0.59,800986112.0,3.41,天际股份,17,13754.0096,-35493.8112,58358.80960000001
20260402,概念,BK0742.DC,创业板综,-1.97,1936.55,1457084.416,-5.31,-13215030784.0,-2.91,-10902175744.0,-2.4,9546362880.0,2.1,14570844160.0,3.21,胜宏科技,23,954636.288,-1090217.5744,1321503.1295999999
20260402,行业,BK1321.DC,火电设备,-3.19,1488.69,4704.7027,-12.49,-23640313.0,-4.89,-36759234.0,-7.6,13352521.0,2.76,47047027.0,9.73,龙源技术,15,1335.2521,-3675.9234,2364.0313999999994
20260402,行业,BK0428.DC,电力,-1.69,20379.94,317126.1184,-4.45,-1229205760.0,-1.88,-1679166464.0,-2.57,-262888704.0,-0.4,3171261184.0,4.86,川能动力,21,-26288.8704,-167916.6464,122920.60159999997
20260402,概念,BK0915.DC,WiFi,-2.12,1457.6,80413.0048,-5.39,-533813744.0,-3.07,-405058928.0,-2.33,134834944.0,0.77,804130048.0,4.62,卓胜微,18,13483.4944,-40505.8928,53390.60639999999
20260402,概念,BK0854.DC,华为概念,-2.42,4150.2,1825737.9328,-6.63,-13126749184.0,-3.57,-11238416384.0,-3.06,5983760384.0,1.63,18257379328.0,4.97,中利集团,24,598376.0384,-1123841.6384,1300272.3328
20260402,行业,BK1537.DC,成品家居,-2.27,2601.99,3128.5728,-6.67,-12054110.0,-1.29,-50104400.0,-5.37,31498936.0,3.38,31285728.0,3.36,曲美家居,16,3149.8936,-5010.44,1268.0263999999997
20260402,行业,BK1340.DC,印制电路板,-3.55,7964.44,248656.1024,-7.56,-1610532096.0,-4.08,-1374813440.0,-3.48,485536256.0,1.23,2486561024.0,6.3,胜宏科技,22,48553.6256,-137481.344,159728.384
20260402,概念,BK0684.DC,京津冀,-1.93,1905.06,75140.8384,-5.32,-443443296.0,-2.51,-496521520.0,-2.81,151066112.0,0.86,751408384.0,4.26,金牛化工,19,15106.6112,-49652.152,40595.29759999999
20260402,概念,BK0500.DC,HS300_,-0.93,12048.67,1779916.3904,-6.28,-17881223168.0,-4.16,-9139113984.0,-2.13,9221169152.0,2.14,17799163904.0,4.14,农业银行,25,922116.9152,-913911.3984,1788121.9072000002
20260402,行业,BK1557.DC,培训教育,-2.2,4603.95,3976.5152,-7.79,-37063597.0,-4.57,-26101129.0,-3.22,23399565.0,2.89,39765152.0,4.9,学大教育,17,2339.9565,-2610.1129,3706.3588
20260402,行业,BK0486.DC,传媒,-2.54,10493.89,244693.5552,-8.06,-1511463184.0,-3.91,-1603627776.0,-4.15,630664704.0,1.63,2446935552.0,6.33,巨人网络,23,63066.4704,-160362.7776,147397.248
20260402,概念,BK0847.DC,影视概念,-2.62,985.4,76426.8432,-7.42,-418421008.0,-3.29,-524387440.0,-4.13,141049616.0,1.11,764268432.0,6.02,完美世界,20,14104.9616,-52438.744,38093.0608
20260402,概念,BK0536.DC,基金重仓,-1.61,13401.64,1563256.832,-5.69,-18590580224.0,-3.88,-8641712128.0,-1.8,11637014528.0,2.43,15632568320.0,3.27,杰瑞股份,26,1163701.4528,-864171.2128,1862787.0720000002
20260402,行业,BK1423.DC,纺织化学制品,-2.19,1488.82,4772.9856,-4.04,-2648617.0,-0.17,-60772080.0,-3.87,15690848.0,1.0,47729856.0,3.04,浙江龙盛,18,1569.0848,-6077.208,264.8624000000009
20260402,行业,BK0737.DC,软件开发,-2.83,1148.94,232948.3776,-9.24,-2013859472.0,-5.8,-1193915648.0,-3.44,837783808.0,2.41,2329483776.0,6.71,用友网络,24,83778.3808,-119391.5648,197335.1936
20260402,概念,BK0498.DC,AB股,-1.67,12192.56,75415.936,-5.46,-573251648.0,-3.27,-383450448.0,-2.19,202542848.0,1.16,754159360.0,4.31,金煤科技,21,20254.2848,-38345.0448,57325.17600000001
20260402,概念,BK0568.DC,深成500,-1.6,1424.35,2221325.5168,-6.89,-19163933952.0,-4.02,-13658574848.0,-2.87,10609254400.0,2.23,22213255168.0,4.66,杰瑞股份,27,1060925.44,-1365857.4848,1916393.4719999998
20260402,行业,BK1581.DC,预加工食品,0.27,6987.88,11363.4064,-5.67,-20996823.0,-1.87,-42820706.0,-3.81,-48175552.0,-4.28,113634064.0,10.1,味知香,19,-4817.5552,-4282.0706,2263.7806
20260402,行业,BK0545.DC,通用设备,-1.85,48469.14,275967.5136,-6.46,-1710579984.0,-3.37,-1563684608.0,-3.08,514532864.0,1.01,2759675136.0,5.44,沃尔德,25,51453.2864,-156368.4608,171052.3392
20260402,概念,BK0899.DC,CRO,-0.49,1963.61,37070.5664,-3.73,-605587408.0,-2.35,-356274688.0,-1.38,592211200.0,2.3,370705664.0,1.44,海特生物,22,59221.12,-35627.4688,60664.2176
20260402,概念,BK0879.DC,标准普尔,-1.2,1767.74,2747267.8912,-5.37,-19664744448.0,-3.09,-14567071744.0,-2.29,6759137280.0,1.06,27472678912.0,4.31,中利集团,28,675913.728,-1456707.1744,1966474.4448000002
20260402,行业,BK1562.DC,人工景区,-2.37,3085.41,4340.0316,-12.82,-29768773.0,-5.97,-34172040.0,-6.85,20540497.0,4.12,43400316.0,8.7,云南旅游,20,2054.0497,-3417.204,2976.8772999999997
20260402,行业,BK1206.DC,基础化工,-1.5,3759.95,268301.2096,-3.4,-1341389568.0,-1.39,-1948402688.0,-2.02,632452864.0,0.65,2683012096.0,2.78,大东南,26,63245.2864,-194840.2688,136706.2272
20260402,概念,BK0604.DC,参股保险,-1.1,2886.19,74247.9872,-2.72,-384783136.0,-1.08,-579299840.0,-1.63,221603072.0,0.62,742479872.0,2.09,巨人网络,23,22160.3072,-57929.984,38478.3104
20260402,概念,BK0707.DC,沪股通,-1.43,2528.6,2493854.9248,-4.88,-23078658048.0,-3.25,-11540086784.0,-1.63,9680191488.0,1.36,24938549248.0,3.51,农业银行,29,968019.1488,-1154008.6784,2307865.3952
20260402,行业,BK1476.DC,化学工程,-1.0,2753.12,2318.5648,-6.14,-45353896.0,-4.34,-18820683.0,-1.8,40988944.0,3.92,23185648.0,2.22,利柏特,21,4098.8944,-1882.0683,4535.3909
20260402,行业,BK1211.DC,汽车,-1.46,4372.72,225006.1312,-5.09,-1991524096.0,-3.02,-1365516032.0,-2.07,1088099840.0,1.65,2250061312.0,3.41,川环科技,27,108809.984,-136551.6032,197264.512
20260402,概念,BK1092.DC,麒麟电池,-3.23,2010.51,50112.3216,-7.71,-569070992.0,-4.42,-423260848.0,-3.29,491208560.0,3.82,501123216.0,3.9,铭利达,24,49120.856,-42326.0848,56907.0928
20260402,概念,BK0804.DC,深股通,-1.81,1264.12,3452473.7536,-5.36,-23360069632.0,-2.68,-23363506176.0,-2.68,12198838272.0,1.4,34524737536.0,3.96,中超控股,30,1219883.8272,-2336350.6176,2336006.9631999996
20260402,行业,BK1587.DC,电信运营商,-0.63,961.51,667.3056,-3.95,-22853136.0,-1.41,-41346368.0,-2.54,57526448.0,3.54,6673056.0,0.41,中国电信,22,5752.6448,-4134.6368,2285.3135999999995
20260402,行业,BK1204.DC,国防军工,-1.91,6253.02,298790.4768,-6.28,-2090562560.0,-3.71,-1445683712.0,-2.57,548552192.0,0.97,2987904768.0,5.3,雷科防务,28,54855.2192,-144568.3712,209077.3248
20260402,概念,BK1008.DC,国资云概念,-3.28,1638.14,90879.8976,-6.12,-418430512.0,-2.57,-578720912.0,-3.55,88352512.0,0.54,908798976.0,5.57,特发信息,25,8835.2512,-57872.0912,41843.05759999999
20260402,概念,BK0821.DC,MSCI中国,-1.41,1443.07,3302926.7456,-6.73,-30821789696.0,-4.36,-16740655104.0,-2.37,14533177344.0,2.06,33029267456.0,4.67,杰瑞股份,31,1453317.7344,-1674065.5104,3082178.9696000004
20260402,行业,BK1598.DC,疫苗,-0.31,4484.64,2566.8128,-2.73,-44298071.0,-1.85,-21309968.0,-0.89,43335488.0,1.81,25668128.0,1.07,华兰疫苗,23,4333.5488,-2130.9968,4769.3648
20260402,行业,BK1338.DC,消费电子零部件及组装,-2.35,12169.36,229133.8752,-8.31,-2858093568.0,-6.69,-693142784.0,-1.62,1266547456.0,2.96,2291338752.0,5.36,环旭电子,29,126654.7456,-69314.2784,286474.3424
20260402,概念,BK0679.DC,超导概念,-1.13,6825.12,84768.1792,-5.55,-629122896.0,-3.43,-389931008.0,-2.12,174726656.0,0.95,847681792.0,4.62,中天科技,26,17472.6656,-38993.1008,63247.74399999999
20260402,概念,BK0867.DC,富时罗素,-1.36,1832.87,3850686.0544,-6.36,-30597853184.0,-3.68,-22292787200.0,-2.68,14383779840.0,1.73,38506860544.0,4.63,杰瑞股份,32,1438377.984,-2229278.72,3059785.3183999998
20260402,行业,BK1553.DC,多业态零售,-1.38,1558.71,8247.8208,-8.87,-23272709.0,-3.05,-44411431.0,-5.82,-14794067.0,-1.94,82478208.0,10.81,银座股份,24,-1479.4067,-4441.1431,2327.2709999999997
20260402,行业,BK0459.DC,元件,-3.38,38039.27,291751.3728,-7.62,-2025280768.0,-4.34,-1528208384.0,-3.28,621575424.0,1.33,2917513728.0,6.26,胜宏科技,30,62157.5424,-152820.8384,201088.07679999998
20260402,概念,BK0912.DC,远程办公,-2.53,1564.76,101323.2704,-7.83,-615575072.0,-4.66,-419817312.0,-3.18,22159616.0,0.17,1013232704.0,7.67,用友网络,27,2215.9616,-41981.7312,61557.50079999999
20260402,概念,BK0596.DC,融资融券,-1.48,3142.12,5717069.4144,-5.01,-46010134528.0,-2.89,-33766739968.0,-2.12,22645145600.0,1.42,57170694144.0,3.59,中超控股,33,2264514.56,-3376673.9968,4604909.977600001
20260402,行业,BK1585.DC,乳品,-1.23,2294.47,13007.3376,-3.78,-48282293.0,-2.64,-20709648.0,-1.13,-61189424.0,-3.35,130073376.0,7.12,伊利股份,25,-6118.9424,-2070.9648,4817.430400000001
20260402,行业,BK1033.DC,电池,-2.15,1453.48,250416.2304,-5.15,-1785604864.0,-2.53,-1849719808.0,-2.62,1108250368.0,1.57,2504162304.0,3.55,天际股份,31,110825.0368,-184971.9808,176269.2864
20260402,概念,BK1658.DC,创新医疗服务,-0.3,1011.42,34528.6144,-2.42,-432548352.0,-1.01,-610169600.0,-1.42,698486528.0,1.62,345286144.0,0.8,合富中国,28,69848.6528,-61016.96,43360.3072
20260402,行业,BK0464.DC,石油石化,2.99,7629.96,-187543.9872,6.93,1528952416.0,4.85,654925312.0,2.08,-236684032.0,-0.75,-1875439872.0,-5.95,洲际油气,1,-23668.4032,65492.5312,-145719.8592
