trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,代码,名称,最新价,涨跌幅,所属行业,首次封板时间,最后封板时间,炸板次数,连板数,涨停统计,成交额,换手率,流通市值,总市值,板上成交金额,封单金额,行业代码
20260316,000020.SZ,光学光电,深华发Ａ,15.94,10.01,113245908.0,,2887776332.54,4513590038.08,3.96,62424228.0,94939,94939,0,1/1,1.0,U,000020,深华发Ａ,15.94,10.01,光学光电,94939,94939,0,1.0,1/1,113245908.0,3.96,2887776332.54,4513590038.08,,62424228.0,BK1038.DC
20260316,000533.SZ,电网设备,顺钠股份,18.66,10.02,3585523088.0,,12780278784.0,12890626560.0,29.59,115752607.0,100118,101324,4,5/9,1.0,U,000533,顺钠股份,18.66,10.02,电网设备,100118,101324,4,1.0,5/9,3585523088.0,29.59,12780278784.0,12890626560.0,,115752607.0,BK0457.DC
20260316,000617.SZ,多元金融,中油资本,9.77,10.02,4134609392.0,,123513112601.83,123513111595.52,3.35,226347686.0,92500,110933,5,1/1,1.0,U,000617,中油资本,9.77,10.02,多元金融,92500,110933,5,1.0,1/1,4134609392.0,3.35,123513112601.83,123513111595.52,,226347686.0,BK0738.DC
20260316,000620.SZ,房地产开发,盈新发展,3.31,9.97,1051506512.0,,15463488577.65,19435708206.08,7.06,153539626.0,112024,112024,0,1/1,1.0,U,000620,盈新发展,3.31,9.97,房地产开发,112024,112024,0,1.0,1/1,1051506512.0,7.06,15463488577.65,19435708206.08,,153539626.0,BK0451.DC
20260316,000639.SZ,食品加工,西王食品,3.14,10.18,340685056.0,,3389400064.08,3389404221.44,10.32,88731790.0,95930,95930,0,1/1,1.0,U,000639,西王食品,3.14,10.18,食品加工,95930,95930,0,1.0,1/1,340685056.0,10.32,3389400064.08,3389404221.44,,88731790.0,BK1280.DC
20260316,000890.SZ,环保设备,法尔胜,12.2,10.01,1531178816.0,,5117790761.2,5117948409.6,31.12,2543700.0,140833,145554,4,9/16,3.0,U,000890,法尔胜,12.2,10.01,环保设备,140833,145554,4,3.0,9/16,1531178816.0,31.12,5117790761.2,5117948409.6,,2543700.0,BK1387.DC
20260316,001278.SZ,汽车零部件,一彬科技,25.32,9.99,123952585.0,,2160071380.32,3132929688.0,5.88,133995136.0,94424,94424,0,1/1,1.0,U,001278,一彬科技,25.32,9.99,汽车零部件,94424,94424,0,1.0,1/1,123952585.0,5.88,2160071380.32,3132929688.0,,133995136.0,BK0481.DC
20260316,002086.SZ,医疗器械,东方海洋,2.5,10.13,212411798.0,,3953215092.5,4897366240.0,5.37,127430167.0,92500,92500,0,1/1,1.0,U,002086,东方海洋,2.5,10.13,医疗器械,92500,92500,0,1.0,1/1,212411798.0,5.37,3953215092.5,4897366240.0,,127430167.0,BK1041.DC
20260316,002235.SZ,造纸,安妮股份,11.56,9.99,998810160.0,,6399365171.12,6699855649.28,16.18,128256708.0,142139,142139,0,1/1,1.0,U,002235,安妮股份,11.56,9.99,造纸,142139,142139,0,1.0,1/1,998810160.0,16.18,6399365171.12,6699855649.28,,128256708.0,BK1267.DC
20260316,002278.SZ,专用设备,神开股份,13.75,10.0,517773360.0,,4592454088.75,5363021400.0,11.42,112314152.0,93509,93509,0,1/1,1.0,U,002278,神开股份,13.75,10.0,专用设备,93509,93509,0,1.0,1/1,517773360.0,11.42,4592454088.75,5363021400.0,,112314152.0,BK0910.DC
20260316,002310.SZ,电力,东方新能,2.99,9.93,1572789440.0,,12555158653.83,17937973114.88,12.73,14955367.0,93236,141151,8,1/1,1.0,U,002310,东方新能,2.99,9.93,电力,93236,141151,8,1.0,1/1,1572789440.0,12.73,12555158653.83,17937973114.88,,14955367.0,BK0428.DC
20260316,002426.SZ,消费电子,胜利精密,4.47,10.1,2194454672.0,,15209621512.77,15209737862.4,14.83,159464568.0,105427,105427,0,1/1,1.0,U,002426,胜利精密,4.47,10.1,消费电子,105427,105427,0,1.0,1/1,2194454672.0,14.83,15209621512.77,15209737862.4,,159464568.0,BK1037.DC
20260316,002427.SZ,化学纤维,尤夫股份,7.69,10.01,284497648.0,,7572385187.34,7577978108.96,3.82,100360267.0,93409,93409,0,1/1,1.0,U,002427,尤夫股份,7.69,10.01,化学纤维,93409,93409,0,1.0,1/1,284497648.0,3.82,7572385187.34,7577978108.96,,100360267.0,BK0471.DC
20260316,002467.SZ,通信服务,二六三,7.52,9.94,1593076496.0,,10278967356.64,10342796477.44,15.85,131113275.0,100030,100909,1,1/1,1.0,U,002467,二六三,7.52,9.94,通信服务,100030,100909,1,1.0,1/1,1593076496.0,15.85,10278967356.64,10342796477.44,,131113275.0,BK0736.DC
20260316,002636.SZ,元件,金安国纪,31.96,10.02,1507037408.0,,23149120727.32,23266880000.0,6.87,149885368.0,105606,105606,0,1/1,1.0,U,002636,金安国纪,31.96,10.02,元件,105606,105606,0,1.0,1/1,1507037408.0,6.87,23149120727.32,23266880000.0,,149885368.0,BK0459.DC
20260316,002724.SZ,照明设备,海洋王,8.21,10.05,249140611.0,,4661535900.44,6333998580.0,5.43,122649469.0,93612,93612,0,1/1,1.0,U,002724,海洋王,8.21,10.05,照明设备,93612,93612,0,1.0,1/1,249140611.0,5.43,4661535900.44,6333998580.0,,122649469.0,BK1460.DC
20260316,002831.SZ,包装印刷,裕同科技,38.02,10.01,1317657232.0,,19427962186.38,34997923422.08,7.33,18511709.0,145509,145509,0,2/4,1.0,U,002831,裕同科技,38.02,10.01,包装印刷,145509,145509,0,1.0,2/4,1317657232.0,7.33,19427962186.38,34997923422.08,,18511709.0,BK1265.DC
20260316,002980.SZ,电网设备,华盛昌,38.65,9.99,519962640.0,,3918721335.6,7320354834.0,13.8,109725804.0,131739,131739,0,1/1,1.0,U,002980,华盛昌,38.65,9.99,电网设备,131739,131739,0,1.0,1/1,519962640.0,13.8,3918721335.6,7320354834.0,,109725804.0,BK0457.DC
20260316,002990.SZ,计算机设,盛视科技,28.95,9.99,199557879.0,,3882061482.6,7580619395.1,5.28,110032581.0,100924,100924,0,1/1,1.0,U,002990,盛视科技,28.95,9.99,计算机设,100924,100924,0,1.0,1/1,199557879.0,5.28,3882061482.6,7580619395.1,,110032581.0,BK1446.DC
20260316,002995.SZ,广告营销,天地在线,24.77,9.99,483185760.0,,2784574242.16,4395547469.6,17.97,174543291.0,130851,130851,0,1/1,1.0,U,002995,天地在线,24.77,9.99,广告营销,130851,130851,0,1.0,1/1,483185760.0,17.97,2784574242.16,4395547469.6,,174543291.0,BK1220.DC
20260316,300042.SZ,计算机设,朗科科技,45.6,20.0,1540742480.0,,9137398680.0,9138240000.0,18.02,43231353.0,101657,102924,2,1/1,1.0,U,300042,朗科科技,45.6,20.0,计算机设,101657,102924,2,1.0,1/1,1540742480.0,18.02,9137398680.0,9138240000.0,,43231353.0,BK1446.DC
20260316,300051.SZ,光伏设备,琏升科技,11.12,19.96,668063376.0,,4088557286.8,4136836779.52,17.54,108483384.0,144339,144339,0,1/1,1.0,U,300051,琏升科技,11.12,19.96,光伏设备,144339,144339,0,1.0,1/1,668063376.0,17.54,4088557286.8,4136836779.52,,108483384.0,BK1031.DC
20260316,300606.SZ,通用设备,金太阳,40.73,20.01,895933152.0,,4792881814.78,5634906952.98,20.03,153805888.0,132803,132803,0,1/1,1.0,U,300606,金太阳,40.73,20.01,通用设备,132803,132803,0,1.0,1/1,895933152.0,20.03,4792881814.78,5634906952.98,,153805888.0,BK0545.DC
20260316,600152.SH,电池,维科技术,10.75,10.03,646662144.0,,5687603281.25,5687603292.0,11.88,81377199.0,100459,100459,0,1/1,1.0,U,600152,维科技术,10.75,10.03,电池,100459,100459,0,1.0,1/1,646662144.0,11.88,5687603281.25,5687603292.0,,81377199.0,BK1033.DC
20260316,600227.SH,农化制品,赤天化,4.81,10.07,2089693216.0,,6145255052.43,8122780140.8,34.48,28707494.0,93130,144354,5,4/7,2.0,U,600227,赤天化,4.81,10.07,农化制品,93130,144354,5,2.0,4/7,2089693216.0,34.48,6145255052.43,8122780140.8,,28707494.0,BK0731.DC
20260316,600302.SH,专用设备,标准股份,11.29,10.04,137333517.0,,3906450687.16,3906450732.32,3.56,51887711.0,93130,93206,1,1/1,1.0,U,600302,标准股份,11.29,10.04,专用设备,93130,93206,1,1.0,1/1,137333517.0,3.56,3906450687.16,3906450732.32,,51887711.0,BK0910.DC
20260316,600313.SH,种植业,农发种业,9.08,10.06,1652427584.0,,9826363860.04,10545275629.44,17.01,75630952.0,93913,104925,9,1/1,1.0,U,600313,农发种业,9.08,10.06,种植业,93913,104925,9,1.0,1/1,1652427584.0,17.01,9826363860.04,10545275629.44,,75630952.0,BK1261.DC
