ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level,up_down_ratio,up_down_diff,leading_strength,activity_score,composite_strength
BK1582.DC,20260402,烘焙食品,西麦食品,002956.SZ,-0.78,4.13,4504779.7,1.11,2,7,行业板块,东财三级行业,0.2222222222222222,-5,0.9177777777777777,0.24666666666666667,6.665555555555555
BK1581.DC,20260402,预加工食品,安井食品,603345.SH,0.27,2.2,7251399.1,2.0,7,4,行业板块,东财三级行业,0.6363636363636364,3,1.4000000000000001,1.2727272727272727,19.706454545454545
BK1580.DC,20260402,肉制品,华统股份,002840.SZ,0.23,3.96,13061680.6,1.82,4,2,行业板块,东财三级行业,0.6666666666666666,2,2.6399999999999997,1.2133333333333334,20.839666666666666
BK1579.DC,20260402,保健品,百合股份,603102.SH,-0.48,0.86,5860492.0,2.96,2,7,行业板块,东财三级行业,0.2222222222222222,-5,0.1911111111111111,0.6577777777777777,6.692444444444444
BK1578.DC,20260402,其他酒类,张  裕Ａ,000869.SZ,-1.78,-0.56,6875314.2,1.15,0,10,行业板块,东财三级行业,0.0,-10,-0.0,0.0,-0.534
BK1577.DC,20260402,啤酒,重庆啤酒,600132.SH,-0.89,1.35,17989236.8,0.79,3,4,行业板块,东财三级行业,0.42857142857142855,-1,0.5785714285714286,0.3385714285714286,12.77357142857143
BK1576.DC,20260402,调味发酵品Ⅲ,天味食品,603317.SH,-0.28,2.3,38677768.0,1.97,6,9,行业板块,东财三级行业,0.4,-3,0.9199999999999999,0.788,12.2576
BK1575.DC,20260402,白酒Ⅲ,迎驾贡酒,603198.SH,0.21,6.69,290935684.8,0.81,10,11,行业板块,东财三级行业,0.47619047619047616,-1,3.185714285714286,0.38571428571428573,15.062999999999999
BK1574.DC,20260402,油气开采Ⅲ,蓝焰控股,000968.SZ,4.19,9.98,196347329.6,4.99,5,0,行业板块,东财三级行业,1.0,5,9.98,4.99,34.251
BK1573.DC,20260402,油田服务,贝肯能源,002828.SZ,6.05,9.97,20959832.9,2.16,8,0,行业板块,东财三级行业,1.0,8,9.97,2.16,34.24100000000001
BK1572.DC,20260402,油气及炼化工程,中油工程,600339.SH,4.7,10.12,8791459.0,5.27,6,0,行业板块,东财三级行业,1.0,6,10.12,5.27,34.488
BK1571.DC,20260402,油品石化贸易,和顺石油,603353.SH,2.63,10.01,7302319.1,3.46,5,2,行业板块,东财三级行业,0.7142857142857143,3,7.15,2.4714285714285715,24.141857142857145
BK1570.DC,20260402,其他石化,博汇股份,300839.SZ,2.04,19.99,12486067.4,2.96,7,6,行业板块,东财三级行业,0.5384615384615384,1,10.763846153846153,1.5938461538461537,19.237384615384613
BK1569.DC,20260402,炼油化工,中国石油,601857.SH,0.49,2.32,342684518.4,0.23,7,3,行业板块,东财三级行业,0.7,4,1.6239999999999999,0.161,21.503999999999998
BK1568.DC,20260402,人力资源服务,北京人力,600861.SH,-1.36,-0.74,2539626.4,0.56,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.40800000000000003
BK1567.DC,20260402,其他专业服务,安邦护卫,603373.SH,-0.1,1.33,1414058.8,1.25,2,2,行业板块,东财三级行业,0.5,0,0.665,0.625,15.228000000000002
BK1566.DC,20260402,检测服务,中纺标,920122.BJ,-1.17,1.79,15124278.6,1.87,6,17,行业板块,东财三级行业,0.2608695652173913,-11,0.46695652173913044,0.48782608695652174,7.66604347826087
BK1565.DC,20260402,会展服务,米奥会展,300795.SZ,-1.71,-1.1,1515134.6,0.88,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.513
BK1564.DC,20260402,体育Ⅲ,中体产业,600158.SH,-0.15,1.31,1352546.0,10.12,1,1,行业板块,东财三级行业,0.5,0,0.655,5.06,16.098
BK1563.DC,20260402,自然景区,三特索道,002159.SZ,-1.85,0.26,6975532.4,2.2,1,12,行业板块,东财三级行业,0.07692307692307693,-11,0.02,0.16923076923076924,1.7905384615384616
BK1562.DC,20260402,人工景区,中青旅,600138.SH,-2.37,-1.18,3932740.8,1.11,0,5,行业板块,东财三级行业,0.0,-5,-0.0,0.0,-0.711
BK1561.DC,20260402,旅游综合,三峡旅游,002627.SZ,-2.25,-0.12,4737075.3,2.2,0,8,行业板块,东财三级行业,0.0,-8,-0.0,0.0,-0.6749999999999999
BK1560.DC,20260402,酒店,锦江Ｂ股,900934.SH,-2.46,-0.46,7099622.3,2.26,0,6,行业板块,东财三级行业,0.0,-6,-0.0,0.0,-0.738
BK1559.DC,20260402,餐饮,*ST云网,002306.SZ,-0.93,2.1,1403598.6,2.77,1,3,行业板块,东财三级行业,0.25,-2,0.525,0.6925,7.4645
BK1558.DC,20260402,学历教育,国脉科技,002093.SZ,-2.88,-2.5,1245151.5,1.38,0,2,行业板块,东财三级行业,0.0,-2,-0.0,0.0,-0.864
BK1557.DC,20260402,培训教育,行动教育,605098.SH,-2.2,0.96,5397025.9,1.57,1,10,行业板块,东财三级行业,0.09090909090909091,-9,0.08727272727272727,0.14272727272727273,2.113272727272727
BK1556.DC,20260402,教育运营及其他,*ST国化,600636.SH,-1.64,0.65,2101183.9,1.37,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.21666666666666667,0.45666666666666667,9.642666666666667
BK1555.DC,20260402,专业连锁Ⅲ,吉峰科技,300022.SZ,-0.2,6.81,5452820.9,2.03,1,6,行业板块,东财三级行业,0.14285714285714285,-5,0.9728571428571428,0.29,4.478285714285715
BK1554.DC,20260402,商业物业经营,农 产 品,000061.SZ,-1.87,-0.27,20032868.2,0.62,0,16,行业板块,东财三级行业,0.0,-16,-0.0,0.0,-0.561
BK1553.DC,20260402,多业态零售,大商股份,600694.SH,-1.38,0.06,8019040.0,1.23,1,14,行业板块,东财三级行业,0.06666666666666667,-13,0.004,0.082,1.6032
BK1552.DC,20260402,超市,家家悦,603708.SH,-1.29,1.22,7994993.8,1.05,2,5,行业板块,东财三级行业,0.2857142857142857,-3,0.34857142857142853,0.3,8.314142857142857
BK1551.DC,20260402,百货,东百集团,600693.SH,-1.19,0.27,14188405.4,1.25,1,19,行业板块,东财三级行业,0.05,-18,0.013500000000000002,0.0625,1.1582
BK1550.DC,20260402,贸易Ⅲ,凯瑞德,002072.SZ,-0.97,2.13,16119896.5,2.14,4,12,行业板块,东财三级行业,0.25,-8,0.5325,0.535,7.422499999999999
BK1549.DC,20260402,旅游零售Ⅲ,珠免集团,600185.SH,-1.85,-1.74,15609604.7,0.91,0,2,行业板块,东财三级行业,0.0,-2,-0.0,0.0,-0.555
BK1548.DC,20260402,综合电商,ST易购,002024.SZ,-2.44,-2.16,3189557.0,0.45,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.732
BK1547.DC,20260402,跨境电商,华凯易佰,300592.SZ,-1.46,1.94,4796661.7,3.28,1,6,行业板块,东财三级行业,0.14285714285714285,-5,0.27714285714285714,0.4685714285714285,3.996857142857143
BK1546.DC,20260402,电商服务,若羽臣,003010.SZ,-2.44,-1.14,4334581.8,2.39,0,8,行业板块,东财三级行业,0.0,-8,-0.0,0.0,-0.732
BK1545.DC,20260402,特种纸,华旺科技,605377.SH,-1.35,1.81,7269275.6,1.88,1,11,行业板块,东财三级行业,0.08333333333333333,-10,0.15083333333333332,0.15666666666666665,2.1565
BK1544.DC,20260402,大宗用纸,松炀资源,603863.SH,0.24,10.01,10783285.3,1.21,4,8,行业板块,东财三级行业,0.3333333333333333,-4,3.3366666666666664,0.4033333333333333,10.82
BK1543.DC,20260402,娱乐用品,舒华体育,605299.SH,-0.81,6.2,8544039.2,4.5,5,13,行业板块,东财三级行业,0.2777777777777778,-8,1.7222222222222223,1.25,8.684777777777779
BK1542.DC,20260402,文化用品,晨光股份,603899.SH,-0.82,1.8,4365972.9,0.99,1,4,行业板块,东财三级行业,0.2,-3,0.36000000000000004,0.198,5.865600000000001
BK1541.DC,20260402,卫浴制品,松霖科技,603992.SH,-0.39,4.84,4009424.1,1.41,2,5,行业板块,东财三级行业,0.2857142857142857,-3,1.3828571428571428,0.4028571428571428,8.811571428571428
BK1540.DC,20260402,其他家居用品,华瓷股份,001216.SZ,-1.5,6.35,20032372.2,1.86,3,21,行业板块,东财三级行业,0.125,-18,0.79375,0.2325,3.5052499999999998
BK1539.DC,20260402,定制家居,欧派家居,603833.SH,-1.26,2.65,9922167.8,1.41,3,13,行业板块,东财三级行业,0.1875,-10,0.49687499999999996,0.26437499999999997,5.39925
BK1538.DC,20260402,瓷砖地板,菲林格尔,603226.SH,-1.82,1.2,7504031.5,1.25,1,11,行业板块,东财三级行业,0.08333333333333333,-10,0.09999999999999999,0.10416666666666666,1.9948333333333332
BK1537.DC,20260402,成品家居,顾家家居,603816.SH,-2.27,0.74,11964584.8,1.16,1,16,行业板块,东财三级行业,0.058823529411764705,-15,0.04352941176470588,0.06823529411764705,1.1060588235294115
BK1536.DC,20260402,综合包装,方大新材,920163.BJ,-1.49,0.4,1783006.8,1.73,1,5,行业板块,东财三级行业,0.16666666666666666,-4,0.06666666666666667,0.28833333333333333,4.6240000000000006
BK1535.DC,20260402,纸包装,衢州东峰,601515.SH,-1.05,4.62,13171175.8,5.02,2,19,行业板块,东财三级行业,0.09523809523809523,-17,0.44,0.478095238095238,2.7257619047619044
BK1534.DC,20260402,印刷,江天科技,920121.BJ,-2.47,0.03,2482216.4,4.53,1,4,行业板块,东财三级行业,0.2,-3,0.006,0.9060000000000001,5.4414
BK1533.DC,20260402,塑料包装,沪江材料,920204.BJ,-0.47,2.82,4242620.3,0.96,2,5,行业板块,东财三级行业,0.2857142857142857,-3,0.8057142857142856,0.27428571428571424,8.646428571428572
BK1532.DC,20260402,金属包装,宝钢包装,601968.SH,-2.37,-0.95,6287465.6,1.63,0,7,行业板块,东财三级行业,0.0,-7,-0.0,0.0,-0.711
BK1531.DC,20260402,商用载客车,宇通客车,600066.SH,-0.51,2.71,11070777.2,2.66,1,4,行业板块,东财三级行业,0.2,-3,0.542,0.532,6.0618
BK1530.DC,20260402,商用载货车,中集车辆,301039.SZ,-0.63,2.69,24807260.0,1.0,3,5,行业板块,东财三级行业,0.375,-2,1.00875,0.375,11.33775
BK1529.DC,20260402,汽车电子电气系统,菱电电控,688667.SH,-1.73,4.18,47884601.6,2.51,4,36,行业板块,东财三级行业,0.1,-32,0.418,0.251,2.6148
BK1528.DC,20260402,其他汽车零部件,长华集团,605018.SH,-1.91,2.81,35832697.6,1.82,5,51,行业板块,东财三级行业,0.08928571428571429,-46,0.25089285714285714,0.1625,2.1882500000000005
BK1527.DC,20260402,轮胎轮毂,风神股份,600469.SH,-1.79,0.59,26213075.9,1.45,2,19,行业板块,东财三级行业,0.09523809523809523,-17,0.056190476190476187,0.13809523809523808,2.3589999999999995
BK1526.DC,20260402,底盘与发动机系统,川环科技,300547.SZ,-1.24,10.91,119199190.4,2.34,20,89,行业板块,东财三级行业,0.1834862385321101,-69,2.001834862385321,0.42935779816513764,5.618825688073396
BK1525.DC,20260402,车身附件及饰件,继峰股份,603997.SH,-1.38,2.16,53390243.2,1.23,10,32,行业板块,东财三级行业,0.23809523809523808,-22,0.5142857142857143,0.2928571428571428,6.890285714285715
BK1524.DC,20260402,汽车综合服务,交运股份,600676.SH,-1.73,-1.18,4004169.7,1.17,0,5,行业板块,东财三级行业,0.0,-5,-0.0,0.0,-0.519
BK1523.DC,20260402,汽车经销商,德众汽车,920030.BJ,-1.07,0.18,2274975.7,0.9,1,5,行业板块,东财三级行业,0.16666666666666666,-4,0.03,0.15,4.715000000000001
BK1522.DC,20260402,其他运输设备,凤凰B股,900916.SH,-1.83,-0.26,8230912.2,1.88,0,10,行业板块,东财三级行业,0.0,-10,-0.0,0.0,-0.549
BK1521.DC,20260402,摩托车,征和工业,003033.SZ,-0.37,2.55,15903313.8,1.49,6,3,行业板块,东财三级行业,0.6666666666666666,3,1.6999999999999997,0.9933333333333333,20.427666666666667
BK1520.DC,20260402,综合乘用车,长城汽车,601633.SH,-1.63,1.11,55895344.0,0.78,1,5,行业板块,东财三级行业,0.16666666666666666,-4,0.185,0.13,4.574
BK1519.DC,20260402,电动乘用车,比亚迪,002594.SZ,-2.07,-0.97,112733697.6,1.34,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.6209999999999999
BK1518.DC,20260402,种子,敦煌种业,600354.SH,-0.93,0.31,6289629.2,3.92,2,8,行业板块,东财三级行业,0.2,-6,0.062,0.784,5.8902
BK1517.DC,20260402,食用菌,华绿生物,300970.SZ,1.19,4.24,1617393.2,3.92,2,2,行业板块,东财三级行业,0.5,0,2.12,1.96,16.173
BK1516.DC,20260402,其他种植业,海南橡胶,601118.SH,-0.49,0.92,4785545.0,2.01,2,3,行业板块,东财三级行业,0.4,-1,0.36800000000000005,0.8039999999999999,12.0874
BK1515.DC,20260402,粮食种植,苏垦农发,601952.SH,2.05,2.2,4367353.6,2.39,2,0,行业板块,东财三级行业,1.0,2,2.2,2.39,31.533
BK1514.DC,20260402,水产养殖,大湖股份,600257.SH,-0.8,0.0,1315797.3,2.25,0,3,行业板块,东财三级行业,0.0,-3,0.0,0.0,-0.24
BK1513.DC,20260402,海洋捕捞,中水渔业,000798.SZ,-0.39,0.39,690565.9,1.68,1,1,行业板块,东财三级行业,0.5,0,0.195,0.84,15.089999999999998
BK1512.DC,20260402,生猪养殖,巨星农牧,603477.SH,1.42,10.01,48698692.8,1.69,9,2,行业板块,东财三级行业,0.8181818181818182,7,8.19,1.3827272727272728,26.886000000000003
BK1511.DC,20260402,肉鸡养殖,晓鸣股份,300967.SZ,1.9,4.56,6921694.1,1.87,8,0,行业板块,东财三级行业,1.0,8,4.56,1.87,31.855999999999998
BK1510.DC,20260402,其他养殖,华英农业,002321.SZ,-0.67,0.0,1109802.4,1.42,0,1,行业板块,东财三级行业,0.0,-1,0.0,0.0,-0.201
BK1509.DC,20260402,水产饲料,海大集团,002311.SZ,1.82,4.39,10300713.9,1.67,3,1,行业板块,东财三级行业,0.75,2,3.2924999999999995,1.2525,23.955
BK1508.DC,20260402,畜禽饲料,天康生物,002100.SZ,0.2,4.09,6187469.8,2.44,4,4,行业板块,东财三级行业,0.5,0,2.045,1.22,15.713000000000001
BK1507.DC,20260402,宠物食品,佩蒂股份,300673.SZ,-0.08,0.94,3827394.3,2.63,3,1,行业板块,东财三级行业,0.75,2,0.705,1.9725,23.011499999999998
BK1506.DC,20260402,农业综合Ⅲ,润农节水,920964.BJ,-0.7,-0.17,1175502.3,1.2,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.21
BK1505.DC,20260402,其他农产品加工,一致魔芋,920273.BJ,-0.28,2.44,8209558.1,1.3,5,7,行业板块,东财三级行业,0.4166666666666667,-2,1.0166666666666666,0.5416666666666667,12.727666666666666
BK1504.DC,20260402,粮油加工,金健米业,600127.SH,-0.59,1.36,18793854.7,3.22,3,6,行业板块,东财三级行业,0.3333333333333333,-3,0.45333333333333337,1.0733333333333333,10.128333333333334
BK1503.DC,20260402,果蔬加工,田野股份,920023.BJ,-1.07,-0.54,3341197.4,1.31,0,6,行业板块,东财三级行业,0.0,-6,-0.0,0.0,-0.321
BK1502.DC,20260402,林业Ⅲ,平潭发展,000592.SZ,0.54,4.58,3184165.2,19.74,2,2,行业板块,东财三级行业,0.5,0,2.29,9.87,17.594
BK1501.DC,20260402,动物保健Ⅲ,大禹生物,920970.BJ,3.17,7.4,7238382.2,3.3,12,1,行业板块,东财三级行业,0.9230769230769231,11,6.830769230769231,3.046153846153846,30.61869230769231
BK1500.DC,20260402,医美耗材,锦波生物,920982.BJ,0.18,5.76,7558014.5,1.15,1,2,行业板块,东财三级行业,0.3333333333333333,-1,1.92,0.3833333333333333,10.514666666666667
BK1499.DC,20260402,医美服务,*ST美谷,000615.SZ,-1.17,-1.17,605960.0,1.22,0,1,行业板块,东财三级行业,0.0,-1,-0.0,0.0,-0.351
BK1498.DC,20260402,品牌化妆品,敷尔佳,301371.SZ,-1.48,-0.83,9581427.3,0.92,0,8,行业板块,东财三级行业,0.0,-8,-0.0,0.0,-0.444
BK1497.DC,20260402,化妆品制造及其他,芭薇股份,920123.BJ,-0.93,2.82,3099627.6,1.5,2,5,行业板块,东财三级行业,0.2857142857142857,-3,0.8057142857142856,0.42857142857142855,8.539285714285715
BK1496.DC,20260402,洗护用品,两面针,600249.SH,-1.68,1.85,2223703.1,17.6,1,3,行业板块,东财三级行业,0.25,-2,0.4625,4.4,7.968500000000001
BK1495.DC,20260402,生活用纸,延江股份,300658.SZ,-0.58,6.92,6552930.1,2.08,2,7,行业板块,东财三级行业,0.2222222222222222,-5,1.5377777777777777,0.4622222222222222,6.892666666666665
BK1494.DC,20260402,焦煤,潞安环能,601699.SH,0.01,2.01,20233583.9,1.75,5,5,行业板块,东财三级行业,0.5,0,1.005,0.875,15.379000000000001
BK1493.DC,20260402,动力煤,中煤能源,601898.SH,0.89,3.77,199313721.6,0.65,11,3,行业板块,东财三级行业,0.7857142857142857,8,2.962142857142857,0.5107142857142857,24.532999999999998
BK1492.DC,20260402,焦炭Ⅲ,云煤能源,600792.SH,0.46,3.75,6539538.4,2.7,4,1,行业板块,东财三级行业,0.8,3,3.0,2.16,25.17
BK1491.DC,20260402,端到端供应链服务,畅联股份,603648.SH,-1.9,-0.3,2490482.0,2.14,0,7,行业板块,东财三级行业,0.0,-7,-0.0,0.0,-0.57
BK1490.DC,20260402,原材料供应链服务,*ST海钦,600753.SH,-0.76,0.82,12451056.4,0.86,4,8,行业板块,东财三级行业,0.3333333333333333,-4,0.2733333333333333,0.2866666666666666,9.884
BK1489.DC,20260402,快递,圆通速递,600233.SH,0.21,1.38,30538915.2,0.61,2,2,行业板块,东财三级行业,0.5,0,0.69,0.305,15.262
BK1488.DC,20260402,跨境物流,中国外运,601598.SH,-1.04,1.45,18757497.9,0.9,3,10,行业板块,东财三级行业,0.23076923076923078,-7,0.33461538461538465,0.2076923076923077,6.719538461538462
BK1487.DC,20260402,公路货运,龙洲股份,002682.SZ,-2.98,-2.0,2885492.4,1.38,0,5,行业板块,东财三级行业,0.0,-5,-0.0,0.0,-0.894
BK1486.DC,20260402,仓储物流,恒基达鑫,002492.SZ,-1.26,0.4,3775296.4,1.13,1,5,行业板块,东财三级行业,0.16666666666666666,-4,0.06666666666666667,0.1883333333333333,4.673
BK1485.DC,20260402,铁路运输,广深铁路,601333.SH,-0.17,0.64,41785084.8,0.38,3,3,行业板块,东财三级行业,0.5,0,0.32,0.19,15.051
BK1484.DC,20260402,公交,锦在线B,900914.SH,-2.62,-0.21,3867006.4,1.42,0,8,行业板块,东财三级行业,0.0,-8,-0.0,0.0,-0.786
BK1483.DC,20260402,高速公路,四川成渝,601107.SH,-0.2,3.17,38339212.8,0.57,7,14,行业板块,东财三级行业,0.3333333333333333,-7,1.0566666666666666,0.18999999999999997,10.189333333333334
BK1482.DC,20260402,航运,招商轮船,601872.SH,1.64,8.17,75519988.8,2.93,14,3,行业板块,东财三级行业,0.8235294117647058,11,6.728235294117646,2.4129411764705884,27.026117647058822
