ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level,up_down_ratio,up_down_diff,leading_strength,activity_score,composite_strength
BK1590.DC,20260326,其他通信设备,长江通信,600345.SH,-2.11,-0.48,9250945.8,1.91,0,14,行业板块,东财三级行业,0.0,-14,-0.0,0.0,-0.6329999999999999
BK1589.DC,20260326,通信应用增值服务,北纬科技,002148.SZ,-3.59,-1.86,29683392.0,6.74,0,17,行业板块,东财三级行业,0.0,-17,-0.0,0.0,-1.077
BK1588.DC,20260326,通信工程及服务,亚联发展,002316.SZ,-3.11,-0.55,10800932.4,5.02,0,20,行业板块,东财三级行业,0.0,-20,-0.0,0.0,-0.9329999999999999
BK1587.DC,20260326,电信运营商,中国移动,600941.SH,-1.0,0.02,269736721.6,0.25,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.006666666666666666,0.08333333333333333,9.718
BK1586.DC,20260326,软饮料,欢乐家,300997.SZ,-1.09,-0.1,19764225.0,0.88,0,8,行业板块,东财三级行业,0.0,-8,-0.0,0.0,-0.327
BK1585.DC,20260326,乳品,妙可蓝多,600882.SH,-1.04,0.75,25644727.6,1.34,4,15,行业板块,东财三级行业,0.21052631578947367,-11,0.15789473684210525,0.28210526315789475,6.09178947368421
BK1584.DC,20260326,熟食,紫燕食品,603057.SH,0.35,1.11,2310790.5,1.21,2,1,行业板块,东财三级行业,0.6666666666666666,1,0.74,0.8066666666666666,20.41433333333333
BK1583.DC,20260326,零食,有友食品,603697.SH,-1.15,0.37,10011709.1,1.46,1,10,行业板块,东财三级行业,0.09090909090909091,-9,0.03363636363636364,0.13272727272727272,2.4155454545454553
BK1582.DC,20260326,烘焙食品,广州酒家,603043.SH,-0.79,-0.13,4440738.1,0.89,0,9,行业板块,东财三级行业,0.0,-9,-0.0,0.0,-0.237
BK1581.DC,20260326,预加工食品,三全食品,002216.SZ,-0.29,3.09,6692490.9,2.0,5,6,行业板块,东财三级行业,0.45454545454545453,-1,1.4045454545454545,0.9090909090909091,14.01209090909091
BK1580.DC,20260326,肉制品,华统股份,002840.SZ,-0.28,1.67,12654563.0,1.44,2,5,行业板块,东财三级行业,0.2857142857142857,-3,0.4771428571428571,0.41142857142857137,8.665142857142857
BK1579.DC,20260326,保健品,西王食品,000639.SZ,-1.53,0.32,5820847.7,3.99,1,8,行业板块,东财三级行业,0.1111111111111111,-7,0.035555555555555556,0.44333333333333336,2.9701111111111107
BK1578.DC,20260326,其他酒类,中信尼雅,600084.SH,-1.45,0.14,6724390.4,0.99,1,9,行业板块,东财三级行业,0.1,-8,0.014000000000000002,0.099,2.5876
BK1577.DC,20260326,啤酒,惠泉啤酒,600573.SH,-1.23,-0.26,17647256.0,0.76,0,7,行业板块,东财三级行业,0.0,-7,-0.0,0.0,-0.369
BK1576.DC,20260326,调味发酵品Ⅲ,天味食品,603317.SH,-0.77,0.49,35206700.8,2.19,2,12,行业板块,东财三级行业,0.14285714285714285,-10,0.06999999999999999,0.31285714285714283,4.131285714285714
BK1575.DC,20260326,白酒Ⅲ,皇台酒业,000995.SZ,-1.86,0.63,280543995.2,0.65,1,20,行业板块,东财三级行业,0.047619047619047616,-19,0.03,0.030952380952380953,0.8827619047619045
BK1574.DC,20260326,油气开采Ⅲ,蓝焰控股,000968.SZ,2.19,9.96,204222302.4,5.36,4,1,行业板块,东财三级行业,0.8,3,7.968000000000001,4.288,27.1082
BK1573.DC,20260326,油田服务,中曼石油,603619.SH,-0.27,1.84,21255693.0,1.49,3,4,行业板块,东财三级行业,0.42857142857142855,-1,0.7885714285714286,0.6385714285714286,13.061571428571428
BK1572.DC,20260326,油气及炼化工程,潜能恒信,300191.SZ,1.22,3.69,8584671.9,3.89,4,2,行业板块,东财三级行业,0.6666666666666666,2,2.46,2.5933333333333333,21.37666666666667
BK1571.DC,20260326,油品石化贸易,润贝航科,001316.SZ,0.08,3.74,7395692.7,3.63,3,4,行业板块,东财三级行业,0.42857142857142855,-1,1.6028571428571428,1.5557142857142856,13.51285714285714
BK1570.DC,20260326,其他石化,渤海化学,600800.SH,-0.04,9.92,12129654.1,3.06,4,10,行业板块,东财三级行业,0.2857142857142857,-6,2.834285714285714,0.8742857142857142,9.301142857142857
BK1569.DC,20260326,炼油化工,中国石油,601857.SH,-0.76,2.05,332539259.2,0.25,3,7,行业板块,东财三级行业,0.3,-4,0.6149999999999999,0.075,8.91
BK1568.DC,20260326,人力资源服务,北京人力,600861.SH,-1.53,-0.12,2508906.0,0.65,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.45899999999999996
BK1567.DC,20260326,其他专业服务,安邦护卫,603373.SH,-0.56,4.11,1426950.1,1.63,1,3,行业板块,东财三级行业,0.25,-2,1.0275,0.4075,7.619
BK1566.DC,20260326,检测服务,信测标准,300938.SZ,-2.0,0.73,14977354.3,2.15,2,21,行业板块,东财三级行业,0.08695652173913043,-19,0.06347826086956522,0.1869565217391304,2.058782608695652
BK1565.DC,20260326,会展服务,米奥会展,300795.SZ,-1.51,-0.08,1536767.7,1.63,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.45299999999999996
BK1564.DC,20260326,体育Ⅲ,中体产业,600158.SH,-4.23,-4.19,1271103.3,11.98,0,2,行业板块,东财三级行业,0.0,-2,-0.0,0.0,-1.2690000000000001
BK1563.DC,20260326,自然景区,桂林旅游,000978.SZ,-0.96,1.49,7031820.5,3.03,2,11,行业板块,东财三级行业,0.15384615384615385,-9,0.22923076923076924,0.46615384615384614,4.466461538461538
BK1562.DC,20260326,人工景区,大连圣亚,600593.SH,-0.27,1.0,3951844.8,1.2,2,3,行业板块,东财三级行业,0.4,-1,0.4,0.48,12.095
BK1561.DC,20260326,旅游综合,陕西旅游,603402.SH,-0.72,2.6,4836742.1,2.02,1,7,行业板块,东财三级行业,0.125,-6,0.325,0.2525,3.6494999999999997
BK1560.DC,20260326,酒店,金陵饭店,601007.SH,-0.59,1.51,6975236.4,1.77,2,4,行业板块,东财三级行业,0.3333333333333333,-2,0.5033333333333333,0.59,10.041666666666668
BK1559.DC,20260326,餐饮,全 聚 德,002186.SZ,-0.9,-0.67,1382103.7,1.33,0,4,行业板块,东财三级行业,0.0,-4,-0.0,0.0,-0.27
BK1558.DC,20260326,学历教育,国脉科技,002093.SZ,-2.28,-2.28,1255982.8,1.27,0,2,行业板块,东财三级行业,0.0,-2,-0.0,0.0,-0.6839999999999999
BK1557.DC,20260326,培训教育,中国高科,600730.SH,-2.28,0.33,5433325.1,2.32,1,10,行业板块,东财三级行业,0.09090909090909091,-9,0.030000000000000002,0.2109090909090909,2.0914545454545452
BK1556.DC,20260326,教育运营及其他,*ST国化,600636.SH,-1.8,-0.51,2137248.1,1.73,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.54
BK1555.DC,20260326,专业连锁Ⅲ,吉峰科技,300022.SZ,-1.24,0.0,5350408.5,2.22,0,6,行业板块,东财三级行业,0.0,-6,0.0,0.0,-0.372
BK1554.DC,20260326,商业物业经营,汇通能源,600605.SH,-1.49,-0.07,20427456.4,0.72,0,16,行业板块,东财三级行业,0.0,-16,-0.0,0.0,-0.447
BK1553.DC,20260326,多业态零售,百联股份,600827.SH,-1.18,0.61,8039915.0,1.29,1,15,行业板块,东财三级行业,0.0625,-14,0.038125,0.080625,1.5447499999999998
BK1552.DC,20260326,超市,红旗连锁,002697.SZ,-1.19,0.0,8010586.4,1.57,0,6,行业板块,东财三级行业,0.0,-6,0.0,0.0,-0.357
BK1551.DC,20260326,百货,天虹股份,002419.SZ,-0.98,1.08,14422271.5,1.57,3,17,行业板块,东财三级行业,0.15,-14,0.162,0.2355,4.285500000000001
BK1550.DC,20260326,贸易Ⅲ,南京商旅,600250.SH,-0.87,3.4,16203103.0,3.06,3,11,行业板块,东财三级行业,0.21428571428571427,-8,0.7285714285714285,0.6557142857142857,6.4444285714285705
BK1549.DC,20260326,旅游零售Ⅲ,中国中免,601888.SH,-1.63,-1.57,15786902.8,0.96,0,2,行业板块,东财三级行业,0.0,-2,-0.0,0.0,-0.48899999999999993
BK1548.DC,20260326,综合电商,ST易购,002024.SZ,-0.21,0.0,3174682.9,0.45,0,2,行业板块,东财三级行业,0.0,-2,0.0,0.0,-0.063
BK1547.DC,20260326,跨境电商,吉宏股份,002803.SZ,-1.71,-1.15,4755106.8,2.58,0,7,行业板块,东财三级行业,0.0,-7,-0.0,0.0,-0.513
BK1546.DC,20260326,电商服务,若羽臣,003010.SZ,-1.34,0.63,4221451.1,2.42,2,6,行业板块,东财三级行业,0.25,-4,0.1575,0.605,7.250500000000001
BK1545.DC,20260326,特种纸,冠豪高新,600433.SH,-1.65,1.89,7315723.9,3.62,2,11,行业板块,东财三级行业,0.15384615384615385,-9,0.2907692307692308,0.556923076923077,4.289923076923078
BK1544.DC,20260326,大宗用纸,森林包装,605500.SH,-1.6,1.2,10718631.9,1.51,1,11,行业板块,东财三级行业,0.08333333333333333,-10,0.09999999999999999,0.12583333333333332,2.065166666666667
BK1543.DC,20260326,娱乐用品,浙江正特,001238.SZ,-2.53,0.27,8289059.6,5.23,1,17,行业板块,东财三级行业,0.05555555555555555,-16,0.015,0.29055555555555557,0.9687777777777777
BK1542.DC,20260326,文化用品,广博股份,002103.SZ,-2.19,-1.2,4193047.7,1.17,0,5,行业板块,东财三级行业,0.0,-5,-0.0,0.0,-0.6569999999999999
BK1541.DC,20260326,卫浴制品,松霖科技,603992.SH,-0.52,4.89,4168414.3,1.24,1,6,行业板块,东财三级行业,0.14285714285714285,-5,0.6985714285714285,0.17714285714285713,4.304857142857143
BK1540.DC,20260326,其他家居用品,联翔股份,603272.SH,-0.97,10.0,20011021.8,1.71,4,20,行业板块,东财三级行业,0.16666666666666666,-16,1.6666666666666665,0.285,5.099333333333333
BK1539.DC,20260326,定制家居,顶固集创,300749.SZ,-0.86,8.68,10016169.2,1.99,4,12,行业板块,东财三级行业,0.25,-8,2.17,0.4975,7.7755
BK1538.DC,20260326,瓷砖地板,美新科技,301588.SZ,-0.77,1.75,7605923.0,1.85,2,10,行业板块,东财三级行业,0.16666666666666666,-8,0.29166666666666663,0.30833333333333335,4.889
BK1537.DC,20260326,成品家居,*ST亚振,603389.SH,-1.63,0.93,12072078.0,1.41,2,15,行业板块,东财三级行业,0.11764705882352941,-13,0.10941176470588236,0.16588235294117645,3.095470588235294
BK1536.DC,20260326,综合包装,海顺新材,300501.SZ,0.56,8.75,1830174.5,4.46,2,4,行业板块,东财三级行业,0.3333333333333333,-2,2.9166666666666665,1.4866666666666666,11.048666666666666
BK1535.DC,20260326,纸包装,衢州东峰,601515.SH,-0.22,9.98,12928732.9,4.39,6,15,行业板块,东财三级行业,0.2857142857142857,-9,2.8514285714285714,1.2542857142857142,9.326571428571427
BK1534.DC,20260326,印刷,盛通股份,002599.SZ,-2.18,-1.54,2539835.1,5.6,0,5,行业板块,东财三级行业,0.0,-5,-0.0,0.0,-0.654
BK1533.DC,20260326,塑料包装,金富科技,003018.SZ,1.96,10.02,4170814.0,4.09,4,3,行业板块,东财三级行业,0.5714285714285714,1,5.725714285714285,2.3371428571428567,19.34342857142857
BK1532.DC,20260326,金属包装,华源控股,002787.SZ,-0.75,4.76,6459770.3,2.15,4,3,行业板块,东财三级行业,0.5714285714285714,1,2.7199999999999998,1.2285714285714284,17.707571428571427
BK1531.DC,20260326,商用载客车,宇通客车,600066.SH,0.01,1.18,9820120.3,2.06,3,2,行业板块,东财三级行业,0.6,1,0.708,1.236,18.3918
BK1530.DC,20260326,商用载货车,中集车辆,301039.SZ,-0.26,1.46,24355665.4,0.94,4,5,行业板块,东财三级行业,0.4444444444444444,-1,0.6488888888888888,0.41777777777777775,13.468666666666666
BK1529.DC,20260326,汽车电子电气系统,菱电电控,688667.SH,-1.19,3.42,48198752.0,1.81,7,33,行业板块,东财三级行业,0.175,-26,0.5984999999999999,0.31675,5.0760499999999995
BK1528.DC,20260326,其他汽车零部件,中自科技,688737.SH,-1.63,6.93,35446520.0,2.15,10,45,行业板块,东财三级行业,0.18181818181818182,-35,1.26,0.39090909090909093,5.295727272727273
BK1527.DC,20260326,轮胎轮毂,贵州轮胎,000589.SZ,-1.55,0.44,25983150.9,1.27,2,19,行业板块,东财三级行业,0.09523809523809523,-17,0.0419047619047619,0.12095238095238095,2.424714285714286
BK1526.DC,20260326,底盘与发动机系统,华阳变速,920146.BJ,-1.12,9.65,117702236.8,2.95,24,84,行业板块,东财三级行业,0.2222222222222222,-60,2.1444444444444444,0.6555555555555556,6.890666666666665
BK1525.DC,20260326,车身附件及饰件,福赛科技,301529.SZ,-1.22,2.77,52004827.2,1.41,7,34,行业板块,东财三级行业,0.17073170731707318,-27,0.4729268292682927,0.24073170731707316,4.898682926829269
BK1524.DC,20260326,汽车综合服务,交运股份,600676.SH,-1.1,2.02,3945450.1,1.09,1,4,行业板块,东财三级行业,0.2,-3,0.404,0.21800000000000003,5.7943999999999996
BK1523.DC,20260326,汽车经销商,国机汽车,600335.SH,-0.79,-0.51,2268306.6,1.05,0,6,行业板块,东财三级行业,0.0,-6,-0.0,0.0,-0.237
BK1522.DC,20260326,其他运输设备,绿通科技,301322.SZ,-1.79,-0.28,8454567.6,2.0,0,10,行业板块,东财三级行业,0.0,-10,-0.0,0.0,-0.537
BK1521.DC,20260326,摩托车,涛涛车业,301345.SZ,-2.1,0.66,15062013.2,0.88,1,8,行业板块,东财三级行业,0.1111111111111111,-7,0.07333333333333333,0.09777777777777777,2.7375555555555557
BK1520.DC,20260326,综合乘用车,长  安Ｂ,200625.SZ,-1.48,-0.49,56063156.8,0.59,0,6,行业板块,东财三级行业,0.0,-6,-0.0,0.0,-0.444
BK1519.DC,20260326,电动乘用车,北汽蓝谷,600733.SH,-2.24,-0.83,114961950.4,1.64,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.672
BK1518.DC,20260326,种子,农发种业,600313.SH,-1.41,1.14,6351015.7,4.38,1,9,行业板块,东财三级行业,0.1,-8,0.11399999999999999,0.438,2.6874000000000002
BK1517.DC,20260326,食用菌,雪榕生物,300511.SZ,-1.74,0.43,1540979.2,3.03,1,3,行业板块,东财三级行业,0.25,-2,0.1075,0.7575,7.151
BK1516.DC,20260326,其他种植业,宏辉果蔬,603336.SH,-2.09,-0.82,4856474.6,2.73,0,5,行业板块,东财三级行业,0.0,-5,-0.0,0.0,-0.6269999999999999
BK1515.DC,20260326,粮食种植,苏垦农发,601952.SH,0.88,1.51,4205447.6,1.63,2,0,行业板块,东财三级行业,1.0,2,1.51,1.63,30.892
BK1514.DC,20260326,水产养殖,大湖股份,600257.SH,1.18,7.54,1300864.4,3.45,2,2,行业板块,东财三级行业,0.5,0,3.77,1.725,16.453
BK1513.DC,20260326,海洋捕捞,中  鲁Ｂ,200992.SZ,-0.6,0.0,684960.8,2.38,0,2,行业板块,东财三级行业,0.0,-2,0.0,0.0,-0.18
BK1512.DC,20260326,生猪养殖,京基智农,000048.SZ,-1.18,1.63,48703361.6,1.05,1,10,行业板块,东财三级行业,0.09090909090909091,-9,0.14818181818181816,0.09545454545454546,2.422
BK1511.DC,20260326,肉鸡养殖,立华股份,300761.SZ,0.49,3.07,6727881.2,1.77,4,4,行业板块,东财三级行业,0.5,0,1.535,0.885,15.631
BK1510.DC,20260326,其他养殖,福成股份,600965.SH,-1.76,-0.9,1081986.5,1.14,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.528
BK1509.DC,20260326,水产饲料,粤海饲料,001313.SZ,-0.75,0.59,9849274.0,1.3,1,3,行业板块,东财三级行业,0.25,-2,0.1475,0.325,7.3695
BK1508.DC,20260326,畜禽饲料,播恩集团,001366.SZ,-1.76,-0.3,5985450.9,1.91,0,9,行业板块,东财三级行业,0.0,-9,-0.0,0.0,-0.528
BK1507.DC,20260326,宠物食品,中宠股份,002891.SZ,-1.9,-0.96,3680253.4,1.59,0,4,行业板块,东财三级行业,0.0,-4,-0.0,0.0,-0.57
BK1506.DC,20260326,农业综合Ⅲ,辉隆股份,002556.SZ,-0.81,0.33,1163610.4,1.98,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.11,0.6599999999999999,9.911
BK1505.DC,20260326,其他农产品加工,华资实业,600191.SH,-0.21,4.26,8328648.7,1.6,4,8,行业板块,东财三级行业,0.3333333333333333,-4,1.42,0.5333333333333333,10.327666666666667
BK1504.DC,20260326,粮油加工,深粮控股,000019.SZ,-0.54,3.58,18681383.6,3.28,2,8,行业板块,东财三级行业,0.2,-6,0.7160000000000001,0.656,6.1124
BK1503.DC,20260326,果蔬加工,国投中鲁,600962.SH,-0.92,0.1,3321361.1,1.56,1,5,行业板块,东财三级行业,0.16666666666666666,-4,0.016666666666666666,0.26,4.779333333333333
BK1502.DC,20260326,林业Ⅲ,ST景谷,600265.SH,-2.14,0.34,2811045.3,12.03,1,3,行业板块,东财三级行业,0.25,-2,0.085,3.0075,7.4765
BK1501.DC,20260326,动物保健Ⅲ,瑞普生物,300119.SZ,-1.02,1.18,6817097.9,1.26,2,11,行业板块,东财三级行业,0.15384615384615385,-9,0.18153846153846154,0.19384615384615386,4.384461538461538
BK1500.DC,20260326,医美耗材,华熙生物,688363.SH,-2.35,-1.77,7305050.4,0.73,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.705
BK1499.DC,20260326,医美服务,*ST美谷,000615.SZ,-1.55,-1.55,568422.6,0.49,0,1,行业板块,东财三级行业,0.0,-1,-0.0,0.0,-0.46499999999999997
BK1498.DC,20260326,品牌化妆品,水羊股份,300740.SZ,-1.09,0.15,9380476.7,0.9,1,7,行业板块,东财三级行业,0.125,-6,0.01875,0.1125,3.44925
BK1497.DC,20260326,化妆品制造及其他,嘉亨家化,300955.SZ,-0.08,7.32,3097894.7,1.42,2,5,行业板块,东财三级行业,0.2857142857142857,-3,2.091428571428571,0.4057142857142857,9.046857142857144
BK1496.DC,20260326,洗护用品,两面针,600249.SH,0.36,4.34,2063187.8,5.13,1,3,行业板块,东财三级行业,0.25,-2,1.085,1.2825,8.0815
BK1495.DC,20260326,生活用纸,中顺洁柔,002511.SZ,-2.47,0.24,6435138.4,2.19,2,7,行业板块,东财三级行业,0.2222222222222222,-5,0.05333333333333333,0.48666666666666664,6.033666666666666
BK1494.DC,20260326,焦煤,辽宁能源,600758.SH,0.87,7.34,21341028.2,3.65,6,4,行业板块,东财三级行业,0.6,2,4.404,2.19,19.5798
BK1493.DC,20260326,动力煤,兖矿能源,600188.SH,0.06,4.22,201326097.6,1.16,8,7,行业板块,东财三级行业,0.5333333333333333,1,2.2506666666666666,0.6186666666666666,16.591866666666668
BK1492.DC,20260326,焦炭Ⅲ,宝泰隆,601011.SH,-0.46,5.29,7197239.7,5.77,3,4,行业板块,东财三级行业,0.42857142857142855,-1,2.267142857142857,2.4728571428571424,13.667142857142855
BK1491.DC,20260326,端到端供应链服务,普路通,002769.SZ,-1.16,-0.09,2546562.4,2.49,0,7,行业板块,东财三级行业,0.0,-7,-0.0,0.0,-0.348
BK1490.DC,20260326,原材料供应链服务,*ST海钦,600753.SH,-0.03,2.54,12519334.8,1.3,6,6,行业板块,东财三级行业,0.5,0,1.27,0.65,15.375
BK1489.DC,20260326,快递,申通快递,002468.SZ,1.68,4.48,31455155.2,0.88,4,0,行业板块,东财三级行业,1.0,4,4.48,0.88,31.576
BK1488.DC,20260326,跨境物流,华贸物流,603128.SH,-0.24,0.71,18593855.3,0.72,5,7,行业板块,东财三级行业,0.4166666666666667,-2,0.29583333333333334,0.3,12.547166666666667
BK1487.DC,20260326,公路货运,*ST原尚,603813.SH,-0.6,1.34,2938522.3,1.66,2,3,行业板块,东财三级行业,0.4,-1,0.536,0.664,12.06
BK1486.DC,20260326,仓储物流,保税科技,600794.SH,0.17,1.89,3790575.6,2.0,4,2,行业板块,东财三级行业,0.6666666666666666,2,1.2599999999999998,1.3333333333333333,20.569666666666663
BK1485.DC,20260326,铁路运输,铁龙物流,600125.SH,1.67,3.43,41634766.4,0.88,7,0,行业板块,东财三级行业,1.0,7,3.43,0.88,31.363
BK1484.DC,20260326,公交,申通地铁,600834.SH,-1.46,0.0,3927350.4,0.75,0,6,行业板块,东财三级行业,0.0,-6,0.0,0.0,-0.438
BK1483.DC,20260326,高速公路,宁沪高速,600377.SH,-0.42,1.65,39013825.6,0.73,8,12,行业板块,东财三级行业,0.4,-4,0.66,0.292,12.064400000000001
