ts_code,name,con_name,con_code,trade_date,desc,hot_num
000355.KP,国产芯片概念,圣泉集团,605589.SH,20260125,国内唯一能够提供单批产量大于1吨的高纯光刻胶用酚醛树脂的内资企业,2180
000355.KP,国产芯片概念,圣泉集团,605589.SH,20260124,国内唯一能够提供单批产量大于1吨的高纯光刻胶用酚醛树脂的内资企业,1438
000355.KP,国产芯片概念,圣泉集团,605589.SH,20260123,国内唯一能够提供单批产量大于1吨的高纯光刻胶用酚醛树脂的内资企业,536
000355.KP,国产芯片概念,圣泉集团,605589.SH,20260122,国内唯一能够提供单批产量大于1吨的高纯光刻胶用酚醛树脂的内资企业,1174
000355.KP,国产芯片概念,圣泉集团,605589.SH,20260105,国内唯一能够提供单批产量大于1吨的高纯光刻胶用酚醛树脂的内资企业,524
000355.KP,国产芯片概念,圣泉集团,605589.SH,20251115,国内唯一能够提供单批产量大于1吨的高纯光刻胶用酚醛树脂的内资企业,856
000355.KP,国产芯片概念,圣泉集团,605589.SH,20251114,国内唯一能够提供单批产量大于1吨的高纯光刻胶用酚醛树脂的内资企业,440
000242.KP,半导体材料,圣泉集团,605589.SH,20251027,圣泉光刻胶以自产树脂为基体，成功研发出了显示面板用FPP-100光刻胶、芯片封装用T-300光刻胶、GPP用GR-1082光刻胶等系列产品，主要应用于GPP（玻璃钝化保护层元器件）、LED芯片、显示面板、集成电路和半导体分立器件等细微图形加工领域。,687
000355.KP,国产芯片概念,圣泉集团,605589.SH,20251027,国内唯一能够提供单批产量大于1吨的高纯光刻胶用酚醛树脂的内资企业,687
000074.KP,HBM存储,圣泉集团,605589.SH,20251027,公司产品广泛应用于覆铜板、半导体环氧塑封料、印制线路板光刻胶、阻焊油墨、显示面板、芯片制造等领域。,687
000355.KP,国产芯片概念,圣泉集团,605589.SH,20251026,国内唯一能够提供单批产量大于1吨的高纯光刻胶用酚醛树脂的内资企业,4142
000242.KP,半导体材料,圣泉集团,605589.SH,20251026,圣泉光刻胶以自产树脂为基体，成功研发出了显示面板用FPP-100光刻胶、芯片封装用T-300光刻胶、GPP用GR-1082光刻胶等系列产品，主要应用于GPP（玻璃钝化保护层元器件）、LED芯片、显示面板、集成电路和半导体分立器件等细微图形加工领域。,4142
000074.KP,HBM存储,圣泉集团,605589.SH,20251026,公司产品广泛应用于覆铜板、半导体环氧塑封料、印制线路板光刻胶、阻焊油墨、显示面板、芯片制造等领域。,4142
000355.KP,国产芯片概念,圣泉集团,605589.SH,20251025,国内唯一能够提供单批产量大于1吨的高纯光刻胶用酚醛树脂的内资企业,1738
000074.KP,HBM存储,圣泉集团,605589.SH,20251025,公司产品广泛应用于覆铜板、半导体环氧塑封料、印制线路板光刻胶、阻焊油墨、显示面板、芯片制造等领域。,1738
000242.KP,半导体材料,圣泉集团,605589.SH,20251025,圣泉光刻胶以自产树脂为基体，成功研发出了显示面板用FPP-100光刻胶、芯片封装用T-300光刻胶、GPP用GR-1082光刻胶等系列产品，主要应用于GPP（玻璃钝化保护层元器件）、LED芯片、显示面板、集成电路和半导体分立器件等细微图形加工领域。,1738
000355.KP,国产芯片概念,圣泉集团,605589.SH,20251024,国内唯一能够提供单批产量大于1吨的高纯光刻胶用酚醛树脂的内资企业,493
000242.KP,半导体材料,圣泉集团,605589.SH,20251024,圣泉光刻胶以自产树脂为基体，成功研发出了显示面板用FPP-100光刻胶、芯片封装用T-300光刻胶、GPP用GR-1082光刻胶等系列产品，主要应用于GPP（玻璃钝化保护层元器件）、LED芯片、显示面板、集成电路和半导体分立器件等细微图形加工领域。,493
000074.KP,HBM存储,圣泉集团,605589.SH,20251024,公司产品广泛应用于覆铜板、半导体环氧塑封料、印制线路板光刻胶、阻焊油墨、显示面板、芯片制造等领域。,493
000074.KP,HBM存储,圣泉集团,605589.SH,20251023,公司产品广泛应用于覆铜板、半导体环氧塑封料、印制线路板光刻胶、阻焊油墨、显示面板、芯片制造等领域。,439
000355.KP,国产芯片概念,圣泉集团,605589.SH,20251023,国内唯一能够提供单批产量大于1吨的高纯光刻胶用酚醛树脂的内资企业,439
000242.KP,半导体材料,圣泉集团,605589.SH,20251023,圣泉光刻胶以自产树脂为基体，成功研发出了显示面板用FPP-100光刻胶、芯片封装用T-300光刻胶、GPP用GR-1082光刻胶等系列产品，主要应用于GPP（玻璃钝化保护层元器件）、LED芯片、显示面板、集成电路和半导体分立器件等细微图形加工领域。,439
