trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,代码,名称,最新价,涨跌幅,所属行业,首次封板时间,最后封板时间,炸板次数,连板数,涨停统计,成交额,换手率,流通市值,总市值,板上成交金额,封单金额,行业代码
20260320,000020.SZ,光学光电,深华发Ａ,23.33,10.0,122810496.0,,4226588572.03,6606151542.56,2.91,534122642.0,92500,92500,0,5/5,5.0,U,000020,深华发Ａ,23.33,10.0,光学光电,92500,92500,0,5.0,5/5,122810496.0,2.91,4226588572.03,6606151542.56,,534122642.0,BK1038.DC
20260320,000509.SZ,光学光电,华塑控股,4.54,9.93,348481792.0,,4871986628.32,4872001337.92,7.36,101487977.0,95618,95618,0,1/1,1.0,U,000509,华塑控股,4.54,9.93,光学光电,95618,95618,0,1.0,1/1,348481792.0,7.36,4871986628.32,4872001337.92,,101487977.0,BK1038.DC
20260320,000601.SZ,电力,韶能股份,8.14,10.0,1018785904.0,,8543149022.98,8663754689.92,11.95,292933943.0,93030,93030,0,3/3,3.0,U,000601,韶能股份,8.14,10.0,电力,93030,93030,0,3.0,3/3,1018785904.0,11.95,8543149022.98,8663754689.92,,292933943.0,BK0428.DC
20260320,000677.SZ,化学纤维,恒天海龙,4.98,9.93,292436880.0,,4302610181.04,4302610200.96,6.8,31334508.0,92500,92500,0,1/1,1.0,U,000677,恒天海龙,4.98,9.93,化学纤维,92500,92500,0,1.0,1/1,292436880.0,6.8,4302610181.04,4302610200.96,,31334508.0,BK0471.DC
20260320,000862.SZ,电力,银星能源,8.44,10.04,1133369872.0,,5300042222.72,7747537701.76,22.39,71505756.0,110645,110645,0,1/1,1.0,U,000862,银星能源,8.44,10.04,电力,110645,110645,0,1.0,1/1,1133369872.0,22.39,5300042222.72,7747537701.76,,71505756.0,BK0428.DC
20260320,001283.SZ,电池,豪鹏科技,67.21,10.0,716673616.0,,5359508009.57,6717173533.07,13.62,8143029.0,130012,145527,9,1/1,1.0,U,001283,豪鹏科技,67.21,10.0,电池,130012,145527,9,1.0,1/1,716673616.0,13.62,5359508009.57,6717173533.07,,8143029.0,BK1033.DC
20260320,002150.SZ,通用设备,正泰电源,34.88,10.0,1029642352.0,,12506048832.64,12587103744.0,8.37,169052582.0,93718,95633,1,4/8,1.0,U,002150,正泰电源,34.88,10.0,通用设备,93718,95633,1,1.0,4/8,1029642352.0,8.37,12506048832.64,12587103744.0,,169052582.0,BK0545.DC
20260320,002256.SZ,电力,兆新股份,4.49,10.05,1234156208.0,,8760410026.03,8952812080.16,14.2,85069488.0,93151,101821,2,2/4,1.0,U,002256,兆新股份,4.49,10.05,电力,93151,101821,2,1.0,2/4,1234156208.0,14.2,8760410026.03,8952812080.16,,85069488.0,BK0428.DC
20260320,002309.SZ,光伏设备,中利集团,3.81,10.12,794153936.0,,9167364093.48,11459205143.52,8.81,108569885.0,93515,93515,0,1/1,1.0,U,002309,中利集团,3.81,10.12,光伏设备,93515,93515,0,1.0,1/1,794153936.0,8.81,9167364093.48,11459205143.52,,108569885.0,BK1031.DC
20260320,002310.SZ,电力,东方新能,3.48,10.13,2628814112.0,,14612693015.16,20877640949.76,18.28,78182219.0,93212,111657,3,3/5,2.0,U,002310,东方新能,3.48,10.13,电力,93212,111657,3,2.0,3/5,2628814112.0,18.28,14612693015.16,20877640949.76,,78182219.0,BK0428.DC
20260320,002428.SZ,小金属,云南锗业,43.46,10.0,840550464.0,,28380928262.5,28384595200.0,2.96,580549501.0,93000,93000,0,1/1,1.0,U,002428,云南锗业,43.46,10.0,小金属,93000,93000,0,1.0,1/1,840550464.0,2.96,28380928262.5,28384595200.0,,580549501.0,BK1027.DC
20260320,300827.SZ,光伏设备,上能电气,44.93,20.01,5779478016.0,,17309032823.99,25012152869.12,34.83,61171296.0,102403,145542,5,1/1,1.0,U,300827,上能电气,44.93,20.01,光伏设备,102403,145542,5,1.0,1/1,5779478016.0,34.83,17309032823.99,25012152869.12,,61171296.0,BK1031.DC
20260320,301658.SZ,光伏设备,首航新能,60.35,20.0,1273358080.0,,2488659829.9,24886598057.6,56.05,177858390.0,111654,111654,0,1/1,1.0,U,301658,首航新能,60.35,20.0,光伏设备,111654,111654,0,1.0,1/1,1273358080.0,56.05,2488659829.9,24886598057.6,,177858390.0,BK1031.DC
20260320,600310.SH,电力,广西能源,4.88,9.91,1111520592.0,,7152668323.36,7152668313.6,15.83,7339422.0,94128,145543,8,1/1,1.0,U,600310,广西能源,4.88,9.91,电力,94128,145543,8,1.0,1/1,1111520592.0,15.83,7152668323.36,7152668313.6,,7339422.0,BK0428.DC
20260320,600396.SH,电力,华电辽能,6.26,10.02,2415906768.0,,9219144674.42,9219144668.16,26.74,87942514.0,93326,134017,8,6/11,5.0,U,600396,华电辽能,6.26,10.02,电力,93326,134017,8,5.0,6/11,2415906768.0,26.74,9219144674.42,9219144668.16,,87942514.0,BK0428.DC
