ts_code,name,con_name,con_code,trade_date,desc,hot_num
000025.KP,AI硬件,德科立  ,688205.SH,20260405,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,10692
000025.KP,AI硬件,德科立  ,688205.SH,20260404,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,9570
000025.KP,AI硬件,德科立  ,688205.SH,20260403,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,7245
000025.KP,AI硬件,德科立  ,688205.SH,20260325,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1277
000025.KP,AI硬件,德科立  ,688205.SH,20260324,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1859
000025.KP,AI硬件,德科立  ,688205.SH,20260227,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,401
000025.KP,AI硬件,德科立  ,688205.SH,20260213,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,348
000025.KP,AI硬件,德科立  ,688205.SH,20260212,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,415
000025.KP,AI硬件,德科立  ,688205.SH,20260123,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,563
000025.KP,AI硬件,德科立  ,688205.SH,20260122,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,681
000025.KP,AI硬件,德科立  ,688205.SH,20260121,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,586
000370.KP,谷歌概念,德科立  ,688205.SH,20251201,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1276
000370.KP,谷歌概念,德科立  ,688205.SH,20251130,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,5391
000370.KP,谷歌概念,德科立  ,688205.SH,20251129,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,3894
000370.KP,谷歌概念,德科立  ,688205.SH,20251128,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1791
000370.KP,谷歌概念,德科立  ,688205.SH,20251127,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,2188
000370.KP,谷歌概念,德科立  ,688205.SH,20251126,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,4291
000370.KP,谷歌概念,德科立  ,688205.SH,20251125,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,6006
000025.KP,AI硬件,德科立  ,688205.SH,20251029,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,447
000025.KP,AI硬件,德科立  ,688205.SH,20251027,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,592
000025.KP,AI硬件,德科立  ,688205.SH,20251026,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1472
000025.KP,AI硬件,德科立  ,688205.SH,20251025,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,971
000025.KP,AI硬件,德科立  ,688205.SH,20251024,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,484
000025.KP,AI硬件,德科立  ,688205.SH,20251023,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,482
000025.KP,AI硬件,德科立  ,688205.SH,20251022,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,490
000025.KP,AI算力基建,XD德科立,688205.SH,20251021,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,703
000025.KP,AI算力基建,德科立  ,688205.SH,20251020,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,522
000025.KP,AI算力基建,德科立  ,688205.SH,20251019,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1521
000025.KP,AI算力基建,德科立  ,688205.SH,20251018,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,945
000025.KP,AI算力基建,德科立  ,688205.SH,20251017,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,524
000025.KP,AI算力基建,德科立  ,688205.SH,20251016,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,392
000025.KP,AI算力基建,德科立  ,688205.SH,20251015,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,404
000025.KP,AI算力基建,德科立  ,688205.SH,20251014,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,404
000025.KP,AI算力基建,德科立  ,688205.SH,20251013,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,453
000025.KP,AI算力基建,德科立  ,688205.SH,20251012,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1406
000025.KP,AI算力基建,德科立  ,688205.SH,20251011,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1097
000025.KP,AI算力基建,德科立  ,688205.SH,20251010,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,544
000025.KP,AI算力基建,德科立  ,688205.SH,20251009,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,572
000025.KP,AI算力基建,德科立  ,688205.SH,20251008,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,3588
000025.KP,AI算力基建,德科立  ,688205.SH,20251007,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,3102
000025.KP,AI算力基建,德科立  ,688205.SH,20251006,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,3144
000025.KP,AI算力基建,德科立  ,688205.SH,20251005,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,2873
000025.KP,AI算力基建,德科立  ,688205.SH,20251004,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,2308
000025.KP,AI算力基建,德科立  ,688205.SH,20251003,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,2060
000025.KP,AI算力基建,德科立  ,688205.SH,20251002,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1575
000025.KP,AI算力基建,德科立  ,688205.SH,20251001,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1075
000025.KP,AI算力基建,德科立  ,688205.SH,20250930,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,509
000025.KP,AI算力基建,德科立  ,688205.SH,20250929,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,470
000025.KP,AI算力基建,德科立  ,688205.SH,20250928,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,2083
000025.KP,AI算力基建,德科立  ,688205.SH,20250927,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1411
000025.KP,AI算力基建,德科立  ,688205.SH,20250926,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,551
000025.KP,AI算力基建,德科立  ,688205.SH,20250925,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,620
000025.KP,AI算力基建,德科立  ,688205.SH,20250924,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,694
000025.KP,AI算力基建,德科立  ,688205.SH,20250923,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1082
000025.KP,AI算力基建,德科立  ,688205.SH,20250922,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1223
000025.KP,AI算力基建,德科立  ,688205.SH,20250921,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,6848
000025.KP,AI算力基建,德科立  ,688205.SH,20250920,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,5170
000025.KP,AI算力基建,德科立  ,688205.SH,20250919,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,2215
000025.KP,AI算力基建,德科立  ,688205.SH,20250918,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,2050
000025.KP,AI算力基建,德科立  ,688205.SH,20250917,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,855
000025.KP,AI算力基建,德科立  ,688205.SH,20250916,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,690
000025.KP,AI算力基建,德科立  ,688205.SH,20250915,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,396
000025.KP,AI算力基建,德科立  ,688205.SH,20250914,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,1488
000025.KP,AI算力基建,德科立  ,688205.SH,20250913,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,971
000025.KP,AI算力基建,德科立  ,688205.SH,20250912,2025年9月10日互动易：公司硅基OCS获海外样品订单，目前公司未将OCS作为营收预算中的重要部分,262
