trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,代码,名称,最新价,涨跌幅,所属行业,首次封板时间,最后封板时间,炸板次数,连板数,涨停统计,成交额,换手率,流通市值,总市值,板上成交金额,封单金额,行业代码
20260318,000020.SZ,光学光电,深华发Ａ,19.28,9.98,55759302.0,,3492868738.48,5459348552.96,1.6,531035209.0,92500,92500,0,3/3,3.0,U,000020,深华发Ａ,19.28,9.98,光学光电,92500,92500,0,3.0,3/3,55759302.0,1.6,3492868738.48,5459348552.96,,531035209.0,BK1038.DC
20260318,000037.SZ,电力,深南电A,10.54,10.02,137688316.0,,3572091901.0,6353117719.68,3.87,48484000.0,93018,93018,0,1/1,1.0,U,000037,深南电A,10.54,10.02,电力,93018,93018,0,1.0,1/1,137688316.0,3.87,3572091901.0,6353117719.68,,48484000.0,BK0428.DC
20260318,000048.SZ,养殖业,京基智农,21.3,10.02,292425472.0,,11211458415.0,11295012052.8,2.69,158411997.0,102509,102509,0,1/1,1.0,U,000048,京基智农,21.3,10.02,养殖业,102509,102509,0,1.0,1/1,292425472.0,2.69,11211458415.0,11295012052.8,,158411997.0,BK1259.DC
20260318,000539.SZ,电力,粤电力Ａ,5.61,10.0,147132948.0,,14335720503.39,29454093419.52,1.03,121819915.0,92500,92500,0,1/1,1.0,U,000539,粤电力Ａ,5.61,10.0,电力,92500,92500,0,1.0,1/1,147132948.0,1.03,14335720503.39,29454093419.52,,121819915.0,BK0428.DC
20260318,000601.SZ,电力,韶能股份,6.73,9.97,210594554.0,,7063316084.11,7163030597.44,2.98,351132298.0,92500,92500,0,1/1,1.0,U,000601,韶能股份,6.73,9.97,电力,92500,92500,0,1.0,1/1,210594554.0,2.98,7063316084.11,7163030597.44,,351132298.0,BK0428.DC
20260318,000815.SZ,IT服务Ⅱ,美利云,17.56,10.03,1335068640.0,,12208818894.6,12208818982.4,11.33,219400188.0,100306,100306,0,1/1,1.0,U,000815,美利云,17.56,10.03,IT服务Ⅱ,100306,100306,0,1.0,1/1,1335068640.0,11.33,12208818894.6,12208818982.4,,219400188.0,BK1238.DC
20260318,000990.SZ,化学原料,诚志股份,10.79,9.99,756294592.0,,13112403291.65,13112413013.44,5.88,119560062.0,93930,93930,0,1/1,1.0,U,000990,诚志股份,10.79,9.99,化学原料,93930,93930,0,1.0,1/1,756294592.0,5.88,13112403291.65,13112413013.44,,119560062.0,BK1019.DC
20260318,001287.SZ,其他电子,中电港,24.64,10.0,1030664128.0,,10777400430.72,18723938365.44,9.77,147993531.0,100312,100312,0,1/1,1.0,U,001287,中电港,24.64,10.0,其他电子,100312,100312,0,1.0,1/1,1030664128.0,9.77,10777400430.72,18723938365.44,,147993531.0,BK1336.DC
20260318,001389.SZ,元件,广合科技,119.68,10.0,1056892096.0,,18181419259.52,51037114726.4,6.03,127802681.0,111754,111754,0,1/1,1.0,U,001389,广合科技,119.68,10.0,元件,111754,111754,0,1.0,1/1,1056892096.0,6.03,18181419259.52,51037114726.4,,127802681.0,BK0459.DC
20260318,001400.SZ,专用设备,江顺科技,139.73,10.0,294103088.0,,2095950000.0,8383800000.0,14.74,95631351.0,133706,133706,0,1/1,1.0,U,001400,江顺科技,139.73,10.0,专用设备,133706,133706,0,1.0,1/1,294103088.0,14.74,2095950000.0,8383800000.0,,95631351.0,BK0910.DC
