trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,代码,名称,最新价,涨跌幅,所属行业,首次封板时间,最后封板时间,炸板次数,连板数,涨停统计,成交额,换手率,流通市值,总市值,板上成交金额,封单金额,行业代码
20260306,000509.SZ,光学光电,华塑控股,3.99,9.92,631275856.0,,4281767983.92,4281780911.52,15.51,10759434.0,131054,144703,8,2/2,2.0,U,000509,华塑控股,3.99,9.92,光学光电,131054,144703,8,2.0,2/2,631275856.0,15.51,4281767983.92,4281780911.52,,10759434.0,
20260306,000516.SZ,医疗服务,国际医学,5.01,10.11,331978768.0,,11046329907.69,11216872727.52,3.06,99987991.0,93718,93718,0,1/1,1.0,U,000516,国际医学,5.01,10.11,医疗服务,93718,93718,0,1.0,1/1,331978768.0,3.06,11046329907.69,11216872727.52,,99987991.0,BK0727.DC
20260306,000533.SZ,电网设备,顺钠股份,14.88,9.98,148069213.0,,10191347712.0,10279342080.0,1.45,421632418.0,92500,92500,0,3/3,3.0,U,000533,顺钠股份,14.88,9.98,电网设备,92500,92500,0,3.0,3/3,148069213.0,1.45,10191347712.0,10279342080.0,,421632418.0,BK0457.DC
20260306,000534.SZ,生物制品,万泽股份,41.24,10.0,812594880.0,,20618779955.84,21013780634.88,4.1,65822133.0,104412,104412,0,1/1,1.0,U,000534,万泽股份,41.24,10.0,生物制品,104412,104412,0,1.0,1/1,812594880.0,4.1,20618779955.84,21013780634.88,,65822133.0,BK1044.DC
20260306,000545.SZ,化学原料,金浦钛业,3.75,9.97,775213216.0,,3695261610.0,3700624140.0,21.37,50001375.0,94539,111733,2,1/1,1.0,U,000545,金浦钛业,3.75,9.97,化学原料,94539,111733,2,1.0,1/1,775213216.0,21.37,3695261610.0,3700624140.0,,50001375.0,BK1019.DC
20260306,000601.SZ,电力,韶能股份,6.14,10.04,342787584.0,,6444095208.98,6535068033.92,5.43,123380113.0,93448,93448,0,1/1,1.0,U,000601,韶能股份,6.14,10.04,电力,93448,93448,0,1.0,1/1,342787584.0,5.43,6444095208.98,6535068033.92,,123380113.0,BK0428.DC
20260306,000677.SZ,化学纤维,恒天海龙,4.4,10.0,252354301.0,,3801502971.2,3801502988.8,6.77,109561909.0,95124,95124,0,1/1,1.0,U,000677,恒天海龙,4.4,10.0,化学纤维,95124,95124,0,1.0,1/1,252354301.0,6.77,3801502971.2,3801502988.8,,109561909.0,BK0471.DC
20260306,000720.SZ,电网设备,新能泰山,4.4,10.0,251906921.0,,5528738912.4,5528738899.2,4.63,32672376.0,93151,93151,0,1/1,1.0,U,000720,新能泰山,4.4,10.0,电网设备,93151,93151,0,1.0,1/1,251906921.0,4.63,5528738912.4,5528738899.2,,32672376.0,BK0457.DC
20260306,000815.SZ,IT服务Ⅱ,美利云,16.31,9.98,1508224624.0,,11339740100.85,11339740182.4,13.83,215734359.0,94015,94015,0,2/2,2.0,U,000815,美利云,16.31,9.98,IT服务Ⅱ,94015,94015,0,2.0,2/2,1508224624.0,13.83,11339740100.85,11339740182.4,,215734359.0,BK1238.DC
20260306,000818.SZ,化学原料,航锦科技,23.76,10.0,975397600.0,,15639103790.64,15681600760.32,6.57,213042495.0,143342,143342,0,1/1,1.0,U,000818,航锦科技,23.76,10.0,化学原料,143342,143342,0,1.0,1/1,975397600.0,6.57,15639103790.64,15681600760.32,,213042495.0,BK1019.DC
