ts_code,name,con_name,con_code,trade_date,desc,hot_num
000355.KP,国产芯片概念,翠微股份,603123.SH,20260105,参股公司是高性能RISC-V解决方案供应商，目前已量产RISC-V CPU IP,14740
000380.KP,西部陆海新通道,翠微股份,603123.SH,20260104,子公司海科融通与支付宝、财付通开展二维码收款等支付收单业务合作，与腾讯云、阿里云开展云服务合作，与阿里云开展AI智能支付合作,16173
000380.KP,西部陆海新通道,翠微股份,603123.SH,20260103,子公司海科融通与支付宝、财付通开展二维码收款等支付收单业务合作，与腾讯云、阿里云开展云服务合作，与阿里云开展AI智能支付合作,17604
000380.KP,西部陆海新通道,翠微股份,603123.SH,20260102,子公司海科融通与支付宝、财付通开展二维码收款等支付收单业务合作，与腾讯云、阿里云开展云服务合作，与阿里云开展AI智能支付合作,15091
000380.KP,西部陆海新通道,翠微股份,603123.SH,20251230,子公司海科融通与支付宝、财付通开展二维码收款等支付收单业务合作，与腾讯云、阿里云开展云服务合作，与阿里云开展AI智能支付合作,30025
000380.KP,西部陆海新通道,翠微股份,603123.SH,20251228,子公司海科融通与支付宝、财付通开展二维码收款等支付收单业务合作，与腾讯云、阿里云开展云服务合作，与阿里云开展AI智能支付合作,9348
000380.KP,西部陆海新通道,翠微股份,603123.SH,20251227,子公司海科融通与支付宝、财付通开展二维码收款等支付收单业务合作，与腾讯云、阿里云开展云服务合作，与阿里云开展AI智能支付合作,7007
000380.KP,西部陆海新通道,翠微股份,603123.SH,20251226,子公司海科融通与支付宝、财付通开展二维码收款等支付收单业务合作，与腾讯云、阿里云开展云服务合作，与阿里云开展AI智能支付合作,4937
000380.KP,西部陆海新通道,翠微股份,603123.SH,20251225,子公司海科融通与支付宝、财付通开展二维码收款等支付收单业务合作，与腾讯云、阿里云开展云服务合作，与阿里云开展AI智能支付合作,7159
000380.KP,西部陆海新通道,翠微股份,603123.SH,20251224,子公司海科融通与支付宝、财付通开展二维码收款等支付收单业务合作，与腾讯云、阿里云开展云服务合作，与阿里云开展AI智能支付合作,7026
