ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level,up_down_ratio,up_down_diff,leading_strength,activity_score,composite_strength
BK1616.DC,20260330,白银,湖南白银,002716.SZ,0.99,1.69,13213496.9,4.06,3,0,行业板块,东财三级行业,1.0,3,1.69,4.06,31.447000000000003
BK1615.DC,20260330,铜,众源新材,603527.SH,0.79,2.7,183953982.4,1.62,12,5,行业板块,东财三级行业,0.7058823529411765,7,1.9058823529411768,1.1435294117647061,22.023352941176473
BK1614.DC,20260330,铅锌,中色股份,000758.SZ,1.13,2.13,23559319.9,2.93,10,2,行业板块,东财三级行业,0.8333333333333334,8,1.775,2.441666666666667,26.182333333333332
BK1613.DC,20260330,铝,常铝股份,002160.SZ,5.52,10.02,114682366.4,4.44,29,1,行业板块,东财三级行业,0.9666666666666667,28,9.686,4.292000000000001,33.4516
BK1612.DC,20260330,农商行Ⅲ,沪农商行,601825.SH,-0.16,0.9,27192251.2,0.76,4,3,行业板块,东财三级行业,0.5714285714285714,1,0.5142857142857142,0.4342857142857143,17.28457142857143
BK1611.DC,20260330,国有大型银行Ⅲ,工商银行,601398.SH,1.15,2.3,1051012761.6,0.14,6,0,行业板块,东财三级行业,1.0,6,2.3,0.14,30.833
BK1610.DC,20260330,股份制银行Ⅲ,华夏银行,600015.SH,0.1,0.84,296043384.0,0.3,4,4,行业板块,东财三级行业,0.5,0,0.42,0.15,15.143999999999998
BK1609.DC,20260330,城商行Ⅲ,厦门银行,601187.SH,0.62,3.91,125116627.2,0.51,11,1,行业板块,东财三级行业,0.9166666666666666,10,3.5841666666666665,0.46749999999999997,28.496333333333332
BK1608.DC,20260330,中药Ⅲ,佛慈制药,002644.SZ,1.11,5.13,84135950.4,1.54,50,12,行业板块,东财三级行业,0.8064516129032258,38,4.137096774193548,1.2419354838709677,25.602354838709676
BK1607.DC,20260330,医药流通,塞力医疗,603716.SH,2.02,10.01,25328146.7,1.68,22,1,行业板块,东财三级行业,0.9565217391304348,21,9.574782608695653,1.6069565217391304,31.538000000000004
BK1606.DC,20260330,线下药店,漱玉平民,301017.SZ,1.45,3.84,8553219.3,1.15,8,0,行业板块,东财三级行业,1.0,8,3.84,1.15,31.433
BK1605.DC,20260330,医疗设备,海泰新光,688677.SH,0.73,19.99,61437904.0,1.58,21,22,行业板块,东财三级行业,0.4883720930232558,-1,9.762558139534882,0.7716279069767442,16.976999999999997
BK1604.DC,20260330,医疗耗材,英科医疗,300677.SZ,0.01,7.18,46575412.8,1.95,30,24,行业板块,东财三级行业,0.5555555555555556,6,3.988888888888889,1.0833333333333333,17.68411111111111
BK1603.DC,20260330,体外诊断,九安医疗,002432.SZ,0.46,9.99,27216561.6,2.4,26,14,行业板块,东财三级行业,0.65,12,6.4935,1.56,21.248700000000003
BK1602.DC,20260330,诊断服务,迪安诊断,300244.SZ,0.67,1.3,4831790.6,1.95,4,1,行业板块,东财三级行业,0.8,3,1.04,1.56,24.721
BK1601.DC,20260330,医院,普瑞眼科,301239.SZ,1.27,8.07,22248512.8,2.29,10,5,行业板块,东财三级行业,0.6666666666666666,5,5.38,1.5266666666666666,21.762333333333334
BK1600.DC,20260330,医疗研发外包,海特生物,300683.SZ,1.58,8.58,64383592.0,3.41,21,8,行业板块,东财三级行业,0.7241379310344828,13,6.213103448275862,2.469310344827586,23.934620689655173
BK1599.DC,20260330,其他医疗服务,合富中国,603122.SH,2.36,10.01,2536167.6,3.68,4,1,行业板块,东财三级行业,0.8,3,8.008000000000001,2.9440000000000004,26.8984
BK1598.DC,20260330,疫苗,沃森生物,300142.SZ,0.62,3.9,23712210.7,1.3,11,3,行业板块,东财三级行业,0.7857142857142857,8,3.064285714285714,1.0214285714285714,24.574571428571424
BK1597.DC,20260330,血液制品,天坛生物,600161.SH,-0.2,0.6,10165814.2,0.46,2,4,行业板块,东财三级行业,0.3333333333333333,-2,0.19999999999999998,0.15333333333333332,10.010666666666665
BK1596.DC,20260330,其他生物制品,三生国健,688336.SH,0.8,13.87,65081200.0,2.55,23,15,行业板块,东财三级行业,0.6052631578947368,8,8.395,1.5434210526315788,20.38557894736842
BK1595.DC,20260330,原料药,美诺华,603538.SH,0.99,10.01,35486817.6,3.51,32,14,行业板块,东财三级行业,0.6956521739130435,18,6.9634782608695645,2.441739130434782,23.047608695652176
BK1594.DC,20260330,化学制剂,东诚药业,002675.SZ,1.0,10.03,211829088.0,2.49,75,37,行业板块,东财三级行业,0.6696428571428571,38,6.716517857142856,1.6674107142857144,22.066071428571426
BK1593.DC,20260330,通信终端及配件,澄天伟业,300689.SZ,0.18,7.09,38549736.0,2.51,15,13,行业板块,东财三级行业,0.5357142857142857,2,3.7982142857142853,1.344642857142857,17.153999999999996
BK1592.DC,20260330,通信线缆及配套,亨通光电,600487.SH,4.48,10.01,59363936.0,7.82,12,0,行业板块,东财三级行业,1.0,12,10.01,7.82,34.910000000000004
BK1591.DC,20260330,通信网络设备及器件,世嘉科技,002796.SZ,1.12,6.89,219254590.4,4.07,23,12,行业板块,东财三级行业,0.6571428571428571,11,4.527714285714286,2.674571428571429,21.49074285714286
BK1590.DC,20260330,其他通信设备,长江通信,600345.SH,0.66,10.0,9510201.1,2.12,8,6,行业板块,东财三级行业,0.5714285714285714,2,5.7142857142857135,1.2114285714285715,18.726
BK1589.DC,20260330,通信应用增值服务,数据港,603881.SH,0.48,2.54,29707360.0,5.69,9,7,行业板块,东财三级行业,0.5625,2,1.42875,3.200625,17.944875
BK1588.DC,20260330,通信工程及服务,润建股份,002929.SZ,1.44,4.99,11050019.5,4.36,18,2,行业板块,东财三级行业,0.9,16,4.4910000000000005,3.9240000000000004,29.115
BK1587.DC,20260330,电信运营商,中国移动,600941.SH,-0.46,-0.02,267984643.2,0.3,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.138
BK1586.DC,20260330,软饮料,维维股份,600300.SH,1.15,2.87,20486464.2,1.14,7,0,行业板块,东财三级行业,1.0,7,2.87,1.14,31.147000000000002
BK1585.DC,20260330,乳品,天润乳业,600419.SH,0.04,2.28,26050856.4,1.28,11,7,行业板块,东财三级行业,0.6111111111111112,4,1.3933333333333333,0.7822222222222223,18.78044444444445
BK1584.DC,20260330,熟食,紫燕食品,603057.SH,1.27,2.85,2364655.9,0.72,3,0,行业板块,东财三级行业,1.0,3,2.85,0.72,31.095
BK1583.DC,20260330,零食,黑芝麻,000716.SZ,-0.13,1.52,10142356.5,1.61,9,2,行业板块,东财三级行业,0.8181818181818182,7,1.2436363636363637,1.3172727272727274,25.018636363636364
BK1582.DC,20260330,烘焙食品,元祖股份,603886.SH,1.36,5.36,4522674.6,1.09,8,1,行业板块,东财三级行业,0.8888888888888888,7,4.764444444444444,0.9688888888888889,28.221333333333334
BK1581.DC,20260330,预加工食品,千味央厨,001215.SZ,2.03,5.02,7000797.6,2.36,10,1,行业板块,东财三级行业,0.9090909090909091,9,4.5636363636363635,2.145454545454545,29.223545454545455
BK1580.DC,20260330,肉制品,得利斯,002330.SZ,0.71,1.91,13025022.6,1.52,5,2,行业板块,东财三级行业,0.7142857142857143,3,1.3642857142857143,1.0857142857142859,22.13157142857143
BK1579.DC,20260330,保健品,汤臣倍健,300146.SZ,-0.96,0.82,5906581.3,2.01,3,6,行业板块,东财三级行业,0.3333333333333333,-3,0.2733333333333333,0.6699999999999999,9.900666666666666
BK1578.DC,20260330,其他酒类,会稽山,601579.SH,0.45,1.64,6853134.2,0.87,6,4,行业板块,东财三级行业,0.6,2,0.9839999999999999,0.522,18.4362
BK1577.DC,20260330,啤酒,燕京啤酒,000729.SZ,0.28,1.61,17815757.6,0.97,4,2,行业板块,东财三级行业,0.6666666666666666,2,1.0733333333333333,0.6466666666666666,20.428
BK1576.DC,20260330,调味发酵品Ⅲ,莲花控股,600186.SH,1.05,3.5,37639432.0,2.72,11,4,行业板块,东财三级行业,0.7333333333333333,7,2.5666666666666664,1.9946666666666666,23.227266666666665
BK1575.DC,20260330,白酒Ⅲ,金徽酒,603919.SH,0.04,1.72,284682020.8,0.58,12,8,行业板块,东财三级行业,0.6,4,1.032,0.348,18.288
BK1574.DC,20260330,油气开采Ⅲ,海南矿业,601969.SH,-0.98,2.82,204962182.4,4.49,2,2,行业板块,东财三级行业,0.5,0,1.41,2.245,15.437
BK1573.DC,20260330,油田服务,贝肯能源,002828.SZ,-0.86,1.54,20933397.0,1.48,3,5,行业板块,东财三级行业,0.375,-2,0.5775,0.5549999999999999,11.218500000000002
BK1572.DC,20260330,油气及炼化工程,潜能恒信,300191.SZ,-2.14,-0.2,8512812.8,2.88,0,6,行业板块,东财三级行业,0.0,-6,-0.0,0.0,-0.642
BK1571.DC,20260330,油品石化贸易,广汇能源,600256.SH,-1.03,0.14,7475609.1,3.97,1,6,行业板块,东财三级行业,0.14285714285714285,-5,0.02,0.5671428571428572,4.094142857142857
BK1570.DC,20260330,其他石化,博汇股份,300839.SZ,0.12,6.22,12348771.2,3.02,8,6,行业板块,东财三级行业,0.5714285714285714,2,3.554285714285714,1.7257142857142855,18.234857142857145
BK1569.DC,20260330,炼油化工,统一股份,600506.SH,0.87,5.16,343702384.0,0.25,5,5,行业板块,东财三级行业,0.5,0,2.58,0.125,15.802
BK1568.DC,20260330,人力资源服务,外服控股,600662.SH,0.33,0.99,2541122.0,0.76,2,1,行业板块,东财三级行业,0.6666666666666666,1,0.6599999999999999,0.5066666666666666,20.332333333333334
BK1567.DC,20260330,其他专业服务,中金辐照,300962.SZ,-1.36,2.84,1413454.1,2.13,1,3,行业板块,东财三级行业,0.25,-2,0.71,0.5325,7.3405
BK1566.DC,20260330,检测服务,实朴检测,301228.SZ,0.4,4.6,15161837.2,1.95,11,12,行业板块,东财三级行业,0.4782608695652174,-1,2.1999999999999997,0.932608695652174,15.094347826086954
BK1565.DC,20260330,会展服务,兰生股份,600826.SH,-2.09,0.31,1527599.1,1.17,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.10333333333333333,0.38999999999999996,9.471666666666666
BK1564.DC,20260330,体育Ⅲ,力盛体育,002858.SZ,4.15,7.47,1305354.3,8.22,2,0,行业板块,东财三级行业,1.0,2,7.47,8.22,34.383
BK1563.DC,20260330,自然景区,ST张家界,000430.SZ,-0.78,1.5,7016792.8,1.98,2,11,行业板块,东财三级行业,0.15384615384615385,-9,0.23076923076923078,0.3046153846153846,4.4884615384615385
BK1562.DC,20260330,人工景区,中青旅,600138.SH,-1.2,0.0,3947720.6,1.0,0,4,行业板块,东财三级行业,0.0,-4,0.0,0.0,-0.36
BK1561.DC,20260330,旅游综合,众信旅游,002707.SZ,-1.64,0.0,4809947.4,2.01,0,7,行业板块,东财三级行业,0.0,-7,0.0,0.0,-0.49199999999999994
BK1560.DC,20260330,酒店,华天酒店,000428.SZ,-0.59,0.76,6914550.2,1.75,4,2,行业板块,东财三级行业,0.6666666666666666,2,0.5066666666666666,1.1666666666666665,20.157666666666668
BK1559.DC,20260330,餐饮,*ST云网,002306.SZ,0.69,3.14,1404004.6,2.51,2,2,行业板块,东财三级行业,0.5,0,1.57,1.255,15.772
BK1558.DC,20260330,学历教育,国脉科技,002093.SZ,0.31,0.42,1271851.5,1.1,2,0,行业板块,东财三级行业,1.0,2,0.42,1.1,30.397
BK1557.DC,20260330,培训教育,行动教育,605098.SH,-0.14,2.76,5488106.6,1.75,5,4,行业板块,东财三级行业,0.5555555555555556,1,1.5333333333333332,0.9722222222222223,17.125777777777778
BK1556.DC,20260330,教育运营及其他,博瑞传播,600880.SH,-0.04,0.82,2150248.1,1.5,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.2733333333333333,0.5,10.142666666666665
BK1555.DC,20260330,专业连锁Ⅲ,爱施德,002416.SZ,0.72,1.78,5501162.2,2.61,5,1,行业板块,东财三级行业,0.8333333333333334,4,1.4833333333333334,2.175,25.947666666666667
BK1554.DC,20260330,商业物业经营,锦和商管,603682.SH,-0.01,2.86,20426227.2,0.74,7,8,行业板块,东财三级行业,0.4666666666666667,-1,1.3346666666666667,0.3453333333333333,14.333
BK1553.DC,20260330,多业态零售,欧亚集团,600697.SH,0.32,1.58,8129918.3,1.23,10,5,行业板块,东财三级行业,0.6666666666666666,5,1.0533333333333332,0.82,20.47066666666667
BK1552.DC,20260330,超市,红旗连锁,002697.SZ,0.73,1.28,8130389.3,1.12,6,1,行业板块,东财三级行业,0.8571428571428571,5,1.0971428571428572,0.9600000000000001,26.344714285714286
BK1551.DC,20260330,百货,武商集团,000501.SZ,0.49,2.73,14505633.2,1.65,15,5,行业板块,东财三级行业,0.75,10,2.0475,1.2374999999999998,23.304
BK1550.DC,20260330,贸易Ⅲ,厦门信达,000701.SZ,-0.07,1.89,16373637.2,2.16,6,9,行业板块,东财三级行业,0.4,-3,0.756,0.8640000000000001,12.302999999999999
BK1549.DC,20260330,旅游零售Ⅲ,中国中免,601888.SH,-1.64,-1.1,15820340.3,1.1,0,2,行业板块,东财三级行业,0.0,-2,-0.0,0.0,-0.49199999999999994
BK1548.DC,20260330,综合电商,ST通葡,600365.SH,1.45,0.0,3288804.3,0.8,1,1,行业板块,东财三级行业,0.5,0,0.0,0.4,15.515
BK1547.DC,20260330,跨境电商,焦点科技,002315.SZ,0.43,1.02,4857865.5,2.52,6,1,行业板块,东财三级行业,0.8571428571428571,5,0.8742857142857142,2.1599999999999997,26.450142857142854
BK1546.DC,20260330,电商服务,狮头股份,600539.SH,1.5,9.99,4419789.4,3.25,5,3,行业板块,东财三级行业,0.625,2,6.24375,2.03125,20.855
BK1545.DC,20260330,特种纸,华旺科技,605377.SH,0.36,3.1,7367817.1,2.26,9,3,行业板块,东财三级行业,0.75,6,2.325,1.6949999999999998,23.412
BK1544.DC,20260330,大宗用纸,荣晟环保,603165.SH,-0.34,4.95,10912340.3,1.57,7,4,行业板块,东财三级行业,0.6363636363636364,3,3.15,0.9990909090909091,19.81872727272727
BK1543.DC,20260330,娱乐用品,康力源,301287.SZ,0.06,1.51,8487969.5,4.11,9,8,行业板块,东财三级行业,0.5294117647058824,1,0.7994117647058824,2.175882352941177,16.495411764705885
BK1542.DC,20260330,文化用品,晨光股份,603899.SH,0.3,1.7,4278051.8,0.87,3,2,行业板块,东财三级行业,0.6,1,1.02,0.522,18.3984
BK1541.DC,20260330,卫浴制品,惠达卫浴,603385.SH,-0.45,1.65,4018635.5,1.26,4,3,行业板块,东财三级行业,0.5714285714285714,1,0.9428571428571427,0.72,17.340428571428568
BK1540.DC,20260330,其他家居用品,联翔股份,603272.SH,0.52,9.99,20135590.4,1.81,10,14,行业板块,东财三级行业,0.4166666666666667,-4,4.1625000000000005,0.7541666666666668,13.639333333333333
BK1539.DC,20260330,定制家居,皮阿诺,002853.SZ,-0.62,2.14,10000296.0,1.65,8,8,行业板块,东财三级行业,0.5,0,1.07,0.825,15.193
BK1538.DC,20260330,瓷砖地板,海象新材,003011.SZ,-0.21,2.94,7572006.5,1.46,5,6,行业板块,东财三级行业,0.45454545454545453,-1,1.3363636363636362,0.6636363636363636,13.973363636363636
BK1537.DC,20260330,成品家居,*ST亚振,603389.SH,-0.18,3.59,12159410.4,1.85,8,8,行业板块,东财三级行业,0.5,0,1.795,0.925,15.49
BK1536.DC,20260330,综合包装,新通联,603022.SH,-0.55,1.43,1831596.2,2.53,2,4,行业板块,东财三级行业,0.3333333333333333,-2,0.4766666666666666,0.8433333333333333,10.099
BK1535.DC,20260330,纸包装,大胜达,603687.SH,0.28,3.13,13057780.1,3.99,14,7,行业板块,东财三级行业,0.6666666666666666,7,2.0866666666666664,2.66,21.03333333333333
BK1534.DC,20260330,印刷,江天科技,920121.BJ,1.42,1.8,2581165.8,5.29,5,0,行业板块,东财三级行业,1.0,5,1.8,5.29,31.843999999999998
BK1533.DC,20260330,塑料包装,金富科技,003018.SZ,1.1,6.59,4264295.8,2.56,6,2,行业板块,东财三级行业,0.75,4,4.9425,1.92,24.202499999999997
BK1532.DC,20260330,金属包装,英联股份,002846.SZ,0.57,1.73,6690363.3,1.55,5,2,行业板块,东财三级行业,0.7142857142857143,3,1.2357142857142858,1.1071428571428572,22.06814285714286
BK1531.DC,20260330,商用载客车,宇通客车,600066.SH,-0.14,1.37,9771043.3,1.51,2,3,行业板块,东财三级行业,0.4,-1,0.548,0.6040000000000001,12.188400000000001
BK1530.DC,20260330,商用载货车,福田汽车,600166.SH,0.41,1.75,24497806.8,1.07,5,3,行业板块,东财三级行业,0.625,2,1.09375,0.6687500000000001,19.2255
BK1529.DC,20260330,汽车电子电气系统,威帝股份,603023.SH,0.48,7.68,48478144.0,2.05,14,25,行业板块,东财三级行业,0.358974358974359,-11,2.756923076923077,0.7358974358974358,11.611794871794872
BK1528.DC,20260330,其他汽车零部件,华达科技,603358.SH,0.85,10.0,36238348.8,2.33,32,22,行业板块,东财三级行业,0.5925925925925926,10,5.925925925925926,1.3807407407407406,19.494111111111113
BK1527.DC,20260330,轮胎轮毂,兆丰股份,300695.SZ,0.23,2.79,26013459.0,1.36,13,8,行业板块,东财三级行业,0.6190476190476191,5,1.7271428571428573,0.841904761904762,19.154238095238096
BK1526.DC,20260330,底盘与发动机系统,奥联电子,300585.SZ,-0.14,8.7,118919969.6,2.33,49,58,行业板块,东财三级行业,0.45794392523364486,-9,3.98411214953271,1.0670093457943925,14.706542056074767
BK1525.DC,20260330,车身附件及饰件,峰璟股份,002662.SZ,0.19,5.0,52446393.6,1.35,19,21,行业板块,东财三级行业,0.475,-2,2.375,0.64125,14.91025
BK1524.DC,20260330,汽车综合服务,浩物股份,000757.SZ,-0.89,0.62,3949229.0,1.26,2,3,行业板块,东财三级行业,0.4,-1,0.248,0.504,11.8834
BK1523.DC,20260330,汽车经销商,北巴传媒,600386.SH,-0.25,1.48,2300984.4,0.94,3,3,行业板块,东财三级行业,0.5,0,0.74,0.47,15.167
BK1522.DC,20260330,其他运输设备,林海股份,600099.SH,1.58,5.94,8414624.3,3.01,8,2,行业板块,东财三级行业,0.8,6,4.752000000000001,2.408,25.906
BK1521.DC,20260330,摩托车,钱江摩托,000913.SZ,1.68,6.24,15315074.9,1.56,6,3,行业板块,东财三级行业,0.6666666666666666,3,4.16,1.04,21.544
BK1520.DC,20260330,综合乘用车,上汽集团,600104.SH,-1.21,-0.14,55568588.8,0.56,0,6,行业板块,东财三级行业,0.0,-6,-0.0,0.0,-0.363
BK1519.DC,20260330,电动乘用车,比亚迪,002594.SZ,-0.27,0.71,117701432.0,1.51,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.23666666666666664,0.5033333333333333,10.067
BK1518.DC,20260330,种子,秋乐种业,920087.BJ,3.64,6.68,6679680.6,8.04,10,0,行业板块,东财三级行业,1.0,10,6.68,8.04,34.035999999999994
BK1517.DC,20260330,食用菌,众兴菌业,002772.SZ,2.23,3.94,1591660.6,3.16,4,0,行业板块,东财三级行业,1.0,4,3.94,3.16,32.089
BK1516.DC,20260330,其他种植业,新农开发,600359.SH,2.6,10.07,4915908.3,4.06,3,2,行业板块,东财三级行业,0.6,1,6.042,2.4359999999999995,20.475600000000004
BK1515.DC,20260330,粮食种植,北大荒,600598.SH,7.28,8.37,4598380.4,5.64,2,0,行业板块,东财三级行业,1.0,2,8.37,5.64,34.986
BK1514.DC,20260330,水产养殖,獐子岛,002069.SZ,0.41,2.13,1323880.4,2.82,2,1,行业板块,东财三级行业,0.6666666666666666,1,1.42,1.88,20.783
BK1513.DC,20260330,海洋捕捞,中水渔业,000798.SZ,-0.25,1.88,696536.2,2.62,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.6266666666666666,0.8733333333333333,10.225000000000001
BK1512.DC,20260330,生猪养殖,京基智农,000048.SZ,0.39,10.02,48602177.6,1.24,5,5,行业板块,东财三级行业,0.5,0,5.01,0.62,16.243
BK1511.DC,20260330,肉鸡养殖,湘佳股份,002982.SZ,0.36,1.17,6885931.0,1.36,6,2,行业板块,东财三级行业,0.75,4,0.8775,1.02,22.9875
BK1510.DC,20260330,其他养殖,*ST天山,300313.SZ,6.25,13.9,1151325.6,1.97,3,0,行业板块,东财三级行业,1.0,3,13.9,1.97,35.049
BK1509.DC,20260330,水产饲料,天马科技,603668.SH,2.11,9.04,9819396.3,2.42,3,1,行业板块,东财三级行业,0.75,2,6.779999999999999,1.815,24.851999999999997
BK1508.DC,20260330,畜禽饲料,正虹科技,000702.SZ,0.93,2.75,6189313.1,2.57,6,2,行业板块,东财三级行业,0.75,4,2.0625,1.9274999999999998,23.577
BK1507.DC,20260330,宠物食品,路斯股份,920419.BJ,-2.58,-1.43,3696246.5,2.82,0,4,行业板块,东财三级行业,0.0,-4,-0.0,0.0,-0.774
BK1506.DC,20260330,农业综合Ⅲ,辉隆股份,002556.SZ,0.66,0.79,1206745.9,1.96,3,0,行业板块,东财三级行业,1.0,3,0.79,1.96,30.748
BK1505.DC,20260330,其他农产品加工,华资实业,600191.SH,0.73,3.12,8454885.8,2.11,7,4,行业板块,东财三级行业,0.6363636363636364,3,1.9854545454545456,1.3427272727272725,19.975545454545454
BK1504.DC,20260330,粮油加工,金健米业,600127.SH,2.21,9.96,19152910.4,5.24,9,1,行业板块,东财三级行业,0.9,8,8.964,4.716,30.399
BK1503.DC,20260330,果蔬加工,ST朗源,300175.SZ,0.94,2.42,3461909.4,1.95,4,2,行业板块,东财三级行业,0.6666666666666666,2,1.6133333333333333,1.2999999999999998,20.86466666666667
BK1502.DC,20260330,林业Ⅲ,平潭发展,000592.SZ,4.08,10.04,3016193.2,17.41,4,0,行业板块,东财三级行业,1.0,4,10.04,17.41,36.714
BK1501.DC,20260330,动物保健Ⅲ,生物股份,600201.SH,-0.06,2.22,7001366.1,1.28,6,6,行业板块,东财三级行业,0.5,0,1.11,0.64,15.331999999999999
BK1500.DC,20260330,医美耗材,华熙生物,688363.SH,-1.41,-0.31,7350542.6,0.51,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.423
BK1499.DC,20260330,医美服务,*ST美谷,000615.SZ,2.7,2.69,613109.9,2.2,1,0,行业板块,东财三级行业,1.0,1,2.69,2.2,31.788
BK1498.DC,20260330,品牌化妆品,上海家化,600315.SH,0.52,3.16,9595200.6,0.91,5,3,行业板块,东财三级行业,0.625,2,1.975,0.56875,19.414749999999998
BK1497.DC,20260330,化妆品制造及其他,青松股份,300132.SZ,0.87,3.79,3132899.9,1.54,3,4,行业板块,东财三级行业,0.42857142857142855,-1,1.624285714285714,0.66,13.574999999999998
BK1496.DC,20260330,洗护用品,润本股份,603193.SH,-3.14,1.09,2088970.6,0.88,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.36333333333333334,0.29333333333333333,9.189333333333334
BK1495.DC,20260330,生活用纸,洁雅股份,301108.SZ,0.19,2.23,6526874.3,1.48,5,4,行业板块,东财三级行业,0.5555555555555556,1,1.238888888888889,0.8222222222222223,17.13588888888889
BK1494.DC,20260330,焦煤,潞安环能,601699.SH,-1.26,2.69,21237685.9,2.22,3,7,行业板块,东财三级行业,0.3,-4,0.8069999999999999,0.666,8.9166
BK1493.DC,20260330,动力煤,电投能源,002128.SZ,0.26,4.75,201603494.4,1.26,8,8,行业板块,东财三级行业,0.5,0,2.375,0.63,15.678999999999998
BK1492.DC,20260330,焦炭Ⅲ,陕西黑猫,601015.SH,-1.54,1.0,7076569.9,4.89,2,5,行业板块,东财三级行业,0.2857142857142857,-3,0.2857142857142857,1.397142857142857,8.446
BK1491.DC,20260330,端到端供应链服务,畅联股份,603648.SH,-0.03,1.23,2559557.3,1.8,4,3,行业板块,东财三级行业,0.5714285714285714,1,0.7028571428571428,1.0285714285714285,17.48014285714286
BK1490.DC,20260330,原材料供应链服务,厦门象屿,600057.SH,0.43,2.76,12590761.5,1.2,8,4,行业板块,东财三级行业,0.6666666666666666,4,1.8399999999999999,0.7999999999999999,20.657
BK1489.DC,20260330,快递,韵达股份,002120.SZ,-0.99,-0.15,31722576.0,0.54,0,4,行业板块,东财三级行业,0.0,-4,-0.0,0.0,-0.297
BK1488.DC,20260330,跨境物流,中创物流,603967.SH,-0.05,2.95,18622795.4,1.02,6,7,行业板块,东财三级行业,0.46153846153846156,-1,1.3615384615384616,0.47076923076923083,14.197615384615384
BK1487.DC,20260330,公路货运,天顺股份,002800.SZ,0.67,3.99,2955058.1,1.62,3,2,行业板块,东财三级行业,0.6,1,2.394,0.972,18.874200000000002
BK1486.DC,20260330,仓储物流,恒基达鑫,002492.SZ,-0.21,1.08,3809087.3,1.14,3,2,行业板块,东财三级行业,0.6,1,0.648,0.6839999999999999,18.203400000000002
BK1485.DC,20260330,铁路运输,铁龙物流,600125.SH,0.56,1.46,41639502.4,0.46,6,1,行业板块,东财三级行业,0.8571428571428571,5,1.2514285714285713,0.3942857142857143,26.211428571428566
BK1484.DC,20260330,公交,江西长运,600561.SH,-0.03,1.66,3945758.2,0.66,3,4,行业板块,东财三级行业,0.42857142857142855,-1,0.7114285714285714,0.28285714285714286,13.046999999999999
BK1483.DC,20260330,高速公路,福建高速,600033.SH,-0.08,3.24,38527873.6,0.66,8,10,行业板块,东财三级行业,0.4444444444444444,-2,1.44,0.29333333333333333,13.656
BK1482.DC,20260330,航运,中谷物流,603565.SH,0.12,2.31,72494960.0,1.78,10,9,行业板块,东财三级行业,0.5263157894736842,1,1.2157894736842105,0.9368421052631578,16.256
BK1481.DC,20260330,港口,唐山港,601000.SH,0.53,7.26,56690622.4,0.68,9,6,行业板块,东财三级行业,0.6,3,4.356,0.40800000000000003,19.111800000000002
