ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level,up_down_ratio,up_down_diff,leading_strength,activity_score,composite_strength
BK1613.DC,20260401,铝,丽岛新材,603937.SH,0.69,10.01,112930244.8,2.98,23,7,行业板块,东财三级行业,0.7666666666666667,16,7.674333333333334,2.284666666666667,25.1988
BK1612.DC,20260401,农商行Ⅲ,张家港行,002839.SZ,-0.05,0.67,27428606.4,0.85,4,3,行业板块,东财三级行业,0.5714285714285714,1,0.38285714285714284,0.48571428571428565,17.301571428571428
BK1611.DC,20260401,国有大型银行Ⅲ,交通银行,601328.SH,-0.54,0.14,1063957222.4,0.15,1,4,行业板块,东财三级行业,0.2,-3,0.028000000000000004,0.03,5.849600000000001
BK1610.DC,20260401,股份制银行Ⅲ,招商银行,600036.SH,0.32,1.27,297786921.6,0.46,5,3,行业板块,东财三级行业,0.625,2,0.79375,0.28750000000000003,19.062250000000002
BK1609.DC,20260401,城商行Ⅲ,青岛银行,002948.SZ,0.04,1.93,125801955.2,0.58,8,8,行业板块,东财三级行业,0.5,0,0.965,0.29,15.263
BK1608.DC,20260401,中药Ⅲ,益佰制药,600594.SH,2.25,10.1,84911961.6,1.96,65,2,行业板块,东财三级行业,0.9701492537313433,63,9.798507462686567,1.9014925373134328,32.1194776119403
BK1607.DC,20260401,医药流通,海王生物,000078.SZ,2.02,9.87,25918576.3,2.76,21,1,行业板块,东财三级行业,0.9545454545454546,20,9.421363636363637,2.6345454545454543,31.653545454545455
BK1606.DC,20260401,线下药店,华人健康,301408.SZ,1.49,2.41,8689466.1,1.3,8,0,行业板块,东财三级行业,1.0,8,2.41,1.3,31.189
BK1605.DC,20260401,医疗设备,海泰新光,688677.SH,3.42,14.81,61911299.2,1.98,42,1,行业板块,东财三级行业,0.9767441860465116,41,14.465581395348837,1.933953488372093,33.608232558139534
BK1604.DC,20260401,医疗耗材,力诺药包,301188.SZ,3.18,20.01,47440504.0,2.77,51,3,行业板块,东财三级行业,0.9444444444444444,48,18.898333333333333,2.616111111111111,33.59022222222222
BK1603.DC,20260401,体外诊断,九安医疗,002432.SZ,3.44,10.0,27973547.2,2.29,39,1,行业板块,东财三级行业,0.975,38,9.75,2.23275,32.67855
BK1602.DC,20260401,诊断服务,兰卫医学,301060.SZ,3.49,4.15,4954973.0,2.6,5,0,行业板块,东财三级行业,1.0,5,4.15,2.6,32.397000000000006
BK1601.DC,20260401,医院,盈康生命,300143.SZ,2.05,5.39,22359326.2,2.11,15,0,行业板块,东财三级行业,1.0,15,5.39,2.11,32.114999999999995
BK1600.DC,20260401,医疗研发外包,睿智医药,300149.SZ,7.49,20.0,70235048.0,5.64,27,1,行业板块,东财三级行业,0.9642857142857143,26,19.285714285714285,5.438571428571429,36.12042857142857
BK1599.DC,20260401,其他医疗服务,诺禾致源,688315.SH,1.74,4.03,2569528.9,4.46,4,1,行业板块,东财三级行业,0.8,3,3.224,3.568,25.880399999999998
BK1598.DC,20260401,疫苗,智飞生物,300122.SZ,3.67,7.09,24236098.5,1.78,14,0,行业板块,东财三级行业,1.0,14,7.09,1.78,32.875
BK1597.DC,20260401,血液制品,博晖创新,300318.SZ,2.32,3.08,10301193.2,0.61,6,0,行业板块,东财三级行业,1.0,6,3.08,0.61,31.434
BK1596.DC,20260401,其他生物制品,万泽股份,000534.SZ,5.65,9.99,69351358.4,3.16,37,0,行业板块,东财三级行业,1.0,37,9.99,3.16,34.324999999999996
BK1595.DC,20260401,原料药,津药药业,600488.SH,3.28,9.92,36505284.8,3.78,44,2,行业板块,东财三级行业,0.9565217391304348,42,9.488695652173913,3.6156521739130434,32.30052173913043
BK1594.DC,20260401,化学制剂,润都股份,002923.SZ,5.24,10.02,221726596.8,3.61,114,0,行业板块,东财三级行业,1.0,114,10.02,3.61,34.298
BK1593.DC,20260401,通信终端及配件,瑞斯康达,603803.SH,1.94,9.97,38671289.6,3.2,26,1,行业板块,东财三级行业,0.9629629629629629,25,9.600740740740742,3.0814814814814815,32.00733333333333
BK1592.DC,20260401,通信线缆及配套,永鼎股份,600105.SH,0.83,9.99,60073225.6,9.0,6,6,行业板块,东财三级行业,0.5,0,4.995,4.5,17.148
BK1591.DC,20260401,通信网络设备及器件,铭普光磁,002902.SZ,3.28,10.02,222360504.0,3.75,32,4,行业板块,东财三级行业,0.8888888888888888,28,8.906666666666666,3.333333333333333,30.098666666666663
BK1590.DC,20260401,其他通信设备,朗威股份,301202.SZ,1.02,3.22,9592945.1,1.77,12,2,行业板块,东财三级行业,0.8571428571428571,10,2.7600000000000002,1.5171428571428571,26.875714285714285
BK1589.DC,20260401,通信应用增值服务,润泽科技,300442.SZ,2.33,4.63,30103337.6,5.77,17,0,行业板块,东财三级行业,1.0,17,4.63,5.77,32.778999999999996
BK1588.DC,20260401,通信工程及服务,世纪鼎利,300050.SZ,1.76,5.63,11127262.6,4.12,18,2,行业板块,东财三级行业,0.9,16,5.067,3.708,29.283
BK1587.DC,20260401,电信运营商,中国联通,600050.SH,0.36,0.67,269296120.0,0.19,3,0,行业板块,东财三级行业,1.0,3,0.67,0.19,30.28
BK1586.DC,20260401,软饮料,东鹏饮料,605499.SH,0.65,2.5,19478758.3,1.28,5,2,行业板块,东财三级行业,0.7142857142857143,3,1.7857142857142858,0.9142857142857144,22.16357142857143
BK1585.DC,20260401,乳品,三元股份,600429.SH,0.87,2.89,26011769.8,1.63,14,5,行业板块,东财三级行业,0.7368421052631579,9,2.1294736842105264,1.2010526315789471,23.03236842105263
BK1584.DC,20260401,熟食,紫燕食品,603057.SH,1.78,1.92,2386256.0,1.07,2,1,行业板块,东财三级行业,0.6666666666666666,1,1.2799999999999998,0.7133333333333334,20.932666666666666
BK1583.DC,20260401,零食,万辰集团,300972.SZ,1.84,6.56,10333859.2,1.26,11,0,行业板块,东财三级行业,1.0,11,6.56,1.26,32.116
BK1582.DC,20260401,烘焙食品,元祖股份,603886.SH,0.97,3.21,4526573.2,1.1,7,2,行业板块,东财三级行业,0.7777777777777778,5,2.4966666666666666,0.8555555555555556,24.294777777777774
BK1581.DC,20260401,预加工食品,千味央厨,001215.SZ,1.09,5.02,7170552.8,2.74,7,4,行业板块,东财三级行业,0.6363636363636364,3,3.1945454545454544,1.7436363636363637,20.405545454545457
BK1580.DC,20260401,肉制品,华统股份,002840.SZ,0.66,2.97,12857558.0,1.3,4,1,行业板块,东财三级行业,0.8,3,2.3760000000000003,1.04,24.8812
BK1579.DC,20260401,保健品,仙乐健康,300791.SZ,0.69,3.05,5918423.0,4.18,8,1,行业板块,东财三级行业,0.8888888888888888,7,2.711111111111111,3.715555555555555,28.159
BK1578.DC,20260401,其他酒类,会稽山,601579.SH,2.11,9.98,6971312.7,1.42,9,1,行业板块,东财三级行业,0.9,8,8.982000000000001,1.278,29.685000000000002
BK1577.DC,20260401,啤酒,青岛啤酒,600600.SH,-0.18,2.33,17881944.6,0.95,5,2,行业板块,东财三级行业,0.7142857142857143,3,1.6642857142857144,0.6785714285714286,21.843142857142862
BK1576.DC,20260401,调味发酵品Ⅲ,莲花控股,600186.SH,1.23,3.24,38401468.8,2.42,12,2,行业板块,东财三级行业,0.8571428571428571,10,2.777142857142857,2.0742857142857143,27.053571428571427
BK1575.DC,20260401,白酒Ⅲ,迎驾贡酒,603198.SH,1.06,4.83,290309432.0,0.9,20,1,行业板块,东财三级行业,0.9523809523809523,19,4.6,0.8571428571428571,29.98085714285714
BK1574.DC,20260401,油气开采Ⅲ,海南矿业,601969.SH,-2.12,-0.97,192717464.0,3.77,0,5,行业板块,东财三级行业,0.0,-5,-0.0,0.0,-0.636
BK1573.DC,20260401,油田服务,石化油服,600871.SH,-2.18,0.35,20119511.8,1.12,1,7,行业板块,东财三级行业,0.125,-6,0.04375,0.14,3.13275
BK1572.DC,20260401,油气及炼化工程,博迈科,603727.SH,1.39,10.01,8325807.7,2.85,4,2,行业板块,东财三级行业,0.6666666666666666,2,6.673333333333333,1.9,22.131666666666668
BK1571.DC,20260401,油品石化贸易,和顺石油,603353.SH,0.32,3.49,7095610.8,3.15,5,2,行业板块,东财三级行业,0.7142857142857143,3,2.492857142857143,2.25,22.473142857142857
BK1570.DC,20260401,其他石化,齐翔腾达,002408.SZ,1.61,9.97,12513553.3,2.8,12,2,行业板块,东财三级行业,0.8571428571428571,10,8.545714285714286,2.4,28.38642857142857
BK1569.DC,20260401,炼油化工,恒逸石化,000703.SZ,1.24,4.02,336505884.8,0.22,8,2,行业板块,东财三级行业,0.8,6,3.2159999999999997,0.17600000000000002,25.0504
BK1568.DC,20260401,人力资源服务,科锐国际,300662.SZ,2.04,3.63,2573150.1,0.81,3,0,行业板块,东财三级行业,1.0,3,3.63,0.81,31.499999999999996
BK1567.DC,20260401,其他专业服务,零点有数,301169.SZ,1.36,3.91,1414340.3,1.3,3,0,行业板块,东财三级行业,1.0,3,3.91,1.3,31.450000000000003
BK1566.DC,20260401,检测服务,胜科纳米,688757.SH,1.69,5.96,15292144.1,2.0,22,1,行业板块,东财三级行业,0.9565217391304348,21,5.700869565217391,1.9130434782608696,30.725434782608698
BK1565.DC,20260401,会展服务,兰生股份,600826.SH,1.68,2.59,1541019.9,1.01,3,0,行业板块,东财三级行业,1.0,3,2.59,1.01,31.224000000000004
BK1564.DC,20260401,体育Ⅲ,中体产业,600158.SH,-5.99,-4.59,1342087.4,12.75,0,2,行业板块,东财三级行业,0.0,-2,-0.0,0.0,-1.797
BK1563.DC,20260401,自然景区,九华旅游,603199.SH,2.31,5.5,7124635.0,2.61,12,1,行业板块,东财三级行业,0.9230769230769231,11,5.0769230769230775,2.4092307692307693,29.882538461538463
BK1562.DC,20260401,人工景区,大连圣亚,600593.SH,1.22,4.31,4008284.4,1.4,3,2,行业板块,东财三级行业,0.6,1,2.586,0.84,19.051199999999998
BK1561.DC,20260401,旅游综合,岭南控股,000524.SZ,2.09,6.05,4847376.7,2.8,7,1,行业板块,东财三级行业,0.875,6,5.29375,2.4499999999999997,28.425749999999997
BK1560.DC,20260401,酒店,锦江酒店,600754.SH,4.16,8.67,7321311.5,2.59,6,0,行业板块,东财三级行业,1.0,6,8.67,2.59,33.5
BK1559.DC,20260401,餐饮,同庆楼,605108.SH,2.14,1.87,1423438.8,1.87,4,0,行业板块,东财三级行业,1.0,4,1.87,1.87,31.389999999999997
BK1558.DC,20260401,学历教育,凯文教育,002659.SZ,1.3,1.56,1279502.3,1.08,2,0,行业板块,东财三级行业,1.0,2,1.56,1.08,30.918000000000003
BK1557.DC,20260401,培训教育,中国高科,600730.SH,1.61,4.29,5498792.7,1.57,10,1,行业板块,东财三级行业,0.9090909090909091,9,3.9,1.4272727272727272,28.82118181818182
BK1556.DC,20260401,教育运营及其他,博瑞传播,600880.SH,0.45,1.04,2150403.0,1.56,2,0,行业板块,东财三级行业,1.0,2,1.04,1.56,30.655
BK1555.DC,20260401,专业连锁Ⅲ,吉峰科技,300022.SZ,0.98,2.14,5493832.9,1.94,5,2,行业板块,东财三级行业,0.7142857142857143,3,1.5285714285714287,1.3857142857142857,22.30542857142857
