ts_code,name,con_name,con_code,trade_date,desc,hot_num
000312.KP,海洋经济,孚日股份,002083.SZ,20260317,2025年5月15日互动易：公司控股子公司孚日宣威产品包括热屏蔽节能降温涂层材料、海洋重防腐涂层材料、石化能源特种防腐涂层材料、水性工业防腐涂层材料等,776
000312.KP,海洋经济,孚日股份,002083.SZ,20260316,2025年5月15日互动易：公司控股子公司孚日宣威产品包括热屏蔽节能降温涂层材料、海洋重防腐涂层材料、石化能源特种防腐涂层材料、水性工业防腐涂层材料等,1078
000363.KP,锂电池材料,孚日股份,002083.SZ,20251121,公司 VC 精制项目与 VC 合成项目已全面投产， 成功实现 VC 全流程一体化生产， 年产能达 1 万吨。,10414
000363.KP,锂电池材料,孚日股份,002083.SZ,20251120,公司 VC 精制项目与 VC 合成项目已全面投产， 成功实现 VC 全流程一体化生产， 年产能达 1 万吨。,15085
000363.KP,锂电池材料,孚日股份,002083.SZ,20251118,公司 VC 精制项目与 VC 合成项目已全面投产， 成功实现 VC 全流程一体化生产， 年产能达 1 万吨。,39740
000363.KP,锂电池材料,孚日股份,002083.SZ,20251117,公司 VC 精制项目与 VC 合成项目已全面投产， 成功实现 VC 全流程一体化生产， 年产能达 1 万吨。,44144
000363.KP,锂电池材料,孚日股份,002083.SZ,20251116,公司 VC 精制项目与 VC 合成项目已全面投产， 成功实现 VC 全流程一体化生产， 年产能达 1 万吨。,62388
000363.KP,锂电池材料,孚日股份,002083.SZ,20251115,公司 VC 精制项目与 VC 合成项目已全面投产， 成功实现 VC 全流程一体化生产， 年产能达 1 万吨。,49564
000363.KP,锂电池材料,孚日股份,002083.SZ,20251114,公司 VC 精制项目与 VC 合成项目已全面投产， 成功实现 VC 全流程一体化生产， 年产能达 1 万吨。,27698
000363.KP,锂电池材料,孚日股份,002083.SZ,20251113,公司 VC 精制项目与 VC 合成项目已全面投产， 成功实现 VC 全流程一体化生产， 年产能达 1 万吨。,27273
000363.KP,锂电池材料,孚日股份,002083.SZ,20251111,公司 VC 精制项目与 VC 合成项目已全面投产， 成功实现 VC 全流程一体化生产， 年产能达 1 万吨。,17534
000363.KP,锂电池材料,孚日股份,002083.SZ,20251110,公司投资建设了碳酸亚乙烯酯（以下简称“VC”）等锂电池电解液添加剂项目,13732
000363.KP,锂电池材料,孚日股份,002083.SZ,20251109,公司投资建设了碳酸亚乙烯酯（以下简称“VC”）等锂电池电解液添加剂项目,23637
000319.KP,服务消费概念,孚日股份,002083.SZ,20251027,公司有托育服务产业，社区托育业务融合了全日儿童托管看护业务+专业早教课程，为托育学员提供综合安全成长服务,1588
000312.KP,海洋经济,孚日股份,002083.SZ,20251027,2025年5月15日互动易：公司控股子公司孚日宣威产品包括热屏蔽节能降温涂层材料、海洋重防腐涂层材料、石化能源特种防腐涂层材料、水性工业防腐涂层材料等,1588
000363.KP,锂电池材料,孚日股份,002083.SZ,20251027,公司投资建设了碳酸亚乙烯酯（以下简称“VC”）等锂电池电解液添加剂项目,1588
000020.KP,生育概念,孚日股份,002083.SZ,20251027,公司有托育服务产业，社区托育业务融合了全日儿童托管看护业务+专业早教课程，为托育学员提供综合安全成长服务,1588
000363.KP,锂电池材料,孚日股份,002083.SZ,20251026,公司投资建设了碳酸亚乙烯酯（以下简称“VC”）等锂电池电解液添加剂项目,6220
000319.KP,服务消费概念,孚日股份,002083.SZ,20251026,公司有托育服务产业，社区托育业务融合了全日儿童托管看护业务+专业早教课程，为托育学员提供综合安全成长服务,6220
000312.KP,海洋经济,孚日股份,002083.SZ,20251026,2025年5月15日互动易：公司控股子公司孚日宣威产品包括热屏蔽节能降温涂层材料、海洋重防腐涂层材料、石化能源特种防腐涂层材料、水性工业防腐涂层材料等,6220
000020.KP,生育概念,孚日股份,002083.SZ,20251026,公司有托育服务产业，社区托育业务融合了全日儿童托管看护业务+专业早教课程，为托育学员提供综合安全成长服务,6220
000020.KP,生育概念,孚日股份,002083.SZ,20251025,公司有托育服务产业，社区托育业务融合了全日儿童托管看护业务+专业早教课程，为托育学员提供综合安全成长服务,5106
000319.KP,服务消费概念,孚日股份,002083.SZ,20251025,公司有托育服务产业，社区托育业务融合了全日儿童托管看护业务+专业早教课程，为托育学员提供综合安全成长服务,5106
