ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level,up_down_ratio,up_down_diff,leading_strength,activity_score,composite_strength
BK1483.DC,20260331,高速公路,深高速,600548.SH,-0.64,2.19,38386406.4,0.77,9,10,行业板块,东财三级行业,0.47368421052631576,-1,1.0373684210526315,0.36473684210526314,14.298947368421052
BK1482.DC,20260331,航运,海航科技,600751.SH,-2.26,0.77,70581982.4,1.69,1,19,行业板块,东财三级行业,0.05,-18,0.038500000000000006,0.0845,0.8466000000000001
BK1481.DC,20260331,港口,唐山港,601000.SH,-0.37,2.4,56463753.6,0.61,4,11,行业板块,东财三级行业,0.26666666666666666,-7,0.64,0.16266666666666665,8.049533333333333
BK1480.DC,20260331,机场,厦门空港,600897.SH,-0.06,1.43,15377390.6,0.63,2,3,行业板块,东财三级行业,0.4,-1,0.572,0.252,12.146799999999999
BK1479.DC,20260331,航空运输,吉祥航空,603885.SH,-0.86,0.17,54521625.6,0.73,1,6,行业板块,东财三级行业,0.14285714285714285,-5,0.024285714285714285,0.10428571428571427,4.0534285714285705
BK1478.DC,20260331,装修装饰Ⅲ,*ST创兴,600193.SH,-1.24,2.75,11685399.9,2.05,4,18,行业板块,东财三级行业,0.18181818181818182,-14,0.5,0.3727272727272727,5.257090909090909
BK1477.DC,20260331,其他专业工程,中化岩土,002542.SZ,-2.17,10.07,25966303.2,3.55,4,16,行业板块,东财三级行业,0.2,-12,2.0140000000000002,0.71,5.893800000000001
BK1476.DC,20260331,化学工程,百利科技,603959.SH,-2.49,-0.32,8055262.7,2.01,0,6,行业板块,东财三级行业,0.0,-6,-0.0,0.0,-0.747
BK1475.DC,20260331,国际工程,北方国际,000065.SZ,1.93,5.05,6488253.2,2.5,3,1,行业板块,东财三级行业,0.75,2,3.7874999999999996,1.875,24.2115
BK1474.DC,20260331,钢结构,日上集团,002593.SZ,-1.42,0.0,7148007.6,1.88,0,8,行业板块,东财三级行业,0.0,-8,0.0,0.0,-0.426
BK1473.DC,20260331,园林工程,ST岭南,002717.SZ,-2.67,0.0,8881167.6,3.11,0,18,行业板块,东财三级行业,0.0,-18,0.0,0.0,-0.8009999999999999
BK1472.DC,20260331,基建市政工程,安徽建工,600502.SH,0.41,9.96,90275969.6,1.92,11,16,行业板块,东财三级行业,0.4074074074074074,-5,4.057777777777778,0.7822222222222222,13.31322222222222
BK1471.DC,20260331,工程咨询服务Ⅲ,矩阵股份,301365.SZ,-1.12,4.99,22066022.4,3.26,9,38,行业板块,东财三级行业,0.19148936170212766,-29,0.9555319148936171,0.6242553191489362,5.724638297872341
BK1470.DC,20260331,房屋建设Ⅲ,浙江建投,002761.SZ,0.1,4.9,29241097.6,1.02,3,4,行业板块,东财三级行业,0.42857142857142855,-1,2.1,0.4371428571428571,13.394571428571426
BK1469.DC,20260331,涂料,亚士创能,603378.SH,-2.92,-2.23,3985034.6,1.07,0,2,行业板块,东财三级行业,0.0,-2,-0.0,0.0,-0.876
BK1468.DC,20260331,其他建材Ⅲ,兔 宝 宝,002043.SZ,-1.23,3.57,12766500.0,2.07,3,12,行业板块,东财三级行业,0.2,-9,0.714,0.414,5.8566
BK1467.DC,20260331,耐火材料,瑞泰科技,002066.SZ,-0.92,0.91,3454410.6,1.11,2,6,行业板块,东财三级行业,0.25,-4,0.2275,0.2775,7.325
BK1466.DC,20260331,管材,伟星新材,002372.SZ,-2.32,-0.88,3862333.5,1.15,0,7,行业板块,东财三级行业,0.0,-7,-0.0,0.0,-0.696
BK1465.DC,20260331,防水材料,科顺股份,300737.SZ,-0.62,0.81,4863570.8,2.05,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.27,0.6833333333333332,10.004666666666667
BK1464.DC,20260331,水泥制造,华新建材,600801.SH,-0.63,0.57,29861484.8,0.96,5,9,行业板块,东财三级行业,0.35714285714285715,-4,0.20357142857142857,0.34285714285714286,10.63457142857143
BK1463.DC,20260331,水泥制品,西部建设,002302.SZ,-1.26,0.17,3464903.3,1.88,1,8,行业板块,东财三级行业,0.1111111111111111,-7,0.01888888888888889,0.20888888888888887,3.0008888888888885
BK1462.DC,20260331,玻纤制造,九鼎新材,002201.SZ,-2.58,1.04,32219180.8,3.07,1,7,行业板块,东财三级行业,0.125,-6,0.13,0.38375,3.07875
BK1461.DC,20260331,玻璃制造,耀皮Ｂ股,900918.SH,-2.01,-0.28,6712093.0,1.73,0,9,行业板块,东财三级行业,0.0,-9,-0.0,0.0,-0.6029999999999999
BK1460.DC,20260331,照明设备Ⅲ,立达信,605365.SH,-1.44,0.32,8396702.2,1.78,1,12,行业板块,东财三级行业,0.07692307692307693,-11,0.02461538461538462,0.13692307692307693,1.9080000000000004
BK1459.DC,20260331,清洁小家电,开能健康,300272.SZ,-1.1,0.0,11313564.3,1.1,0,6,行业板块,东财三级行业,0.0,-6,0.0,0.0,-0.33
BK1458.DC,20260331,个护小家电,彩虹集团,003023.SZ,-2.67,-0.48,2095707.7,1.62,0,4,行业板块,东财三级行业,0.0,-4,-0.0,0.0,-0.8009999999999999
BK1457.DC,20260331,厨房小家电,鸿智科技,920926.BJ,-0.83,0.15,8103331.3,0.95,1,7,行业板块,东财三级行业,0.125,-6,0.01875,0.11875,3.5285
BK1456.DC,20260331,其他家电Ⅲ,融捷健康,300247.SZ,-0.55,-0.22,1160392.5,1.75,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.165
BK1455.DC,20260331,家电零部件Ⅲ,春光科技,603657.SH,-0.28,10.0,40346825.6,2.89,11,25,行业板块,东财三级行业,0.3055555555555556,-14,3.055555555555556,0.8830555555555557,9.87038888888889
BK1454.DC,20260331,其他黑色家电,四川九洲,000801.SZ,-1.14,3.03,4711889.8,1.69,1,5,行业板块,东财三级行业,0.16666666666666666,-4,0.5049999999999999,0.2816666666666666,4.815333333333333
BK1453.DC,20260331,彩电,海信视像,600060.SH,0.19,5.52,11429008.6,1.54,1,3,行业板块,东财三级行业,0.25,-2,1.38,0.385,7.91
BK1452.DC,20260331,卫浴电器,奥普科技,603551.SH,-1.69,0.64,1912774.2,2.78,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.21333333333333332,0.9266666666666665,9.721
BK1451.DC,20260331,厨房电器,老板电器,002508.SZ,-0.62,3.02,4273288.4,2.57,1,4,行业板块,东财三级行业,0.2,-3,0.6040000000000001,0.514,6.0376
BK1450.DC,20260331,空调,美的集团,000333.SZ,2.38,5.89,82218521.6,0.86,3,0,行业板块,东财三级行业,1.0,3,5.89,0.86,32.064
BK1449.DC,20260331,冰洗,深康佳Ａ,000016.SZ,-0.5,0.92,24562058.7,1.38,3,6,行业板块,东财三级行业,0.3333333333333333,-3,0.30666666666666664,0.45999999999999996,10.003333333333334
BK1448.DC,20260331,横向通用软件,泛微网络,603039.SH,-1.23,10.0,58085129.6,1.48,4,31,行业板块,东财三级行业,0.11428571428571428,-27,1.1428571428571428,0.16914285714285712,3.321971428571428
BK1447.DC,20260331,垂直应用软件,品茗科技,688109.SH,-1.72,4.39,112359435.2,2.96,8,92,行业板块,东财三级行业,0.08,-84,0.35119999999999996,0.2368,2.0016
BK1446.DC,20260331,其他计算机设备,苏州科达,603660.SH,-1.16,10.06,75300403.2,2.38,8,55,行业板块,东财三级行业,0.12698412698412698,-47,1.2774603174603174,0.30222222222222217,3.777460317460317
BK1445.DC,20260331,安防设备,佳缘科技,301117.SZ,-1.37,2.14,47150443.2,0.84,5,22,行业板块,东财三级行业,0.18518518518518517,-17,0.3962962962962963,0.15555555555555553,5.254925925925926
BK1444.DC,20260331,IT服务Ⅲ,海量数据,603138.SH,-1.44,7.21,152865168.0,3.16,22,110,行业板块,东财三级行业,0.16666666666666666,-88,1.2016666666666667,0.5266666666666666,4.913666666666666
BK1443.DC,20260331,橡胶助剂,彤程新材,603650.SH,-3.63,-3.13,3545410.5,1.6,0,2,行业板块,东财三级行业,0.0,-2,-0.0,0.0,-1.089
BK1442.DC,20260331,炭黑,龙星科技,002442.SZ,-3.19,-2.18,2941485.2,2.3,0,6,行业板块,东财三级行业,0.0,-6,-0.0,0.0,-0.957
BK1441.DC,20260331,其他橡胶制品,科强股份,920665.BJ,-2.37,4.66,6381810.2,2.38,3,12,行业板块,东财三级行业,0.2,-9,0.932,0.476,5.5706
BK1440.DC,20260331,其他塑料制品,万朗磁塑,603150.SH,-2.02,2.65,14103048.4,2.57,5,18,行业板块,东财三级行业,0.21739130434782608,-13,0.5760869565217391,0.558695652173913,6.142695652173913
BK1439.DC,20260331,膜材料,大东南,002263.SZ,-1.97,10.0,20542666.7,8.3,4,16,行业板块,东财三级行业,0.2,-12,2.0,1.6600000000000001,6.141
BK1438.DC,20260331,合成树脂,神剑股份,002361.SZ,-0.97,10.0,15199631.2,6.48,2,11,行业板块,东财三级行业,0.15384615384615385,-9,1.5384615384615385,0.996923076923077,4.8314615384615385
BK1437.DC,20260331,改性塑料,星辉环材,300834.SZ,-0.41,19.98,15255005.5,2.01,3,19,行业板块,东财三级行业,0.13636363636363635,-16,2.7245454545454546,0.27409090909090905,4.567636363636364
BK1436.DC,20260331,农药,联化科技,002250.SZ,-2.67,3.44,26555309.1,2.14,1,33,行业板块,东财三级行业,0.029411764705882353,-32,0.10117647058823528,0.06294117647058824,0.11417647058823534
BK1435.DC,20260331,磷肥及磷化工,宏达股份,600331.SH,-3.4,2.44,22967852.7,3.51,1,8,行业板块,东财三级行业,0.1111111111111111,-7,0.2711111111111111,0.38999999999999996,2.445555555555555
BK1434.DC,20260331,钾肥,藏格矿业,000408.SZ,-4.14,-2.17,40392715.2,2.2,0,4,行业板块,东财三级行业,0.0,-4,-0.0,0.0,-1.2419999999999998
BK1433.DC,20260331,复合肥,红四方,603395.SH,-3.75,-1.8,9280375.2,6.37,0,10,行业板块,东财三级行业,0.0,-10,-0.0,0.0,-1.125
BK1432.DC,20260331,氮肥,华鲁恒升,600426.SH,-5.84,-2.61,12143689.9,6.64,0,6,行业板块,东财三级行业,0.0,-6,-0.0,0.0,-1.752
BK1431.DC,20260331,有机硅,回天新材,300041.SZ,-1.58,1.74,10560196.6,1.34,2,8,行业板块,东财三级行业,0.2,-6,0.34800000000000003,0.268,5.6492
BK1430.DC,20260331,涂料油墨,杭华股份,688571.SH,-1.83,2.77,6829177.4,1.96,1,14,行业板块,东财三级行业,0.06666666666666667,-13,0.18466666666666667,0.13066666666666665,1.5140666666666667
BK1429.DC,20260331,食品及饲料添加剂,莱茵生物,002166.SZ,-1.67,4.48,30141076.8,1.61,4,20,行业板块,东财三级行业,0.16666666666666666,-16,0.7466666666666667,0.2683333333333333,4.702
BK1428.DC,20260331,其他化学制品,山东赫达,002810.SZ,-2.21,2.36,47740372.8,2.97,6,72,行业板块,东财三级行业,0.07692307692307693,-66,0.18153846153846154,0.2284615384615385,1.7266923076923082
BK1427.DC,20260331,民爆制品,雪峰科技,603227.SH,-1.02,4.33,13564408.3,2.89,3,9,行业板块,东财三级行业,0.25,-6,1.0825,0.7225,7.555
BK1426.DC,20260331,聚氨酯,一诺威,920261.BJ,-1.66,0.79,28715326.4,2.43,1,8,行业板块,东财三级行业,0.1111111111111111,-7,0.08777777777777777,0.27,2.9068888888888886
BK1425.DC,20260331,胶黏剂及胶带,永冠新材,603681.SH,-2.1,-1.3,2188721.2,2.68,0,5,行业板块,东财三级行业,0.0,-5,-0.0,0.0,-0.63
BK1424.DC,20260331,氟化工,巍华新材,603310.SH,-2.21,-1.35,26995299.2,1.65,0,10,行业板块,东财三级行业,0.0,-10,-0.0,0.0,-0.6629999999999999
BK1423.DC,20260331,纺织化学制品,雅运股份,603790.SH,-1.25,3.04,9752341.2,2.01,2,11,行业板块,东财三级行业,0.15384615384615385,-9,0.46769230769230774,0.3092307692307692,4.395769230769231
BK1422.DC,20260331,无机盐,雪天盐业,600929.SH,-3.21,-1.16,9882030.3,2.57,0,10,行业板块,东财三级行业,0.0,-10,-0.0,0.0,-0.963
BK1421.DC,20260331,钛白粉,安 纳 达,002136.SZ,-3.48,-1.33,7248474.2,2.68,0,6,行业板块,东财三级行业,0.0,-6,-0.0,0.0,-1.044
BK1420.DC,20260331,其他化学原料,中毅达B,900906.SH,-3.04,-0.71,18362637.6,3.69,0,18,行业板块,东财三级行业,0.0,-18,-0.0,0.0,-0.9119999999999999
BK1419.DC,20260331,煤化工,华谊B股,900909.SH,-3.95,-0.19,31671369.6,4.14,0,10,行业板块,东财三级行业,0.0,-10,-0.0,0.0,-1.185
BK1418.DC,20260331,氯碱,氯碱Ｂ股,900908.SH,-2.51,0.29,17994635.8,1.87,1,14,行业板块,东财三级行业,0.06666666666666667,-13,0.01933333333333333,0.12466666666666668,1.2758
BK1417.DC,20260331,纯碱,博源化工,000683.SZ,-2.46,-0.71,5997633.0,1.87,0,5,行业板块,东财三级行业,0.0,-5,-0.0,0.0,-0.738
BK1416.DC,20260331,粘胶,恒天海龙,000677.SZ,0.19,4.87,2694990.7,6.2,1,2,行业板块,东财三级行业,0.3333333333333333,-1,1.6233333333333333,2.0666666666666664,10.795000000000002
BK1415.DC,20260331,其他化学纤维,蒙泰高新,300876.SZ,-3.16,-2.13,11209250.4,2.43,0,8,行业板块,东财三级行业,0.0,-8,-0.0,0.0,-0.948
BK1414.DC,20260331,锦纶,聚合顺,605166.SH,-1.18,0.1,2523626.3,1.46,1,4,行业板块,东财三级行业,0.2,-3,0.020000000000000004,0.292,5.708399999999999
BK1413.DC,20260331,涤纶,海 利 得,002206.SZ,-2.14,-0.66,8240630.4,2.44,0,10,行业板块,东财三级行业,0.0,-10,-0.0,0.0,-0.642
BK1412.DC,20260331,氨纶,华峰化学,002064.SZ,-2.66,-2.66,5091570.0,0.63,0,1,行业板块,东财三级行业,0.0,-1,-0.0,0.0,-0.798
BK1411.DC,20260331,非金属材料Ⅲ,坤彩科技,603826.SH,-1.41,10.02,10072491.3,2.47,1,11,行业板块,东财三级行业,0.08333333333333333,-10,0.835,0.20583333333333334,2.2851666666666666
BK1410.DC,20260331,其他自动化设备,科捷智能,688455.SH,-1.64,13.26,25008763.9,2.55,6,21,行业板块,东财三级行业,0.2222222222222222,-15,2.9466666666666663,0.5666666666666665,6.877333333333333
BK1409.DC,20260331,激光设备,ST逸飞,688646.SH,-3.5,-1.16,24618751.7,3.68,0,10,行业板块,东财三级行业,0.0,-10,-0.0,0.0,-1.05
BK1408.DC,20260331,机器人,亿嘉和,603666.SH,-0.45,2.84,18047702.5,1.22,7,12,行业板块,东财三级行业,0.3684210526315789,-5,1.046315789473684,0.4494736842105263,11.21678947368421
BK1407.DC,20260331,工控设备,港迪技术,301633.SZ,-1.32,1.76,43704990.4,1.42,3,27,行业板块,东财三级行业,0.1,-24,0.17600000000000002,0.142,2.6676
BK1406.DC,20260331,印刷包装机械,爱司凯,300521.SZ,-1.49,1.62,5778715.1,3.4,3,9,行业板块,东财三级行业,0.25,-6,0.405,0.85,7.304
BK1405.DC,20260331,其他专用设备,金盾股份,300411.SZ,-1.28,11.43,75972275.2,2.53,21,68,行业板块,东财三级行业,0.23595505617977527,-47,2.696966292134831,0.5969662921348314,7.353438202247191
BK1404.DC,20260331,农用机械,弘宇股份,002890.SZ,-1.74,0.84,4833014.5,1.44,2,8,行业板块,东财三级行业,0.2,-6,0.168,0.288,5.5691999999999995
BK1403.DC,20260331,能源及重型设备,电光科技,002730.SZ,-0.81,8.56,58524851.2,1.98,16,43,行业板块,东财三级行业,0.2711864406779661,-27,2.32135593220339,0.5369491525423729,8.464254237288134
BK1402.DC,20260331,楼宇设备,广日股份,600894.SH,-0.13,9.98,10117795.9,1.94,4,9,行业板块,东财三级行业,0.3076923076923077,-5,3.070769230769231,0.5969230769230769,9.925307692307692
BK1401.DC,20260331,纺织服装设备,远信工业,301053.SZ,0.04,4.9,7802102.0,3.76,6,7,行业板块,东财三级行业,0.46153846153846156,-1,2.261538461538462,1.7353846153846153,14.657538461538463
BK1400.DC,20260331,制冷空调设备,英特科技,301399.SZ,-1.51,7.75,14131546.3,2.62,2,15,行业板块,东财三级行业,0.11764705882352941,-13,0.9117647058823529,0.30823529411764705,3.320411764705882
BK1398.DC,20260331,其他通用设备,泰福泵业,300992.SZ,-0.79,20.0,40749793.6,3.33,12,41,行业板块,东财三级行业,0.22641509433962265,-29,4.528301886792453,0.7539622641509435,7.611905660377358
BK1397.DC,20260331,磨具磨料,博深股份,002282.SZ,-2.0,0.0,11247369.5,3.68,0,12,行业板块,东财三级行业,0.0,-12,0.0,0.0,-0.6
BK1396.DC,20260331,金属制品,巨力索具,002342.SZ,-0.64,10.01,76012016.0,6.07,25,54,行业板块,东财三级行业,0.31645569620253167,-29,3.1677215189873418,1.9208860759493673,10.319392405063292
BK1395.DC,20260331,机床工具,乔锋智能,301603.SZ,-0.69,3.19,13025555.7,1.59,5,13,行业板块,东财三级行业,0.2777777777777778,-8,0.8861111111111112,0.4416666666666667,8.391888888888888
BK1394.DC,20260331,轨交设备Ⅲ,神州高铁,000008.SZ,3.82,10.1,46757896.0,2.33,28,4,行业板块,东财三级行业,0.875,24,8.8375,2.0387500000000003,29.57125
BK1393.DC,20260331,工程机械整机,中联重科,000157.SZ,-0.82,2.87,56805758.4,1.95,7,12,行业板块,东财三级行业,0.3684210526315789,-5,1.0573684210526315,0.7184210526315788,11.161789473684209
BK1392.DC,20260331,工程机械器件,邵阳液压,301079.SZ,2.96,20.0,18821146.0,1.84,8,5,行业板块,东财三级行业,0.6153846153846154,3,12.307692307692308,1.1323076923076925,22.037538461538464
BK1391.DC,20260331,综合环境治理,绿茵生态,002887.SZ,-3.1,-0.6,6755960.4,2.96,0,15,行业板块,东财三级行业,0.0,-15,-0.0,0.0,-0.9299999999999999
BK1390.DC,20260331,水务及水治理,海天股份,603759.SH,-2.03,2.68,30528099.2,1.52,6,46,行业板块,东财三级行业,0.11538461538461539,-40,0.30923076923076925,0.1753846153846154,2.9494615384615384
BK1389.DC,20260331,固废治理,华新环保,301265.SZ,-2.29,3.85,34927878.4,2.58,3,31,行业板块,东财三级行业,0.08823529411764706,-28,0.3397058823529412,0.22764705882352942,2.0735294117647065
BK1388.DC,20260331,大气治理,雪浪环境,300385.SZ,-0.6,4.04,8109123.3,5.03,2,6,行业板块,东财三级行业,0.25,-4,1.01,1.2575,7.7735
BK1387.DC,20260331,环保设备Ⅲ,法尔胜,000890.SZ,-1.84,4.05,15230649.3,3.0,4,23,行业板块,东财三级行业,0.14814814814814814,-19,0.6,0.4444444444444444,4.101333333333333
BK1386.DC,20260331,军工电子Ⅲ,兴图新科,688081.SH,-1.14,4.39,112879374.4,3.76,12,50,行业板块,东财三级行业,0.1935483870967742,-38,0.8496774193548386,0.7277419354838709,5.779935483870968
BK1385.DC,20260331,航天装备Ⅲ,航天环宇,688523.SH,0.91,5.97,46920020.8,4.24,6,3,行业板块,东财三级行业,0.6666666666666666,3,3.9799999999999995,2.8266666666666667,21.634333333333334
BK1384.DC,20260331,航空装备Ⅲ,*ST立航,603261.SH,-1.04,4.84,111020603.2,1.74,9,38,行业板块,东财三级行业,0.19148936170212766,-29,0.9268085106382978,0.3331914893617021,5.684680851063829
BK1383.DC,20260331,航海装备Ⅲ,海兰信,300065.SZ,-0.83,2.74,45160515.2,2.47,2,8,行业板块,东财三级行业,0.2,-6,0.548,0.49400000000000005,5.9594000000000005
BK1382.DC,20260331,地面兵装Ⅲ,光电股份,600184.SH,-1.21,9.98,16550194.8,3.84,2,10,行业板块,东财三级行业,0.16666666666666666,-8,1.6633333333333333,0.6399999999999999,5.097666666666667
BK1381.DC,20260331,燃气Ⅲ,美能能源,001299.SZ,-3.0,0.81,31049281.6,3.02,2,30,行业板块,东财三级行业,0.0625,-28,0.050625,0.18875,1.0228750000000002
BK1380.DC,20260331,水力发电,闽东电力,000993.SZ,-1.5,9.98,114322046.4,0.9,2,8,行业板块,东财三级行业,0.2,-6,1.9960000000000002,0.18000000000000002,5.9852
BK1379.DC,20260331,热力服务,新中港,605162.SH,-1.7,10.05,13531121.1,6.26,4,14,行业板块,东财三级行业,0.2222222222222222,-10,2.2333333333333334,1.391111111111111,6.881555555555555
BK1378.DC,20260331,其他能源发电,顺发恒能,000631.SZ,6.04,10.05,1542309.1,6.18,2,0,行业板块,东财三级行业,1.0,2,10.05,6.18,35.058
BK1377.DC,20260331,火力发电,深南电A,000037.SZ,-2.36,9.97,106056702.4,3.29,5,29,行业板块,东财三级行业,0.14705882352941177,-24,1.4661764705882354,0.4838235294117647,4.093764705882354
BK1376.DC,20260331,核力发电,中国广核,003816.SZ,-1.07,0.22,52769540.8,0.61,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.07333333333333333,0.2033333333333333,9.734333333333334
BK1375.DC,20260331,光伏发电,京运通,601908.SH,-3.14,10.11,16510164.6,9.37,2,11,行业板块,东财三级行业,0.15384615384615385,-9,1.5553846153846154,1.4415384615384614,4.2727692307692315
BK1374.DC,20260331,风力发电,中闽能源,600163.SH,-3.86,4.96,72125980.8,3.34,1,14,行业板块,东财三级行业,0.06666666666666667,-13,0.33066666666666666,0.22266666666666665,0.9526666666666668
BK1373.DC,20260331,电能综合服务,广西能源,600310.SH,-3.58,0.32,24898728.4,3.92,1,14,行业板块,东财三级行业,0.06666666666666667,-13,0.021333333333333333,0.2613333333333333,0.9825333333333333
BK1372.DC,20260331,冶钢辅料,方大炭素,600516.SH,-1.27,0.0,11813050.5,1.18,0,3,行业板块,东财三级行业,0.0,-3,0.0,0.0,-0.381
BK1371.DC,20260331,铁矿石,河钢资源,000923.SZ,-3.16,-2.03,9137352.1,2.24,0,5,行业板块,东财三级行业,0.0,-5,-0.0,0.0,-0.948
BK1370.DC,20260331,特钢Ⅲ,方大特钢,600507.SH,-1.9,-0.35,21775546.0,0.91,0,13,行业板块,东财三级行业,0.0,-13,-0.0,0.0,-0.57
BK1369.DC,20260331,长材,凌钢股份,600231.SH,-1.68,-1.44,2130612.6,0.99,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.504
BK1368.DC,20260331,钢铁管材,新兴铸管,000778.SZ,-0.85,0.87,3112017.9,1.27,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.29,0.42333333333333334,9.887666666666666
BK1367.DC,20260331,板材,杭钢股份,600126.SH,-1.08,2.15,55569475.2,1.29,3,12,行业板块,东财三级行业,0.2,-9,0.43,0.258,5.8136
BK1366.DC,20260331,证券Ⅲ,招商证券,600999.SH,-0.88,1.05,337968340.8,0.73,6,42,行业板块,东财三级行业,0.125,-36,0.13125,0.09125,3.5305
BK1365.DC,20260331,租赁,江苏金租,600901.SH,0.09,2.28,7889992.1,1.13,2,1,行业板块,东财三级行业,0.6666666666666666,1,1.5199999999999998,0.7533333333333332,20.481666666666666
BK1364.DC,20260331,资产管理,华金资本,000532.SZ,-1.44,-1.12,4026307.9,0.55,0,4,行业板块,东财三级行业,0.0,-4,-0.0,0.0,-0.432
BK1363.DC,20260331,信托,陕国投Ａ,000563.SZ,-1.07,-0.29,7902176.7,0.61,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.321
BK1361.DC,20260331,期货,瑞达期货,002961.SZ,-1.34,1.13,5452000.2,1.15,1,3,行业板块,东财三级行业,0.25,-2,0.2825,0.2875,7.212
BK1360.DC,20260331,金融信息服务,翠微股份,603123.SH,-2.75,-1.89,3649206.3,2.29,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.825
BK1359.DC,20260331,金融控股,国投资本,600061.SH,-1.76,0.73,29897707.2,1.64,1,9,行业板块,东财三级行业,0.1,-8,0.073,0.164,2.5194
BK1358.DC,20260331,保险Ⅲ,中国太保,601601.SH,-0.13,1.2,292556387.2,0.3,2,3,行业板块,东财三级行业,0.4,-1,0.48,0.12,12.081
BK1357.DC,20260331,钟表珠宝,老凤祥,600612.SH,-1.13,0.85,13340889.5,1.54,2,13,行业板块,东财三级行业,0.13333333333333333,-11,0.11333333333333333,0.20533333333333334,3.7247333333333335
BK1356.DC,20260331,其他饰品,瑞贝卡,600439.SH,-1.15,-1.15,580619.9,0.9,0,1,行业板块,东财三级行业,0.0,-1,-0.0,0.0,-0.345
BK1355.DC,20260331,运动服装,三夫户外,002780.SZ,-0.46,0.99,2087061.5,4.07,1,3,行业板块,东财三级行业,0.25,-2,0.2475,1.0175,7.615
BK1354.DC,20260331,鞋帽及其他,康隆达,603665.SH,-1.82,0.1,4050664.4,1.87,1,10,行业板块,东财三级行业,0.09090909090909091,-9,0.009090909090909092,0.17,2.217090909090909
BK1353.DC,20260331,家纺,太湖雪,920262.BJ,-1.29,0.67,3409942.4,1.44,2,4,行业板块,东财三级行业,0.3333333333333333,-2,0.22333333333333333,0.48,9.753666666666666
BK1352.DC,20260331,非运动服装,棒杰股份,002634.SZ,-0.79,9.96,24100537.6,1.56,8,30,行业板块,东财三级行业,0.21052631578947367,-22,2.096842105263158,0.32842105263157895,6.5638421052631575
BK1351.DC,20260331,印染,迎丰股份,605055.SH,-0.44,1.38,1663446.8,2.05,1,3,行业板块,东财三级行业,0.25,-2,0.345,0.5125,7.5395
BK1350.DC,20260331,其他纺织,聚杰微纤,300819.SZ,-1.19,3.81,6265920.1,2.61,2,12,行业板块,东财三级行业,0.14285714285714285,-10,0.5442857142857143,0.37285714285714283,4.112142857142857
BK1349.DC,20260331,棉纺,健盛集团,603558.SH,-0.54,4.75,5467109.2,2.4,2,6,行业板块,东财三级行业,0.25,-4,1.1875,0.6,7.6955
BK1348.DC,20260331,辅料,伟星股份,002003.SZ,-0.27,0.41,1962779.1,0.65,2,2,行业板块,东财三级行业,0.5,0,0.205,0.325,15.025
BK1347.DC,20260331,纺织鞋类制造,华利集团,300979.SZ,-0.21,-0.21,5077617.0,0.09,0,1,行业板块,东财三级行业,0.0,-1,-0.0,0.0,-0.063
BK1346.DC,20260331,住宅开发,三湘印象,000863.SZ,-1.04,10.02,61510694.4,1.44,7,53,行业板块,东财三级行业,0.11666666666666667,-46,1.169,0.16799999999999998,3.4554
BK1345.DC,20260331,商业地产,*ST南置,002305.SZ,-1.26,1.83,23008849.6,0.78,2,9,行业板块,东财三级行业,0.18181818181818182,-7,0.33272727272727276,0.14181818181818182,5.171454545454545
BK1344.DC,20260331,产业地产,外高桥,600648.SH,-0.82,0.48,16931466.1,1.08,3,11,行业板块,东财三级行业,0.21428571428571427,-8,0.10285714285714284,0.23142857142857143,6.249428571428571
BK1343.DC,20260331,物业管理,皇庭国际,000056.SZ,-1.55,0.5,2984224.1,3.87,1,6,行业板块,东财三级行业,0.14285714285714285,-5,0.07142857142857142,0.5528571428571428,3.9455714285714287
BK1342.DC,20260331,房地产综合服务,珠江股份,600684.SH,1.01,1.01,555249.2,3.18,1,0,行业板块,东财三级行业,1.0,1,1.01,3.18,31.141000000000002
BK1341.DC,20260331,房产租赁经纪,我爱我家,000560.SZ,-2.32,-0.34,2159663.1,3.57,0,3,行业板块,东财三级行业,0.0,-3,-0.0,0.0,-0.696
BK1340.DC,20260331,印制电路板,金禄电子,301282.SZ,-2.61,4.32,156172715.2,2.81,5,39,行业板块,东财三级行业,0.11363636363636363,-34,0.4909090909090909,0.31931818181818183,2.788136363636364
BK1339.DC,20260331,被动元件,奥迪威,920491.BJ,-2.3,1.12,29269240.0,3.1,1,18,行业板块,东财三级行业,0.05263157894736842,-17,0.05894736842105264,0.1631578947368421,0.9333684210526317
BK1338.DC,20260331,消费电子零部件及组装,工业富联,601138.SH,-1.28,4.44,265812531.2,2.05,14,73,行业板块,东财三级行业,0.16091954022988506,-59,0.7144827586206897,0.32988505747126434,4.652459770114942
