ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level,up_down_ratio,up_down_diff,leading_strength,activity_score,composite_strength
BK1615.DC,20260328,铜,海亮股份,002203.SZ,1.76,6.54,183169984.0,1.65,15,2,行业板块,东财三级行业,0.8823529411764706,13,5.770588235294118,1.4558823529411764,28.443882352941174
BK1614.DC,20260328,铅锌,金徽股份,603132.SH,4.04,9.99,23311417.6,3.16,12,0,行业板块,东财三级行业,1.0,12,9.99,3.16,33.842
BK1613.DC,20260328,铝,万顺新材,300057.SZ,2.1,10.35,108863467.2,1.86,26,4,行业板块,东财三级行业,0.8666666666666667,22,8.97,1.612,28.7464
BK1608.DC,20260328,中药Ⅲ,天目药业,600671.SH,2.4,7.66,83382035.2,1.48,60,7,行业板块,东财三级行业,0.8955223880597015,53,6.859701492537313,1.3253731343283583,29.22268656716418
BK1607.DC,20260328,医药流通,海王生物,000078.SZ,1.99,3.62,24872539.3,1.24,23,0,行业板块,东财三级行业,1.0,23,3.62,1.24,31.569000000000003
BK1606.DC,20260328,线下药店,第一医药,600833.SH,1.48,2.48,8477833.2,0.81,8,0,行业板块,东财三级行业,1.0,8,2.48,0.81,31.101999999999997
BK1605.DC,20260328,医疗设备,北芯生命-U,688712.SH,2.35,6.76,61209899.2,1.46,40,3,行业板块,东财三级行业,0.9302325581395349,37,6.288372093023256,1.3581395348837209,30.14127906976744
BK1604.DC,20260328,医疗耗材,海圣医疗,920166.BJ,2.7,9.72,46170432.0,1.7,53,1,行业板块,东财三级行业,0.9814814814814815,52,9.540000000000001,1.6685185185185185,32.49614814814815
BK1603.DC,20260328,体外诊断,基蛋生物,603387.SH,3.42,10.0,26876550.4,2.2,40,0,行业板块,东财三级行业,1.0,40,10.0,2.2,33.465999999999994
BK1602.DC,20260328,诊断服务,兰卫医学,301060.SZ,2.88,3.74,4790893.8,2.09,5,0,行业板块,东财三级行业,1.0,5,3.74,2.09,32.03
BK1601.DC,20260328,医院,光正眼科,002524.SZ,2.14,4.22,22058934.6,3.25,13,2,行业板块,东财三级行业,0.8666666666666667,11,3.6573333333333333,2.816666666666667,27.936799999999998
BK1600.DC,20260328,医疗研发外包,昭衍新药,603127.SH,5.72,10.0,64025688.0,2.96,29,0,行业板块,东财三级行业,1.0,29,10.0,2.96,34.308
BK1599.DC,20260328,其他医疗服务,诺禾致源,688315.SH,1.72,3.22,2461780.4,1.55,5,0,行业板块,东财三级行业,1.0,5,3.22,1.55,31.469999999999995
BK1598.DC,20260328,疫苗,欧林生物,688319.SH,2.75,4.83,23473601.3,1.15,14,0,行业板块,东财三级行业,1.0,14,4.83,1.15,32.021
BK1597.DC,20260328,血液制品,博晖创新,300318.SZ,1.4,3.13,10177262.0,0.5,6,0,行业板块,东财三级行业,1.0,6,3.13,0.5,31.146000000000004
BK1596.DC,20260328,其他生物制品,康弘药业,002773.SZ,4.33,9.98,64403227.2,2.06,37,1,行业板块,东财三级行业,0.9736842105263158,36,9.717368421052631,2.0057894736842106,32.854157894736844
BK1595.DC,20260328,原料药,美诺华,603538.SH,3.92,9.99,35200891.2,3.78,44,2,行业板块,东财三级行业,0.9565217391304348,42,9.555652173913044,3.6156521739130434,32.50591304347826
BK1594.DC,20260328,化学制剂,联环药业,600513.SH,4.76,10.01,209678577.6,2.38,113,1,行业板块,东财三级行业,0.9912280701754386,112,9.92219298245614,2.3591228070175436,33.621105263157894
BK1586.DC,20260328,软饮料,东鹏饮料,605499.SH,1.38,2.86,20206531.3,0.97,7,1,行业板块,东财三级行业,0.875,6,2.5025,0.84875,27.33425
BK1585.DC,20260328,乳品,均瑶健康,605388.SH,1.86,9.98,25911519.8,1.31,18,1,行业板块,东财三级行业,0.9473684210526315,17,9.454736842105262,1.2410526315789474,31.11821052631579
BK1583.DC,20260328,零食,好想你,002582.SZ,1.7,5.35,10100686.0,1.52,10,1,行业板块,东财三级行业,0.9090909090909091,9,4.863636363636363,1.3818181818181818,29.031818181818185
BK1581.DC,20260328,预加工食品,千味央厨,001215.SZ,1.68,3.84,6839000.9,1.67,11,0,行业板块,东财三级行业,1.0,11,3.84,1.67,31.606
BK1580.DC,20260328,肉制品,华统股份,002840.SZ,1.78,3.46,12850865.0,1.53,7,0,行业板块,东财三级行业,1.0,7,3.46,1.53,31.532
BK1579.DC,20260328,保健品,仙乐健康,300791.SZ,2.19,5.18,5938522.6,3.53,8,1,行业板块,东财三级行业,0.8888888888888888,7,4.604444444444444,3.1377777777777776,28.87211111111111
BK1577.DC,20260328,啤酒,燕京啤酒,000729.SZ,1.65,3.25,17831137.5,0.84,6,1,行业板块,东财三级行业,0.8571428571428571,5,2.7857142857142856,0.72,26.910428571428568
BK1576.DC,20260328,调味发酵品Ⅲ,海天味业,603288.SH,2.28,7.44,37124008.0,2.4,14,1,行业板块,东财三级行业,0.9333333333333333,13,6.944000000000001,2.2399999999999998,30.5208
BK1570.DC,20260328,其他石化,茂化实华,000637.SZ,1.74,4.8,12319372.4,3.64,12,1,行业板块,东财三级行业,0.9230769230769231,11,4.430769230769231,3.3600000000000003,29.77246153846154
BK1555.DC,20260328,专业连锁Ⅲ,爱施德,002416.SZ,1.76,3.2,5455966.8,1.75,7,0,行业板块,东财三级行业,1.0,7,3.2,1.75,31.518
BK1549.DC,20260328,旅游零售Ⅲ,珠免集团,600185.SH,1.71,2.06,16008991.4,1.02,2,0,行业板块,东财三级行业,1.0,2,2.06,1.02,31.129
BK1548.DC,20260328,综合电商,国联股份,603613.SH,1.58,-0.2,3235479.6,0.49,1,2,行业板块,东财三级行业,0.3333333333333333,-1,-0.06666666666666667,0.16333333333333333,10.493333333333334
BK1547.DC,20260328,跨境电商,吉宏股份,002803.SZ,1.6,3.04,4831178.0,2.52,7,0,行业板块,东财三级行业,1.0,7,3.04,2.52,31.592000000000002
BK1546.DC,20260328,电商服务,狮头股份,600539.SH,4.19,9.98,4372130.6,2.8,8,0,行业板块,东财三级行业,1.0,8,9.98,2.8,33.813
BK1544.DC,20260328,大宗用纸,岳阳林纸,600963.SH,1.71,3.63,10930363.6,1.45,11,1,行业板块,东财三级行业,0.9166666666666666,10,3.3274999999999997,1.3291666666666666,28.944333333333336
BK1543.DC,20260328,娱乐用品,舒华体育,605299.SH,1.99,10.0,8480421.5,4.6,16,2,行业板块,东财三级行业,0.8888888888888888,14,8.88888888888889,4.088888888888889,29.859222222222222
BK1542.DC,20260328,文化用品,创源股份,300703.SZ,1.5,1.99,4238413.9,0.88,5,0,行业板块,东财三级行业,1.0,5,1.99,0.88,31.023999999999997
BK1532.DC,20260328,金属包装,嘉美包装,002969.SZ,1.94,8.65,6709628.5,1.82,6,1,行业板块,东财三级行业,0.8571428571428571,5,7.414285714285715,1.56,28.091142857142856
BK1524.DC,20260328,汽车综合服务,中国汽研,601965.SH,1.45,2.22,4008550.9,1.01,5,0,行业板块,东财三级行业,1.0,5,2.22,1.01,31.081
BK1519.DC,20260328,电动乘用车,比亚迪,002594.SZ,1.62,2.09,117235931.2,1.48,3,0,行业板块,东财三级行业,1.0,3,2.09,1.48,31.2
BK1518.DC,20260328,种子,敦煌种业,600354.SH,1.95,4.45,6456108.4,5.5,10,0,行业板块,东财三级行业,1.0,10,4.45,5.5,32.575
BK1516.DC,20260328,其他种植业,宏辉果蔬,603336.SH,2.26,3.3,4952348.1,2.7,5,0,行业板块,东财三级行业,1.0,5,3.3,2.7,31.878
BK1515.DC,20260328,粮食种植,北大荒,600598.SH,1.38,1.96,4271579.6,2.08,2,0,行业板块,东财三级行业,1.0,2,1.96,2.08,31.222
BK1514.DC,20260328,水产养殖,好当家,600467.SH,1.42,2.47,1319617.9,3.13,3,1,行业板块,东财三级行业,0.75,2,1.8525,2.3475,23.766
BK1512.DC,20260328,生猪养殖,京基智农,000048.SZ,1.53,2.75,49699289.6,1.18,10,1,行业板块,东财三级行业,0.9090909090909091,9,2.5,1.0727272727272725,28.446272727272728
BK1511.DC,20260328,肉鸡养殖,圣农发展,002299.SZ,1.98,3.06,6855015.1,1.59,7,1,行业板块,东财三级行业,0.875,6,2.6775,1.39125,27.65775
BK1510.DC,20260328,其他养殖,福成股份,600965.SH,2.03,2.17,1103939.1,1.12,3,0,行业板块,东财三级行业,1.0,3,2.17,1.12,31.267
BK1509.DC,20260328,水产饲料,粤海饲料,001313.SZ,4.5,10.04,9996297.0,1.65,4,0,行业板块,东财三级行业,1.0,4,10.04,1.65,33.688
BK1508.DC,20260328,畜禽饲料,金新农,002548.SZ,2.49,5.51,6122380.6,2.2,8,1,行业板块,东财三级行业,0.8888888888888888,7,4.897777777777777,1.9555555555555557,28.784333333333333
BK1507.DC,20260328,宠物食品,乖宝宠物,301498.SZ,2.65,3.87,3811245.2,2.78,4,0,行业板块,东财三级行业,1.0,4,3.87,2.78,32.125
BK1506.DC,20260328,农业综合Ⅲ,辉隆股份,002556.SZ,2.28,4.99,1198162.6,2.14,3,0,行业板块,东财三级行业,1.0,3,4.99,2.14,32.11
BK1504.DC,20260328,粮油加工,京粮控股,000505.SZ,1.82,3.75,18845754.7,3.64,9,1,行业板块,东财三级行业,0.9,8,3.375,3.2760000000000002,28.8762
BK1503.DC,20260328,果蔬加工,冠农股份,600251.SH,2.98,6.24,3437953.1,1.67,6,0,行业板块,东财三级行业,1.0,6,6.24,1.67,32.476
BK1501.DC,20260328,动物保健Ⅲ,申联生物,688098.SH,2.09,3.99,6975017.2,1.45,12,1,行业板块,东财三级行业,0.9230769230769231,11,3.6830769230769236,1.3384615384615386,29.323615384615383
BK1500.DC,20260328,医美耗材,华熙生物,688363.SH,2.02,2.76,7447750.4,0.71,3,0,行业板块,东财三级行业,1.0,3,2.76,0.71,31.3
BK1499.DC,20260328,医美服务,*ST美谷,000615.SZ,5.03,5.03,597022.5,1.53,1,0,行业板块,东财三级行业,1.0,1,5.03,1.53,32.821
BK1498.DC,20260328,品牌化妆品,贝泰妮,300957.SZ,1.99,3.7,9552079.3,1.06,7,1,行业板块,东财三级行业,0.875,6,3.2375000000000003,0.9275,27.680000000000003
BK1496.DC,20260328,洗护用品,倍加洁,603059.SH,4.1,8.91,2124089.2,6.77,3,1,行业板块,东财三级行业,0.75,2,6.6825,5.0775,26.082
BK1489.DC,20260328,快递,圆通速递,600233.SH,2.2,4.05,32008593.6,0.94,4,0,行业板块,东财三级行业,1.0,4,4.05,0.94,31.657999999999998
BK1478.DC,20260328,装修装饰Ⅲ,德才股份,605287.SH,1.37,6.04,11736423.8,1.61,18,3,行业板块,东财三级行业,0.8571428571428571,15,5.177142857142857,1.3800000000000001,27.436714285714285
BK1468.DC,20260328,其他建材Ⅲ,扬子新材,002652.SZ,1.4,5.09,12649312.3,2.36,13,2,行业板块,东财三级行业,0.8666666666666667,11,4.411333333333333,2.0453333333333332,27.711333333333336
BK1467.DC,20260328,耐火材料,东和新材,920792.BJ,1.39,4.41,3462784.1,1.0,7,0,行业板块,东财三级行业,1.0,7,4.41,1.0,31.499000000000002
BK1465.DC,20260328,防水材料,凯伦股份,300715.SZ,2.08,5.72,4884556.2,1.63,2,1,行业板块,东财三级行业,0.6666666666666666,1,3.813333333333333,1.0866666666666664,21.604
BK1463.DC,20260328,水泥制品,四方新材,605122.SH,1.58,2.67,3453796.8,1.99,9,0,行业板块,东财三级行业,1.0,9,2.67,1.99,31.406
BK1458.DC,20260328,个护小家电,倍轻松,688793.SH,1.57,3.3,2163043.2,1.3,4,0,行业板块,东财三级行业,1.0,4,3.3,1.3,31.391000000000002
BK1456.DC,20260328,其他家电Ⅲ,荣泰健康,603579.SH,1.36,1.99,1158161.2,1.36,3,0,行业板块,东财三级行业,1.0,3,1.99,1.36,31.078
BK1452.DC,20260328,卫浴电器,奥普科技,603551.SH,2.32,7.02,1993021.7,3.81,2,1,行业板块,东财三级行业,0.6666666666666666,1,4.68,2.54,22.14
BK1451.DC,20260328,厨房电器,亿田智能,300911.SZ,2.03,4.57,4194646.8,1.86,6,0,行业板块,东财三级行业,1.0,6,4.57,1.86,31.895
BK1447.DC,20260328,垂直应用软件,*ST汇科,300561.SZ,1.41,8.06,114131960.0,2.55,89,11,行业板块,东财三级行业,0.89,78,7.173400000000001,2.2695,29.01158
BK1443.DC,20260328,橡胶助剂,阳谷华泰,300121.SZ,3.16,3.76,3651904.8,2.06,2,0,行业板块,东财三级行业,1.0,2,3.76,2.06,32.112
BK1442.DC,20260328,炭黑,黑猫股份,002068.SZ,4.06,10.05,3085060.1,3.93,6,0,行业板块,东财三级行业,1.0,6,10.05,3.93,34.014
BK1439.DC,20260328,膜材料,大东南,002263.SZ,2.07,10.0,21123707.6,7.38,16,4,行业板块,东财三级行业,0.8,12,8.0,5.904,27.4018
BK1438.DC,20260328,合成树脂,神剑股份,002361.SZ,2.29,10.0,15240561.3,8.49,13,0,行业板块,东财三级行业,1.0,13,10.0,8.49,34.385
BK1437.DC,20260328,改性塑料,星辉环材,300834.SZ,1.36,7.57,15394551.8,2.04,16,6,行业板块,东财三级行业,0.7272727272727273,10,5.505454545454546,1.4836363636363636,23.624000000000006
BK1436.DC,20260328,农药,苏利股份,603585.SH,3.43,10.03,26614310.9,1.91,34,0,行业板块,东财三级行业,1.0,34,10.03,1.91,33.416999999999994
BK1435.DC,20260328,磷肥及磷化工,六国化工,600470.SH,4.53,10.07,23389358.0,4.42,9,0,行业板块,东财三级行业,1.0,9,10.07,4.42,34.257000000000005
BK1434.DC,20260328,钾肥,亚钾国际,000893.SZ,5.28,8.1,42295918.4,2.42,4,0,行业板块,东财三级行业,1.0,4,8.1,2.42,33.688
BK1433.DC,20260328,复合肥,金正大,002470.SZ,3.38,9.96,9479004.4,5.04,10,0,行业板块,东财三级行业,1.0,10,9.96,5.04,34.014
BK1432.DC,20260328,氮肥,赤天化,600227.SH,4.66,10.05,12472837.6,8.46,6,0,行业板块,东财三级行业,1.0,6,10.05,8.46,35.1
BK1431.DC,20260328,有机硅,新亚强,603155.SH,1.87,2.87,10851307.3,1.27,8,1,行业板块,东财三级行业,0.8888888888888888,7,2.551111111111111,1.1288888888888888,27.963666666666665
BK1430.DC,20260328,涂料油墨,松井股份,688157.SH,1.96,5.92,6973454.9,1.84,15,1,行业板块,东财三级行业,0.9375,14,5.55,1.725,30.168
BK1429.DC,20260328,食品及饲料添加剂,科拓生物,300858.SZ,2.62,19.99,30491304.0,1.57,23,1,行业板块,东财三级行业,0.9583333333333334,22,19.157083333333333,1.5045833333333334,33.66833333333334
BK1428.DC,20260328,其他化学制品,百川股份,002455.SZ,2.31,10.0,49079008.0,3.03,71,7,行业板块,东财三级行业,0.9102564102564102,64,9.102564102564102,2.758076923076923,30.372820512820514
BK1427.DC,20260328,民爆制品,雅化集团,002497.SZ,2.13,4.99,13763432.4,3.21,11,1,行业板块,东财三级行业,0.9166666666666666,10,4.574166666666667,2.9425,29.642333333333333
BK1426.DC,20260328,聚氨酯,沧州大化,600230.SH,1.77,3.57,28940484.8,3.08,9,0,行业板块,东财三级行业,1.0,9,3.57,3.08,31.860999999999997
BK1425.DC,20260328,胶黏剂及胶带,永冠新材,603681.SH,1.88,3.24,2242459.5,3.33,5,0,行业板块,东财三级行业,1.0,5,3.24,3.33,31.878
BK1424.DC,20260328,氟化工,永太科技,002326.SZ,1.86,4.08,27638814.4,2.52,10,0,行业板块,东财三级行业,1.0,10,4.08,2.52,31.878
BK1422.DC,20260328,无机盐,鲁银投资,600784.SH,2.67,5.17,10234715.4,3.6,9,1,行业板块,东财三级行业,0.9,8,4.6530000000000005,3.24,29.3796
BK1421.DC,20260328,钛白粉,鲁北化工,600727.SH,4.34,10.01,7444708.9,3.02,6,0,行业板块,东财三级行业,1.0,6,10.01,3.02,33.908
BK1420.DC,20260328,其他化学原料,维远股份,600955.SH,3.36,10.0,18039563.8,4.15,16,1,行业板块,东财三级行业,0.9411764705882353,15,9.411764705882353,3.905882352941177,31.906823529411763
BK1419.DC,20260328,煤化工,金煤科技,600844.SH,3.17,9.91,32781913.6,4.03,8,1,行业板块,东财三级行业,0.8888888888888888,7,8.80888888888889,3.582222222222222,30.095888888888886
BK1418.DC,20260328,氯碱,天原股份,002386.SZ,3.14,9.93,18455586.3,2.75,14,1,行业板块,东财三级行业,0.9333333333333333,13,9.268,2.566666666666667,31.308933333333332
BK1417.DC,20260328,纯碱,山东海化,000822.SZ,3.59,10.07,6176192.6,2.69,4,1,行业板块,东财三级行业,0.8,3,8.056000000000001,2.152,27.118599999999997
BK1414.DC,20260328,锦纶,神马股份,600810.SH,2.03,4.43,2546122.8,1.6,5,0,行业板块,东财三级行业,1.0,5,4.43,1.6,31.814999999999998
BK1413.DC,20260328,涤纶,三房巷,600370.SH,1.46,3.59,8408817.6,3.21,9,1,行业板块,东财三级行业,0.9,8,3.231,2.8890000000000002,28.662
BK1410.DC,20260328,其他自动化设备,田中精机,300461.SZ,2.42,20.0,25892392.3,2.71,22,5,行业板块,东财三级行业,0.8148148148148148,17,16.296296296296294,2.208148148148148,28.871333333333332
BK1409.DC,20260328,激光设备,ST逸飞,688646.SH,3.23,7.3,25692845.3,4.63,10,0,行业板块,东财三级行业,1.0,10,7.3,4.63,33.355000000000004
BK1403.DC,20260328,能源及重型设备,山东矿机,002526.SZ,1.62,9.91,59026163.2,1.71,52,8,行业板块,东财三级行业,0.8666666666666667,44,8.588666666666667,1.482,28.50013333333333
BK1397.DC,20260328,磨具磨料,沃尔德,688028.SH,1.7,5.53,11391647.4,3.47,14,0,行业板块,东财三级行业,1.0,14,5.53,3.47,32.31
BK1395.DC,20260328,机床工具,浙海德曼,688577.SH,1.58,5.76,13117000.8,1.88,15,3,行业板块,东财三级行业,0.8333333333333334,12,4.8,1.5666666666666667,26.747333333333334
BK1387.DC,20260328,环保设备Ⅲ,法尔胜,000890.SZ,1.73,10.04,15545590.8,2.7,20,5,行业板块,东财三级行业,0.8,15,8.032,2.16,26.557399999999998
BK1382.DC,20260328,地面兵装Ⅲ,甘化科工,000576.SZ,2.53,5.25,16765238.3,3.9,12,0,行业板块,东财三级行业,1.0,12,5.25,3.9,32.589
BK1371.DC,20260328,铁矿石,大中矿业,001203.SZ,2.59,5.05,9626875.3,2.73,5,0,行业板块,东财三级行业,1.0,5,5.05,2.73,32.333000000000006
BK1360.DC,20260328,金融信息服务,拉卡拉,300773.SZ,1.6,2.84,3823256.0,2.45,2,1,行业板块,东财三级行业,0.6666666666666666,1,1.893333333333333,1.6333333333333333,21.185333333333336
BK1359.DC,20260328,金融控股,中油资本,000617.SZ,1.99,3.91,30652369.6,1.49,10,0,行业板块,东财三级行业,1.0,10,3.91,1.49,31.677
BK1357.DC,20260328,钟表珠宝,金一文化,002721.SZ,1.75,4.26,13370792.7,1.8,14,1,行业板块,东财三级行业,0.9333333333333333,13,3.976,1.6800000000000002,29.6562
BK1355.DC,20260328,运动服装,探路者,300005.SZ,1.41,3.42,2051281.6,4.76,3,1,行业板块,东财三级行业,0.75,2,2.565,3.57,24.15
BK1351.DC,20260328,印染,迎丰股份,605055.SH,2.27,5.14,1632411.5,1.58,4,0,行业板块,东财三级行业,1.0,4,5.14,1.58,32.025
BK1350.DC,20260328,其他纺织,金春股份,300877.SZ,1.63,12.13,6340606.2,3.32,12,2,行业板块,东财三级行业,0.8571428571428571,10,10.397142857142857,2.8457142857142856,28.851857142857142
BK1349.DC,20260328,棉纺,华孚时尚,002042.SZ,2.03,9.95,5445876.2,3.18,8,1,行业板块,东财三级行业,0.8888888888888888,7,8.844444444444443,2.8266666666666667,29.609888888888886
BK1339.DC,20260328,被动元件,泰晶科技,603738.SH,1.73,10.0,30249596.8,3.09,11,8,行业板块,东财三级行业,0.5789473684210527,3,5.7894736842105265,1.7889473684210526,19.403105263157894
BK1337.DC,20260328,品牌消费电子,传音控股,688036.SH,1.49,2.47,28602918.4,1.33,11,0,行业板块,东财三级行业,1.0,11,2.47,1.33,31.207
BK1334.DC,20260328,光学元件,腾景科技,688195.SH,1.43,10.61,32293504.0,2.06,21,5,行业板块,东财三级行业,0.8076923076923077,16,8.569615384615384,1.663846153846154,26.706461538461536
BK1332.DC,20260328,电子化学品Ⅲ,宏昌电子,603002.SH,3.01,10.0,49591473.6,4.41,29,5,行业板块,东财三级行业,0.8529411764705882,24,8.529411764705882,3.761470588235294,28.94941176470588
BK1330.DC,20260328,模拟芯片设计,杰华特,688141.SH,1.41,8.55,49989969.6,1.99,28,7,行业板块,东财三级行业,0.8,21,6.840000000000001,1.592,26.109399999999997
BK1329.DC,20260328,集成电路制造,赛微电子,300456.SZ,1.9,7.83,119218209.6,2.04,7,0,行业板块,东财三级行业,1.0,7,7.83,2.04,32.544000000000004
BK1326.DC,20260328,半导体设备,先锋精科,688605.SH,2.49,9.49,119814507.2,1.64,21,1,行业板块,东财三级行业,0.9545454545454546,20,9.058636363636364,1.5654545454545454,31.508181818181818
BK1325.DC,20260328,半导体材料,江丰电子,300666.SZ,2.19,9.3,58115700.8,2.13,26,1,行业板块,东财三级行业,0.9629629629629629,25,8.955555555555556,2.051111111111111,31.74722222222222
BK1318.DC,20260328,光伏主材,弘元绿能,603185.SH,1.74,3.1,23339513.8,2.18,3,0,行业板块,东财三级行业,1.0,3,3.1,2.18,31.578
BK1316.DC,20260328,光伏辅材,聚和材料,688503.SH,1.37,7.57,21135176.4,4.04,13,5,行业板块,东财三级行业,0.7222222222222222,8,5.467222222222222,2.917777777777778,23.75466666666667
BK1312.DC,20260328,线缆部件及其他,新能泰山,000720.SZ,1.41,9.98,39790931.2,5.03,28,9,行业板块,东财三级行业,0.7567567567567568,19,7.5524324324324335,3.8064864864864867,25.397486486486486
BK1307.DC,20260328,电机Ⅲ,江特电机,002176.SZ,1.38,10.05,28447392.0,2.47,22,4,行业板块,东财三级行业,0.8461538461538461,18,8.503846153846155,2.0900000000000003,27.917384615384616
BK1306.DC,20260328,蓄电池及其他电池,圣阳股份,002580.SZ,1.39,2.97,9897373.3,4.82,10,0,行业板块,东财三级行业,1.0,10,2.97,4.82,31.975
BK1304.DC,20260328,锂电专用设备,宏工科技,301662.SZ,2.73,7.01,20499286.1,2.47,18,0,行业板块,东财三级行业,1.0,18,7.01,2.47,32.714999999999996
BK1303.DC,20260328,锂电池,诺德股份,600110.SH,2.32,10.04,254457569.6,4.63,26,6,行业板块,东财三级行业,0.8125,20,8.157499999999999,3.761875,27.454875
BK1302.DC,20260328,电池化学品,滨海能源,000695.SZ,3.76,10.01,101978513.6,5.42,41,2,行业板块,东财三级行业,0.9534883720930233,39,9.544418604651163,5.167906976744186,32.67511627906977
BK1301.DC,20260328,游戏Ⅲ,凯撒文化,002425.SZ,1.49,3.6,49395372.8,1.61,24,1,行业板块,东财三级行业,0.96,23,3.456,1.5456,30.247319999999995
BK1299.DC,20260328,影视动漫制作,华智数媒,300426.SZ,1.51,2.3,15179129.3,1.98,14,0,行业板块,东财三级行业,1.0,14,2.3,1.98,31.309
BK1297.DC,20260328,图片媒体,视觉中国,000681.SZ,1.93,1.93,1439686.6,2.55,1,0,行业板块,东财三级行业,1.0,1,1.93,2.55,31.475
BK1293.DC,20260328,营销代理,天地在线,002995.SZ,1.73,10.0,23178799.5,2.99,26,1,行业板块,东财三级行业,0.9629629629629629,25,9.62962962962963,2.879259259259259,31.909666666666663
BK1291.DC,20260328,电视广播Ⅲ,贵广网络,600996.SH,2.14,9.99,15584896.0,1.44,13,1,行业板块,东财三级行业,0.9285714285714286,12,9.276428571428571,1.3371428571428572,30.62185714285714
BK1288.DC,20260328,金属新材料,深圳新星,603978.SH,2.44,10.02,37390107.2,2.12,32,2,行业板块,东财二级行业,0.9411764705882353,30,9.430588235294117,1.9952941176470589,31.252470588235294
BK1287.DC,20260328,工业金属,金徽股份,603132.SH,2.4,9.99,315344868.8,1.92,53,6,行业板块,东财二级行业,0.8983050847457628,47,8.97406779661017,1.7247457627118645,29.808915254237288
BK1282.DC,20260328,饮料乳品,均瑶健康,605388.SH,1.72,9.98,46118051.2,1.21,25,2,行业板块,东财二级行业,0.9259259259259259,23,9.24074074074074,1.1203703703703702,30.366
BK1281.DC,20260328,休闲食品,好想你,002582.SZ,1.37,5.35,16909185.9,1.15,20,3,行业板块,东财二级行业,0.8695652173913043,17,4.652173913043478,0.9999999999999999,27.628391304347826
BK1280.DC,20260328,食品加工,仙乐健康,300791.SZ,1.88,5.18,25628388.6,2.13,26,1,行业板块,东财二级行业,0.9629629629629629,25,4.988148148148148,2.051111111111111,30.860740740740738
BK1279.DC,20260328,非白酒,莫高股份,600543.SH,1.42,3.38,24659887.6,0.85,15,2,行业板块,东财二级行业,0.8823529411764706,13,2.98235294117647,0.75,27.643058823529408
BK1278.DC,20260328,调味发酵品Ⅱ,海天味业,603288.SH,2.28,7.44,37124008.0,2.4,14,1,行业板块,东财二级行业,0.9333333333333333,13,6.944000000000001,2.2399999999999998,30.5208
BK1274.DC,20260328,炼化及贸易,茂化实华,000637.SZ,1.37,4.8,355544267.2,0.45,27,3,行业板块,东财二级行业,0.9,24,4.32,0.405,28.356
BK1270.DC,20260328,专业连锁Ⅱ,爱施德,002416.SZ,1.76,3.2,5455966.8,1.75,7,0,行业板块,东财二级行业,1.0,7,3.2,1.75,31.518
BK1269.DC,20260328,旅游零售Ⅱ,珠免集团,600185.SH,1.71,2.06,16008991.4,1.02,2,0,行业板块,东财二级行业,1.0,2,2.06,1.02,31.129
BK1268.DC,20260328,互联网电商,狮头股份,600539.SH,2.75,9.98,12438788.3,1.33,16,2,行业板块,东财二级行业,0.8888888888888888,14,8.87111111111111,1.1822222222222223,29.50233333333333
BK1267.DC,20260328,造纸,安妮股份,002235.SZ,1.36,3.97,18324083.2,1.79,21,4,行业板块,东财二级行业,0.84,17,3.3348,1.5036,26.57568
