trade_date,sector_code,sector_name,sector_type,open,high,low,close,pre_close,pct_chg,vol_hand,amount_yuan,member_count,source,as_of_date,ingested_at
20260515,884053.TI,铝,行业,3634.648,3637.004,3514.387,3535.072,3653.012,-3.2286,15836552.0,186712948.07999998,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700465.TI,,,2364.4404,2364.4404,2280.8064,2280.8064,2389.4749,-4.5478,18535703.95,259948419.33559,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885909.TI,辅助生殖,概念,1330.041,1332.942,1309.307,1315.267,1332.033,-1.2587,12104896.7,220773947.97327998,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700390.TI,,,611.6,611.6,606.7085,606.7085,608.768,-0.3383,4317595.71,59372985.646494,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885902.TI,汽车拆解概念,概念,1830.61,1848.318,1810.323,1822.757,1830.366,-0.4157,22012554.0,198526822.01520002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700014.TI,同花顺香港创业,BB,142.12,142.12,139.76,139.76,141.369,-1.1382,4323175.19,1402005.714117,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885998.TI,F5G概念,概念,5033.527,5104.385,4867.143,4901.885,5039.816,-2.7368,17247073.0,1303478586.7064002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881265.TI,,,11892.078,12070.787,11798.524,11910.913,11869.236,0.3511,15894848.0,328851689.2416,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,883960.TI,低价股,特色,2197.45,2201.443,2172.133,2179.99,2205.143,-1.1407,105912272.0,236788066.5104,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,883406.TI,基金重仓股,特色,1161.35,1176.665,1141.717,1159.079,1160.65,-0.1354,32008732.0,2828704472.1628,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885661.TI,医药电商,概念,1055.913,1058.08,1041.78,1046.759,1057.27,-0.9942,26805482.0,324973580.4788,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885791.TI,知识产权保护,概念,1913.144,1935.866,1878.297,1894.285,1908.263,-0.7325,15146206.0,181337951.335,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700051.TI,同花顺金仓30,TH,1867.526,1893.16,1812.943,1847.826,1869.938,-1.1825,23395180.12,3486083036.4290323,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700512.TI,,,484.6231,484.6231,481.7653,481.7653,483.552,-0.3695,1342004.26,17030034.0594,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700487.TI,,,5767.876,5780.8779,5767.876,5780.8779,5763.2251,0.3063,3620291.78,59286260.218458,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,882031.TI,新疆,地域,4231.308,4236.105,4175.427,4199.051,4247.551,-1.1418,26532825.0,292683592.575,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,871002.TI,,,4240.056,4240.056,4199.694,4204.546,4230.345,-0.6099,6598978.1,47586550.87472,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885709.TI,虚拟现实,概念,1135.533,1148.812,1121.614,1130.495,1133.793,-0.2909,124088158.0,2942750666.97,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881268.TI,,,3584.574,3661.612,3568.728,3611.168,3578.814,0.904,8092044.0,125813481.7032,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700521.TI,,,287.7337,287.7337,281.1263,281.1263,285.5643,-1.5541,572243.4,3224305.4373000003,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700378.TI,,,3298.4251,3298.4251,3210.8728,3210.8728,3305.9826,-2.8769,13625415.86,108229403.259152,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881168.TI,工业金属,行业,4891.98,4891.98,4697.244,4727.487,4923.096,-3.9733,45694922.0,596976738.9768,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885514.TI,京津冀一体化,概念,2183.398,2197.241,2152.964,2166.791,2186.084,-0.8825,113766107.0,1537105248.2877002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,871054.TI,,,2555.797,2555.815,2446.369,2453.531,2546.261,-3.6418,1004968.38,12248554.61544,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885556.TI,5G,概念,7125.184,7172.731,6960.265,7018.555,7113.433,-1.3338,213885300.0,7235269151.340001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700567.TI,,,3188.6711,3188.6711,3178.6072,3178.6072,3090.8608,2.8389,3603036.45,139110715.208985,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700421.TI,,,1662.8005,1662.8005,1647.5603,1647.5603,1667.9628,-1.2232,3190272.0,22867550.6688,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885919.TI,碳中和,概念,2216.427,2230.11,2187.737,2201.966,2218.49,-0.7448,139301890.0,1602292129.347,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881143.TI,医药商业,行业,4923.819,4932.566,4861.198,4880.351,4942.241,-1.2523,3889593.9,44058985.94286,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881151.TI,机场航运,行业,1971.885,1972.651,1926.794,1932.631,1973.824,-2.087,11840352.3,54097385.62347001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884262.TI,通信网络设备及器件,行业,29917.714,30317.137,28900.064,29174.641,29777.063,-2.0231,13638574.0,1635784652.2694001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885899.TI,新型烟草(电子烟),概念,2223.227,2243.441,2188.867,2208.055,2219.825,-0.5302,15257259.0,504894740.5539,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,871014.TI,,,3701.159,3701.16,3641.794,3652.709,3701.173,-1.3094,1704931.3,3874285.8861200004,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700475.TI,,,3370.0227,3370.0227,3221.7482,3221.7482,3369.0322,-4.3717,10317476.95,185928156.872865,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884233.TI,休闲食品,行业,7713.592,7767.586,7644.781,7702.788,7737.4,-0.4473,2125021.7,28450853.030450005,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,886019.TI,AIGC概念,概念,2291.04,2322.445,2265.322,2280.222,2287.153,-0.303,102870251.0,1803603536.7328002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885810.TI,大豆,概念,1774.457,1774.457,1737.922,1747.391,1782.68,-1.9795,3499853.5,26725931.282050002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,883913.TI,龙虎榜指数,特色,259.109,260.533,254.061,256.693,260.449,-1.4421,80200450.0,1396201614.0049999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885868.TI,无线耳机,概念,2797.465,2839.484,2758.629,2787.868,2792.013,-0.1485,41044773.0,1672012186.3599,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881281.TI,,,23074.55,23536.152,22876.606,23016.962,23075.715,-0.2546,28595431.0,1123111288.4129,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884260.TI,游戏Ⅲ,行业,10247.643,10416.22,10202.167,10275.462,10232.133,0.4235,9335832.0,158037897.6792,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885738.TI,OLED,概念,3215.949,3271.972,3160.98,3203.951,3212.324,-0.2607,88193576.0,2384957140.2648,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884128.TI,棉纺,行业,1466.683,1478.831,1443.747,1452.36,1466.109,-0.9378,1363320.8,9191236.16944,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885753.TI,网约车,概念,1610.866,1630.051,1600.519,1608.114,1608.882,-0.0477,6012776.4,66690108.16296001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885957.TI,东数西算(算力),概念,2574.907,2592.767,2520.578,2539.087,2575.67,-1.4203,205798050.0,5465810989.755,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884014.TI,煤炭开采,行业,3575.946,3661.615,3534.871,3598.089,3588.646,0.2631,17409604.0,169560838.158,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884082.TI,其他专用设备,行业,4130.579,4216.926,4108.837,4157.769,4131.101,0.6455,15239149.0,437788748.5571,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881162.TI,通信服务,行业,3427.19,3491.2,3376.705,3403.573,3416.667,-0.3832,25584963.0,537660321.9561,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881173.TI,小家电,行业,4714.162,4842.1,4713.925,4787.616,4701.688,1.8276,2547893.8,51983912.83325999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700021.TI,,,6407.049,6441.781,6295.482,6334.048,6410.112,-1.1866,626654271.98,13396991018.951628,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885943.TI,EDR概念,概念,1765.826,1785.09,1738.085,1753.26,1763.837,-0.5997,6090017.7,325025462.65253997,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700333.TI,,,2326.3119,2326.3119,2309.7075,2309.7075,2326.1909,-0.7086,43824435.25,802771622.465975,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884257.TI,专业服务,行业,20948.918,21105.444,20655.157,20810.087,20925.959,-0.5537,4417211.4,65791271.75502,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,871021.TI,,,2001.197,2001.434,1978.095,1986.217,1996.678,-0.5239,757240.76,4866029.12376,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884062.TI,其他建材,行业,2934.989,2934.989,2867.516,2897.325,2925.026,-0.947,3826541.0,55698365.4878,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700340.TI,,,1842.4149,1842.4149,1838.2377,1838.2377,1841.0029,-0.1502,12292636.93,117194312.69954099,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884282.TI,,,9129.269,9143.808,8726.472,8781.935,9161.275,-4.1407,2077980.6,96041146.3611,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885663.TI,证金持股,概念,1186.489,1186.717,1167.113,1171.962,1186.787,-1.2492,146383790.0,2319875665.541,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884035.TI,复合肥,行业,2600.89,2631.552,2583.193,2599.01,2594.399,0.1777,2774260.3,18638867.825549997,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700454.TI,,,1789.4926,1796.9924,1789.4926,1796.9924,1789.9276,0.3947,3213873.44,52542331.321184,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,886002.TI,机器视觉,概念,2180.135,2217.501,2155.941,2183.275,2177.193,0.2794,54964955.0,1749776363.452,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,871044.TI,,,1346.421,1352.733,1320.87,1326.652,1344.758,-1.3464,304954.6,5180995.68124,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,883988.TI,昨日非ST连板,特色,1170482870.0,1172868750.0,1146446290.0,1163818730.0,1150516670.0,1.1562,14143791.0,244376420.89799997,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885897.TI,中芯国际概念,概念,3221.983,3348.3,3173.484,3248.618,3203.627,1.4044,39727783.0,2478687891.3794003,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,883997.TI,昨日非ST二板表现,特色,268730700.0,270445650.0,261899050.0,267288550.0,266093390.0,0.4492,9280518.0,159660175.5684,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700330.TI,,,2446.2425,2446.2425,2424.6446,2424.6446,2457.093,-1.3206,40334833.96,566708450.6213961,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885971.TI,金属铅,概念,2153.501,2153.501,2057.29,2072.086,2172.191,-4.6085,35245442.0,610747117.1528,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700531.TI,,,3528.5042,3528.5042,3501.9645,3501.9645,3553.3134,-1.4451,3260531.23,177293668.003111,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,882014.TI,湖北,地域,4141.45,4169.422,4087.364,4116.233,4139.492,-0.5619,43191960.0,1340851206.24,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700362.TI,,,2730.1949,2730.1949,2714.4626,2714.4626,2718.0858,-0.1333,112640078.11,2141152716.777368,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885410.TI,固废处理,概念,2461.253,2464.038,2415.49,2430.535,2464.038,-1.3597,50992301.0,515593353.8712,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700529.TI,,,786.6251,786.6251,769.4382,769.4382,789.3682,-2.5248,5056917.96,27356914.780008,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700045.TI,同花顺低价股,ST,285.073,285.436,281.134,282.426,284.974,-0.8941,84903505.24,198444962.79745197,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884289.TI,,,10644.42,10992.477,10624.403,10837.674,10625.023,2.0014,5676187.6,131962847.4186,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885574.TI,卫星导航,概念,5415.376,5452.019,5296.958,5337.385,5417.876,-1.4857,94507331.0,2766437494.4982,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700369.TI,,,1520.0646,1520.0646,1505.8325,1505.8325,1523.7811,-1.1779,53145977.19,400779128.587509,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885586.TI,职业教育,概念,1808.753,1824.844,1788.937,1800.912,1806.35,-0.301,34229479.0,465178619.61,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884156.TI,机场,行业,992.694,993.454,975.724,976.816,992.791,-1.6091,1581961.0,9558050.1659,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700364.TI,,,1795.0601,1795.0601,1793.245,1793.245,1795.3563,-0.1176,11837346.78,181739968.848018,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700562.TI,,,3244.1441,3244.1441,3224.5423,3224.5423,3235.1633,-0.3283,9054997.08,203697592.312848,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884251.TI,城商行,行业,2148.13,2151.129,2117.189,2125.767,2151.31,-1.1873,7861721.5,59978645.6678,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,871011.TI,,,3374.277,3388.184,3240.862,3271.618,3368.151,-2.8661,2287499.1,28983071.09682,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884265.TI,其他通信设备,行业,8100.37,8199.45,7948.097,8018.135,8096.147,-0.9636,1322575.37,34882793.12621301,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,886010.TI,空气能热泵,概念,1657.984,1691.005,1648.527,1665.635,1655.574,0.6077,26743380.0,443555003.328,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700367.TI,,,3358.914,3358.914,3291.0165,3291.0165,3362.7644,-2.1336,14090222.51,398199551.288357,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700573.TI,,,2002.3393,2005.1829,2002.3393,2005.1829,2011.0249,-0.2905,581320.72,5518593.859104,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,871067.TI,,,1499.905,1501.292,1470.801,1482.432,1501.803,-1.2898,2006267.1,9637505.26827,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,882021.TI,宁夏,地域,2609.964,2643.545,2595.298,2614.208,2617.919,-0.1418,5073819.4,89862922.77533999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881145.TI,电力,行业,2252.558,2261.685,2195.517,2227.111,2269.33,-1.8604,133955386.0,1027210086.4638001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700480.TI,,,1588.4741,1588.4741,1579.5281,1579.5281,1585.0441,-0.348,19563678.47,230640118.21852398,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885849.TI,黑龙江自贸区,概念,1910.518,1913.782,1878.857,1887.839,1913.024,-1.3165,14810872.0,119286763.088,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885844.TI,国产操作系统,概念,1973.664,1993.632,1939.709,1950.814,1973.742,-1.1617,28564673.0,919796752.9365,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881149.TI,公路铁路运输,行业,1375.896,1376.252,1360.36,1366.132,1374.549,-0.6123,7392562.5,40134961.06875,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884164.TI,自然景点,行业,2053.746,2070.162,2050.306,2061.972,2051.972,0.4873,1151313.87,12666524.934966,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884295.TI,,,17643.711,17890.667,17437.121,17548.167,17629.155,-0.4594,13746206.0,339232995.5298,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,886009.TI,先进封装,概念,2692.481,2738.908,2626.183,2678.403,2686.486,-0.3009,74950120.0,3703143023.9719996,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884113.TI,空调,行业,2574.011,2621.684,2573.054,2593.438,2579.518,0.5396,1430420.9,60746256.52865999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,886060.TI,短剧游戏,概念,1429.9,1458.147,1424.422,1433.4,1427.174,0.4362,41921275.0,587899768.4725,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,886074.TI,AI语料,概念,1299.428,1323.031,1288.485,1297.157,1295.82,0.1032,21249206.0,323179174.054,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,886033.TI,共封装光学(CPO),概念,6365.573,6438.866,6181.055,6254.164,6343.019,-1.4008,94634934.0,5817057977.0856,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884161.TI,专业连锁,行业,2183.582,2204.406,2155.589,2173.239,2185.471,-0.5597,1336649.31,17694028.906056,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700540.TI,,,3173.8495,3178.6636,3173.8495,3178.6636,3177.6722,0.0312,4999654.5,42879036.8538,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,883935.TI,业绩预亏,特色,964.336,986.356,949.078,966.159,965.406,0.078,3089797.7,82072442.42648001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885587.TI,举牌,概念,3139.249,3155.159,3088.622,3112.891,3140.887,-0.8913,3753902.6,64342641.34452,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700336.TI,,,2759.9759,2759.9759,2692.8132,2692.8132,2756.2962,-2.3032,3020660.62,108065341.944748,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700527.TI,,,1029.4336,1029.4336,1005.3768,1005.3768,1029.4336,-2.3369,245573.7,1835344.16169,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884182.TI,地面兵装,行业,2405.713,2422.662,2367.465,2377.671,2404.986,-1.1358,2053042.4,47304149.9384,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,886045.TI,同花顺中特估100,概念,1228.61,1229.037,1208.374,1213.451,1229.881,-1.3359,105040961.0,1510079359.4320998,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,886080.TI,财税数字化,概念,1899.907,1914.773,1860.882,1872.092,1898.117,-1.3711,13190424.6,252926391.705,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700489.TI,,,975.8862,975.8862,965.0359,965.0359,972.5145,-0.769,216187.76,2309058.227008,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884232.TI,,,6728.773,6729.831,6607.39,6678.76,6730.417,-0.7675,694983.53,9242238.473705001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885938.TI,换电概念,概念,1846.851,1859.943,1822.633,1835.161,1844.604,-0.5119,24578113.0,680405733.4241999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885894.TI,海南自贸区,概念,1698.809,1701.519,1660.604,1669.414,1702.819,-1.9617,13042518.3,161577237.95955002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884089.TI,线缆部件及其他,行业,4092.27,4110.313,3996.097,4030.481,4092.795,-1.5225,23331196.0,269598969.1388,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881266.TI,,,16065.853,16228.535,15900.972,16017.555,15976.022,0.26,2367360.9,45409296.36726,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884248.TI,,,3414.414,3414.414,3340.942,3362.566,3409.706,-1.3825,2116715.4,9578137.185,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,883936.TI,业绩扭亏,特色,13991.67,14325.411,13987.417,14156.139,14107.301,0.3462,3018892.7,302897278.27253,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881158.TI,零售,行业,2001.029,2001.547,1958.898,1968.151,2005.793,-1.8767,21621677.0,163362580.5735,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884276.TI,,,5753.158,5767.677,5601.806,5678.066,5798.075,-2.0698,1038032.64,13094781.7536,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,871052.TI,,,1470.132,1476.815,1432.316,1442.369,1465.322,-1.5664,3833617.7,65334429.65225001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700516.TI,,,903.7274,903.7274,881.6442,881.6442,899.6287,-1.9991,326326.11,1989283.9665599999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,883938.TI,股性不活跃,特色,1122.244,1125.896,1109.586,1113.182,1122.497,-0.8298,8957035.5,72877127.93865,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700389.TI,,,1168.0263,1168.0263,1161.1357,1161.1357,1173.8698,-1.0848,10870595.43,103719612.176259,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885623.TI,参股保险,概念,1492.603,1496.505,1472.724,1479.721,1490.878,-0.7484,44673116.0,294793425.1724,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885982.TI,华为欧拉,概念,1652.308,1671.959,1627.287,1637.021,1652.769,-0.9528,10692521.9,256385290.11820003,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884225.TI,其他电源设备Ⅲ,行业,7812.748,7872.387,7646.842,7752.902,7814.537,-0.7887,11220333.3,344368859.47695005,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,881153.TI,房地产,行业,1929.281,1933.178,1897.613,1907.824,1928.412,-1.0676,39124858.0,253067406.51560003,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885338.TI,融资融券,概念,1986.003,2002.347,1960.687,1973.608,1985.082,-0.578,1262733160.0,29783329405.024002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,883975.TI,超跌股,特色,1694.694,1705.576,1677.523,1686.869,1695.487,-0.5083,9269114.8,100030433.09864001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700519.TI,,,1131.6948,1131.6948,1118.1182,1118.1182,1130.1521,-1.0648,1336012.99,11223845.12899,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700395.TI,,,1219.3673,1219.3673,1212.4729,1212.4729,1221.1233,-0.7084,1174503.39,20649179.000267997,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700473.TI,,,1779.3843,1779.3843,1755.978,1755.978,1776.9765,-1.1817,6194538.71,60196668.822167,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884144.TI,化学制剂,行业,2019.499,2029.133,1992.343,2003.296,2021.053,-0.8786,14390086.0,272253232.07699996,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885736.TI,无人驾驶,概念,3237.406,3279.899,3199.655,3225.698,3231.677,-0.185,121204498.0,3954333108.5994005,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700483.TI,,,1665.0737,1665.0737,1625.0869,1625.0869,1666.8789,-2.5072,9316661.96,173269415.799688,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,883968.TI,近期异动,特色,109.252,110.43,107.78,108.872,109.75,-0.8,106146967.0,2389325768.3831997,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885882.TI,消毒剂,概念,2235.351,2247.646,2208.007,2221.742,2224.006,-0.1018,14867258.0,236859207.5528,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885545.TI,汽车电子,概念,6150.371,6231.176,6050.788,6116.842,6137.108,-0.3302,143083210.0,5284291878.436001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,883924.TI,QFII重仓,特色,2894.387,2912.744,2858.142,2877.942,2896.002,-0.6236,263372830.0,5966685126.367001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884219.TI,工控设备,行业,20047.382,20816.895,19894.857,20492.906,20018.528,2.3697,5364794.6,241084212.69371998,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885572.TI,水利,概念,2766.08,2778.164,2727.567,2744.187,2766.486,-0.806,92733532.0,1266267106.1068,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885771.TI,智能音箱,概念,3056.878,3096.421,3010.852,3035.923,3055.351,-0.6359,22363950.0,926339409.345,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885508.TI,禽流感,概念,2281.04,2291.065,2259.267,2269.485,2284.346,-0.6506,4856756.1,61288376.57711999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,886102.TI,中国AI 50,概念,2231.382,2278.423,2201.753,2217.955,2227.137,-0.4123,33137485.0,2381024395.9565,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884055.TI,铅锌,行业,4331.6,4331.6,4125.259,4154.656,4360.683,-4.7246,11678309.2,147514562.6598,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884228.TI,集成电路封测,行业,10610.813,10928.308,10292.933,10653.524,10496.146,1.4994,10280196.1,470032154.10380995,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,884214.TI,冶钢原料,行业,5085.923,5087.575,4971.078,4997.494,5091.456,-1.8455,4137054.7,47231512.39349,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885787.TI,独角兽概念,概念,2197.354,2222.107,2173.56,2187.211,2195.514,-0.3782,60008258.0,1079608569.678,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700019.TI,同花顺深市港股通,BB,1270.24,1270.24,1250.33,1250.33,1311.385,-4.6558,160997422.94,2099180998.745484,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,886084.TI,光纤概念,概念,4179.304,4218.104,4040.655,4076.933,4175.227,-2.3542,66744539.0,2869834966.7447,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885926.TI,牙科医疗,概念,1164.608,1174.79,1152.361,1160.122,1165.912,-0.4966,8731630.3,158125458.91785002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,886041.TI,数据要素,概念,1351.605,1364.391,1332.825,1341.72,1351.416,-0.7175,115670631.0,2103701765.9970002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700418.TI,,,2244.6253,2250.6968,2244.6253,2250.6968,2258.7538,-0.3567,89489228.2,707671867.68278,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,885925.TI,MCU芯片,概念,1886.68,1915.552,1845.983,1864.457,1882.989,-0.9842,26845984.0,1282770915.0784001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,871003.TI,,,2291.249,2292.502,2258.766,2273.601,2285.845,-0.5356,2015334.0,35215140.1824,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,883918.TI,昨日炸板股,特色,0.015,0.015,0.015,0.015,0.015,0.0,55780482.0,684047206.8623999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260515,700451.TI,,,2381.1375,2381.1375,2348.6783,2348.6783,2357.4078,-0.3703,4625288.45,79177537.80248001,0.0,ths_daily,20260515,2026-06-18T20:06:42
