ts_code,name,con_name,con_code,trade_date,desc,hot_num
000347.KP,外卖概念,西王食品,000639.SZ,20260207,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,475
000347.KP,外卖概念,西王食品,000639.SZ,20260206,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,333
000321.KP,京东概念,西王食品,000639.SZ,20251027,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,450
000218.KP,NMN概念,西王食品,000639.SZ,20251027,互动易称，公司一直密切关注NMN的相关研究及成果，并持续研发相关技术，该产品目前在跨境电商平台销售，未来将根据公司发展规划并结合实际情况安排产能规模。,450
000347.KP,外卖概念,西王食品,000639.SZ,20251027,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,450
000347.KP,外卖概念,西王食品,000639.SZ,20251026,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,1548
000321.KP,京东概念,西王食品,000639.SZ,20251026,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,1548
000218.KP,NMN概念,西王食品,000639.SZ,20251026,互动易称，公司一直密切关注NMN的相关研究及成果，并持续研发相关技术，该产品目前在跨境电商平台销售，未来将根据公司发展规划并结合实际情况安排产能规模。,1548
000218.KP,NMN概念,西王食品,000639.SZ,20251025,互动易称，公司一直密切关注NMN的相关研究及成果，并持续研发相关技术，该产品目前在跨境电商平台销售，未来将根据公司发展规划并结合实际情况安排产能规模。,1161
000321.KP,京东概念,西王食品,000639.SZ,20251025,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,1161
000347.KP,外卖概念,西王食品,000639.SZ,20251025,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,1161
000321.KP,京东概念,西王食品,000639.SZ,20251024,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,466
000347.KP,外卖概念,西王食品,000639.SZ,20251024,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,466
000218.KP,NMN概念,西王食品,000639.SZ,20251024,互动易称，公司一直密切关注NMN的相关研究及成果，并持续研发相关技术，该产品目前在跨境电商平台销售，未来将根据公司发展规划并结合实际情况安排产能规模。,466
000321.KP,京东概念,西王食品,000639.SZ,20251023,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,436
000347.KP,外卖概念,西王食品,000639.SZ,20251023,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,436
000218.KP,NMN概念,西王食品,000639.SZ,20251023,互动易称，公司一直密切关注NMN的相关研究及成果，并持续研发相关技术，该产品目前在跨境电商平台销售，未来将根据公司发展规划并结合实际情况安排产能规模。,436
000347.KP,外卖概念,西王食品,000639.SZ,20251022,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,423
000321.KP,京东概念,西王食品,000639.SZ,20251022,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,423
000218.KP,NMN概念,西王食品,000639.SZ,20251022,互动易称，公司一直密切关注NMN的相关研究及成果，并持续研发相关技术，该产品目前在跨境电商平台销售，未来将根据公司发展规划并结合实际情况安排产能规模。,423
000321.KP,京东概念,西王食品,000639.SZ,20251021,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,379
000347.KP,外卖概念,西王食品,000639.SZ,20251021,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,379
000218.KP,NMN概念,西王食品,000639.SZ,20251021,互动易称，公司一直密切关注NMN的相关研究及成果，并持续研发相关技术，该产品目前在跨境电商平台销售，未来将根据公司发展规划并结合实际情况安排产能规模。,379
000218.KP,NMN概念,西王食品,000639.SZ,20251020,互动易称，公司一直密切关注NMN的相关研究及成果，并持续研发相关技术，该产品目前在跨境电商平台销售，未来将根据公司发展规划并结合实际情况安排产能规模。,369
000347.KP,外卖概念,西王食品,000639.SZ,20251020,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,369
000321.KP,京东概念,西王食品,000639.SZ,20251020,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,369
000321.KP,京东概念,西王食品,000639.SZ,20251019,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,744
000347.KP,外卖概念,西王食品,000639.SZ,20251019,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,744
000218.KP,NMN概念,西王食品,000639.SZ,20251019,互动易称，公司一直密切关注NMN的相关研究及成果，并持续研发相关技术，该产品目前在跨境电商平台销售，未来将根据公司发展规划并结合实际情况安排产能规模。,744
000321.KP,京东概念,西王食品,000639.SZ,20251018,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,630
000347.KP,外卖概念,西王食品,000639.SZ,20251018,公司与京东超市、美团闪购等主流电商平台建立战略合作伙伴关系。公司是国内最大的玉米胚芽油生产基地，主要生产销售西王牌系列健康食用油。,630
000218.KP,NMN概念,西王食品,000639.SZ,20251018,互动易称，公司一直密切关注NMN的相关研究及成果，并持续研发相关技术，该产品目前在跨境电商平台销售，未来将根据公司发展规划并结合实际情况安排产能规模。,630
