ts_code,name,con_name,con_code,trade_date,desc,hot_num
000080.KP,消费电子,可川科技,603052.SH,20251027,公司功能性器件主要应用于消费电子和新能源两大领域,393
000163.KP,Micro（硅基）OLED,可川科技,603052.SH,20251027,公司初步形成了以CMOS保护膜、硅基OLED保护膜为代表的半导体功能性器件产品矩阵,393
000163.KP,Micro（硅基）OLED,可川科技,603052.SH,20251026,公司初步形成了以CMOS保护膜、硅基OLED保护膜为代表的半导体功能性器件产品矩阵,1059
000080.KP,消费电子,可川科技,603052.SH,20251026,公司功能性器件主要应用于消费电子和新能源两大领域,1059
000163.KP,Micro（硅基）OLED,可川科技,603052.SH,20251025,公司初步形成了以CMOS保护膜、硅基OLED保护膜为代表的半导体功能性器件产品矩阵,721
000080.KP,消费电子,可川科技,603052.SH,20251025,公司功能性器件主要应用于消费电子和新能源两大领域,721
000080.KP,消费电子,可川科技,603052.SH,20251024,公司功能性器件主要应用于消费电子和新能源两大领域,369
000163.KP,Micro（硅基）OLED,可川科技,603052.SH,20251024,公司初步形成了以CMOS保护膜、硅基OLED保护膜为代表的半导体功能性器件产品矩阵,369
000163.KP,Micro（硅基）OLED,可川科技,603052.SH,20251023,公司初步形成了以CMOS保护膜、硅基OLED保护膜为代表的半导体功能性器件产品矩阵,342
000080.KP,消费电子,可川科技,603052.SH,20251023,公司功能性器件主要应用于消费电子和新能源两大领域,342
000080.KP,消费电子,可川科技,603052.SH,20251022,公司功能性器件主要应用于消费电子和新能源两大领域,356
000163.KP,Micro（硅基）OLED,可川科技,603052.SH,20251022,公司初步形成了以CMOS保护膜、硅基OLED保护膜为代表的半导体功能性器件产品矩阵,356
000080.KP,消费电子,可川科技,603052.SH,20251021,公司功能性器件主要应用于消费电子和新能源两大领域,354
000163.KP,Micro（硅基）OLED,可川科技,603052.SH,20251021,公司初步形成了以CMOS保护膜、硅基OLED保护膜为代表的半导体功能性器件产品矩阵,354
000080.KP,消费电子,可川科技,603052.SH,20251020,公司功能性器件主要应用于消费电子和新能源两大领域,389
000163.KP,Micro（硅基）OLED,可川科技,603052.SH,20251020,公司初步形成了以CMOS保护膜、硅基OLED保护膜为代表的半导体功能性器件产品矩阵,389
000080.KP,消费电子,可川科技,603052.SH,20251019,公司功能性器件主要应用于消费电子和新能源两大领域,997
