ts_code,name,con_name,con_code,trade_date,desc,hot_num
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251027,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,333
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251026,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,558
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251025,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,272
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251024,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,319
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251023,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,334
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251022,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,338
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251021,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,358
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251020,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,345
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251019,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,520
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251018,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,449
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251017,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,325
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251016,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,329
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251015,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,338
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251014,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,322
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251013,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,324
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251012,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,605
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251011,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,466
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251010,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,325
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251009,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,336
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251008,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,914
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251007,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,843
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251006,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,761
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251005,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,748
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251004,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,731
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251003,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,533
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251002,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,460
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20251001,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,387
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250930,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,316
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250929,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,321
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250928,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,675
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250927,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,527
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250926,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,327
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250925,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,321
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250924,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,322
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250923,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,320
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250922,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,332
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250921,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,575
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250920,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,462
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250919,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,330
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250918,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,328
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250917,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,342
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250916,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,333
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250915,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,337
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250914,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,639
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250913,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,484
000279.KP,并购重组预期概念,新能泰山,000720.SZ,20250912,实控人为中国华能集团有限公司，旗下拥有电力、煤炭、金融、交通运输等多领域核心资产,245
