ts_code,name,con_name,con_code,trade_date,desc,hot_num
000373.KP,海峡两岸,厦工股份,600815.SH,20251211,公司位于福建省厦门市集美区灌口南路668号之八。公司是一家主要经营装载机、挖掘机、路面机械及掘进机械等工程机械及配件的生产、销售的公司,1410
000373.KP,海峡两岸,厦工股份,600815.SH,20251210,公司位于福建省厦门市集美区灌口南路668号之八。公司是一家主要经营装载机、挖掘机、路面机械及掘进机械等工程机械及配件的生产、销售的公司,1728
000373.KP,海峡两岸,厦工股份,600815.SH,20251209,公司位于福建省厦门市集美区灌口南路668号之八。公司是一家主要经营装载机、挖掘机、路面机械及掘进机械等工程机械及配件的生产、销售的公司,2249
000373.KP,海峡两岸,厦工股份,600815.SH,20251208,公司位于福建省厦门市集美区灌口南路668号之八。公司是一家主要经营装载机、挖掘机、路面机械及掘进机械等工程机械及配件的生产、销售的公司,3755
000373.KP,海峡两岸,厦工股份,600815.SH,20251207,公司位于福建省厦门市集美区灌口南路668号之八。公司是一家主要经营装载机、挖掘机、路面机械及掘进机械等工程机械及配件的生产、销售的公司,8408
000373.KP,海峡两岸,厦工股份,600815.SH,20251206,公司位于福建省厦门市集美区灌口南路668号之八。公司是一家主要经营装载机、挖掘机、路面机械及掘进机械等工程机械及配件的生产、销售的公司,6650
000373.KP,海峡两岸,厦工股份,600815.SH,20251205,公司位于福建省厦门市集美区灌口南路668号之八。公司是一家主要经营装载机、挖掘机、路面机械及掘进机械等工程机械及配件的生产、销售的公司,3119
000373.KP,海峡两岸,厦工股份,600815.SH,20251204,公司位于福建省厦门市集美区灌口南路668号之八。公司是一家主要经营装载机、挖掘机、路面机械及掘进机械等工程机械及配件的生产、销售的公司,1769
000373.KP,海峡两岸,厦工股份,600815.SH,20251203,公司位于福建省厦门市集美区灌口南路668号之八。公司是一家主要经营装载机、挖掘机、路面机械及掘进机械等工程机械及配件的生产、销售的公司,2873
000365.KP,地方国资,厦工股份,600815.SH,20251105,公司最终控制人为厦门市人民政府国有资产监督管理委员会,10385
000365.KP,地方国资,厦工股份,600815.SH,20251104,公司最终控制人为厦门市人民政府国有资产监督管理委员会,7668
000365.KP,地方国资,厦工股份,600815.SH,20251102,公司最终控制人为厦门市人民政府国有资产监督管理委员会,4033
000365.KP,地方国资,厦工股份,600815.SH,20251101,公司最终控制人为厦门市人民政府国有资产监督管理委员会,2778
000365.KP,地方国资,厦工股份,600815.SH,20251031,公司最终控制人为厦门市人民政府国有资产监督管理委员会,1036
000365.KP,地方国资,厦工股份,600815.SH,20251030,公司最终控制人为厦门市人民政府国有资产监督管理委员会,1153
000365.KP,地方国资,厦工股份,600815.SH,20251029,公司最终控制人为厦门市人民政府国有资产监督管理委员会,1862
000365.KP,地方国资,厦工股份,600815.SH,20251027,公司最终控制人为厦门市人民政府国有资产监督管理委员会,1335
000365.KP,地方国资,厦工股份,600815.SH,20251026,公司最终控制人为厦门市人民政府国有资产监督管理委员会,3678
000365.KP,地方国资,厦工股份,600815.SH,20251025,公司最终控制人为厦门市人民政府国有资产监督管理委员会,2494
000365.KP,地方国资,厦工股份,600815.SH,20251024,公司最终控制人为厦门市人民政府国有资产监督管理委员会,935
000365.KP,地方国资,厦工股份,600815.SH,20251023,公司最终控制人为厦门市人民政府国有资产监督管理委员会,1336
