序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
15,301419,阿莱德,20.005481719970703,43.79,309883152,3473711814.0,5254800000.0,9.132720947265625,152675586,093315,093315,0,1/1,1,通信设备
16,605366,宏柏新材,10.00981330871582,11.21,306989024,8699831017.0,8699830972.16,3.577463388442993,155015388,093339,093742,2,2/2,2,化学制品
17,000070,特发信息,9.986129760742188,15.86,613504464,14094446592.72,14279468020.48,4.428140163421631,313300914,093557,093557,0,1/1,1,通信设备
18,601133,柏诚股份,10.005684852600098,19.35,542560544,2890633496.4,10217156659.2,19.088356018066406,145234637,093611,094605,1,1/1,1,专业工程
19,600589,大位科技,9.97038459777832,11.14,1131641088,16470154574.6,16539222552.320002,6.989586353302002,472858699,093643,093813,1,1/1,1,IT服务Ⅱ
20,603175,超颖电子,10.003737449645996,88.3,241561933,3885138896.4,38589689662.4,6.433521747589111,122798810,093804,093804,0,1/1,1,元件
21,600539,狮头股份,9.96592903137207,12.91,164310336,2969300000.0,2969300000.0,5.628220558166504,113766702,093856,093856,0,2/2,2,互联网电
22,603938,三孚股份,9.990999221801758,24.44,151682483,9351342706.68,9351342682.24,1.663129210472107,70795836,093856,093856,0,1/1,1,化学原料
23,603618,杭电股份,9.985527992248535,22.8,1370878784,15763364044.800001,15763364044.800001,8.94129467010498,202899480,093937,093937,0,1/1,1,电网设备
24,605299,舒华体育,9.981401443481445,17.74,355934080,7259678518.0199995,7259678606.719999,5.112609386444092,117944336,094005,094005,0,8/4,2,文娱用品
25,603042,华脉科技,9.98964786529541,21.25,477382144,3412534100.0,3412534100.0,14.201025009155273,125251750,094027,101942,3,1/1,1,通信设备
26,002418,康盛股份,10.047846794128418,4.6,399286256,5227427754.799999,5227440000.0,7.770838737487793,264307706,094103,102715,1,1/1,1,家电零部
27,001400,江顺科技,10.0,147.29,197447468,2209350000.0,8837400000.0,9.209440231323242,245223121,094115,094115,0,1/1,1,专用设备
28,000639,西王食品,9.929078102111816,3.1,154819468,3346222993.2000003,3346227097.6,4.743962287902832,238463423,094521,094521,0,1/1,1,食品加工
29,002479,富春环保,10.037175178527832,5.92,176034525,5109391236.48,5120800000.0,3.5454342365264893,203484608,094836,094836,0,1/1,1,电力
30,603052,可川科技,10.003351211547852,65.65,449769376,12335456563.300001,12335456563.300001,3.7357070446014404,332752277,094910,094910,0,1/1,1,消费电子
31,600032,浙江新能,9.966216087341309,13.02,1751088464,31308872718.48,31308872770.559998,5.85217809677124,139752044,095302,102120,1,3/3,3,电力
32,600163,中闽能源,10.072992324829102,7.54,617740448,14348590918.22,14348590925.76,4.455245494842529,297690811,095358,095358,0,1/1,1,电力
33,000539,粤电力Ａ,10.029498100280762,7.46,1579511152,19063186266.54,39167118878.72,8.573723793029785,197033288,095421,100757,2,6/4,2,电力
34,601016,节能风电,9.979633331298828,5.4,3685313824,32044412003.4,34778055628.8,11.949300765991211,719970103,095501,095704,1,2/2,2,电力
35,600815,厦工股份,10.0,4.29,748671568,7610865319.2,7610865319.2,10.107165336608887,86929471,095623,100217,3,1/1,1,工程机械
36,603629,利通电子,10.003510475158691,62.68,887827104,16099483360.0,16445978400.0,5.691643238067627,261914648,095702,095702,0,1/1,1,消费电子
37,300658,延江股份,20.0,27.78,615263776,6264779308.92,9244187031.36,10.307008743286133,394631290,100015,100015,0,1/1,1,个护用品
38,002771,真视通,10.006497383117676,16.93,337615888,2954533109.15,3551306213.0,11.851469039916992,192429749,100251,100251,0,2/2,2,IT服务Ⅱ
39,603958,哈森股份,10.0,20.79,171512992,4560494400.0,4560494400.0,3.837527275085449,136814832,100817,100817,0,1/1,1,服装家纺
40,000927,中国铁物,10.144927024841309,3.04,247525665,18393065766.24,18393075138.56,1.4078936576843262,268281520,100818,100818,0,1/1,1,轨交设备
41,601999,出版传媒,10.013717651367188,8.02,152495566,4418335894.0,4418335926.08,3.5523650646209717,128792378,101957,101957,0,1/1,1,出版
42,000690,宝新能源,10.0,5.61,1391276128,12198784413.75,12206730872.16,11.885468482971191,456986886,102015,104018,1,1/1,1,电力
43,000791,甘肃能源,9.98810863494873,9.25,1118103248,17904501520.5,30005517632.0,6.45875358581543,158648646,102100,102551,3,1/1,1,电力
44,600726,华电能源,10.017889022827148,6.15,2324308560,45973317679.200005,48630117580.8,5.285721778869629,240985757,102615,105152,1,12/7,1,电力
45,001316,润贝航科,10.011560440063477,47.58,119377247,5295255993.3,5477191683.599999,2.3226373195648193,216852987,103027,103027,0,1/1,1,炼化及贸
46,000978,桂林旅游,9.98509693145752,7.38,170669924,3454716375.0,3454799400.0,5.14007568359375,98953992,103900,103900,0,1/1,1,旅游及景
47,002761,浙江建投,10.064516067504883,8.53,187232049,9227655231.13,11301151472.48,2.0978479385375977,249768482,104009,104009,0,1/1,1,房屋建设
48,605168,三人行,10.01579761505127,34.82,144852463,7340647452.52,7340647452.52,2.032717704772949,185274608,104013,104013,0,1/1,1,广告营销
49,000767,晋控电力,10.025707244873047,4.28,1038024864,12464414746.08,13169312718.720001,8.7034273147583,333158880,104100,104100,0,1/1,1,电力
50,001376,百通能源,10.030769348144531,17.88,271807344,3821900296.4399996,8240892000.0,7.345260143280029,339882708,105518,105518,0,1/1,1,电力
51,002038,双鹭药业,10.035211563110352,6.25,329754496,5324459181.25,6420937500.0,6.335672855377197,112068556,105533,105736,1,1/1,1,化学制药
52,600800,渤海化学,9.976798057556152,4.74,211316303,5260121223.84,5261614323.84,4.164419174194336,77948759,105550,105705,1,1/1,1,炼化及贸
53,002309,中利集团,9.978307723999023,5.07,4557991936,12199090801.560001,15248863537.44,38.88261032104492,53636498,105948,112333,3,4/4,4,光伏设备
54,600152,维科技术,10.021322250366211,10.32,779788864,5460099150.0,5460099160.32,14.586487770080566,211455768,110025,110025,0,1/1,1,电池
55,600527,江南高纤,9.956709861755371,2.54,401916192,4398672691.08,4398672675.84,9.520462989807129,56332678,110642,110718,1,2/2,2,纺织制造
56,300069,金利华电,20.01099395751953,21.83,434150656,2554110000.0,2554110000.0,18.192852020263672,395129527,111033,111033,0,1/1,1,电网设备
57,002941,新疆交建,9.979494094848633,16.09,513744528,11741696357.48,11741696293.12,4.502702713012695,409338723,111106,111106,0,1/1,1,基础建设
58,601002,晋亿实业,9.920635223388672,5.54,193914556,5287601588.8,5287601588.8,3.783116579055786,153015348,111347,111347,0,1/1,1,通用设备
59,002730,电光科技,9.995746612548828,25.86,744984016,8948332696.8,9363385903.68,8.744397163391113,360560808,111448,111448,0,1/1,1,专用设备
60,300245,天玑科技,20.017953872680664,13.37,433187264,4069541253.6099997,4078518072.16,11.311505317687988,519738695,111936,111936,0,1/1,1,IT服务Ⅱ
