ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level,up_down_ratio,up_down_diff,leading_strength,activity_score,composite_strength
BK1607.DC,20260325,医药流通,百洋医药,301015.SZ,1.28,10.33,24760206.4,1.1,22,2,行业板块,东财三级行业,0.9166666666666666,20,9.469166666666666,1.0083333333333333,29.9795
BK1606.DC,20260325,线下药店,大参林,603233.SH,1.13,1.68,8441205.5,1.01,8,0,行业板块,东财三级行业,1.0,8,1.68,1.01,30.877
BK1605.DC,20260325,医疗设备,宝莱特,300246.SZ,1.49,9.24,60886521.6,1.71,38,5,行业板块,东财三级行业,0.8837209302325582,33,8.165581395348838,1.5111627906976743,28.893976744186048
BK1604.DC,20260325,医疗耗材,康拓医疗,688314.SH,1.2,6.6,45637574.4,1.74,42,11,行业板块,东财三级行业,0.7924528301886793,31,5.230188679245283,1.378867924528302,25.455396226415097
BK1603.DC,20260325,体外诊断,九安医疗,002432.SZ,0.73,4.68,26391476.0,2.24,29,9,行业板块,东财三级行业,0.7631578947368421,20,3.571578947368421,1.7094736842105265,24.169947368421052
BK1602.DC,20260325,诊断服务,迪安诊断,300244.SZ,0.81,3.16,4783045.4,2.78,3,2,行业板块,东财三级行业,0.6,1,1.896,1.668,18.9558
BK1601.DC,20260325,医院,新里程,002219.SZ,1.05,2.64,22060480.9,2.21,12,3,行业板块,东财三级行业,0.8,9,2.112,1.768,25.091
BK1600.DC,20260325,医疗研发外包,百花医药,600721.SH,2.0,5.38,61400640.0,2.1,28,1,行业板块,东财三级行业,0.9655172413793104,27,5.19448275862069,2.027586206896552,31.009931034482765
BK1599.DC,20260325,其他医疗服务,合富中国,603122.SH,1.15,2.84,2492259.3,2.15,4,1,行业板块,东财三级行业,0.8,3,2.272,1.72,25.1434
BK1598.DC,20260325,疫苗,辽宁成大,600739.SH,0.23,1.81,23255373.3,0.99,8,5,行业板块,东财三级行业,0.6153846153846154,3,1.113846153846154,0.6092307692307692,18.875153846153847
BK1597.DC,20260325,血液制品,卫光生物,002880.SZ,0.53,1.14,10177807.6,0.43,6,0,行业板块,东财三级行业,1.0,6,1.14,0.43,30.473
BK1596.DC,20260325,其他生物制品,万泽股份,000534.SZ,0.44,3.6,61659438.4,1.29,24,13,行业板块,东财三级行业,0.6486486486486487,11,2.3351351351351353,0.8367567567567569,20.225837837837837
BK1595.DC,20260325,原料药,美诺华,603538.SH,1.21,9.99,33474628.8,2.38,39,6,行业板块,东财三级行业,0.8666666666666667,33,8.658000000000001,2.0626666666666664,28.507133333333332
BK1594.DC,20260325,化学制剂,双鹭药业,002038.SZ,1.35,10.04,200822112.0,1.45,92,19,行业板块,东财三级行业,0.8288288288288288,73,8.32144144144144,1.2018018018018017,27.17451351351351
BK1593.DC,20260325,通信终端及配件,共进股份,603118.SH,2.15,9.97,39679966.4,4.8,24,4,行业板块,东财三级行业,0.8571428571428571,20,8.545714285714286,4.114285714285714,28.89128571428571
BK1592.DC,20260325,通信线缆及配套,通鼎互联,002491.SZ,7.52,10.04,53489192.0,5.82,12,0,行业板块,东财三级行业,1.0,12,10.04,5.82,35.428000000000004
BK1591.DC,20260325,通信网络设备及器件,铭普光磁,002902.SZ,3.96,10.0,225295190.4,4.46,33,3,行业板块,东财三级行业,0.9166666666666666,30,9.166666666666666,4.088333333333333,31.339
BK1590.DC,20260325,其他通信设备,长江通信,600345.SH,2.94,10.01,9456565.4,2.31,14,0,行业板块,东财三级行业,1.0,14,10.01,2.31,33.346000000000004
BK1589.DC,20260325,通信应用增值服务,二六三,002467.SZ,4.23,9.99,30885788.8,7.81,17,0,行业板块,东财三级行业,1.0,17,9.99,7.81,34.82899999999999
BK1588.DC,20260325,通信工程及服务,中嘉博创,000889.SZ,3.52,9.94,11156222.5,4.98,20,0,行业板块,东财三级行业,1.0,20,9.94,4.98,34.040000000000006
BK1587.DC,20260325,电信运营商,中国联通,600050.SH,-0.05,0.22,270796072.0,0.26,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.07333333333333333,0.08666666666666667,10.017
BK1586.DC,20260325,软饮料,泉阳泉,600189.SH,1.6,3.18,20372494.8,1.02,8,0,行业板块,东财三级行业,1.0,8,3.18,1.02,31.32
BK1585.DC,20260325,乳品,均瑶健康,605388.SH,1.28,4.11,25671366.8,1.29,17,2,行业板块,东财三级行业,0.8947368421052632,15,3.677368421052632,1.1542105263157896,28.192421052631577
BK1584.DC,20260325,熟食,紫燕食品,603057.SH,1.79,2.18,2300411.7,1.22,3,0,行业板块,东财三级行业,1.0,3,2.18,1.22,31.217
BK1583.DC,20260325,零食,来伊份,603777.SH,2.17,6.28,10125843.6,1.68,11,0,行业板块,东财三级行业,1.0,11,6.28,1.68,32.243
BK1582.DC,20260325,烘焙食品,麦趣尔,002719.SZ,1.17,3.7,4472795.8,1.06,8,1,行业板块,东财三级行业,0.8888888888888888,7,3.2888888888888888,0.9422222222222222,27.863888888888887
BK1581.DC,20260325,预加工食品,惠发食品,603536.SH,1.61,3.88,6662665.6,1.73,10,1,行业板块,东财三级行业,0.9090909090909091,9,3.527272727272727,1.5727272727272728,28.775727272727277
BK1580.DC,20260325,肉制品,广弘控股,000529.SZ,1.2,2.34,12565129.1,1.6,6,1,行业板块,东财三级行业,0.8571428571428571,5,2.0057142857142853,1.3714285714285714,26.749714285714283
BK1579.DC,20260325,保健品,西王食品,000639.SZ,2.89,9.93,5890466.8,2.35,9,0,行业板块,东财三级行业,1.0,9,9.93,2.35,33.323
BK1578.DC,20260325,其他酒类,威龙股份,603779.SH,1.95,4.61,6821299.0,1.0,10,0,行业板块,东财三级行业,1.0,10,4.61,1.0,31.707
BK1577.DC,20260325,啤酒,ST西发,000752.SZ,2.19,4.33,17784299.5,0.78,7,0,行业板块,东财三级行业,1.0,7,4.33,0.78,31.679
BK1576.DC,20260325,调味发酵品Ⅲ,莲花控股,600186.SH,1.4,3.84,35298312.0,2.42,14,1,行业板块,东财三级行业,0.9333333333333333,13,3.584,2.2586666666666666,29.588533333333334
BK1575.DC,20260325,白酒Ⅲ,皇台酒业,000995.SZ,0.38,2.06,283278830.4,0.58,17,4,行业板块,东财三级行业,0.8095238095238095,13,1.6676190476190478,0.4695238095238095,24.82714285714286
BK1574.DC,20260325,油气开采Ⅲ,中国海油,600938.SH,-4.7,-3.27,200146073.6,5.76,0,4,行业板块,东财三级行业,0.0,-4,-0.0,0.0,-1.41
BK1573.DC,20260325,油田服务,仁智股份,002629.SZ,0.38,6.84,21079919.7,1.64,6,2,行业板块,东财三级行业,0.75,4,5.13,1.23,23.886
BK1572.DC,20260325,油气及炼化工程,博迈科,603727.SH,-0.36,3.14,8430257.6,3.3,4,2,行业板块,东财三级行业,0.6666666666666666,2,2.0933333333333333,2.1999999999999997,20.750666666666667
BK1571.DC,20260325,油品石化贸易,润贝航科,001316.SZ,0.91,10.01,7362301.7,4.67,4,3,行业板块,东财三级行业,0.5714285714285714,1,5.72,2.6685714285714286,19.093571428571426
BK1570.DC,20260325,其他石化,渤海化学,600800.SH,3.35,9.98,12111771.2,2.95,12,1,行业板块,东财三级行业,0.9230769230769231,11,9.212307692307693,2.723076923076923,31.084384615384614
BK1569.DC,20260325,炼油化工,恒力石化,600346.SH,2.51,5.96,329240700.8,0.3,7,3,行业板块,东财三级行业,0.7,4,4.172,0.21,22.6294
BK1568.DC,20260325,人力资源服务,科锐国际,300662.SZ,0.7,1.66,2539089.9,0.74,2,0,行业板块,东财三级行业,1.0,2,1.66,0.74,30.69
BK1567.DC,20260325,其他专业服务,安邦护卫,603373.SH,1.01,3.61,1427205.1,1.6,3,1,行业板块,东财三级行业,0.75,2,2.7075,1.2000000000000002,23.5845
BK1566.DC,20260325,检测服务,安车检测,300572.SZ,0.71,3.51,15275246.2,2.41,18,5,行业板块,东财三级行业,0.782608695652174,13,2.7469565217391305,1.8860869565217393,24.617869565217394
BK1565.DC,20260325,会展服务,米奥会展,300795.SZ,1.92,3.26,1561497.8,1.1,3,0,行业板块,东财三级行业,1.0,3,3.26,1.1,31.448
BK1564.DC,20260325,体育Ⅲ,中体产业,600158.SH,7.95,9.99,1326855.2,10.38,2,0,行业板块,东财三级行业,1.0,2,9.99,10.38,36.458999999999996
BK1563.DC,20260325,自然景区,桂林旅游,000978.SZ,3.12,9.99,7102496.7,2.8,13,0,行业板块,东财三级行业,1.0,13,9.99,2.8,33.494
BK1562.DC,20260325,人工景区,大连圣亚,600593.SH,2.79,4.69,3969676.3,1.43,5,0,行业板块,东财三级行业,1.0,5,4.69,1.43,32.061
BK1561.DC,20260325,旅游综合,岭南控股,000524.SZ,3.19,4.88,4859771.6,2.67,8,0,行业板块,东财三级行业,1.0,8,4.88,2.67,32.467
BK1560.DC,20260325,酒店,华天酒店,000428.SZ,3.78,5.98,7091029.7,1.73,6,0,行业板块,东财三级行业,1.0,6,5.98,1.73,32.675999999999995
BK1559.DC,20260325,餐饮,*ST云网,002306.SZ,2.85,3.27,1395003.0,1.63,4,0,行业板块,东财三级行业,1.0,4,3.27,1.63,31.835
BK1558.DC,20260325,学历教育,凯文教育,002659.SZ,2.32,2.74,1285327.2,1.59,2,0,行业板块,东财三级行业,1.0,2,2.74,1.59,31.562
BK1557.DC,20260325,培训教育,科德教育,300192.SZ,2.99,7.9,5555836.1,3.13,10,1,行业板块,东财三级行业,0.9090909090909091,9,7.181818181818182,2.8454545454545452,30.17518181818182
BK1556.DC,20260325,教育运营及其他,豆神教育,300010.SZ,3.14,4.11,2187135.0,2.34,3,0,行业板块,东财三级行业,1.0,3,4.11,2.34,32.232
BK1555.DC,20260325,专业连锁Ⅲ,天音控股,000829.SZ,2.27,4.99,5407896.8,2.71,7,0,行业板块,东财三级行业,1.0,7,4.99,2.71,32.221000000000004
BK1554.DC,20260325,商业物业经营,华远控股,600743.SH,1.24,4.3,20802838.2,0.87,12,4,行业板块,东财三级行业,0.75,8,3.2249999999999996,0.6525,23.6475
BK1553.DC,20260325,多业态零售,汇嘉时代,603101.SH,1.53,2.7,8112894.2,1.54,16,0,行业板块,东财三级行业,1.0,16,2.7,1.54,31.307
BK1552.DC,20260325,超市,永辉超市,601933.SH,2.32,4.8,8167162.8,2.36,7,0,行业板块,东财三级行业,1.0,7,4.8,2.36,32.128
BK1551.DC,20260325,百货,天虹股份,002419.SZ,1.81,4.12,14627433.9,1.76,20,0,行业板块,东财三级行业,1.0,20,4.12,1.76,31.719
BK1550.DC,20260325,贸易Ⅲ,五矿发展,600058.SH,2.15,4.19,16557736.2,2.48,15,1,行业板块,东财三级行业,0.9375,14,3.9281250000000005,2.325,30.020625
BK1549.DC,20260325,旅游零售Ⅲ,珠免集团,600185.SH,1.74,2.07,16040543.9,1.15,2,0,行业板块,东财三级行业,1.0,2,2.07,1.15,31.166
BK1548.DC,20260325,综合电商,ST通葡,600365.SH,2.4,4.3,3180901.3,0.53,3,0,行业板块,东财三级行业,1.0,3,4.3,0.53,31.686
BK1547.DC,20260325,跨境电商,吉宏股份,002803.SZ,1.49,2.67,4836398.0,2.98,7,0,行业板块,东财三级行业,1.0,7,2.67,2.98,31.576999999999998
BK1546.DC,20260325,电商服务,狮头股份,600539.SH,2.88,9.97,4270155.3,2.62,8,0,行业板块,东财三级行业,1.0,8,9.97,2.62,33.382000000000005
BK1545.DC,20260325,特种纸,冠豪高新,600433.SH,2.49,10.12,7432390.8,3.06,12,0,行业板块,东财三级行业,1.0,12,10.12,3.06,33.383
BK1544.DC,20260325,大宗用纸,山鹰国际,600567.SH,1.56,2.6,10884846.6,1.78,10,2,行业板块,东财三级行业,0.8333333333333334,8,2.166666666666667,1.4833333333333334,26.198
BK1543.DC,20260325,娱乐用品,舒华体育,605299.SH,2.92,9.98,8494076.3,4.1,17,1,行业板块,东财三级行业,0.9444444444444444,16,9.425555555555556,3.872222222222222,31.86888888888889
BK1542.DC,20260325,文化用品,创源股份,300703.SZ,2.03,3.24,4270841.2,1.27,5,0,行业板块,东财三级行业,1.0,5,3.24,1.27,31.511
BK1541.DC,20260325,卫浴制品,惠达卫浴,603385.SH,1.62,2.77,4125506.1,1.46,7,0,行业板块,东财三级行业,1.0,7,2.77,1.46,31.332
BK1540.DC,20260325,其他家居用品,共创草坪,605099.SH,2.11,6.42,20247036.6,1.91,20,3,行业板块,东财三级行业,0.8695652173913043,17,5.582608695652174,1.6608695652173913,28.168652173913042
BK1539.DC,20260325,定制家居,龙竹科技,920445.BJ,1.36,4.35,10033320.1,2.03,15,1,行业板块,东财三级行业,0.9375,14,4.078125,1.9031249999999997,29.72925
BK1538.DC,20260325,瓷砖地板,悦心健康,002162.SZ,2.11,4.88,7702612.3,2.03,12,0,行业板块,东财三级行业,1.0,12,4.88,2.03,32.015
BK1537.DC,20260325,成品家居,美克家居,600337.SH,1.28,3.59,12250940.7,1.61,14,1,行业板块,东财三级行业,0.9333333333333333,13,3.3506666666666667,1.5026666666666668,29.354666666666667
BK1536.DC,20260325,综合包装,天元股份,003003.SZ,1.56,2.92,1813468.1,3.4,5,1,行业板块,东财三级行业,0.8333333333333334,4,2.4333333333333336,2.8333333333333335,26.521333333333335
BK1535.DC,20260325,纸包装,新宏泽,002836.SZ,1.59,6.29,13047278.3,5.26,18,3,行业板块,东财三级行业,0.8571428571428571,15,5.3914285714285715,4.508571428571428,28.17128571428571
BK1534.DC,20260325,印刷,鸿博股份,002229.SZ,2.38,5.98,2595210.6,7.63,5,0,行业板块,东财三级行业,1.0,5,5.98,7.63,33.436
BK1533.DC,20260325,塑料包装,珠海中富,000659.SZ,1.78,10.03,4063479.7,2.39,5,3,行业板块,东财三级行业,0.625,2,6.26875,1.4937500000000001,20.836499999999997
BK1532.DC,20260325,金属包装,华源控股,002787.SZ,0.91,2.7,6687951.3,1.87,6,1,行业板块,东财三级行业,0.8571428571428571,5,2.3142857142857145,1.6028571428571428,26.770714285714284
BK1531.DC,20260325,商用载客车,曙光股份,600303.SH,3.06,5.19,9724849.2,2.28,5,0,行业板块,东财三级行业,1.0,5,5.19,2.28,32.412
BK1530.DC,20260325,商用载货车,中集车辆,301039.SZ,1.98,5.09,24518576.2,1.23,9,0,行业板块,东财三级行业,1.0,9,5.09,1.23,31.858
BK1529.DC,20260325,汽车电子电气系统,新泉股份,603179.SH,2.26,10.0,48965492.8,2.04,37,3,行业板块,东财三级行业,0.925,34,9.25,1.8870000000000002,30.655400000000004
BK1528.DC,20260325,其他汽车零部件,奥福科技,688021.SH,1.9,10.76,36039358.4,2.3,50,4,行业板块,东财三级行业,0.9259259259259259,46,9.962962962962964,2.1296296296296293,30.7662962962963
BK1527.DC,20260325,轮胎轮毂,赛轮轮胎,601058.SH,1.84,3.14,26398299.5,1.45,21,0,行业板块,东财三级行业,1.0,21,3.14,1.45,31.47
BK1526.DC,20260325,底盘与发动机系统,湖南天雁,600698.SH,2.19,9.95,119420801.6,2.58,102,8,行业板块,东财三级行业,0.9272727272727272,94,9.226363636363635,2.3923636363636365,30.798927272727273
BK1525.DC,20260325,车身附件及饰件,福赛科技,301529.SZ,1.84,11.61,52398259.2,1.5,39,3,行业板块,东财三级行业,0.9285714285714286,36,10.780714285714286,1.3928571428571428,30.843857142857143
BK1524.DC,20260325,汽车综合服务,浩物股份,000757.SZ,1.43,2.34,3980972.4,1.12,5,0,行业板块,东财三级行业,1.0,5,2.34,1.12,31.121
BK1523.DC,20260325,汽车经销商,申华控股,600653.SH,1.66,3.95,2285178.0,1.21,5,0,行业板块,东财三级行业,1.0,5,3.95,1.21,31.53
BK1522.DC,20260325,其他运输设备,信隆健康,002105.SZ,0.76,2.2,8652981.8,2.76,8,2,行业板块,东财三级行业,0.8,6,1.7600000000000002,2.2079999999999997,25.021600000000003
BK1521.DC,20260325,摩托车,春风动力,603129.SH,0.84,3.39,15332315.9,1.08,7,2,行业板块,东财三级行业,0.7777777777777778,5,2.6366666666666667,0.8400000000000001,24.280666666666665
BK1520.DC,20260325,综合乘用车,上汽集团,600104.SH,0.93,2.98,56668171.2,0.73,5,0,行业板块,东财三级行业,1.0,5,2.98,0.73,31.021
BK1519.DC,20260325,电动乘用车,北汽蓝谷,600733.SH,-0.05,0.42,118598910.4,1.5,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.13999999999999999,0.5,10.113
BK1518.DC,20260325,种子,农发种业,600313.SH,2.29,4.91,6430464.9,4.41,10,0,行业板块,东财三级行业,1.0,10,4.91,4.41,32.551
BK1517.DC,20260325,食用菌,博闻科技,600883.SH,0.29,2.67,1575445.2,3.39,2,2,行业板块,东财三级行业,0.5,0,1.335,1.695,15.693
BK1516.DC,20260325,其他种植业,新赛股份,600540.SH,2.59,3.85,4951508.8,3.66,5,0,行业板块,东财三级行业,1.0,5,3.85,3.66,32.279
BK1515.DC,20260325,粮食种植,苏垦农发,601952.SH,1.02,1.22,4177666.8,1.41,2,0,行业板块,东财三级行业,1.0,2,1.22,1.41,30.832
BK1514.DC,20260325,水产养殖,好当家,600467.SH,2.18,2.93,1289104.2,2.93,4,0,行业板块,东财三级行业,1.0,4,2.93,2.93,31.825999999999997
BK1513.DC,20260325,海洋捕捞,中水渔业,000798.SZ,1.97,2.72,690746.3,3.08,3,0,行业板块,东财三级行业,1.0,3,2.72,3.08,31.751
BK1512.DC,20260325,生猪养殖,天邦食品,002124.SZ,0.66,2.58,49274147.2,1.18,9,2,行业板块,东财三级行业,0.8181818181818182,7,2.1109090909090913,0.9654545454545455,25.358727272727275
BK1511.DC,20260325,肉鸡养殖,民和股份,002234.SZ,0.84,1.61,6622367.0,1.38,6,2,行业板块,东财三级行业,0.75,4,1.2075,1.035,23.200499999999998
BK1510.DC,20260325,其他养殖,福成股份,600965.SH,2.16,4.11,1099167.3,1.52,2,0,行业板块,东财三级行业,1.0,2,4.11,1.52,31.773999999999997
BK1509.DC,20260325,水产饲料,百洋股份,002696.SZ,0.42,2.7,9991887.6,1.76,3,1,行业板块,东财三级行业,0.75,2,2.0250000000000004,1.32,23.295
BK1508.DC,20260325,畜禽饲料,金新农,002548.SZ,1.58,4.45,6079974.6,2.1,9,0,行业板块,东财三级行业,1.0,9,4.45,2.1,31.784000000000002
BK1507.DC,20260325,宠物食品,中宠股份,002891.SZ,1.7,3.07,3772154.5,1.48,4,0,行业板块,东财三级行业,1.0,4,3.07,1.48,31.42
BK1506.DC,20260325,农业综合Ⅲ,辉隆股份,002556.SZ,2.09,3.81,1170702.4,2.05,3,0,行业板块,东财三级行业,1.0,3,3.81,2.05,31.799
BK1505.DC,20260325,其他农产品加工,华资实业,600191.SH,2.43,10.01,8338087.9,1.58,11,1,行业板块,东财三级行业,0.9166666666666666,10,9.175833333333333,1.4483333333333333,30.35383333333333
BK1504.DC,20260325,粮油加工,深粮控股,000019.SZ,0.94,4.14,18846420.9,4.38,8,1,行业板块,东财三级行业,0.8888888888888888,7,3.6799999999999997,3.893333333333333,28.46333333333333
BK1503.DC,20260325,果蔬加工,冠农股份,600251.SH,3.62,9.99,3354383.1,1.43,6,0,行业板块,东财三级行业,1.0,6,9.99,1.43,33.37
BK1502.DC,20260325,林业Ⅲ,平潭发展,000592.SZ,4.14,10.05,2914311.8,12.05,4,0,行业板块,东财三级行业,1.0,4,10.05,12.05,35.662000000000006
BK1501.DC,20260325,动物保健Ⅲ,贤丰控股,002141.SZ,1.17,2.47,6871687.3,1.37,12,1,行业板块,东财三级行业,0.9230769230769231,11,2.2800000000000002,1.2646153846153847,28.75223076923077
BK1500.DC,20260325,医美耗材,华熙生物,688363.SH,-0.02,0.32,7502243.2,0.61,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.10666666666666666,0.2033333333333333,10.056
BK1499.DC,20260325,医美服务,*ST美谷,000615.SZ,3.2,3.19,577360.1,0.83,1,0,行业板块,东财三级行业,1.0,1,3.19,0.83,31.764000000000003
BK1498.DC,20260325,品牌化妆品,水羊股份,300740.SZ,0.1,1.15,9505511.9,0.93,5,3,行业板块,东财三级行业,0.625,2,0.71875,0.58125,19.040000000000003
BK1497.DC,20260325,化妆品制造及其他,华业香料,300886.SZ,1.26,4.11,3117296.4,1.51,6,1,行业板块,东财三级行业,0.8571428571428571,5,3.522857142857143,1.2942857142857143,27.055714285714284
BK1496.DC,20260325,洗护用品,两面针,600249.SH,0.69,2.13,2066242.1,1.69,3,1,行业板块,东财三级行业,0.75,2,1.5975,1.2675,23.28
BK1495.DC,20260325,生活用纸,延江股份,300658.SZ,4.14,20.0,6599661.1,1.66,9,0,行业板块,东财三级行业,1.0,9,20.0,1.66,35.574000000000005
BK1494.DC,20260325,焦煤,辽宁能源,600758.SH,0.61,10.0,21251637.0,3.05,5,5,行业板块,东财三级行业,0.5,0,5.0,1.525,16.488
BK1493.DC,20260325,动力煤,郑州煤电,600121.SH,-0.28,4.35,198584584.0,1.63,8,8,行业板块,东财三级行业,0.5,0,2.175,0.815,15.514000000000001
BK1492.DC,20260325,焦炭Ⅲ,宝泰隆,601011.SH,-0.18,1.99,7262480.3,5.78,4,3,行业板块,东财三级行业,0.5714285714285714,1,1.137142857142857,3.302857142857143,17.976857142857146
BK1491.DC,20260325,端到端供应链服务,新宁物流,300013.SZ,1.21,2.11,2576759.8,2.14,7,0,行业板块,东财三级行业,1.0,7,2.11,2.14,31.213
BK1490.DC,20260325,原材料供应链服务,厦门象屿,600057.SH,1.9,5.27,12500043.6,1.33,10,2,行业板块,东财三级行业,0.8333333333333334,8,4.391666666666667,1.1083333333333334,26.67
BK1489.DC,20260325,快递,申通快递,002468.SZ,3.54,6.81,31161940.8,0.86,4,0,行业板块,东财三级行业,1.0,4,6.81,0.86,32.596
BK1488.DC,20260325,跨境物流,中国外运,601598.SH,0.93,2.46,18682151.5,0.81,10,2,行业板块,东财三级行业,0.8333333333333334,8,2.0500000000000003,0.675,25.824
BK1487.DC,20260325,公路货运,龙洲股份,002682.SZ,0.46,3.9,2946757.5,1.87,3,2,行业板块,东财三级行业,0.6,1,2.34,1.122,18.8304
BK1486.DC,20260325,仓储物流,宏川智慧,002930.SZ,2.48,3.82,3784952.1,1.71,6,0,行业板块,东财三级行业,1.0,6,3.82,1.71,31.849999999999998
BK1485.DC,20260325,铁路运输,铁龙物流,600125.SH,2.94,5.51,41197507.2,0.65,6,1,行业板块,东财三级行业,0.8571428571428571,5,4.722857142857142,0.5571428571428572,27.652285714285714
BK1484.DC,20260325,公交,富临运业,002357.SZ,2.42,6.87,3987736.6,1.16,8,0,行业板块,东财三级行业,1.0,8,6.87,1.16,32.332
BK1483.DC,20260325,高速公路,福建高速,600033.SH,2.43,5.77,38976694.4,0.87,20,1,行业板块,东财三级行业,0.9523809523809523,19,5.495238095238094,0.8285714285714285,30.565190476190473
BK1482.DC,20260325,航运,宁波海运,600798.SH,0.5,3.41,73750576.0,2.69,13,6,行业板块,东财三级行业,0.6842105263157895,7,2.3331578947368423,1.8405263157894738,21.511052631578945
BK1481.DC,20260325,港口,厦门港务,000905.SZ,2.66,6.96,57343436.8,0.74,17,0,行业板块,东财三级行业,1.0,17,6.96,0.74,32.33800000000001
BK1480.DC,20260325,机场,厦门空港,600897.SH,2.11,3.8,15543698.8,0.73,5,0,行业板块,东财三级行业,1.0,5,3.8,0.73,31.539
BK1479.DC,20260325,航空运输,吉祥航空,603885.SH,3.63,8.72,55508764.8,1.29,8,0,行业板块,东财三级行业,1.0,8,8.72,1.29,33.091
BK1478.DC,20260325,装修装饰Ⅲ,科新发展,600234.SH,2.53,6.62,11670342.8,1.89,19,3,行业板块,东财三级行业,0.8636363636363636,16,5.717272727272728,1.632272727272727,28.138
BK1477.DC,20260325,其他专业工程,再升科技,603601.SH,3.37,9.99,26737717.7,3.39,20,0,行业板块,东财三级行业,1.0,20,9.99,3.39,33.687
BK1476.DC,20260325,化学工程,中国化学,601117.SH,2.7,7.36,9051049.9,3.34,6,1,行业板块,东财三级行业,0.8571428571428571,5,6.308571428571429,2.8628571428571425,28.358571428571427
BK1475.DC,20260325,国际工程,中钢国际,000928.SZ,1.49,3.37,6404815.6,2.92,3,1,行业板块,东财三级行业,0.75,2,2.5275,2.19,23.8905
