ts_code,name,con_name,con_code,trade_date,desc,hot_num
000222.KP,涨价概念,宏柏新材,605366.SH,20260226,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,476
000222.KP,涨价概念,宏柏新材,605366.SH,20260225,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,434
000222.KP,涨价概念,宏柏新材,605366.SH,20260131,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,1106
000222.KP,涨价概念,宏柏新材,605366.SH,20260122,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,692
000222.KP,涨价概念,宏柏新材,605366.SH,20260121,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,1403
000178.KP,硅,宏柏新材,605366.SH,20251027,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,353
000157.KP,气凝胶,宏柏新材,605366.SH,20251027,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,353
000178.KP,硅,宏柏新材,605366.SH,20251026,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,697
000157.KP,气凝胶,宏柏新材,605366.SH,20251026,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,697
000178.KP,硅,宏柏新材,605366.SH,20251025,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,337
000157.KP,气凝胶,宏柏新材,605366.SH,20251025,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,337
000178.KP,硅,宏柏新材,605366.SH,20251024,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,339
000157.KP,气凝胶,宏柏新材,605366.SH,20251024,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,339
000178.KP,硅,宏柏新材,605366.SH,20251023,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,347
000157.KP,气凝胶,宏柏新材,605366.SH,20251023,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,347
000178.KP,硅,宏柏新材,605366.SH,20251022,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,347
000157.KP,气凝胶,宏柏新材,605366.SH,20251022,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,347
000157.KP,气凝胶,宏柏新材,605366.SH,20251021,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,375
000178.KP,硅,宏柏新材,605366.SH,20251021,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,375
000178.KP,硅,宏柏新材,605366.SH,20251020,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,486
000157.KP,气凝胶,宏柏新材,605366.SH,20251020,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,486
000178.KP,硅,宏柏新材,605366.SH,20251019,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,707
000157.KP,气凝胶,宏柏新材,605366.SH,20251019,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,707
000157.KP,气凝胶,宏柏新材,605366.SH,20251018,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,536
000178.KP,硅,宏柏新材,605366.SH,20251018,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,536
000157.KP,气凝胶,宏柏新材,605366.SH,20251017,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,339
000178.KP,硅,宏柏新材,605366.SH,20251017,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,339
000157.KP,气凝胶,宏柏新材,605366.SH,20251016,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,344
000178.KP,硅,宏柏新材,605366.SH,20251016,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,344
000178.KP,硅,宏柏新材,605366.SH,20251015,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,348
000157.KP,气凝胶,宏柏新材,605366.SH,20251015,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,348
000178.KP,硅,宏柏新材,605366.SH,20251014,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,340
000157.KP,气凝胶,宏柏新材,605366.SH,20251014,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,340
000157.KP,气凝胶,宏柏新材,605366.SH,20251013,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,351
000178.KP,硅,宏柏新材,605366.SH,20251013,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,351
000157.KP,气凝胶,宏柏新材,605366.SH,20251012,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,641
000178.KP,硅,宏柏新材,605366.SH,20251012,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,641
000157.KP,气凝胶,宏柏新材,605366.SH,20251011,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,497
000178.KP,硅,宏柏新材,605366.SH,20251011,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,497
000178.KP,硅,宏柏新材,605366.SH,20251010,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,337
000157.KP,气凝胶,宏柏新材,605366.SH,20251010,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,337
000178.KP,硅,宏柏新材,605366.SH,20251009,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,382
000157.KP,气凝胶,宏柏新材,605366.SH,20251009,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,382
000178.KP,硅,宏柏新材,605366.SH,20251008,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,1561
000157.KP,气凝胶,宏柏新材,605366.SH,20251008,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,1561
000178.KP,硅,宏柏新材,605366.SH,20251007,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,1677
000157.KP,气凝胶,宏柏新材,605366.SH,20251007,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,1677
000157.KP,气凝胶,宏柏新材,605366.SH,20251006,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,1479
000178.KP,硅,宏柏新材,605366.SH,20251006,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,1479
000157.KP,气凝胶,宏柏新材,605366.SH,20251005,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,1443
000178.KP,硅,宏柏新材,605366.SH,20251005,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,1443
000157.KP,气凝胶,宏柏新材,605366.SH,20251004,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,1131
000178.KP,硅,宏柏新材,605366.SH,20251004,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,1131
000157.KP,气凝胶,宏柏新材,605366.SH,20251003,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,787
000178.KP,硅,宏柏新材,605366.SH,20251003,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,787
000178.KP,硅,宏柏新材,605366.SH,20251002,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,630
000157.KP,气凝胶,宏柏新材,605366.SH,20251002,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,630
000157.KP,气凝胶,宏柏新材,605366.SH,20251001,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,496
000178.KP,硅,宏柏新材,605366.SH,20251001,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,496
000157.KP,气凝胶,宏柏新材,605366.SH,20250930,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,335
000178.KP,硅,宏柏新材,605366.SH,20250930,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,335
000157.KP,气凝胶,宏柏新材,605366.SH,20250929,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,347
000178.KP,硅,宏柏新材,605366.SH,20250929,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,347
000157.KP,气凝胶,宏柏新材,605366.SH,20250928,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,0
000178.KP,硅,宏柏新材,605366.SH,20250928,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,791
000157.KP,气凝胶,宏柏新材,605366.SH,20250927,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,601
000178.KP,硅,宏柏新材,605366.SH,20250927,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,601
000157.KP,气凝胶,宏柏新材,605366.SH,20250926,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,354
000178.KP,硅,宏柏新材,605366.SH,20250926,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,354
000178.KP,硅,宏柏新材,605366.SH,20250925,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,350
000157.KP,气凝胶,宏柏新材,605366.SH,20250925,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,352
000178.KP,硅,宏柏新材,605366.SH,20250924,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,356
000157.KP,气凝胶,宏柏新材,605366.SH,20250924,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,356
000157.KP,气凝胶,宏柏新材,605366.SH,20250923,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,347
000178.KP,硅,宏柏新材,605366.SH,20250923,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,347
000178.KP,硅,宏柏新材,605366.SH,20250922,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,360
000157.KP,气凝胶,宏柏新材,605366.SH,20250922,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,360
000178.KP,硅,宏柏新材,605366.SH,20250921,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,874
000157.KP,气凝胶,宏柏新材,605366.SH,20250921,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,874
000178.KP,硅,宏柏新材,605366.SH,20250920,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,624
000157.KP,气凝胶,宏柏新材,605366.SH,20250920,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,624
000157.KP,气凝胶,宏柏新材,605366.SH,20250919,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,363
000178.KP,硅,宏柏新材,605366.SH,20250919,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,363
000157.KP,气凝胶,宏柏新材,605366.SH,20250918,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,357
000178.KP,硅,宏柏新材,605366.SH,20250918,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,357
000178.KP,硅,宏柏新材,605366.SH,20250917,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,360
000157.KP,气凝胶,宏柏新材,605366.SH,20250917,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,360
000157.KP,气凝胶,宏柏新材,605366.SH,20250916,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,346
000178.KP,硅,宏柏新材,605366.SH,20250916,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,346
000157.KP,气凝胶,宏柏新材,605366.SH,20250915,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,373
000178.KP,硅,宏柏新材,605366.SH,20250915,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,373
000157.KP,气凝胶,宏柏新材,605366.SH,20250914,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,929
000178.KP,硅,宏柏新材,605366.SH,20250914,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,929
000178.KP,硅,宏柏新材,605366.SH,20250913,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,631
000157.KP,气凝胶,宏柏新材,605366.SH,20250913,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,631
000178.KP,硅,宏柏新材,605366.SH,20250912,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,248
000157.KP,气凝胶,宏柏新材,605366.SH,20250912,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,248
000178.KP,硅,宏柏新材,605366.SH,20250911,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,315
000157.KP,气凝胶,宏柏新材,605366.SH,20250911,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,315
000178.KP,硅,宏柏新材,605366.SH,20250910,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,315
000157.KP,气凝胶,宏柏新材,605366.SH,20250910,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,315
000178.KP,硅,宏柏新材,605366.SH,20250909,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,307
000157.KP,气凝胶,宏柏新材,605366.SH,20250909,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,307
000178.KP,硅,宏柏新材,605366.SH,20250908,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,374
000157.KP,气凝胶,宏柏新材,605366.SH,20250908,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,374
000178.KP,硅,宏柏新材,605366.SH,20250907,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,1391
000157.KP,气凝胶,宏柏新材,605366.SH,20250907,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,1391
000157.KP,气凝胶,宏柏新材,605366.SH,20250906,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,936
000178.KP,硅,宏柏新材,605366.SH,20250906,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,936
000157.KP,气凝胶,宏柏新材,605366.SH,20250905,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,407
000178.KP,硅,宏柏新材,605366.SH,20250905,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,407
000157.KP,气凝胶,宏柏新材,605366.SH,20250904,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,230
000178.KP,硅,宏柏新材,605366.SH,20250904,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,230
000157.KP,气凝胶,宏柏新材,605366.SH,20250903,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,369
000178.KP,硅,宏柏新材,605366.SH,20250903,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,369
000178.KP,硅,宏柏新材,605366.SH,20250902,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,365
000157.KP,气凝胶,宏柏新材,605366.SH,20250902,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,365
000178.KP,硅,宏柏新材,605366.SH,20250901,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,395
000157.KP,气凝胶,宏柏新材,605366.SH,20250901,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,395
000178.KP,硅,宏柏新材,605366.SH,20250831,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,872
000157.KP,气凝胶,宏柏新材,605366.SH,20250831,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,872
000178.KP,硅,宏柏新材,605366.SH,20250830,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,718
000157.KP,气凝胶,宏柏新材,605366.SH,20250830,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,718
000178.KP,硅,宏柏新材,605366.SH,20250829,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,370
000157.KP,气凝胶,宏柏新材,605366.SH,20250829,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,370
000157.KP,气凝胶,宏柏新材,605366.SH,20250828,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,381
000178.KP,硅,宏柏新材,605366.SH,20250828,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,381
000157.KP,气凝胶,宏柏新材,605366.SH,20250827,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,392
000178.KP,硅,宏柏新材,605366.SH,20250827,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,392
000157.KP,气凝胶,宏柏新材,605366.SH,20250826,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,392
000178.KP,硅,宏柏新材,605366.SH,20250826,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,392
000178.KP,硅,宏柏新材,605366.SH,20250825,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,409
000157.KP,气凝胶,宏柏新材,605366.SH,20250825,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,409
000157.KP,气凝胶,宏柏新材,605366.SH,20250824,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,1076
000178.KP,硅,宏柏新材,605366.SH,20250824,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,1076
000157.KP,气凝胶,宏柏新材,605366.SH,20250823,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,728
000178.KP,硅,宏柏新材,605366.SH,20250823,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,728
000157.KP,气凝胶,宏柏新材,605366.SH,20250822,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,394
000178.KP,硅,宏柏新材,605366.SH,20250822,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,394
000178.KP,硅,宏柏新材,605366.SH,20250821,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,356
000157.KP,气凝胶,宏柏新材,605366.SH,20250821,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,356
000178.KP,硅,宏柏新材,605366.SH,20250820,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,330
000157.KP,气凝胶,宏柏新材,605366.SH,20250820,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,330
000178.KP,硅,宏柏新材,605366.SH,20250819,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,332
000157.KP,气凝胶,宏柏新材,605366.SH,20250819,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,332
000157.KP,气凝胶,宏柏新材,605366.SH,20250818,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,332
000178.KP,硅,宏柏新材,605366.SH,20250818,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,332
000157.KP,气凝胶,宏柏新材,605366.SH,20250815,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,401
000178.KP,硅,宏柏新材,605366.SH,20250815,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,401
000157.KP,气凝胶,宏柏新材,605366.SH,20250814,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,423
000178.KP,硅,宏柏新材,605366.SH,20250814,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,423
000157.KP,气凝胶,宏柏新材,605366.SH,20250813,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,406
000178.KP,硅,宏柏新材,605366.SH,20250813,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,406
000178.KP,硅,宏柏新材,605366.SH,20250812,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,403
000157.KP,气凝胶,宏柏新材,605366.SH,20250812,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,403
000178.KP,硅,宏柏新材,605366.SH,20250811,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,456
000157.KP,气凝胶,宏柏新材,605366.SH,20250811,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,456
000157.KP,气凝胶,宏柏新材,605366.SH,20250810,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,1356
000178.KP,硅,宏柏新材,605366.SH,20250810,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,1356
000178.KP,硅,宏柏新材,605366.SH,20250809,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,944
000157.KP,气凝胶,宏柏新材,605366.SH,20250809,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,944
000157.KP,气凝胶,宏柏新材,605366.SH,20250808,公司取得了十多项含硫硅烷领域的核心技术，还掌握了新型氨基硅烷和气凝胶的生产技术。,422
000178.KP,硅,宏柏新材,605366.SH,20250808,主要从事功能性硅烷、纳米硅材料等硅基新材料及其他化学助剂的研发、生产与销售。,422
