ts_code,trade_date,name,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,idx_type,level,up_down_ratio,up_down_diff,leading_strength,activity_score,composite_strength
BK1573.DC,20260324,油田服务,海油发展,600968.SH,-1.69,0.89,20946342.9,1.76,3,5,行业板块,东财三级行业,0.375,-2,0.33375,0.66,10.94175
BK1572.DC,20260324,油气及炼化工程,惠博普,002554.SZ,-0.58,3.39,8470579.4,3.49,3,3,行业板块,东财三级行业,0.5,0,1.695,1.745,15.514000000000001
BK1571.DC,20260324,油品石化贸易,润贝航科,001316.SZ,0.48,3.47,7493587.5,3.84,5,2,行业板块,东财三级行业,0.7142857142857143,3,2.4785714285714286,2.742857142857143,22.616857142857143
BK1570.DC,20260324,其他石化,康普顿,603798.SH,3.29,7.45,11830152.2,3.1,13,1,行业板块,东财三级行业,0.9285714285714286,12,6.917857142857144,2.8785714285714286,30.803428571428572
BK1569.DC,20260324,炼油化工,ST沈化,000698.SZ,1.02,4.38,332753144.0,0.31,8,2,行业板块,东财三级行业,0.8,6,3.504,0.248,25.056400000000004
BK1568.DC,20260324,人力资源服务,外服控股,600662.SH,2.29,3.27,2527451.7,0.74,3,0,行业板块,东财三级行业,1.0,3,3.27,0.74,31.489
BK1567.DC,20260324,其他专业服务,零点有数,301169.SZ,5.56,10.4,1410492.0,2.01,4,0,行业板块,东财三级行业,1.0,4,10.4,2.01,34.15
BK1566.DC,20260324,检测服务,信测标准,300938.SZ,4.25,14.94,15189208.5,2.77,23,0,行业板块,东财三级行业,1.0,23,14.94,2.77,34.817
BK1565.DC,20260324,会展服务,米奥会展,300795.SZ,2.08,4.18,1533586.2,1.5,2,1,行业板块,东财三级行业,0.6666666666666666,1,2.786666666666666,1.0,21.38133333333333
BK1564.DC,20260324,体育Ⅲ,力盛体育,002858.SZ,4.41,6.21,1215051.7,5.47,2,0,行业板块,东财三级行业,1.0,2,6.21,5.47,33.659
BK1563.DC,20260324,自然景区,三特索道,002159.SZ,3.61,6.35,6899551.5,2.78,13,0,行业板块,东财三级行业,1.0,13,6.35,2.78,32.909
BK1562.DC,20260324,人工景区,曲江文旅,600706.SH,3.92,5.56,3883370.7,1.46,5,0,行业板块,东财三级行业,1.0,5,5.56,1.46,32.58
BK1561.DC,20260324,旅游综合,西安旅游,000610.SZ,2.46,6.15,4704344.2,3.38,6,1,行业板块,东财三级行业,0.8571428571428571,5,5.271428571428571,2.897142857142857,28.086
BK1560.DC,20260324,酒店,金陵饭店,601007.SH,3.01,5.11,6852317.5,1.61,6,0,行业板块,东财三级行业,1.0,6,5.11,1.61,32.247
BK1559.DC,20260324,餐饮,西安饮食,000721.SZ,3.29,4.05,1357294.7,1.55,4,0,行业板块,东财三级行业,1.0,4,4.05,1.55,32.107
BK1558.DC,20260324,学历教育,凯文教育,002659.SZ,2.86,3.23,1258816.2,1.93,2,0,行业板块,东财三级行业,1.0,2,3.23,1.93,31.89
BK1557.DC,20260324,培训教育,中国高科,600730.SH,3.48,7.11,5377812.8,2.39,10,1,行业板块,东财三级行业,0.9090909090909091,9,6.463636363636364,2.172727272727273,30.044
BK1556.DC,20260324,教育运营及其他,博瑞传播,600880.SH,2.96,3.69,2113354.4,2.03,3,0,行业板块,东财三级行业,1.0,3,3.69,2.03,32.032000000000004
BK1555.DC,20260324,专业连锁Ⅲ,吉峰科技,300022.SZ,4.09,6.24,5273946.8,2.86,7,0,行业板块,东财三级行业,1.0,7,6.24,2.86,33.047000000000004
BK1554.DC,20260324,商业物业经营,德必集团,300947.SZ,2.9,6.46,20561714.6,0.99,15,0,行业板块,东财三级行业,1.0,15,6.46,0.99,32.36
BK1553.DC,20260324,多业态零售,合百集团,000417.SZ,3.5,5.8,8012816.0,2.03,16,0,行业板块,东财三级行业,1.0,16,5.8,2.03,32.616
BK1552.DC,20260324,超市,国光连锁,605188.SH,4.09,5.65,7921854.1,1.82,7,0,行业板块,东财三级行业,1.0,7,5.65,1.82,32.721
BK1551.DC,20260324,百货,大东方,600327.SH,4.03,6.25,14399202.3,1.93,21,0,行业板块,东财三级行业,1.0,21,6.25,1.93,32.845000000000006
BK1550.DC,20260324,贸易Ⅲ,苏美达,600710.SH,4.95,7.26,14885508.7,3.07,14,0,行业板块,东财三级行业,1.0,14,7.26,3.07,33.550999999999995
BK1549.DC,20260324,旅游零售Ⅲ,中国中免,601888.SH,-0.05,0.07,15810144.1,1.38,1,1,行业板块,东财三级行业,0.5,0,0.035,0.69,15.129999999999999
BK1548.DC,20260324,综合电商,ST通葡,600365.SH,1.81,2.03,3131971.0,0.51,3,0,行业板块,东财三级行业,1.0,3,2.03,0.51,31.051
BK1547.DC,20260324,跨境电商,星徽股份,300464.SZ,4.33,7.64,4772062.5,3.59,7,0,行业板块,东财三级行业,1.0,7,7.64,3.59,33.545
BK1546.DC,20260324,电商服务,狮头股份,600539.SH,4.78,10.03,4177690.2,2.39,8,0,行业板块,东财三级行业,1.0,8,10.03,2.39,33.918
BK1545.DC,20260324,特种纸,恒达新材,301469.SZ,3.47,5.12,7250710.5,2.75,13,0,行业板块,东财三级行业,1.0,13,5.12,2.75,32.614999999999995
BK1544.DC,20260324,大宗用纸,荣晟环保,603165.SH,2.61,9.98,10708049.4,1.98,10,1,行业板块,东财三级行业,0.9090909090909091,9,9.072727272727272,1.7999999999999998,30.230272727272727
BK1543.DC,20260324,娱乐用品,舒华体育,605299.SH,4.79,10.03,8236266.3,4.96,18,0,行业板块,东财三级行业,1.0,18,10.03,4.96,34.434999999999995
BK1542.DC,20260324,文化用品,创源股份,300703.SZ,3.2,4.19,4220349.8,1.53,5,0,行业板块,东财三级行业,1.0,5,4.19,1.53,32.104
BK1541.DC,20260324,卫浴制品,松霖科技,603992.SH,4.98,7.48,4060944.0,2.26,7,0,行业板块,东财三级行业,1.0,7,7.48,2.26,33.442
BK1540.DC,20260324,其他家居用品,德艺文创,300640.SZ,4.35,9.56,19918698.5,2.39,24,0,行业板块,东财三级行业,1.0,24,9.56,2.39,33.695
BK1539.DC,20260324,定制家居,德尔未来,002631.SZ,4.23,10.06,9963326.0,2.21,16,0,行业板块,东财三级行业,1.0,16,10.06,2.21,33.723
BK1538.DC,20260324,瓷砖地板,天振股份,301356.SZ,4.11,5.86,7549960.9,2.23,12,0,行业板块,东财三级行业,1.0,12,5.86,2.23,32.851
BK1537.DC,20260324,成品家居,美克家居,600337.SH,3.26,8.19,12131346.0,2.13,15,2,行业板块,东财三级行业,0.8823529411764706,13,7.226470588235293,1.8794117647058821,29.269764705882352
BK1536.DC,20260324,综合包装,康欣新材,600076.SH,6.48,9.87,1781039.4,3.13,6,0,行业板块,东财三级行业,1.0,6,9.87,3.13,34.544
BK1535.DC,20260324,纸包装,陕西金叶,000812.SZ,3.03,5.33,12884429.6,5.54,19,2,行业板块,东财三级行业,0.9047619047619048,17,4.822380952380953,5.012380952380952,30.018809523809523
BK1534.DC,20260324,印刷,鸿博股份,002229.SZ,3.72,6.74,2518719.5,7.13,5,0,行业板块,东财三级行业,1.0,5,6.74,7.13,33.89
BK1533.DC,20260324,塑料包装,喜悦智行,301198.SZ,3.5,5.54,3978777.9,2.0,8,0,行业板块,东财三级行业,1.0,8,5.54,2.0,32.558
BK1532.DC,20260324,金属包装,华源控股,002787.SZ,4.26,6.75,6750887.2,2.23,7,0,行业板块,东财三级行业,1.0,7,6.75,2.23,33.074
BK1531.DC,20260324,商用载客车,金龙汽车,600686.SH,5.09,9.18,9587107.7,2.54,5,0,行业板块,东财三级行业,1.0,5,9.18,2.54,33.871
BK1530.DC,20260324,商用载货车,中国重汽,000951.SZ,2.93,5.38,24182748.0,1.35,9,0,行业板块,东财三级行业,1.0,9,5.38,1.35,32.225
BK1529.DC,20260324,汽车电子电气系统,菱电电控,688667.SH,2.89,12.83,47795689.6,2.19,38,1,行业板块,东财三级行业,0.9743589743589743,37,12.50102564102564,2.1338461538461537,33.02474358974359
BK1528.DC,20260324,其他汽车零部件,金鸿顺,603922.SH,2.59,10.0,35438428.8,2.32,52,3,行业板块,东财三级行业,0.9454545454545454,49,9.454545454545455,2.193454545454545,31.470236363636364
BK1527.DC,20260324,轮胎轮毂,迪生力,603335.SH,2.91,7.05,25929280.0,1.58,21,0,行业板块,东财三级行业,1.0,21,7.05,1.58,32.599000000000004
BK1526.DC,20260324,底盘与发动机系统,湖南天雁,600698.SH,2.93,10.06,116328112.0,2.61,102,7,行业板块,东财三级行业,0.9357798165137615,95,9.413944954128441,2.4423853211009177,31.32366055045872
BK1525.DC,20260324,车身附件及饰件,一彬科技,001278.SZ,2.89,7.84,51402241.6,1.49,39,2,行业板块,东财三级行业,0.9512195121951219,37,7.457560975609756,1.4173170731707316,31.178560975609756
BK1524.DC,20260324,汽车综合服务,浩物股份,000757.SZ,3.68,5.13,3932229.5,1.36,5,0,行业板块,东财三级行业,1.0,5,5.13,1.36,32.402
BK1523.DC,20260324,汽车经销商,北巴传媒,600386.SH,3.89,5.59,2241870.3,1.46,6,0,行业板块,东财三级行业,1.0,6,5.59,1.46,32.577000000000005
BK1522.DC,20260324,其他运输设备,林海股份,600099.SH,3.03,7.1,8667043.0,4.1,9,1,行业板块,东财三级行业,0.9,8,6.39,3.69,29.924999999999997
BK1521.DC,20260324,摩托车,华洋赛车,920058.BJ,3.41,11.44,15136664.2,1.33,9,0,行业板块,东财三级行业,1.0,9,11.44,1.33,33.577
BK1520.DC,20260324,综合乘用车,长  安Ｂ,200625.SZ,0.71,1.25,55960304.0,0.96,5,1,行业板块,东财三级行业,0.8333333333333334,4,1.0416666666666667,0.8,25.581333333333333
BK1519.DC,20260324,电动乘用车,北汽蓝谷,600733.SH,-0.81,0.7,118706860.8,1.82,1,2,行业板块,东财三级行业,0.3333333333333333,-1,0.2333333333333333,0.6066666666666667,9.925
BK1518.DC,20260324,种子,万向德农,600371.SH,1.84,3.51,6281904.1,4.37,10,0,行业板块,东财三级行业,1.0,10,3.51,4.37,32.128
BK1517.DC,20260324,食用菌,华绿生物,300970.SZ,3.41,7.06,1576837.0,4.67,3,1,行业板块,东财三级行业,0.75,2,5.295,3.5025,25.282500000000002
BK1516.DC,20260324,其他种植业,新赛股份,600540.SH,2.59,4.7,4877164.9,3.16,4,1,行业板块,东财三级行业,0.8,3,3.7600000000000002,2.5280000000000005,26.0346
BK1515.DC,20260324,粮食种植,北大荒,600598.SH,0.14,0.58,4138021.0,1.43,1,1,行业板块,东财三级行业,0.5,0,0.29,0.715,15.243
BK1514.DC,20260324,水产养殖,獐子岛,002069.SZ,5.55,6.89,1261297.1,3.78,4,0,行业板块,东财三级行业,1.0,4,6.89,3.78,33.799
BK1513.DC,20260324,海洋捕捞,中水渔业,000798.SZ,3.53,5.31,674328.0,3.51,3,0,行业板块,东财三级行业,1.0,3,5.31,3.51,32.823
BK1512.DC,20260324,生猪养殖,京基智农,000048.SZ,0.74,2.68,48621798.4,1.58,8,3,行业板块,东财三级行业,0.7272727272727273,5,1.9490909090909092,1.1490909090909092,22.659818181818185
BK1511.DC,20260324,肉鸡养殖,益客食品,301116.SZ,2.02,4.83,6563336.6,1.69,7,1,行业板块,东财三级行业,0.875,6,4.22625,1.47875,27.997000000000003
BK1510.DC,20260324,其他养殖,福成股份,600965.SH,4.74,4.9,1070491.5,1.8,3,0,行业板块,东财三级行业,1.0,3,4.9,1.8,32.762
BK1509.DC,20260324,水产饲料,百洋股份,002696.SZ,1.82,6.04,9921026.6,1.79,3,1,行业板块,东财三级行业,0.75,2,4.53,1.3425,24.220499999999998
BK1508.DC,20260324,畜禽饲料,播恩集团,001366.SZ,2.99,5.79,6004985.2,2.63,9,0,行业板块,东财三级行业,1.0,9,5.79,2.63,32.581
BK1507.DC,20260324,宠物食品,路斯股份,920419.BJ,2.81,3.06,3713274.5,1.76,4,0,行业板块,东财三级行业,1.0,4,3.06,1.76,31.807
BK1506.DC,20260324,农业综合Ⅲ,大禹节水,300021.SZ,2.47,2.86,1141416.4,2.15,3,0,行业板块,东财三级行业,1.0,3,2.86,2.15,31.743
BK1505.DC,20260324,其他农产品加工,祖名股份,003030.SZ,2.34,5.51,8244946.0,1.8,11,1,行业板块,东财三级行业,0.9166666666666666,10,5.050833333333333,1.65,29.542166666666663
BK1504.DC,20260324,粮油加工,索宝蛋白,603231.SH,2.75,5.0,18644151.2,3.1,10,0,行业板块,东财三级行业,1.0,10,5.0,3.1,32.445
BK1503.DC,20260324,果蔬加工,安德利,605198.SH,3.01,4.44,3216425.5,1.24,6,0,行业板块,东财三级行业,1.0,6,4.44,1.24,32.039
BK1502.DC,20260324,林业Ⅲ,永安林业,000663.SZ,2.47,5.76,2701346.8,9.08,3,1,行业板块,东财三级行业,0.75,2,4.32,6.8100000000000005,25.467
BK1501.DC,20260324,动物保健Ⅲ,贤丰控股,002141.SZ,2.92,5.19,6787428.6,1.87,13,0,行业板块,东财三级行业,1.0,13,5.19,1.87,32.288000000000004
BK1500.DC,20260324,医美耗材,锦波生物,920982.BJ,2.03,2.88,7505613.0,0.68,3,0,行业板块,东财三级行业,1.0,3,2.88,0.68,31.320999999999998
BK1499.DC,20260324,医美服务,*ST美谷,000615.SZ,2.62,2.62,559485.2,0.77,1,0,行业板块,东财三级行业,1.0,1,2.62,0.77,31.464000000000002
BK1498.DC,20260324,品牌化妆品,拉芳家化,603630.SH,2.64,4.91,9515981.1,1.1,8,0,行业板块,东财三级行业,1.0,8,4.91,1.1,31.994
BK1497.DC,20260324,化妆品制造及其他,华业香料,300886.SZ,4.02,6.16,3080717.4,1.87,7,0,行业板块,东财三级行业,1.0,7,6.16,1.87,32.812000000000005
BK1496.DC,20260324,洗护用品,两面针,600249.SH,4.37,6.42,2053415.6,2.62,4,0,行业板块,东财三级行业,1.0,4,6.42,2.62,33.119
BK1495.DC,20260324,生活用纸,延江股份,300658.SZ,4.15,6.39,6347483.3,1.97,9,0,行业板块,东财三级行业,1.0,9,6.39,1.97,32.917
BK1494.DC,20260324,焦煤,辽宁能源,600758.SH,1.39,9.94,21519817.3,2.91,7,3,行业板块,东财三级行业,0.7,4,6.957999999999999,2.037,23.216
BK1493.DC,20260324,动力煤,物产环能,603071.SH,0.44,3.78,204604867.2,1.26,10,7,行业板块,东财三级行业,0.5882352941176471,3,2.223529411764706,0.7411764705882353,18.372000000000003
BK1492.DC,20260324,焦炭Ⅲ,美锦能源,000723.SZ,0.77,3.45,7277388.5,6.22,4,2,行业板块,东财三级行业,0.6666666666666666,2,2.3,4.1466666666666665,21.520333333333337
BK1491.DC,20260324,端到端供应链服务,新宁物流,300013.SZ,4.04,5.28,2549677.2,3.05,7,0,行业板块,东财三级行业,1.0,7,5.28,3.05,32.878
BK1490.DC,20260324,原材料供应链服务,上海雅仕,603329.SH,3.35,5.24,12221137.1,1.34,11,1,行业板块,东财三级行业,0.9166666666666666,10,4.803333333333334,1.2283333333333333,29.711333333333332
BK1489.DC,20260324,快递,圆通速递,600233.SH,1.98,3.3,30454644.8,0.76,4,0,行业板块,东财三级行业,1.0,4,3.3,0.76,31.406000000000002
BK1488.DC,20260324,跨境物流,华光源海,920351.BJ,3.81,5.73,18554846.6,0.81,13,0,行业板块,东财三级行业,1.0,13,5.73,0.81,32.451
BK1487.DC,20260324,公路货运,龙洲股份,002682.SZ,1.32,6.32,2914540.9,2.21,3,2,行业板块,东财三级行业,0.6,1,3.792,1.3259999999999998,19.419600000000003
BK1486.DC,20260324,仓储物流,宏川智慧,002930.SZ,3.21,4.13,3689250.8,1.58,6,0,行业板块,东财三级行业,1.0,6,4.13,1.58,32.105000000000004
BK1485.DC,20260324,铁路运输,三羊马,001317.SZ,2.1,3.59,40561764.8,0.53,7,0,行业板块,东财三级行业,1.0,7,3.59,0.53,31.454
BK1484.DC,20260324,公交,江西长运,600561.SH,3.1,7.21,3893493.5,1.21,8,0,行业板块,东财三级行业,1.0,8,7.21,1.21,32.614
BK1483.DC,20260324,高速公路,湖南投资,000548.SZ,3.06,5.6,38314475.2,0.76,21,0,行业板块,东财三级行业,1.0,21,5.6,0.76,32.19
BK1482.DC,20260324,航运,招商南油,601975.SH,4.65,10.02,74910494.4,2.46,20,0,行业板块,东财三级行业,1.0,20,10.02,2.46,33.891
BK1481.DC,20260324,港口,连云港,601008.SH,3.13,5.35,55381782.4,0.66,17,0,行业板块,东财三级行业,1.0,17,5.35,0.66,32.141
BK1480.DC,20260324,机场,厦门空港,600897.SH,1.73,3.6,15298523.5,1.0,5,0,行业板块,东财三级行业,1.0,5,3.6,1.0,31.438999999999997
BK1479.DC,20260324,航空运输,中国东航,600115.SH,2.22,3.72,53684142.4,1.17,9,0,行业板块,东财三级行业,1.0,9,3.72,1.17,31.644
BK1478.DC,20260324,装修装饰Ⅲ,科新发展,600234.SH,4.15,10.0,11422773.3,2.0,21,2,行业板块,东财三级行业,0.9130434782608695,19,9.130434782608695,1.826086956521739,30.827608695652174
BK1477.DC,20260324,其他专业工程,雅博股份,002323.SZ,4.55,10.08,25859170.8,2.36,19,1,行业板块,东财三级行业,0.95,18,9.575999999999999,2.242,32.2286
BK1476.DC,20260324,化学工程,镇海股份,603637.SH,2.95,5.74,8622054.3,2.17,7,0,行业板块,东财三级行业,1.0,7,5.74,2.17,32.467
BK1475.DC,20260324,国际工程,北方国际,000065.SZ,6.64,9.98,6335285.9,2.5,4,0,行业板块,东财三级行业,1.0,4,9.98,2.5,34.488
BK1474.DC,20260324,钢结构,富煌钢构,002743.SZ,4.51,6.1,7193167.4,2.89,10,0,行业板块,东财三级行业,1.0,10,6.1,2.89,33.151
BK1473.DC,20260324,园林工程,普邦股份,002663.SZ,4.68,10.24,9226521.2,3.53,19,0,行业板块,东财三级行业,1.0,19,10.24,3.53,34.158
BK1472.DC,20260324,基建市政工程,誉帆科技,001396.SZ,3.35,6.98,91183912.0,2.39,28,1,行业板块,东财三级行业,0.9655172413793104,27,6.739310344827587,2.307586206896552,31.779896551724143
