ts_code,name,con_name,con_code,trade_date,desc,hot_num
000298.KP,核心城市算力,真视通,002771.SZ,20251027,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,411
000112.KP,Pika概念,真视通,002771.SZ,20251027,视频会议相关营收A股第四，4.61亿,411
000272.KP,V2G概念,真视通,002771.SZ,20251027,公司的V2G 产品三季度将量产销售,411
000112.KP,Pika概念,真视通,002771.SZ,20251026,视频会议相关营收A股第四，4.61亿,1443
000298.KP,核心城市算力,真视通,002771.SZ,20251026,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,1443
000272.KP,V2G概念,真视通,002771.SZ,20251026,公司的V2G 产品三季度将量产销售,1443
000272.KP,V2G概念,真视通,002771.SZ,20251025,公司的V2G 产品三季度将量产销售,900
000112.KP,Pika概念,真视通,002771.SZ,20251025,视频会议相关营收A股第四，4.61亿,900
000298.KP,核心城市算力,真视通,002771.SZ,20251025,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,900
000112.KP,Pika概念,真视通,002771.SZ,20251024,视频会议相关营收A股第四，4.61亿,421
000298.KP,核心城市算力,真视通,002771.SZ,20251024,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,421
000272.KP,V2G概念,真视通,002771.SZ,20251024,公司的V2G 产品三季度将量产销售,421
000112.KP,Pika概念,真视通,002771.SZ,20251023,视频会议相关营收A股第四，4.61亿,437
000298.KP,核心城市算力,真视通,002771.SZ,20251023,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,437
000272.KP,V2G概念,真视通,002771.SZ,20251023,公司的V2G 产品三季度将量产销售,437
000112.KP,Pika概念,真视通,002771.SZ,20251022,视频会议相关营收A股第四，4.61亿,491
000298.KP,核心城市算力,真视通,002771.SZ,20251022,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,491
000272.KP,V2G概念,真视通,002771.SZ,20251022,公司的V2G 产品三季度将量产销售,491
000298.KP,核心城市算力,真视通,002771.SZ,20251021,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,400
000272.KP,V2G概念,真视通,002771.SZ,20251021,公司的V2G 产品三季度将量产销售,400
000112.KP,Pika概念,真视通,002771.SZ,20251021,视频会议相关营收A股第四，4.61亿,400
000112.KP,Pika概念,真视通,002771.SZ,20251020,视频会议相关营收A股第四，4.61亿,460
000298.KP,核心城市算力,真视通,002771.SZ,20251020,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,460
000272.KP,V2G概念,真视通,002771.SZ,20251020,公司的V2G 产品三季度将量产销售,460
000272.KP,V2G概念,真视通,002771.SZ,20251019,公司的V2G 产品三季度将量产销售,1493
000112.KP,Pika概念,真视通,002771.SZ,20251019,视频会议相关营收A股第四，4.61亿,1493
000298.KP,核心城市算力,真视通,002771.SZ,20251019,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,1493
000272.KP,V2G概念,真视通,002771.SZ,20251018,公司的V2G 产品三季度将量产销售,957
000112.KP,Pika概念,真视通,002771.SZ,20251018,视频会议相关营收A股第四，4.61亿,957
000298.KP,核心城市算力,真视通,002771.SZ,20251018,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,957
000112.KP,Pika概念,真视通,002771.SZ,20251017,视频会议相关营收A股第四，4.61亿,450
000272.KP,V2G概念,真视通,002771.SZ,20251017,公司的V2G 产品三季度将量产销售,450
000298.KP,核心城市算力,真视通,002771.SZ,20251017,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,450
000272.KP,V2G概念,真视通,002771.SZ,20251016,公司的V2G 产品三季度将量产销售,463
000112.KP,Pika概念,真视通,002771.SZ,20251016,视频会议相关营收A股第四，4.61亿,463
000298.KP,核心城市算力,真视通,002771.SZ,20251016,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,463
000112.KP,Pika概念,真视通,002771.SZ,20251015,视频会议相关营收A股第四，4.61亿,571
000298.KP,核心城市算力,真视通,002771.SZ,20251015,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,571
000272.KP,V2G概念,真视通,002771.SZ,20251015,公司的V2G 产品三季度将量产销售,571
000272.KP,V2G概念,真视通,002771.SZ,20251014,公司的V2G 产品三季度将量产销售,425
000298.KP,核心城市算力,真视通,002771.SZ,20251014,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,425
000112.KP,Pika概念,真视通,002771.SZ,20251014,视频会议相关营收A股第四，4.61亿,425
000272.KP,V2G概念,真视通,002771.SZ,20251013,公司的V2G 产品三季度将量产销售,453
000298.KP,核心城市算力,真视通,002771.SZ,20251013,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,453
000112.KP,Pika概念,真视通,002771.SZ,20251013,视频会议相关营收A股第四，4.61亿,453
000112.KP,Pika概念,真视通,002771.SZ,20251012,视频会议相关营收A股第四，4.61亿,1402
000272.KP,V2G概念,真视通,002771.SZ,20251012,公司的V2G 产品三季度将量产销售,1402
000298.KP,核心城市算力,真视通,002771.SZ,20251012,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,1402
000298.KP,核心城市算力,真视通,002771.SZ,20251011,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,1010
000112.KP,Pika概念,真视通,002771.SZ,20251011,视频会议相关营收A股第四，4.61亿,1010
000272.KP,V2G概念,真视通,002771.SZ,20251011,公司的V2G 产品三季度将量产销售,1010
000272.KP,V2G概念,真视通,002771.SZ,20251010,公司的V2G 产品三季度将量产销售,430
000112.KP,Pika概念,真视通,002771.SZ,20251010,视频会议相关营收A股第四，4.61亿,430
000298.KP,核心城市算力,真视通,002771.SZ,20251010,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,430
000272.KP,V2G概念,真视通,002771.SZ,20251009,公司的V2G 产品三季度将量产销售,571
000298.KP,核心城市算力,真视通,002771.SZ,20251009,北京本地股，公司采购协议购买的是 GPU 为英伟达H800芯片的服务器，合同金额2.91亿，1000张H800芯片算力约在2000p左右。,571
000112.KP,Pika概念,真视通,002771.SZ,20251009,视频会议相关营收A股第四，4.61亿,571
