ts_code,name,con_name,con_code,trade_date,desc,hot_num
000020.KP,生育概念,延江股份,300658.SZ,20251027,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,445
000020.KP,生育概念,延江股份,300658.SZ,20251026,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,553
000020.KP,生育概念,延江股份,300658.SZ,20251025,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,296
000020.KP,生育概念,延江股份,300658.SZ,20251024,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,350
000020.KP,生育概念,延江股份,300658.SZ,20251023,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,361
000020.KP,生育概念,延江股份,300658.SZ,20251022,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,330
000020.KP,生育概念,延江股份,300658.SZ,20251021,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,352
000020.KP,生育概念,延江股份,300658.SZ,20251020,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,339
000020.KP,生育概念,延江股份,300658.SZ,20251019,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,930
000020.KP,生育概念,延江股份,300658.SZ,20251018,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,654
000020.KP,生育概念,延江股份,300658.SZ,20251017,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,363
000020.KP,生育概念,延江股份,300658.SZ,20251016,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,383
000020.KP,生育概念,延江股份,300658.SZ,20251015,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,338
000020.KP,生育概念,延江股份,300658.SZ,20251014,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,354
000020.KP,生育概念,延江股份,300658.SZ,20251013,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,380
000020.KP,生育概念,延江股份,300658.SZ,20251012,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,1041
000020.KP,生育概念,延江股份,300658.SZ,20251011,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,773
000020.KP,生育概念,延江股份,300658.SZ,20251010,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,408
000020.KP,生育概念,延江股份,300658.SZ,20251009,公司的主要产品为3D打孔无纺布和PE打孔膜，主要是用作婴儿纸尿布等一次性卫生用品的面层材料,516
