ts_code,name,con_name,con_code,trade_date,desc,hot_num
000226.KP,商业航天,江顺科技,001400.SZ,20260324,2025年7月17日互动易：公司产品涉及商业航天领域,1237
000226.KP,商业航天,江顺科技,001400.SZ,20260323,2025年7月17日互动易：公司产品涉及商业航天领域,1547
000226.KP,商业航天,江顺科技,001400.SZ,20260322,2025年7月17日互动易：公司产品涉及商业航天领域,4679
000226.KP,商业航天,江顺科技,001400.SZ,20260319,2025年7月17日互动易：公司产品涉及商业航天领域,2846
000226.KP,商业航天,江顺科技,001400.SZ,20260318,2025年7月17日互动易：公司产品涉及商业航天领域,3318
000226.KP,商业航天,江顺科技,001400.SZ,20260310,2025年7月17日互动易：公司产品涉及商业航天领域,4608
000226.KP,商业航天,江顺科技,001400.SZ,20260308,2025年7月17日互动易：公司产品涉及商业航天领域,7100
000226.KP,商业航天,江顺科技,001400.SZ,20260307,2025年7月17日互动易：公司产品涉及商业航天领域,5439
000226.KP,商业航天,江顺科技,001400.SZ,20260306,2025年7月17日互动易：公司产品涉及商业航天领域,2266
000226.KP,商业航天,江顺科技,001400.SZ,20260305,2025年7月17日互动易：公司产品涉及商业航天领域,750
000226.KP,商业航天,江顺科技,001400.SZ,20260304,2025年7月17日互动易：公司产品涉及商业航天领域,1018
000226.KP,商业航天,江顺科技,001400.SZ,20260303,2025年7月17日互动易：公司产品涉及商业航天领域,1830
000226.KP,商业航天,江顺科技,001400.SZ,20260228,2025年7月17日互动易：公司产品涉及商业航天领域,2411
000226.KP,商业航天,江顺科技,001400.SZ,20260227,2025年7月17日互动易：公司产品涉及商业航天领域,1349
000226.KP,商业航天,江顺科技,001400.SZ,20260226,2025年7月17日互动易：公司产品涉及商业航天领域,2837
000226.KP,商业航天,江顺科技,001400.SZ,20260211,2025年7月17日互动易：公司产品涉及商业航天领域,400
000226.KP,商业航天,江顺科技,001400.SZ,20260210,2025年7月17日互动易：公司产品涉及商业航天领域,458
000226.KP,商业航天,江顺科技,001400.SZ,20260209,2025年7月17日互动易：公司产品涉及商业航天领域,472
000226.KP,商业航天,江顺科技,001400.SZ,20260208,2025年7月17日互动易：公司产品涉及商业航天领域,3819
000226.KP,商业航天,江顺科技,001400.SZ,20260207,2025年7月17日互动易：公司产品涉及商业航天领域,2684
000226.KP,商业航天,江顺科技,001400.SZ,20260206,2025年7月17日互动易：公司产品涉及商业航天领域,606
000226.KP,商业航天,江顺科技,001400.SZ,20260205,2025年7月17日互动易：公司产品涉及商业航天领域,695
000226.KP,商业航天,江顺科技,001400.SZ,20260204,2025年7月17日互动易：公司产品涉及商业航天领域,1421
000226.KP,商业航天,江顺科技,001400.SZ,20260203,2025年7月17日互动易：公司产品涉及商业航天领域,1921
000226.KP,商业航天,江顺科技,001400.SZ,20260202,2025年7月17日互动易：公司产品涉及商业航天领域,1067
000226.KP,商业航天,江顺科技,001400.SZ,20260201,2025年7月17日互动易：公司产品涉及商业航天领域,4092
000226.KP,商业航天,江顺科技,001400.SZ,20260131,2025年7月17日互动易：公司产品涉及商业航天领域,2780
000226.KP,商业航天,江顺科技,001400.SZ,20260130,2025年7月17日互动易：公司产品涉及商业航天领域,947
000226.KP,商业航天,江顺科技,001400.SZ,20260127,2025年7月17日互动易：公司产品涉及商业航天领域,1235
