ts_code,name,con_name,con_code,trade_date,desc,hot_num
000083.KP,半导体设备,柏诚股份,601133.SH,20260118,公司主要为半导体及泛半导体、新型显示、生命科学、食品药品大健康、消费电子、精密电子及新能源等产业客户的设施新建与产能升级，提供包括工业洁净室和生物洁净室的项目咨询、设计、采购、制造、项目管理及实施、系统调试及验证、二次配管配线、运行维护等一系列专业化服务。,15792
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20260102,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,1543
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20260101,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,1889
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251231,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,778
000083.KP,半导体设备,柏诚股份,601133.SH,20251224,公司主要为半导体及泛半导体、新型显示、生命科学、食品药品大健康、消费电子、精密电子及新能源等产业客户的设施新建与产能升级，提供包括工业洁净室和生物洁净室的项目咨询、设计、采购、制造、项目管理及实施、系统调试及验证、二次配管配线、运行维护等一系列专业化服务。,4099
000083.KP,半导体设备,柏诚股份,601133.SH,20251223,公司主要为半导体及泛半导体、新型显示、生命科学、食品药品大健康、消费电子、精密电子及新能源等产业客户的设施新建与产能升级，提供包括工业洁净室和生物洁净室的项目咨询、设计、采购、制造、项目管理及实施、系统调试及验证、二次配管配线、运行维护等一系列专业化服务。,6618
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251027,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,367
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251026,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,877
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251025,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,671
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251024,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,366
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251023,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,385
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251022,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,378
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251021,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,381
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251020,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,399
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251019,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,980
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251018,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,625
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251017,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,380
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251016,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,389
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251015,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,422
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251014,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,419
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251013,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,356
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251012,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,1101
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251011,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,706
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251010,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,289
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251009,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,364
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251008,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,2887
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251007,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,2823
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251006,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,2755
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251005,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,2852
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251004,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,1639
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251003,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,2200
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251002,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,1667
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20251001,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,1102
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250930,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,442
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250929,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,419
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250928,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,1755
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250927,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,1194
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250926,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,473
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250925,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,427
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250924,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,483
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250923,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,393
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250922,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,413
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250921,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,1051
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250920,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,746
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250919,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,416
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250918,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,419
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250917,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,491
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250916,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,357
000129.KP,长鑫存储概念,柏诚股份,601133.SH,20250915,长鑫是我公司的长期合作客户，我公司参与长鑫的洁净厂房建设,400
