ts_code,name,con_name,con_code,trade_date,desc,hot_num
000065.KP,光通信设备,通鼎互联,002491.SZ,20251027,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,519
000257.KP,光纤,通鼎互联,002491.SZ,20251027,公司专业从事通信光缆、电缆的研发、生产、销售,519
000065.KP,光通信设备,通鼎互联,002491.SZ,20251026,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,2295
000257.KP,光纤,通鼎互联,002491.SZ,20251026,公司专业从事通信光缆、电缆的研发、生产、销售,2295
000257.KP,光纤,通鼎互联,002491.SZ,20251025,公司专业从事通信光缆、电缆的研发、生产、销售,1193
000065.KP,光通信设备,通鼎互联,002491.SZ,20251025,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,1193
000257.KP,光纤,通鼎互联,002491.SZ,20251024,公司专业从事通信光缆、电缆的研发、生产、销售,473
000065.KP,光通信设备,通鼎互联,002491.SZ,20251024,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,473
000257.KP,光纤,通鼎互联,002491.SZ,20251023,公司专业从事通信光缆、电缆的研发、生产、销售,447
000065.KP,光通信设备,通鼎互联,002491.SZ,20251023,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,447
000257.KP,光纤,通鼎互联,002491.SZ,20251022,公司专业从事通信光缆、电缆的研发、生产、销售,470
000065.KP,光通信设备,通鼎互联,002491.SZ,20251022,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,470
000257.KP,光纤,通鼎互联,002491.SZ,20251021,公司专业从事通信光缆、电缆的研发、生产、销售,457
000065.KP,光通信设备,通鼎互联,002491.SZ,20251021,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,457
000257.KP,光纤,通鼎互联,002491.SZ,20251020,公司专业从事通信光缆、电缆的研发、生产、销售,596
000065.KP,光通信设备,通鼎互联,002491.SZ,20251020,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,596
000065.KP,光通信设备,通鼎互联,002491.SZ,20251019,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,2231
000257.KP,光纤,通鼎互联,002491.SZ,20251019,公司专业从事通信光缆、电缆的研发、生产、销售,2231
000257.KP,光纤,通鼎互联,002491.SZ,20251018,公司专业从事通信光缆、电缆的研发、生产、销售,1463
000065.KP,光通信设备,通鼎互联,002491.SZ,20251018,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,1463
000065.KP,光通信设备,通鼎互联,002491.SZ,20251017,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,599
000257.KP,光纤,通鼎互联,002491.SZ,20251017,公司专业从事通信光缆、电缆的研发、生产、销售,599
000257.KP,光纤,通鼎互联,002491.SZ,20251016,公司专业从事通信光缆、电缆的研发、生产、销售,549
000065.KP,光通信设备,通鼎互联,002491.SZ,20251016,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,549
000065.KP,光通信设备,通鼎互联,002491.SZ,20251015,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,560
000257.KP,光纤,通鼎互联,002491.SZ,20251015,公司专业从事通信光缆、电缆的研发、生产、销售,560
000257.KP,光纤,通鼎互联,002491.SZ,20251014,公司专业从事通信光缆、电缆的研发、生产、销售,532
000065.KP,光通信设备,通鼎互联,002491.SZ,20251014,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,532
000065.KP,光通信设备,通鼎互联,002491.SZ,20251013,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,583
000257.KP,光纤,通鼎互联,002491.SZ,20251013,公司专业从事通信光缆、电缆的研发、生产、销售,583
000257.KP,光纤,通鼎互联,002491.SZ,20251012,公司专业从事通信光缆、电缆的研发、生产、销售,2040
000065.KP,光通信设备,通鼎互联,002491.SZ,20251012,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,2040
000257.KP,光纤,通鼎互联,002491.SZ,20251011,公司专业从事通信光缆、电缆的研发、生产、销售,1420
000065.KP,光通信设备,通鼎互联,002491.SZ,20251011,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,1420
000065.KP,光通信设备,通鼎互联,002491.SZ,20251010,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,581
000257.KP,光纤,通鼎互联,002491.SZ,20251010,公司专业从事通信光缆、电缆的研发、生产、销售,581
000257.KP,光纤,通鼎互联,002491.SZ,20251009,公司专业从事通信光缆、电缆的研发、生产、销售,883
000065.KP,光通信设备,通鼎互联,002491.SZ,20251009,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,883
000065.KP,光通信设备,通鼎互联,002491.SZ,20251008,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,5430
000257.KP,光纤,通鼎互联,002491.SZ,20251008,公司专业从事通信光缆、电缆的研发、生产、销售,5430
000257.KP,光纤,通鼎互联,002491.SZ,20251007,公司专业从事通信光缆、电缆的研发、生产、销售,5023
000065.KP,光通信设备,通鼎互联,002491.SZ,20251007,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,5023
000257.KP,光纤,通鼎互联,002491.SZ,20251006,公司专业从事通信光缆、电缆的研发、生产、销售,4495
000065.KP,光通信设备,通鼎互联,002491.SZ,20251006,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,4495
000065.KP,光通信设备,通鼎互联,002491.SZ,20251005,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,4063
000257.KP,光纤,通鼎互联,002491.SZ,20251005,公司专业从事通信光缆、电缆的研发、生产、销售,4063
000065.KP,光通信设备,通鼎互联,002491.SZ,20251004,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,3474
000257.KP,光纤,通鼎互联,002491.SZ,20251004,公司专业从事通信光缆、电缆的研发、生产、销售,3474
000257.KP,光纤,通鼎互联,002491.SZ,20251003,公司专业从事通信光缆、电缆的研发、生产、销售,3068
000065.KP,光通信设备,通鼎互联,002491.SZ,20251003,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,3068
000257.KP,光纤,通鼎互联,002491.SZ,20251002,公司专业从事通信光缆、电缆的研发、生产、销售,2363
000065.KP,光通信设备,通鼎互联,002491.SZ,20251002,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,2363
000257.KP,光纤,通鼎互联,002491.SZ,20251001,公司专业从事通信光缆、电缆的研发、生产、销售,1559
000065.KP,光通信设备,通鼎互联,002491.SZ,20251001,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,1559
000257.KP,光纤,通鼎互联,002491.SZ,20250930,公司专业从事通信光缆、电缆的研发、生产、销售,606
000065.KP,光通信设备,通鼎互联,002491.SZ,20250930,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,606
000065.KP,光通信设备,通鼎互联,002491.SZ,20250929,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,680
000257.KP,光纤,通鼎互联,002491.SZ,20250929,公司专业从事通信光缆、电缆的研发、生产、销售,680
000065.KP,光通信设备,通鼎互联,002491.SZ,20250928,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,3481
000257.KP,光纤,通鼎互联,002491.SZ,20250928,公司专业从事通信光缆、电缆的研发、生产、销售,3481
000257.KP,光纤,通鼎互联,002491.SZ,20250927,公司专业从事通信光缆、电缆的研发、生产、销售,2379
000065.KP,光通信设备,通鼎互联,002491.SZ,20250927,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,2379
000065.KP,光通信设备,通鼎互联,002491.SZ,20250926,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,815
000257.KP,光纤,通鼎互联,002491.SZ,20250926,公司专业从事通信光缆、电缆的研发、生产、销售,815
000065.KP,光通信设备,通鼎互联,002491.SZ,20250925,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,821
000257.KP,光纤,通鼎互联,002491.SZ,20250925,公司专业从事通信光缆、电缆的研发、生产、销售,821
000065.KP,光通信设备,通鼎互联,002491.SZ,20250924,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,1120
000257.KP,光纤,通鼎互联,002491.SZ,20250924,公司专业从事通信光缆、电缆的研发、生产、销售,1164
000257.KP,光纤,通鼎互联,002491.SZ,20250923,公司专业从事通信光缆、电缆的研发、生产、销售,1497
000065.KP,光通信设备,通鼎互联,002491.SZ,20250923,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,1497
000065.KP,光通信设备,通鼎互联,002491.SZ,20250922,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,1249
000257.KP,光纤,通鼎互联,002491.SZ,20250922,公司专业从事通信光缆、电缆的研发、生产、销售,1249
000065.KP,光通信设备,通鼎互联,002491.SZ,20250921,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,4722
000257.KP,光纤,通鼎互联,002491.SZ,20250921,公司专业从事通信光缆、电缆的研发、生产、销售,4722
000065.KP,光通信设备,通鼎互联,002491.SZ,20250920,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,3334
000257.KP,光纤,通鼎互联,002491.SZ,20250920,公司专业从事通信光缆、电缆的研发、生产、销售,3334
000065.KP,光通信设备,通鼎互联,002491.SZ,20250919,全资子公司江苏通鼎宽带有限公司是专业从事光通信产品开发、生产和销售的企业,1163
000257.KP,光纤,通鼎互联,002491.SZ,20250919,公司专业从事通信光缆、电缆的研发、生产、销售,1163
