序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
47,601975,招商南油,10.022778511047363,4.83,1588084176,22606064794.74,22606064302.08,7.291688442230225,146908077,105245,132430,1,1/1,1,航运港口
48,002082,万邦德,10.005558013916016,19.79,531626912,10948875326.38,12105326418.24,4.979713439941406,28052325,105521,111424,1,1/1,1,化学制药
49,600527,江南高纤,10.0,2.31,352200640,4000367683.62,4000367669.76,9.108823776245117,23816284,105657,134100,1,1/1,1,纺织制造
50,603922,金鸿顺,10.0,20.9,255521407,3745279999.9999995,3745279999.9999995,6.961819171905518,8044410,110306,141724,5,1/1,1,汽车零部
51,600026,中远海能,9.991497039794922,25.87,3657522992,89892465338.65001,141385263751.68,4.196470260620117,20827160,110645,150000,1,1/1,1,航运港口
52,002685,华东重机,9.952607154846191,6.96,317038416,7012591959.36,7013526854.4,4.662898063659668,68088984,111657,111948,2,1/1,1,工程机械
53,601016,节能风电,10.089685440063477,4.91,5477009152,29136678321.61,31622269099.52,19.492733001708984,162892146,112553,135211,4,1/1,1,电力
54,000415,渤海租赁,10.0,4.29,492311680,23135780094.57,26531596016.64,2.190711736679077,109366677,130206,130206,0,1/1,1,多元金融
55,600076,康欣新材,9.872611999511719,3.45,98533834,4638674616.150001,4638674592.0,2.216834306716919,23062215,130521,130521,0,1/1,1,包装印刷
56,002887,绿茵生态,10.02921199798584,11.3,91921258,2198991480.8,3457657168.0,4.359856128692627,14943583,131618,131618,0,1/1,1,环境治理
57,600982,宁波能源,10.0,6.27,1064144432,7007524330.95,7007524349.759999,16.182109832763672,28857048,133634,134534,2,1/1,1,电力
58,605366,宏柏新材,10.043196678161621,10.19,627889936,7908231763.0,7908231722.24,8.541646957397461,25630988,133728,141749,1,1/1,1,化学制品
59,000811,冰轮环境,10.024301528930664,18.11,624757392,17718745782.91,17973776290.239998,3.640458822250366,85199509,133842,133842,0,1/1,1,通用设备
60,002519,银河电子,10.0,7.92,642483616,8860780851.12,8921332696.32,7.590965747833252,69515265,133915,133915,0,1/1,1,地面兵装
61,600137,浪莎股份,9.98985767364502,21.69,103541000,2108649483.72,2108649483.72,5.130553245544434,39671010,134046,134046,0,1/1,1,服装家纺
62,002645,华宏科技,10.033445358276367,16.45,575307952,9194358213.949999,10324026053.6,6.567516803741455,152405960,135412,135412,0,1/1,1,环保设备
63,603937,丽岛新材,10.008935928344727,12.31,72837405,2571423294.56,2571423294.56,2.982438325881958,35998133,135909,135909,0,1/1,1,工业金属
64,600537,亿晶光电,9.939759254455566,3.65,748811440,4320559815.7,4320559837.599999,17.953876495361328,21509085,140159,141429,2,1/1,1,光伏设备
65,002428,云南锗业,10.0,44.66,3601662528,29164571012.499996,29168339199.999996,12.823783874511719,214559278,140954,140954,0,3/2,1,小金属
66,002663,普邦股份,10.243902206420898,2.26,128444234,2921936188.9399996,3894768504.9599996,4.58869743347168,24261778,141118,141118,0,1/1,1,基础建设
67,600868,梅雁吉祥,9.883721351623535,3.78,728912144,7175002006.62,7175001980.16,10.519323348999023,32244912,141259,143617,2,1/1,1,电力
68,603527,众源新材,10.042283058166504,10.41,272136896,3299670192.0,3299670192.0,8.634499549865723,98511120,141335,141335,0,1/1,1,工业金属
69,002631,德尔未来,10.063898086547852,6.89,191023365,5467713505.28,5493279043.2,3.6621623039245605,81431731,141445,141445,0,1/1,1,家居用品
70,002222,福晶科技,10.0,64.79,1718420752,30331549550.06,30467497500.000004,5.922679901123047,175693634,141815,141815,0,1/1,1,光学光电
71,603808,歌力思,9.988385200500488,9.47,83402603,3495309554.6600003,3495309573.6000004,2.4840357303619385,28855610,142042,142403,1,1/1,1,服装家纺
72,600234,科新发展,10.0,14.19,83202829,3725172606.87,3725172606.87,2.3086037635803223,9382428,142238,144708,8,1/1,1,装修装饰
73,600773,西藏城投,9.975668907165527,18.08,1122383440,17204690519.199997,17204690501.12,6.865556240081787,19417739,142304,143119,3,1/1,1,房地产开
74,605056,咸亨国际,10.004652976989746,23.64,270165712,9536215248.0,9678055248.0,2.9362897872924805,10470156,142803,144857,2,1/1,1,通用设备
75,605196,华通线缆,10.0,44.33,864748224,22385000081.73,22652753414.719997,4.011768817901611,25135110,142945,142945,0,1/1,1,电网设备
76,002636,金安国纪,10.010649681091309,30.99,1483494592,22446534772.829998,22560720000.0,7.000219345092773,20297923,143106,144024,2,1/1,1,元件
77,001203,大中矿业,10.0,40.26,2551770688,52954637982.18,61721818192.32,5.05448579788208,14163468,143130,145627,4,1/1,1,冶钢原料
78,601869,长飞光纤,10.0,233.31,4320966912,94802792039.34,193158539814.24,4.803128242492676,154824516,143145,143145,0,1/1,1,通信设备
79,600184,光电股份,9.986129760742188,15.86,270696128,9242057642.48,9242057705.92,3.0706872940063477,33751666,144235,144235,0,1/1,1,地面兵装
80,600510,黑牡丹,10.065360069274902,8.42,114914968,8689654347.94,8689654339.52,1.3889647722244263,47487116,144438,144438,0,1/1,1,房地产开
81,600032,浙江新能,10.037175178527832,11.84,1990205504,28471355836.16,28471355883.52,7.57848596572876,9580241,144745,144830,1,2/2,2,电力
82,000688,国城矿业,10.0,35.86,1631477600,42496373021.96,42496528152.32,3.9936766624450684,33267322,145242,145242,0,1/1,1,工业金属
83,000539,粤电力Ａ,10.064934730529785,6.78,1839198528,17325523175.22,35596925736.96,11.137496948242188,74710854,145545,145545,0,5/3,1,电力
